"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"10602";1,01;"Ideal";"I";"SI1";61,2;56;4825;6,48;6,51;3,97
"10603";0,98;"Very Good";"H";"VS2";59,9;60;4826;6,45;6,38;3,84
"10604";1,17;"Very Good";"I";"SI1";62,6;58;4826;6,64;6,71;4,18
"10605";1,17;"Very Good";"H";"SI2";62,7;56;4826;6,68;6,74;4,21
"10606";1,17;"Good";"H";"SI2";63,8;58;4826;6,57;6,73;4,24
"10607";1,08;"Premium";"H";"SI1";62,6;56;4826;6,58;6,52;4,1
"10608";1,39;"Premium";"I";"SI2";61,9;59;4826;7,15;7,11;4,41
"10609";1,1;"Very Good";"H";"SI1";61,6;56;4827;6,61;6,66;4,09
"10610";1,1;"Ideal";"H";"SI1";60,2;56;4827;6,74;6,82;4,08
"10611";1;"Very Good";"G";"SI1";59,3;63;4827;6,48;6,44;3,83
"10612";1,02;"Premium";"H";"VS1";62,1;57;4827;6,46;6,42;4
"10613";1,04;"Good";"F";"SI1";63,1;57;4828;6,36;6,41;4,03
"10614";1,2;"Good";"G";"SI1";63,5;60;4828;6,68;6,74;4,26
"10615";1,01;"Ideal";"F";"SI1";62,3;57;4829;6,4;6,44;4
"10616";1,01;"Premium";"F";"SI1";60,3;58;4829;6,53;6,61;3,96
"10617";1,06;"Ideal";"H";"SI2";62,5;57,1;4829;6,46;6,5;4,05
"10618";1,12;"Ideal";"I";"SI1";62;56;4829;6,69;6,64;4,13
"10619";1,1;"Ideal";"E";"SI2";61,6;57;4829;6,68;6,64;4,1
"10620";1,1;"Premium";"E";"SI2";60,7;58;4829;6,77;6,65;4,07
"10621";1;"Fair";"F";"VS2";64,7;59;4829;6,22;6,15;4
"10622";1,22;"Premium";"H";"SI1";61;59;4829;6,92;6,86;4,2
"10623";1;"Ideal";"E";"SI2";61,8;57;4829;6,43;6,39;3,96
"10624";1,07;"Premium";"H";"VS2";58,9;58;4830;6,7;6,65;3,93
"10625";1,07;"Ideal";"H";"SI1";62;57;4830;6,51;6,56;4,05
"10626";1;"Very Good";"H";"SI1";62,8;56;4830;6,33;6,37;3,99
"10627";1;"Very Good";"H";"SI1";62,2;59;4830;6,32;6,35;3,94
"10628";0,73;"Ideal";"E";"VVS1";62;56;4830;5,75;5,79;3,58
"10629";1,2;"Ideal";"J";"SI1";62,3;56;4830;6,77;6,81;4,23
"10630";1,15;"Premium";"H";"SI2";61,6;60;4830;6,75;6,72;4,15
"10631";1,15;"Premium";"I";"SI1";62,2;59;4830;6,75;6,68;4,18
"10632";1,15;"Ideal";"H";"SI2";62;57;4830;6,75;6,66;4,16
"10633";1,01;"Very Good";"E";"SI1";63,2;59;4830;6,28;6,25;3,96
"10634";1,15;"Premium";"H";"SI2";62;58;4830;6,7;6,66;4,14
"10635";1,22;"Premium";"I";"SI2";62,3;58;4831;6,8;6,85;4,25
"10636";1,2;"Very Good";"H";"SI2";60,7;60;4831;6,81;6,89;4,16
"10637";1,2;"Ideal";"J";"SI1";61,6;57;4831;6,79;6,87;4,21
"10638";1,01;"Ideal";"E";"SI2";61,9;56;4832;6,43;6,46;3,99
"10639";1,07;"Good";"H";"SI1";58,1;60;4832;6,72;6,78;3,92
"10640";1,1;"Premium";"F";"SI2";62,6;57;4832;6,6;6,56;4,12
"10641";1,02;"Ideal";"F";"SI2";61,8;57;4832;6,49;6,43;3,99
"10642";0,9;"Premium";"E";"VS2";62,1;55;4833;6,23;6,14;3,84
"10643";0,93;"Premium";"G";"VS2";62,2;59;4834;6,21;6,26;3,88
"10644";1,11;"Very Good";"G";"VS2";63,4;56;4834;6,62;6,54;4,18
"10645";1,03;"Very Good";"H";"SI1";60,8;60;4836;6,47;6,5;3,94
"10646";1,04;"Ideal";"I";"SI1";61,7;55;4836;6,5;6,54;4,02
"10647";1,01;"Very Good";"H";"SI1";63,1;59;4836;6,36;6,32;4
"10648";1,01;"Very Good";"H";"SI1";63,4;59;4836;6,34;6,28;4
"10649";1,01;"Good";"H";"SI1";63,7;60;4836;6,35;6,3;4,03
"10650";1,01;"Premium";"H";"SI1";60;62;4836;6,51;6,45;3,89
"10651";1,01;"Ideal";"H";"SI1";62,2;57;4836;6,43;6,37;3,98
"10652";1,01;"Premium";"H";"SI1";62,4;60;4836;6,36;6,33;3,96
"10653";1,27;"Premium";"I";"SI2";62;60;4836;6,91;6,86;4,27
"10654";1,01;"Ideal";"H";"SI1";62,6;55;4836;6,43;6,39;4,01
"10655";1,01;"Ideal";"D";"SI2";60,5;57;4837;6,53;6,6;3,97
"10656";1,15;"Ideal";"G";"SI2";62,3;56;4838;6,67;6,75;4,18
"10657";1;"Fair";"G";"VS2";66,1;61;4838;6,08;5,99;3,99
"10658";1;"Good";"G";"VS2";56,7;62;4838;6,64;6,59;3,75
"10659";1,18;"Ideal";"I";"SI2";62,2;57;4838;6,73;6,76;4,2
"10660";1,2;"Premium";"H";"VS1";61,7;59;4838;6,78;6,74;4,17
"10661";1,2;"Very Good";"I";"SI1";63,1;58;4838;6,72;6,66;4,22
"10662";1,2;"Premium";"J";"SI1";60,6;59;4838;6,88;6,84;4,16
"10663";0,9;"Ideal";"H";"VVS2";62;57;4838;6,2;6,15;3,83
"10664";1,2;"Premium";"I";"SI2";61,5;58;4838;6,82;6,77;4,18
"10665";1,2;"Fair";"J";"SI1";65,2;58;4838;6,67;6,58;4,32
"10666";1,2;"Premium";"J";"SI1";61,4;59;4838;6,87;6,82;4,2
"10667";0,9;"Premium";"F";"VS2";62,3;58;4838;6,16;6,14;3,83
"10668";0,9;"Ideal";"F";"VS2";62;56;4838;6,23;6,15;3,84
"10669";1,2;"Premium";"J";"VS2";60,8;60;4839;6,85;6,89;4,18
"10670";1,01;"Good";"H";"VS2";64,2;55;4839;6,38;6,34;4,08
"10671";1,01;"Premium";"H";"VS2";60,5;58;4839;6,46;6,4;3,89
"10672";1,03;"Ideal";"D";"SI2";60,7;55;4839;6,61;6,53;3,99
"10673";1,08;"Very Good";"E";"SI2";59,5;59;4840;6,71;6,78;4,01
"10674";1,14;"Very Good";"I";"SI1";62,6;55;4840;6,66;6,72;4,19
"10675";1,07;"Ideal";"H";"SI2";62,4;55;4840;6,56;6,59;4,1
"10676";1,12;"Ideal";"J";"SI1";62,4;57;4840;6,65;6,6;4,14
"10677";1;"Ideal";"I";"VS2";62,4;52;4841;6,41;6,45;4,02
"10678";1,21;"Premium";"J";"VS2";59,9;59;4841;6,92;6,86;4,13
"10679";0,9;"Very Good";"H";"VVS2";59,7;62;4842;6,2;6,23;3,71
"10680";1;"Very Good";"H";"VS2";63;59;4842;6,43;6,34;4,02
"10681";1,11;"Premium";"H";"SI1";58,4;60;4842;6,87;6,83;4
"10682";1,03;"Premium";"H";"SI1";62,2;60;4843;6,4;6,43;3,99
"10683";1,03;"Good";"H";"SI1";63,3;57;4843;6,39;6,41;4,05
"10684";1,01;"Ideal";"F";"SI2";62,7;57;4843;6,36;6,39;4
"10685";1;"Very Good";"G";"SI1";62,6;59;4844;6,29;6,33;3,95
"10686";0,82;"Very Good";"G";"IF";61,9;57;4844;5,96;6;3,7
"10687";1;"Good";"F";"SI1";63,8;57;4844;6,21;6,29;3,99
"10688";1;"Good";"F";"SI1";64,9;57;4844;6,25;6,32;4,08
"10689";1,01;"Fair";"E";"SI1";65,3;59;4844;6,13;6,19;4,02
"10690";1;"Fair";"E";"SI1";57,4;61;4844;6,53;6,63;3,78
"10691";1,2;"Premium";"I";"VS2";62,3;57;4844;6,79;6,74;4,22
"10692";1,2;"Ideal";"I";"VS2";62,6;57;4844;6,74;6,67;4,2
"10693";1,05;"Good";"H";"SI1";59,2;60;4845;6,59;6,62;3,91
"10694";1,03;"Fair";"D";"SI1";64,4;61;4845;6,33;6,25;4,05
"10695";1,03;"Ideal";"E";"SI2";62,3;56;4845;6,52;6,44;4,04
"10696";1,03;"Premium";"E";"SI2";61,8;59;4845;6,47;6,42;3,98
"10697";0,9;"Very Good";"F";"VS2";62,3;59;4846;6,1;6,16;3,82
"10698";0,9;"Very Good";"D";"SI1";60,4;59;4846;6,21;6,24;3,76
"10699";1,04;"Ideal";"I";"SI1";61,2;56;4846;6,53;6,55;4
"10700";1,01;"Very Good";"F";"SI1";63,5;59;4846;6,39;6,3;4,03
"10701";0,72;"Very Good";"E";"VVS1";61,2;57;4847;5,73;5,78;3,53
"10702";1,2;"Good";"G";"SI2";63,1;57;4847;6,73;6,77;4,26
"10703";0,9;"Good";"H";"VVS1";63,8;59;4847;6,09;6,13;3,9
"10704";1,11;"Very Good";"G";"SI2";63,2;56;4848;6,61;6,56;4,16
"10705";1,03;"Very Good";"I";"SI1";63;55;4848;6,37;6,42;4,03
"10706";0,91;"Very Good";"G";"VVS2";63,4;58;4849;6,1;6,14;3,88
"10707";1,09;"Very Good";"H";"SI1";61,7;59;4849;6,53;6,59;4,05
"10708";1,11;"Ideal";"I";"SI1";61,4;60;4849;6,61;6,65;4,07
"10709";0,96;"Fair";"F";"SI1";60,7;65;4849;6,43;6,28;3,86
"10710";1,64;"Fair";"G";"I1";64,5;60;4849;7,44;7,35;4,76
"10711";0,31;"Premium";"G";"SI1";60,4;58;593;4,42;4,39;2,66
"10712";0,31;"Premium";"G";"SI1";60,7;60;593;4,36;4,34;2,64
"10713";0,31;"Ideal";"D";"SI2";61,3;56;593;4,41;4,36;2,69
"10714";0,31;"Premium";"D";"SI2";60,1;60;593;4,41;4,38;2,64
"10715";0,31;"Ideal";"D";"SI2";62,1;57;593;4,34;4,32;2,69
