"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"26602";2,11;"Premium";"G";"SI2";62,2;60;16336;8,19;8,15;5,08
"26603";2,07;"Ideal";"I";"SI2";62;55;16337;8,22;8,12;5,07
"26604";1,6;"Ideal";"G";"VVS1";60,8;56;16339;7,58;7,54;4,6
"26605";2,35;"Premium";"H";"SI2";62,3;58;16340;8,51;8,44;5,28
"26606";1,8;"Ideal";"F";"SI1";61,4;54;16340;7,86;7,82;4,81
"26607";1,52;"Ideal";"G";"VVS1";61,4;57;16343;7,38;7,4;4,54
"26608";2,54;"Very Good";"H";"SI2";63,5;56;16353;8,68;8,65;5,5
"26609";2,54;"Very Good";"H";"SI2";63,5;56;16353;8,68;8,65;5,5
"26610";2,1;"Premium";"F";"SI2";62,1;59;16357;8,16;8,18;5,07
"26611";2,05;"Premium";"G";"SI2";60,1;59;16357;8,2;8,3;4,96
"26612";1,62;"Ideal";"E";"VS2";61,4;57;16358;7,54;7,58;4,64
"26613";2,11;"Very Good";"I";"VS2";60,3;60,5;16363;8,22;8,29;4,98
"26614";1,5;"Fair";"F";"VVS2";64,7;53;16364;7,22;7,15;4,65
"26615";1,8;"Ideal";"F";"SI1";61,8;57;16364;7,79;7,83;4,83
"26616";2,02;"Premium";"I";"SI1";60,9;60;16368;8,13;8,1;4,94
"26617";2,28;"Premium";"J";"VS2";62,4;58;16369;8,45;8,35;5,24
"26618";1,51;"Ideal";"F";"VS1";62,1;56;16370;7,34;7,38;4,57
"26619";2,07;"Very Good";"I";"VS2";60,6;58;16378;8,24;8,29;5,01
"26620";2;"Very Good";"E";"SI2";63,1;53;16380;7,99;8,11;5,08
"26621";2,01;"Very Good";"I";"VS2";59,6;58;16383;8,18;8,23;4,89
"26622";1,71;"Ideal";"F";"VS2";61,9;57;16384;7,73;7,62;4,75
"26623";2,02;"Fair";"D";"SI1";65;55;16386;7,94;7,84;5,13
"26624";2,04;"Very Good";"G";"SI2";59,9;58;16389;8,26;8,31;4,96
"26625";2,14;"Premium";"H";"VS2";61,7;58;16390;8,28;8,22;5,09
"26626";2,03;"Very Good";"I";"SI1";62,3;60;16392;8,01;8,07;5,01
"26627";2,07;"Premium";"I";"SI1";62,9;59;16392;8,15;8,09;5,11
"26628";2,11;"Premium";"H";"VS2";60,8;61;16395;8,32;8,28;5,05
"26629";2,19;"Very Good";"I";"SI1";60,7;60;16397;8,46;8,4;5,12
"26630";2,02;"Ideal";"J";"VS1";61,8;57;16397;8,06;8,13;5
"26631";2,22;"Good";"I";"SI2";63,2;57;16398;8,23;8,28;5,22
"26632";2,16;"Premium";"H";"SI2";59,7;60;16400;8,38;8,3;4,98
"26633";1,51;"Very Good";"F";"VS1";60;60;16402;7,39;7,42;4,44
"26634";2,11;"Ideal";"D";"SI2";62,7;56;16404;8,25;8,18;5,14
"26635";1,09;"Good";"D";"IF";58,7;61;16406;6,75;6,85;3,99
"26636";1,5;"Very Good";"D";"VS1";61,2;63;16407;7,28;7,32;4,47
"26637";2;"Ideal";"I";"SI1";61,4;57;16407;8,05;8,11;4,96
"26638";1,5;"Premium";"E";"VS1";60,3;60;16409;7,34;7,43;4,45
"26639";2,01;"Good";"F";"SI2";62,2;57;16410;7,91;7,97;4,94
"26640";2,03;"Very Good";"E";"SI2";63,7;58;16412;7,91;7,94;5,05
"26641";2,04;"Very Good";"I";"SI1";63,6;60;16420;7,97;7,86;5,03
"26642";2,03;"Very Good";"I";"VS2";59,9;59;16422;8,32;8,24;4,96
"26643";2;"Good";"D";"SI2";60,3;56;16425;8,08;8,11;4,88
"26644";2,04;"Premium";"G";"SI2";61,8;56;16426;8,13;8,05;5
"26645";2,51;"Premium";"J";"SI2";59,3;58;16427;8,87;8,83;5,25
"26646";2,18;"Ideal";"J";"VS2";62,2;55;16427;8,32;8,36;5,19
"26647";2,18;"Ideal";"J";"VS2";60,3;57;16427;8,41;8,45;5,08
"26648";2,05;"Premium";"H";"SI2";62,5;58;16431;8,12;8,08;5,06
"26649";2,06;"Premium";"G";"SI2";61,8;58;16437;8,1;8,15;5,02
"26650";2;"Good";"I";"VS2";63,6;60;16439;8,03;7,95;5,08
"26651";2,03;"Very Good";"H";"SI2";56,8;61;16442;8,52;8,42;4,81
"26652";2,05;"Ideal";"G";"SI2";59,8;59;16446;8,22;8,31;4,94
"26653";2,28;"Ideal";"J";"VS2";62,7;57;16450;8,43;8,36;5,26
"26654";1,53;"Premium";"G";"VVS1";60,6;58;16451;7,45;7,49;4,53
"26655";2;"Very Good";"I";"VS2";60,4;60;16459;8,14;8,19;4,93
"26656";2,13;"Very Good";"G";"SI2";57,9;60;16462;8,41;8,56;4,91
"26657";2;"Very Good";"E";"SI2";59,5;58;16462;8,17;8,27;4,89
"26658";2,59;"Ideal";"J";"VS1";61,7;56;16465;8,83;8,77;5,43
"26659";2,12;"Ideal";"H";"SI2";62,4;57;16466;8,19;8,16;5,1
"26660";2,46;"Ideal";"J";"SI2";62,3;57;16466;8,66;8,57;5,37
"26661";1;"Ideal";"D";"IF";60,7;57;16469;6,44;6,48;3,92
