"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"32802";0,34;"Very Good";"D";"VS2";62,9;56;805;4,44;4,5;2,81
"32803";0,34;"Ideal";"E";"VS1";61,2;57;805;4,45;4,51;2,74
"32804";0,34;"Ideal";"E";"VS1";62,4;55;805;4,44;4,47;2,78
"32805";0,34;"Ideal";"D";"VS2";62;54;805;4,48;4,52;2,79
"32806";0,34;"Ideal";"E";"VS1";61;57;805;4,49;4,52;2,75
"32807";0,34;"Premium";"D";"VS2";62,1;58;805;4,45;4,5;2,78
"32808";0,34;"Ideal";"E";"VS1";62,1;56;805;4,48;4,5;2,79
"32809";0,34;"Ideal";"E";"VS1";62,2;55;805;4,49;4,52;2,8
"32810";0,34;"Ideal";"D";"VS2";62,1;55;805;4,46;4,49;2,78
"32811";0,34;"Ideal";"D";"VS2";62,3;55;805;4,45;4,48;2,78
"32812";0,34;"Ideal";"E";"VS1";61,8;56;805;4,47;4,51;2,78
"32813";0,34;"Ideal";"D";"VS2";61,3;57;805;4,47;4,5;2,75
"32814";0,34;"Very Good";"D";"VS2";62,9;55;805;4,43;4,47;2,8
"32815";0,34;"Ideal";"E";"VS1";62;56;805;4,48;4,52;2,79
"32816";0,34;"Ideal";"E";"VS1";61,2;57;805;4,45;4,5;2,74
"32817";0,34;"Ideal";"D";"VS2";62,4;53;805;4,49;4,52;2,81
"32818";0,34;"Ideal";"D";"VS2";61,4;56;805;4,5;4,53;2,77
"32819";0,34;"Premium";"D";"VS2";60,4;60;805;4,51;4,56;2,74
"32820";0,34;"Premium";"D";"VS2";59,3;58;805;4,52;4,55;2,69
"32821";0,34;"Ideal";"D";"VS2";62,5;57;805;4,4;4,47;2,77
"32822";0,34;"Ideal";"E";"VS1";61,8;57;805;4,47;4,5;2,77
"32823";0,34;"Ideal";"D";"VS2";62;55;805;4,45;4,48;2,77
"32824";0,34;"Ideal";"D";"VS2";62;55;805;4,45;4,49;2,77
"32825";0,34;"Premium";"E";"VS1";59,9;58;805;4,54;4,58;2,73
"32826";0,34;"Ideal";"E";"VS1";60,8;57;805;4,49;4,53;2,74
"32827";0,34;"Ideal";"D";"VS2";60,8;57;805;4,5;4,52;2,74
"32828";0,33;"Very Good";"G";"VVS2";59,7;59;806;4,48;4,53;2,69
"32829";0,35;"Ideal";"F";"VVS2";61,3;55;806;4,57;4,6;2,81
"32830";0,33;"Ideal";"G";"VVS1";60,9;56,7;806;4,47;4,49;2,73
"32831";0,33;"Ideal";"E";"VS1";61,5;54;806;4,46;4,49;2,75
"32832";0,33;"Ideal";"H";"IF";61,8;55,2;806;4,44;4,47;2,76
"32833";0,32;"Premium";"F";"VVS2";62,2;59;806;4,41;4,34;2,72
"32834";0,6;"Premium";"H";"I1";60,1;60;806;5,51;5,44;3,29
"32835";0,42;"Ideal";"I";"VS2";61;54;807;4,84;4,87;2,96
"32836";0,35;"Ideal";"G";"VS2";61,3;56;807;4,55;4,58;2,8
"32837";0,44;"Ideal";"I";"VS1";61,1;56;807;4,92;4,96;3,02
"32838";0,44;"Ideal";"I";"VS1";61,8;55;807;4,89;4,92;3,03
"32839";0,46;"Ideal";"G";"SI2";61,1;57;807;4,97;5,01;3,05
"32840";0,46;"Ideal";"H";"SI1";61,7;55;807;4,99;5,02;3,09
"32841";0,29;"Premium";"E";"VVS1";60,9;61;807;4,27;4,23;2,59
"32842";0,36;"Premium";"F";"VS2";62;59;807;4,56;4,51;2,81
"32843";0,36;"Ideal";"F";"VS2";61,5;55;807;4,6;4,57;2,82
"32844";0,43;"Ideal";"D";"SI1";61,6;56;807;4,82;4,86;2,98
"32845";0,4;"Ideal";"I";"VVS2";62;56;807;4,74;4,77;2,95
"32846";0,4;"Ideal";"I";"VVS2";62,4;55;807;4,7;4,73;2,94
"32847";0,4;"Very Good";"G";"VS2";62,9;56;807;4,69;4,72;2,96
"32848";0,4;"Ideal";"G";"VS2";62,3;57;807;4,7;4,71;2,93
"32849";0,4;"Very Good";"H";"VS1";62,7;56;807;4,71;4,73;2,96
"32850";0,4;"Premium";"H";"VS1";62,6;58;807;4,66;4,73;2,94
"32851";0,4;"Good";"H";"VS1";63,4;58;807;4,74;4,66;2,98
"32852";0,4;"Ideal";"G";"VS2";61,2;57;807;4,73;4,78;2,91
