"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"25002";1,52;"Premium";"F";"VS2";59,4;60;13530;7,61;7,5;4,49
"25003";2;"Ideal";"H";"VS2";61,6;57;13531;8,11;8,08;4,99
"25004";1,51;"Ideal";"G";"VS2";62,1;55;13532;7,33;7,38;4,57
"25005";1,25;"Ideal";"E";"VVS1";62,6;56;13536;6,83;6,91;4,3
"25006";1,5;"Very Good";"F";"VS2";59,7;56;13537;7,42;7,46;4,44
"25007";1,22;"Ideal";"F";"VVS1";62;54;13539;6,88;6,9;4,27
"25008";2,14;"Premium";"G";"SI2";60,7;59;13540;8,37;8,31;5,06
"25009";2;"Very Good";"J";"VS2";60,7;60;13542;8,05;8,17;4,92
"25010";2;"Good";"J";"VS2";58;62;13542;8,17;8,25;4,76
"25011";2;"Good";"J";"VS2";61,4;63;13542;8,01;8,08;4,94
"25012";2,05;"Premium";"J";"VS2";62,3;60;13543;8,09;8,15;5,06
"25013";1,55;"Ideal";"H";"IF";61,4;57;13544;7,47;7,42;4,57
"25014";2,04;"Good";"J";"VS2";59,6;56;13550;8,26;8,31;4,94
"25015";2;"Premium";"J";"VS2";61,5;59;13552;8,06;8,11;4,97
"25016";1,5;"Fair";"G";"VVS2";64,8;56;13553;7,18;7,12;4,63
"25017";2,22;"Premium";"F";"SI2";59,2;59;13553;8,54;8,46;5,03
"25018";1,61;"Ideal";"G";"VS2";62,2;56;13553;7,52;7,47;4,66
"25019";2,02;"Very Good";"G";"SI2";63,3;59;13554;8,05;7,96;5,07
"25020";2,02;"Very Good";"G";"SI2";63,2;54;13554;7,96;7,82;4,99
"25021";0,38;"Ideal";"F";"SI1";61,8;55;640;4,66;4,69;2,89
"25022";0,3;"Ideal";"E";"SI1";61,7;57;640;4,29;4,33;2,66
"25023";0,3;"Ideal";"E";"SI1";61,3;56;640;4,34;4,37;2,67
"25024";0,3;"Ideal";"E";"SI1";61,7;55;640;4,33;4,36;2,68
"25025";0,3;"Fair";"E";"VS1";56,3;62;640;4,47;4,49;2,52
"25026";0,23;"Premium";"E";"VVS1";60,8;56;640;3,99;3,94;2,41
"25027";0,23;"Premium";"D";"VVS2";59,6;61;640;4,03;3,99;2,39
"25028";0,4;"Premium";"E";"SI2";60,5;59;640;4,74;4,78;2,88
"25029";0,34;"Very Good";"G";"VS1";62,2;55;640;4,48;4,52;2,8
"25030";0,3;"Very Good";"F";"VS1";59,8;60;640;4,39;4,31;2,6
"25031";0,31;"Very Good";"D";"VS2";63,6;55;641;4,29;4,32;2,74
"25032";0,36;"Very Good";"F";"SI1";60,7;54;641;4,64;4,67;2,83
"25033";0,27;"Ideal";"G";"VVS2";62,8;56;641;4,12;4,16;2,6
"25034";0,34;"Ideal";"F";"VS2";62,2;55;641;4,47;4,5;2,79
"25035";0,4;"Ideal";"J";"VS1";60,4;56;641;4,77;4,8;2,89
