"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"6402";1,03;"Fair";"H";"SI2";67;61;4038;6,25;6,17;4,16
"6403";1,01;"Ideal";"G";"SI2";61,2;57;4038;6,45;6,4;3,92
"6404";1,01;"Premium";"G";"SI2";61,1;58;4038;6,39;6,37;3,9
"6405";1,01;"Ideal";"G";"SI2";63,2;57;4038;6,33;6,28;3,99
"6406";1,03;"Premium";"H";"SI2";62,1;59;4038;6,47;6,42;4
"6407";1,02;"Very Good";"H";"SI2";60,9;58;4039;6,41;6,53;3,94
"6408";1,02;"Very Good";"H";"SI2";61,1;61;4039;6,48;6,51;3,97
"6409";0,76;"Ideal";"E";"VS2";62,1;55;4039;5,84;5,88;3,64
"6410";0,77;"Ideal";"D";"VS1";62,2;55;4039;5,85;5,88;3,65
"6411";0,92;"Premium";"H";"VS1";61,7;62;4039;6,2;6,12;3,8
"6412";1,13;"Premium";"E";"SI2";59,4;62;4040;6,83;6,78;4,04
"6413";0,74;"Fair";"D";"VVS2";65,4;53;4040;5,73;5,71;3,74
"6414";0,91;"Very Good";"D";"SI1";63,1;61;4041;6,16;6,1;3,87
"6415";1,05;"Very Good";"H";"SI2";61,4;58;4042;6,54;6,58;4,03
"6416";1;"Very Good";"H";"SI2";62,5;58;4042;6,27;6,36;3,95
"6417";0,71;"Ideal";"E";"VVS2";62;53,9;4042;5,73;5,77;3,57
"6418";0,54;"Ideal";"D";"VVS1";61,3;56;4042;5,24;5,26;3,22
"6419";1;"Good";"I";"SI1";65,6;56;4042;6,23;6,3;4,11
"6420";1,02;"Premium";"F";"SI2";61;58;4043;6,49;6,52;3,97
"6421";0,8;"Ideal";"F";"VS2";60,9;57;4043;5,98;6,04;3,66
"6422";0,8;"Ideal";"F";"VS2";62,1;56;4043;5,93;5,98;3,7
"6423";1,04;"Premium";"J";"VS2";58,7;58;4043;6,68;6,61;3,9
"6424";0,9;"Ideal";"H";"VS2";62,4;56;4044;6,15;6,18;3,85
"6425";0,9;"Premium";"H";"VS2";60,6;60;4044;6,24;6,3;3,8
"6426";1,01;"Premium";"E";"SI2";60,6;58;4044;6,47;6,53;3,94
"6427";1,01;"Ideal";"E";"SI2";61,7;57;4044;6,5;6,47;4
"6428";0,9;"Ideal";"G";"SI2";61,4;56;4044;6,19;6,23;3,81
"6429";1,02;"Premium";"D";"SI2";61,3;62;4044;6,46;6,42;3,95
"6430";1,01;"Fair";"H";"VS1";66,1;55;4044;6,28;6,24;4,14
"6431";1,02;"Premium";"D";"SI2";62,3;58;4044;6,42;6,37;3,99
"6432";1,02;"Ideal";"G";"SI1";62,4;56;4044;6,42;6,37;3,99
"6433";1,02;"Ideal";"D";"SI2";62,5;57;4044;6,43;6,38;4
"6434";1,02;"Fair";"G";"SI1";64,5;56;4044;6,3;6,23;4,04
"6435";1,2;"Fair";"G";"SI2";65,5;59;4044;6,73;6,53;4,34
"6436";0,91;"Premium";"G";"SI1";62,6;58;4045;6,14;6,17;3,85
"6437";0,91;"Very Good";"G";"SI1";62,8;58;4045;6,15;6,18;3,87
"6438";0,91;"Premium";"G";"SI1";62,2;59;4045;6,15;6,19;3,84
"6439";0,91;"Premium";"G";"SI1";61,8;60;4045;6,18;6,21;3,83
"6440";1,29;"Very Good";"G";"SI2";63,2;54;4045;6,96;6,94;4,39
"6441";1,09;"Premium";"J";"SI1";62,3;59;4046;6,55;6,59;4,09
"6442";0,79;"Ideal";"H";"IF";61,3;56;4046;5,96;5,98;3,66
