"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"16402";1,2;"Premium";"H";"VS2";60,6;58;6547;6,82;6,88;4,15
"16403";1,06;"Ideal";"G";"VS2";61,1;57;6548;6,56;6,59;4,02
"16404";1,28;"Ideal";"G";"SI2";61,1;58;6548;6,98;7,03;4,28
"16405";0,63;"Ideal";"D";"IF";62,5;55;6549;5,47;5,5;3,43
"16406";1,21;"Very Good";"G";"SI1";61,2;58;6549;6,84;6,91;4,21
"16407";1,3;"Ideal";"H";"SI2";61,1;57;6552;7,09;7,04;4,32
"16408";1,01;"Very Good";"E";"VS2";62,9;57;6552;6,34;6,42;4,01
"16409";1,5;"Fair";"G";"SI2";68,5;66;6552;6,87;6,76;4,67
"16410";1;"Good";"F";"VS1";57,8;59;6552;6,57;6,59;3,8
"16411";1;"Premium";"G";"VS1";59,1;61;6552;6,54;6,48;3,85
"16412";1,5;"Good";"G";"SI2";63,6;58;6552;7,19;7,09;4,54
"16413";1;"Very Good";"G";"VS1";63,2;58;6552;6,32;6,27;3,98
"16414";1,52;"Premium";"F";"SI2";60,7;61;6554;7,47;7,36;4,5
"16415";1,15;"Premium";"G";"VS2";62,6;58;6557;6,68;6,71;4,19
"16416";1,23;"Ideal";"D";"SI1";60,9;54;6557;7,01;6,96;4,25
"16417";1,03;"Ideal";"G";"VS2";61,8;56;6557;6,47;6,5;4,01
"16418";1,2;"Very Good";"I";"VVS2";59,9;55;6558;6,88;6,94;4,14
"16419";1,17;"Ideal";"H";"VS2";62,4;58;6558;6,73;6,71;4,19
"16420";1,03;"Ideal";"G";"VS1";62,1;57;6558;6,44;6,47;4,01
"16421";1,07;"Ideal";"G";"VS2";62,3;57;6558;6,58;6,54;4,09
"16422";1,27;"Very Good";"I";"SI1";60,7;61;6559;6,97;6,91;4,21
"16423";1,21;"Good";"G";"VVS2";63,8;55;6559;6,74;6,65;4,28
"16424";1,22;"Ideal";"G";"SI1";61,6;57;6559;6,89;6,81;4,22
"16425";1,3;"Ideal";"F";"SI2";62,2;56;6559;7;6,96;4,34
"16426";1,03;"Ideal";"H";"VVS2";62,4;53;6560;6,45;6,51;4,05
"16427";1,08;"Ideal";"G";"VS2";62,5;57;6561;6,56;6,6;4,11
"16428";1,07;"Ideal";"E";"SI1";61,4;55;6561;6,57;6,62;4,05
"16429";1,13;"Premium";"G";"VS2";60,1;59;6561;6,82;6,75;4,08
"16430";1,05;"Ideal";"G";"VS2";61,9;57;6562;6,47;6,51;4,03
"16431";1,08;"Ideal";"H";"VS1";62;55;6562;6,56;6,6;4,08
"16432";1,24;"Premium";"G";"SI1";60,5;58;6562;7,1;7,05;4,13
"16433";1,01;"Very Good";"D";"VS2";59,8;60;6563;6,42;6,46;3,85
"16434";1,13;"Ideal";"E";"SI1";62,2;55;6563;6,66;6,69;4,15
"16435";1,02;"Ideal";"G";"VS1";62,2;57;6563;6,43;6,47;4,01
"16436";1,11;"Very Good";"E";"SI1";62,4;57;6563;6,58;6,6;4,11
"16437";1,01;"Good";"D";"VS2";62,5;62;6563;6,26;6,34;3,94
"16438";1,04;"Premium";"G";"VS2";61;59;6564;6,53;6,42;3,95
"16439";1,23;"Very Good";"I";"VS1";63,1;58;6564;6,77;6,91;4,32
"16440";2,22;"Fair";"H";"I1";70,1;55;6564;7,77;7,74;5,44
"16441";1,33;"Premium";"G";"SI2";60,3;58;6565;7,16;7,19;4,33
"16442";1,06;"Ideal";"D";"SI1";61,5;56;6565;6,58;6,55;4,04
"16443";1,21;"Very Good";"H";"SI1";63,5;60;6566;6,65;6,61;4,21
"16444";1,26;"Very Good";"I";"VS1";61,8;61;6566;6,9;6,95;4,28
"16445";1,28;"Very Good";"F";"SI1";63;56;6566;6,9;7,03;4,39
"16446";1,21;"Premium";"H";"SI1";60,5;59;6566;6,96;6,89;4,19
"16447";1,21;"Premium";"H";"SI1";62,4;56;6566;6,83;6,79;4,25
"16448";1;"Good";"D";"SI1";59,9;62;6568;6,41;6,45;3,85
"16449";1,02;"Very Good";"G";"VS2";61,9;54;6569;6,45;6,48;4
"16450";1,2;"Very Good";"H";"SI1";62,3;57;6569;6,78;6,76;4,22
"16451";1,2;"Ideal";"H";"SI1";61,2;60;6569;6,87;6,82;4,19
"16452";1,2;"Ideal";"H";"SI1";62,2;58;6569;6,81;6,77;4,22
"16453";1,09;"Very Good";"G";"VS1";59,7;63;6570;6,74;6,65;4
"16454";1,35;"Very Good";"I";"SI1";59,5;58;6573;7,28;7,17;4,3
"16455";1,21;"Premium";"H";"SI1";59,8;58;6573;6,95;6,9;4,14
"16456";1,21;"Ideal";"H";"SI1";62,1;59;6573;6,81;6,75;4,21
"16457";1,31;"Ideal";"I";"VS1";64,3;59;6573;6,87;6,84;4,41
"16458";1,01;"Very Good";"E";"VS2";60,4;57;6577;6,45;6,49;3,91
"16459";1,23;"Premium";"H";"VS2";60,6;59;6577;6,94;6,89;4,19
"16460";1,35;"Premium";"I";"SI1";59,2;59;6577;7,24;7,18;4,27
"16461";1,2;"Ideal";"H";"SI1";61,9;56;6578;6,78;6,82;4,21
"16462";1,43;"Very Good";"J";"VS2";62,8;56;6579;7,13;7,19;4,5
"16463";1,01;"Ideal";"D";"SI1";63;56;6579;6,36;6,41;4,02
"16464";1,11;"Premium";"D";"VS2";59,5;60;6579;6,77;6,7;4,01
"16465";1,28;"Premium";"H";"SI1";62,7;58;6580;6,88;6,94;4,33
"16466";1,28;"Premium";"H";"SI1";59,9;59;6580;7,05;7,08;4,23
"16467";1,25;"Ideal";"G";"SI1";62,5;54;6580;6,88;6,85;4,29
"16468";1,02;"Very Good";"E";"VS2";63,2;60;6580;6,34;6,29;3,99
"16469";1,02;"Premium";"E";"VS2";61,6;60;6580;6,51;6,42;3,98
