"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"31602";0,2;"Premium";"D";"VS2";61,7;60;367;3,77;3,72;2,31
"31603";0,25;"Ideal";"H";"VS2";61;55;367;4,09;4,11;2,5
"31604";0,3;"Premium";"J";"VS2";62,2;58;368;4,28;4,3;2,67
"31605";0,3;"Good";"H";"SI2";63,9;56;368;4,24;4,27;2,72
"31606";0,3;"Very Good";"J";"VS2";61,6;61;368;4,28;4,33;2,65
"31607";0,3;"Good";"J";"VS2";63,4;57;368;4,22;4,26;2,69
"31608";0,3;"Premium";"J";"VS2";60,6;59;368;4,34;4,38;2,64
"31609";0,3;"Premium";"H";"SI2";60,9;59;368;4,32;4,35;2,64
"31610";0,23;"Very Good";"G";"VS2";62,8;53;369;3,91;3,93;2,46
"31611";0,23;"Very Good";"H";"IF";63,9;55;369;3,89;3,9;2,49
"31612";0,23;"Fair";"G";"VVS2";61,4;66;369;3,87;3,91;2,39
"31613";0,24;"Very Good";"F";"SI1";61,6;57;370;4,02;4,05;2,48
"31614";0,26;"Ideal";"I";"VS2";61,8;55;371;4,12;4,17;2,56
"31615";0,32;"Ideal";"I";"SI2";61,7;55;371;4,39;4,42;2,72
"31616";0,27;"Fair";"E";"VS1";66,4;58;371;3,99;4,02;2,66
"31617";0,31;"Ideal";"I";"SI2";62;54,1;372;4,32;4,35;2,69
"31618";0,24;"Very Good";"D";"VS2";61,4;60;373;3,98;4;2,45
"31619";0,23;"Very Good";"E";"VS2";62,5;59;373;3,91;3,96;2,46
"31620";0,24;"Very Good";"F";"VS1";62,5;55;373;3,94;3,97;2,47
"31621";0,32;"Ideal";"I";"SI1";61,2;56;450;4,4;4,44;2,7
"31622";0,32;"Ideal";"I";"SI1";60,5;58;450;4,43;4,49;2,7
"31623";0,3;"Ideal";"H";"SI1";61,9;57;450;4,3;4,32;2,67
"31624";0,3;"Ideal";"H";"SI1";62,4;55;450;4,3;4,32;2,69
"31625";0,3;"Ideal";"H";"SI1";62,2;57;450;4,26;4,29;2,66
"31626";0,3;"Ideal";"H";"SI1";61,3;58;450;4,3;4,34;2,65
"31627";0,3;"Ideal";"H";"SI1";62,2;57;450;4,27;4,28;2,66
"31628";0,3;"Ideal";"H";"SI1";62,2;57;450;4,26;4,29;2,66
"31629";0,3;"Ideal";"H";"SI1";62,2;57;450;4,27;4,31;2,67
"31630";0,3;"Ideal";"H";"SI1";62,2;57;450;4,27;4,28;2,66
"31631";0,3;"Ideal";"H";"SI1";61,6;54;450;4,33;4,37;2,68
"31632";0,3;"Ideal";"H";"SI1";60,9;58;450;4,31;4,33;2,63
"31633";0,3;"Ideal";"H";"SI1";62,1;55;450;4,3;4,33;2,68
"31634";0,3;"Ideal";"H";"SI1";62;56;450;4,29;4,32;2,67
"31635";0,3;"Ideal";"H";"SI1";62,1;56;450;4,29;4,31;2,67
"31636";0,3;"Very Good";"I";"SI2";63,3;56;450;4,3;4,26;2,71
"31637";0,3;"Premium";"J";"SI1";62,7;59;450;4,27;4,21;2,66
"31638";0,3;"Very Good";"J";"SI1";63,4;54;450;4,29;4,23;2,7
"31639";0,3;"Good";"J";"SI1";63,8;56;450;4,26;4,23;2,71
"31640";0,33;"Premium";"J";"VS2";59,6;61;450;4,53;4,49;2,69
"31641";0,25;"Very Good";"H";"VVS1";60,1;62;450;4,08;4,11;2,46
"31642";0,25;"Ideal";"H";"VVS1";62,5;56;450;4,03;4,06;2,53
"31643";0,25;"Premium";"H";"VVS1";59,8;59;450;4,07;4,09;2,44
"31644";0,25;"Very Good";"G";"VVS1";63,7;54;451;3,98;4,03;2,55
"31645";0,27;"Ideal";"H";"VS2";61,7;56;451;4,13;4,17;2,56
"31646";0,33;"Ideal";"J";"VS1";61,6;54;451;4,5;4,52;2,78
"31647";0,39;"Ideal";"J";"SI2";62,6;54;451;4,64;4,69;2,92
"31648";0,37;"Ideal";"J";"SI1";62,2;53;451;4,63;4,67;2,89
"31649";0,28;"Very Good";"E";"VS1";59;60;452;4,26;4,32;2,53
"31650";0,28;"Very Good";"E";"VS1";61,4;60;452;4,16;4,24;2,58
"31651";0,35;"Ideal";"E";"VS2";61,5;55;767;4,52;4,56;2,79
"31652";0,35;"Premium";"F";"VS1";60,7;58;767;4,54;4,58;2,77
"31653";0,35;"Premium";"E";"VS2";60,7;60;767;4,55;4,58;2,77
"31654";0,35;"Premium";"E";"VS2";60,9;59;767;4,54;4,56;2,77
"31655";0,35;"Premium";"E";"VS2";59,5;58;767;4,59;4,62;2,74
"31656";0,35;"Ideal";"E";"VS2";62,4;57;767;4,52;4,55;2,83
"31657";0,32;"Ideal";"E";"VS2";61,8;54;768;4,43;4,4;2,73
"31658";0,32;"Ideal";"E";"VS2";61,4;56;768;4,45;4,41;2,72
"31659";0,38;"Ideal";"I";"VVS2";62;54,5;768;4,66;4,69;2,9
"31660";0,37;"Ideal";"I";"VVS1";60,6;57;768;4,63;4,66;2,81
"31661";0,38;"Ideal";"G";"VS2";61,5;54,4;768;4,65;4,7;2,88
"31662";0,38;"Ideal";"G";"VS2";62,1;54,5;768;4,64;4,69;2,9
"31663";0,37;"Ideal";"E";"VS2";60,1;59;768;4,64;4,68;2,8
"31664";0,38;"Ideal";"H";"VS1";62,2;53,7;768;4,63;4,68;2,9
"31665";0,33;"Ideal";"E";"VS1";61,7;54;768;4,45;4,47;2,75
"31666";0,26;"Ideal";"F";"IF";60,9;55;768;4,15;4,23;2,55
"31667";0,32;"Premium";"E";"VS2";61,6;59;768;4,43;4,4;2,72
"31668";0,32;"Ideal";"E";"VS2";62,1;55;768;4,43;4,4;2,74
"31669";0,41;"Very Good";"F";"SI1";61,9;55;769;4,78;4,81;2,97
"31670";0,4;"Premium";"F";"SI1";61,7;59;769;4,75;4,72;2,92
"31671";0,32;"Ideal";"E";"VS2";60,8;57;769;4,39;4,42;2,68
"31672";0,26;"Very Good";"E";"VVS2";63,1;59;769;4,08;4,04;2,56
"31673";0,26;"Ideal";"F";"VVS1";62,4;56;769;4,11;4,1;2,56
"31674";0,26;"Ideal";"F";"VVS2";61,6;57;769;4,1;4,08;2,52
"31675";0,26;"Ideal";"F";"VVS2";62,5;56;769;4,12;4,1;2,57
"31676";0,26;"Ideal";"F";"VVS1";61,6;57;769;4,1;4,08;2,52
"31677";0,26;"Ideal";"E";"VVS1";62;56;769;4,13;4,09;2,55
"31678";0,26;"Premium";"E";"VVS1";61,7;59;769;4,14;4,1;2,54
"31679";0,26;"Premium";"E";"VVS1";61,8;58;769;4,14;4,11;2,55
"31680";0,26;"Ideal";"E";"VVS2";62,3;57;769;4,09;4,06;2,54
"31681";0,26;"Ideal";"E";"VVS2";61,5;56;769;4,11;4,08;2,52
"31682";0,26;"Ideal";"E";"VVS2";62;56;769;4,13;4,1;2,55
"31683";0,26;"Ideal";"E";"VVS2";62,2;56;769;4,15;4,12;2,57
"31684";0,26;"Ideal";"E";"VVS1";61,7;57;769;4,1;4,07;2,52
"31685";0,26;"Premium";"E";"VVS1";62,9;58;769;4,08;4,06;2,56
"31686";0,26;"Premium";"E";"VVS1";62,3;60;769;4,09;4,07;2,54
"31687";0,26;"Ideal";"D";"VVS2";62,5;56;769;4,11;4,08;2,56
"31688";0,26;"Ideal";"D";"VVS2";61,4;56;769;4,15;4,12;2,54
"31689";0,33;"Very Good";"E";"VVS1";63,2;53;770;4,42;4,47;2,81
"31690";0,4;"Very Good";"H";"VS1";61,8;53;770;4,76;4,78;2,95
"31691";0,4;"Very Good";"E";"VS2";59,4;58;770;4,78;4,82;2,85
"31692";0,4;"Ideal";"I";"VVS2";61,6;56;770;4,75;4,76;2,93
"31693";0,4;"Ideal";"I";"VS2";61,7;57;770;4,73;4,77;2,93
"31694";0,4;"Ideal";"H";"SI1";61,7;56;770;4,72;4,77;2,93
"31695";0,36;"Premium";"F";"SI1";60,3;58;770;4,65;4,6;2,79
"31696";0,36;"Ideal";"F";"SI1";60,1;56;770;4,67;4,62;2,79
"31697";0,36;"Ideal";"F";"SI1";61,5;57;770;4,59;4,55;2,81
"31698";0,38;"Premium";"F";"SI2";61;61;770;4,67;4,61;2,83
"31699";0,36;"Ideal";"F";"SI1";61,5;56;770;4,62;4,59;2,83
"31700";0,36;"Premium";"F";"SI1";61,5;58;770;4,6;4,54;2,81
"31701";0,36;"Premium";"F";"SI1";61,6;60;770;4,61;4,54;2,82
"31702";0,36;"Premium";"F";"SI1";61,1;59;770;4,59;4,55;2,79
