"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"46802";0,52;"Ideal";"F";"VS2";60;62;1806;5,23;5,19;3,13
"46803";0,55;"Ideal";"H";"VVS2";61,7;57;1806;5,28;5,26;3,25
"46804";0,7;"Fair";"D";"SI2";65,5;57;1806;5,56;5,43;3,6
"46805";0,7;"Premium";"D";"SI2";59,8;59;1806;5,75;5,72;3,43
"46806";0,72;"Premium";"F";"SI2";61,1;59;1806;5,83;5,79;3,55
"46807";0,57;"Very Good";"E";"VS2";62,1;59;1807;5,29;5,27;3,28
"46808";0,7;"Very Good";"H";"SI2";63,8;59;1807;5,6;5,63;3,58
"46809";0,77;"Very Good";"J";"SI1";62,3;58;1807;5,86;5,89;3,66
"46810";0,53;"Ideal";"G";"VS2";60,9;56;1807;5,25;5,21;3,18
"46811";0,51;"Premium";"D";"VS2";62;59;1807;5,12;5,08;3,16
"46812";0,51;"Premium";"D";"VS2";62,7;59;1807;5,09;5,05;3,18
"46813";0,51;"Premium";"D";"VS2";62;60;1807;5,12;5,07;3,16
"46814";0,51;"Ideal";"D";"VS2";61,4;57;1807;5,16;5,13;3,16
"46815";0,5;"Premium";"D";"VS1";62,8;58;1807;5,05;5,01;3,16
"46816";0,53;"Premium";"D";"VS2";60,2;58;1808;5,23;5,26;3,16
"46817";0,71;"Premium";"G";"SI2";59,9;59;1808;5,82;5,79;3,48
"46818";0,6;"Premium";"D";"VS2";60,9;61;1808;5,43;5,4;3,3
"46819";0,7;"Fair";"H";"SI1";64,8;57;1808;5,49;5,59;3,59
"46820";0,72;"Premium";"E";"SI2";59,3;60;1808;5,88;5,85;3,48
"46821";0,5;"Ideal";"D";"VS2";61,2;55;1808;5,12;5,07;3,12
"46822";0,7;"Premium";"H";"SI2";60,5;61;1808;5,75;5,72;3,47
"46823";0,96;"Fair";"H";"I1";60,1;62;1808;6,21;6;3,68
"46824";0,96;"Fair";"H";"I1";67,4;62;1808;6,13;5,96;4,08
"46825";0,62;"Ideal";"H";"VS1";63;56;1808;5,43;5,36;3,4
"46826";0,58;"Ideal";"E";"VS2";61,7;57;1809;5,42;5,35;3,32
"46827";0,58;"Ideal";"E";"VS2";62,3;54;1809;5,43;5,39;3,37
"46828";0,52;"Ideal";"H";"VVS1";61,2;57;1809;5,17;5,22;3,18
"46829";0,58;"Ideal";"F";"VS2";60,6;56;1809;5,41;5,44;3,29
"46830";0,58;"Ideal";"E";"VS2";60,6;56;1809;5,43;5,47;3,3
"46831";0,53;"Ideal";"D";"VS2";62,2;56;1809;5,17;5,18;3,22
"46832";0,54;"Ideal";"G";"VS1";61,7;56;1809;5,22;5,25;3,23
"46833";0,55;"Ideal";"F";"VS1";61,3;57;1809;5,25;5,28;3,23
"46834";0,67;"Premium";"F";"SI1";61,3;59;1809;5,65;5,63;3,46
"46835";0,67;"Ideal";"G";"SI1";62,9;54;1809;5,63;5,6;3,53
"46836";0,76;"Good";"J";"SI1";63,8;57;1809;5,78;5,74;3,67
"46837";0,79;"Very Good";"G";"SI2";63,4;60;1809;5,83;5,77;3,68
"46838";0,51;"Ideal";"G";"VVS1";62,8;53;1810;5,09;5,14;3,21
"46839";0,51;"Ideal";"D";"VS1";62,2;55;1810;5,15;5,17;3,21
"46840";0,57;"Ideal";"D";"SI1";61,4;55;1810;5,35;5,34;3,28
"46841";0,58;"Ideal";"F";"VS2";61,9;60;1811;5,32;5,35;3,3
"46842";0,67;"Good";"G";"SI1";62,9;59;1811;5,58;5,62;3,52
"46843";0,7;"Fair";"H";"VS1";67,2;55;1811;5,48;5,54;3,7
"46844";0,56;"Ideal";"F";"SI1";61,1;56;1811;5,35;5,33;3,26
"46845";0,64;"Premium";"E";"SI1";61,3;58;1811;5,57;5,53;3,4
"46846";0,53;"Ideal";"F";"VS1";62,1;57;1812;5,16;5,21;3,22
"46847";0,53;"Ideal";"F";"VS1";61,8;56;1812;5,2;5,22;3,22
"46848";0,53;"Ideal";"F";"VS1";62,2;55;1812;5,17;5,22;3,23
"46849";0,53;"Ideal";"F";"VS1";62,3;55;1812;5,18;5,22;3,24
"46850";0,53;"Ideal";"F";"VS1";62;55;1812;5,15;5,2;3,21
"46851";0,58;"Premium";"E";"SI1";62,1;58;1812;5,35;5,31;3,31
"46852";0,61;"Premium";"E";"SI1";60,1;59;1812;5,51;5,48;3,3
"46853";0,51;"Premium";"D";"VS2";61,9;62;1812;5,12;5,09;3,16
"46854";0,51;"Good";"E";"VS2";57,6;62;1812;5,33;5,3;3,06
"46855";0,51;"Very Good";"F";"VS1";59,9;63;1812;5,22;5,16;3,11
"46856";0,59;"Very Good";"F";"VS2";60,1;57;1813;5,44;5,48;3,28
"46857";0,54;"Very Good";"F";"VS1";61;58;1813;5,24;5,25;3,2
"46858";0,51;"Ideal";"G";"VVS2";60,1;56;1813;5,22;5,24;3,14
"46859";0,5;"Very Good";"G";"VVS2";61,4;57;1813;5,1;5,16;3,15
"46860";0,53;"Ideal";"D";"VS1";61,5;55;1813;5,19;5,22;3,2
"46861";0,51;"Good";"G";"VVS2";58,1;62;1813;5,24;5,3;3,06
"46862";0,53;"Premium";"G";"VS1";60,1;58;1813;5,32;5,27;3,18
"46863";0,53;"Ideal";"G";"VS1";61,8;55;1813;5,22;5,17;3,21
"46864";0,53;"Ideal";"G";"VS1";61,9;56;1813;5,21;5,19;3,22
"46865";0,53;"Ideal";"G";"VS1";62,6;54;1813;5,19;5,16;3,24
"46866";0,53;"Premium";"G";"VS1";62,4;58;1813;5,2;5,16;3,23
"46867";0,53;"Ideal";"G";"VS1";61,9;56;1813;5,2;5,17;3,21
"46868";0,53;"Ideal";"G";"VS1";62,1;57;1813;5,18;5,16;3,21
"46869";0,53;"Ideal";"G";"VS1";62,7;55;1813;5,18;5,16;3,24
"46870";0,53;"Ideal";"E";"VS2";60;57;1813;5,3;5,24;3,16
"46871";0,53;"Premium";"E";"VS2";59,8;58;1813;5,27;5,26;3,15
"46872";0,53;"Ideal";"E";"VS2";61,9;55;1813;5,22;5,19;3,22
"46873";0,53;"Ideal";"E";"VS2";61,3;55;1813;5,24;5,2;3,2
"46874";0,53;"Ideal";"E";"VS2";61,4;56;1813;5,24;5,21;3,21
"46875";0,53;"Premium";"E";"VS2";61,6;57;1813;5,21;5,18;3,2
"46876";0,53;"Ideal";"E";"VS2";61,4;56;1813;5,25;5,18;3,2
"46877";0,53;"Ideal";"E";"VS2";61,9;56;1813;5,21;5,19;3,22
"46878";0,53;"Ideal";"E";"VS2";62,7;54;1813;5,18;5,15;3,24
"46879";0,53;"Ideal";"E";"VS2";62,4;56;1813;5,2;5,16;3,23
"46880";0,53;"Premium";"E";"VS2";60,9;60;1813;5,22;5,16;3,16
"46881";0,53;"Ideal";"E";"VS2";62,1;56;1813;5,2;5,17;3,22
"46882";0,56;"Ideal";"H";"VVS2";60,9;57;1814;5,38;5,33;3,26
"46883";0,72;"Ideal";"H";"SI2";61,8;55;1814;5,79;5,76;3,57
"46884";0,7;"Premium";"I";"VS2";61;59;1814;5,71;5,66;3,47
"46885";0,7;"Ideal";"G";"SI2";61,6;57;1814;5,68;5,65;3,49
"46886";0,7;"Premium";"G";"SI2";62,5;62;1814;5,58;5,56;3,48
"46887";0,54;"Premium";"F";"VS2";62,4;55;1814;5,23;5,19;3,25
"46888";0,7;"Very Good";"G";"SI2";63,3;57;1814;5,61;5,51;3,52
"46889";0,72;"Premium";"J";"VS2";62,6;58;1814;5,72;5,66;3,56
"46890";0,47;"Ideal";"G";"IF";62,1;54;1814;4,99;5,02;3,11
"46891";0,7;"Fair";"I";"VS2";66,1;56;1814;5,53;5,48;3,64
"46892";0,56;"Ideal";"F";"VS2";62,1;57;1814;5,29;5,28;3,28
"46893";0,56;"Ideal";"F";"VS2";61,6;55;1814;5,32;5,29;3,27
"46894";0,56;"Premium";"H";"VVS2";59,8;57;1814;5,48;5,39;3,25
"46895";0,56;"Ideal";"F";"VS2";62,6;55;1814;5,29;5,25;3,3
"46896";0,6;"Premium";"D";"SI1";61,5;52;1814;5,5;5,43;3,36
"46897";0,56;"Ideal";"F";"VS2";61,3;54;1814;5,37;5,34;3,28
"46898";0,56;"Ideal";"D";"SI1";61,2;56;1814;5,34;5,31;3,26
"46899";0,56;"Ideal";"D";"SI1";61,4;57;1814;5,34;5,31;3,27
"46900";0,56;"Ideal";"D";"SI1";60,5;57;1814;5,36;5,31;3,23
"46901";0,56;"Premium";"D";"SI1";59,9;60;1814;5,39;5,33;3,21
"46902";0,56;"Premium";"D";"SI1";60,6;59;1814;5,36;5,34;3,24
"46903";0,56;"Ideal";"D";"SI1";62,3;56;1814;5,33;5,26;3,3
"46904";0,56;"Premium";"D";"SI1";61,9;58;1814;5,33;5,27;3,28
"46905";0,56;"Premium";"D";"SI1";60,8;60;1814;5,31;5,29;3,22
"46906";0,56;"Premium";"D";"SI1";61,4;58;1814;5,33;5,29;3,26
"46907";0,56;"Ideal";"D";"SI1";62,5;56;1814;5,26;5,24;3,28
"46908";0,54;"Ideal";"H";"VVS1";61,2;57;1814;5,25;5,21;3,2
"46909";0,72;"Very Good";"I";"SI2";63,2;62;1814;5,71;5,67;3,59
"46910";0,72;"Very Good";"J";"VS2";63,2;60;1814;5,77;5,7;3,63
"46911";0,56;"Fair";"F";"VS2";57;67;1814;5,49;5,36;3,09
"46912";0,5;"Premium";"F";"VVS2";60,6;58;1814;5,2;5,1;3,12
"46913";0,65;"Very Good";"F";"SI1";60;63;1814;5,62;5,54;3,35
"46914";0,54;"Ideal";"F";"VS1";60,9;56;1814;5,31;5,27;3,22
"46915";0,7;"Premium";"G";"SI2";59;60;1814;5,84;5,82;3,44
"46916";0,57;"Ideal";"G";"VS1";61,6;55;1815;5,34;5,38;3,3
"46917";0,57;"Ideal";"G";"VS1";60,6;57;1815;5,38;5,41;3,27
"46918";0,7;"Ideal";"J";"SI1";62;55;1815;5,69;5,73;3,54
