"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"13802";1,03;"Premium";"H";"VS1";62;59;5624;6,48;6,45;4,01
"13803";1,21;"Ideal";"H";"SI2";62,6;56;5624;6,84;6,77;4,26
"13804";1,03;"Fair";"E";"SI1";65,1;58;5624;6,35;6,24;4,1
"13805";1,21;"Ideal";"I";"SI1";62,4;57;5624;6,84;6,78;4,25
"13806";1,13;"Very Good";"H";"VS2";61,7;56;5625;6,65;6,73;4,13
"13807";1,08;"Ideal";"H";"VS2";61,8;56;5625;6,59;6,55;4,06
"13808";1,35;"Fair";"H";"VS2";64,5;58;5625;6,98;6,93;4,48
"13809";1,15;"Ideal";"I";"VS1";62,1;55;5626;6,76;6,67;4,18
"13810";1,04;"Ideal";"F";"SI1";62,9;54;5626;6,49;6,46;4,07
"13811";1,06;"Very Good";"H";"VS1";61,9;58;5627;6,57;6,49;4,04
"13812";1,01;"Very Good";"E";"SI1";63;57;5627;6,28;6,36;3,98
"13813";1,01;"Good";"E";"SI1";58,1;59;5627;6,57;6,65;3,84
"13814";1,25;"Very Good";"J";"VS1";60,4;60;5628;6,99;7,08;4,25
"13815";1,25;"Very Good";"J";"VS1";61,8;58;5628;6,89;6,93;4,27
"13816";1,01;"Fair";"D";"SI1";62,6;57;5628;6,14;6,22;3,87
"13817";1,09;"Premium";"E";"SI1";62,5;59;5628;6,58;6,53;4,1
"13818";1;"Ideal";"E";"SI1";60,1;62;5629;6,46;6,48;3,89
"13819";1,12;"Good";"E";"SI1";64,3;57;5630;6,56;6,5;4,2
"13820";1,53;"Ideal";"H";"SI2";59,6;57;5631;7,46;7,38;4,42
"13821";1,26;"Premium";"H";"SI1";61;55;5631;7;6,97;4,26
"13822";1,01;"Premium";"G";"VS1";59,3;59;5632;6,49;6,52;3,86
"13823";1,23;"Premium";"I";"VS1";61,6;58;5632;6,9;6,84;4,23
"13824";1,11;"Ideal";"H";"VS2";64;58;5632;6,52;6,46;4,16
"13825";1,04;"Fair";"G";"VS1";64,9;58;5633;6,36;6,33;4,12
"13826";1;"Very Good";"E";"VS2";63,5;56;5633;6,37;6,32;4,03
"13827";1,2;"Ideal";"I";"VS2";62,5;56;5634;6,77;6,74;4,22
"13828";1,15;"Ideal";"F";"SI2";60,6;58;5635;6,75;6,79;4,1
"13829";1,1;"Ideal";"H";"SI1";62,2;55;5636;6,66;6,62;4,13
"13830";1,25;"Very Good";"H";"SI2";61,6;54;5637;6,85;6,95;4,25
"13831";1,25;"Very Good";"H";"SI2";61,2;62;5637;6,84;6,95;4,22
