"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"13202";1,24;"Very Good";"I";"SI1";60,4;58;5456;6,95;7,02;4,22
"13203";1,06;"Very Good";"H";"VS1";62,2;59;5456;6,47;6,52;4,04
"13204";1,02;"Very Good";"E";"SI1";63,2;60;5456;6,33;6,42;4,03
"13205";1,12;"Ideal";"D";"SI2";62,6;57;5456;6,61;6,65;4,15
"13206";1,11;"Ideal";"H";"SI1";62,3;55;5456;6,7;6,65;4,16
"13207";1,11;"Ideal";"H";"SI1";61,6;56;5456;6,69;6,65;4,11
"13208";1,21;"Very Good";"I";"SI1";60,6;56;5457;6,89;6,97;4,2
"13209";1,05;"Ideal";"F";"SI1";62;55;5457;6,5;6,54;4,04
"13210";1,12;"Ideal";"H";"SI1";60,7;56;5457;6,74;6,7;4,08
"13211";1,13;"Ideal";"E";"SI2";62,2;56;5457;6,7;6,66;4,16
"13212";1,01;"Ideal";"H";"SI1";62,7;56;5457;6,37;6,42;4,01
"13213";1,16;"Premium";"I";"VS1";60,4;59;5457;6,89;6,82;4,14
"13214";1,14;"Premium";"H";"SI1";59,3;59;5458;6,8;6,76;4,02
"13215";1;"Ideal";"E";"SI1";61,9;56;5458;6,37;6,45;3,97
"13216";0,91;"Ideal";"E";"SI1";61,9;55;5458;6,21;6,23;3,85
"13217";1,2;"Good";"I";"SI1";64,4;61;5458;6,52;6,59;4,22
"13218";1,18;"Premium";"G";"SI1";62,1;59;5458;6,75;6,71;4,18
"13219";1,14;"Premium";"H";"SI1";61,9;58;5458;6,71;6,67;4,14
"13220";1,14;"Very Good";"H";"SI1";63,1;58;5458;6,69;6,6;4,19
"13221";1,06;"Ideal";"J";"VS2";61,4;56;5459;6,55;6,6;4,04
"13222";1;"Fair";"H";"VS1";55,8;60;5460;6,66;6,61;3,7
"13223";1,5;"Fair";"D";"I1";64,7;62;5460;7,19;7,04;4,6
"13224";1,5;"Premium";"G";"SI2";61,7;55;5460;7,39;7,32;4,54
"13225";1,01;"Very Good";"E";"SI1";60;60;5461;6,43;6,51;3,88
"13226";1,01;"Very Good";"E";"SI1";62,1;56;5461;6,43;6,48;4,01
"13227";1,06;"Ideal";"G";"SI1";62,9;56;5461;6,52;6,49;4,09
"13228";1,06;"Premium";"H";"SI1";61;60;5461;6,59;6,56;4,01
"13229";1,21;"Premium";"H";"VS2";60,8;62;5461;6,82;6,78;4,13
"13230";1,29;"Very Good";"I";"SI1";62,2;58;5463;6,94;6,99;4,33
"13231";1,29;"Premium";"J";"VS1";61,7;59;5463;6,93;6,97;4,29
"13232";1,19;"Premium";"I";"SI1";61,3;59;5464;6,84;6,79;4,18
"13233";1,07;"Premium";"H";"SI1";63;57;5465;6,55;6,44;4,09
"13234";1,22;"Premium";"I";"SI1";59;61;5466;7,02;6,98;4,13
"13235";1,22;"Premium";"I";"SI1";62,2;57;5466;6,87;6,79;4,25
"13236";1,22;"Premium";"I";"SI1";62,1;59;5466;6,86;6,8;4,24
"13237";1,22;"Premium";"H";"SI2";60,2;56;5466;6,96;6,93;4,18
"13238";1,05;"Premium";"H";"VS2";62,7;59;5468;6,49;6,43;4,05
"13239";1,05;"Premium";"H";"VS2";59;59;5468;6,71;6,68;3,95
"13240";1,02;"Premium";"H";"VS1";62,1;59;5469;6,38;6,43;3,98
"13241";1,14;"Ideal";"I";"SI1";62,3;58;5469;6,65;6,7;4,16
"13242";1,04;"Ideal";"H";"SI1";61,7;56;5469;6,51;6,55;4,03
"13243";1;"Good";"D";"SI1";64,9;53;5469;6,27;6,3;4,08
"13244";1;"Premium";"E";"SI1";60,8;60;5470;6,45;6,42;3,91
"13245";1,14;"Ideal";"E";"SI2";62,4;57;5473;6,64;6,7;4,16
"13246";1,2;"Very Good";"G";"SI2";60,2;63;5474;6,81;6,84;4,11
"13247";1,2;"Premium";"I";"VS2";62,1;59;5474;6,77;6,72;4,19
"13248";1,01;"Fair";"G";"VS2";66,6;55;5475;6,27;6,22;4,16
"13249";0,9;"Very Good";"D";"VS2";62,3;56;5476;6,14;6,18;3,84
