"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"19802";1,52;"Premium";"J";"VS1";61,2;59;8366;7,39;7,36;4,51
"19803";1;"Ideal";"G";"VVS1";61,9;57;8366;6,43;6,39;3,97
"19804";1,52;"Premium";"D";"SI2";58,6;62;8366;7,56;7,45;4,41
"19805";1,73;"Good";"E";"I1";63,6;59;8370;7,6;7,56;4,82
"19806";1,51;"Premium";"J";"VS1";62,1;58;8371;7,36;7,4;4,58
"19807";1,5;"Ideal";"I";"SI1";62,3;56;8371;7,35;7,41;4,6
"19808";1,51;"Very Good";"H";"SI2";60,8;56;8372;7,41;7,46;4,52
"19809";1,01;"Very Good";"G";"VVS1";61,8;59;8373;6,47;6,41;3,98
"19810";1;"Good";"D";"VVS2";60,2;62;8374;6,42;6,46;3,88
"19811";1,03;"Very Good";"F";"VVS2";61,3;57;8375;6,49;6,53;3,99
"19812";1,22;"Very Good";"G";"VS2";62,7;58;8377;6,8;6,72;4,24
"19813";1,6;"Ideal";"I";"SI2";61,9;57;8377;7,48;7,51;4,64
"19814";1,6;"Very Good";"F";"SI2";60,5;60;8377;7,52;7,55;4,56
"19815";1,2;"Good";"E";"VS2";63,6;57;8380;6,74;6,68;4,27
"19816";1,23;"Premium";"G";"VS1";62,8;56;8381;6,86;6,81;4,29
"19817";1,23;"Premium";"G";"VS1";61,8;58;8381;6,88;6,84;4,24
"19818";1,75;"Good";"H";"SI2";64,1;56;8385;7,59;7,55;4,85
"19819";1,03;"Ideal";"G";"VVS2";60,7;57;8385;6,5;6,58;3,97
"19820";1,33;"Ideal";"H";"VS2";59,5;57;8385;7,18;7,23;4,29
"19821";1,2;"Good";"G";"VS1";63,6;58;8387;6,59;6,56;4,18
"19822";1,51;"Fair";"F";"SI1";65,8;56;8387;7,16;7,12;4,7
"19823";1,51;"Premium";"H";"SI2";62,4;58;8388;7,36;7,31;4,58
"19824";1,5;"Very Good";"J";"VVS2";63,3;56;8391;7,18;7,29;4,58
"19825";1,31;"Ideal";"H";"VS1";62,4;56;8392;7;6,98;4,36
"19826";1,07;"Ideal";"G";"VVS2";62,4;54;8393;6,51;6,56;4,08
"19827";1,12;"Ideal";"G";"VS1";62,5;54;8394;6,65;6,69;4,17
"19828";1,51;"Ideal";"I";"SI1";61,2;60;8396;7,39;7,37;4,52
"19829";1,51;"Ideal";"I";"SI1";59,4;61;8396;7,52;7,46;4,45
"19830";1,7;"Premium";"F";"SI2";60,2;61;8397;7,79;7,68;4,66
"19831";1,03;"Ideal";"G";"VVS1";62;56;8398;6,54;6,5;4,04
"19832";1,5;"Premium";"F";"SI1";60;60;8400;7,48;7,42;4,47
"19833";1,51;"Ideal";"I";"SI1";62,7;57;8400;7,35;7,3;4,59
"19834";1,11;"Ideal";"G";"VS2";61,6;56;8400;6,62;6,65;4,09
"19835";1;"Premium";"F";"VVS2";61,2;60;8400;6,43;6,38;3,92
"19836";1,25;"Ideal";"E";"VS2";62,6;56;8400;6,89;6,84;4,3
"19837";1,01;"Very Good";"E";"VVS2";61,6;58;8401;6,4;6,46;3,96
"19838";1,02;"Ideal";"G";"VVS2";62,1;57;8401;6,43;6,45;4
"19839";1,02;"Ideal";"G";"VVS2";61,6;57;8401;6,45;6,47;3,98
"19840";1,02;"Ideal";"G";"VVS2";62,7;57;8401;6,41;6,45;4,03
"19841";1,21;"Premium";"G";"VS2";62,8;59;8402;6,84;6,76;4,27
"19842";1,21;"Very Good";"F";"VS2";62,9;54;8403;6,78;6,82;4,28
"19843";1,01;"Very Good";"E";"VS1";60,4;60;8403;6,43;6,48;3,9
"19844";1,13;"Ideal";"E";"VS2";62;54;8404;6,7;6,66;4,14
"19845";1,23;"Very Good";"H";"VVS1";62,5;58;8405;6,77;6,82;4,25
"19846";1,08;"Ideal";"F";"VS1";61,4;55;8405;6,61;6,69;4,08
"19847";1,12;"Very Good";"G";"VVS1";60,9;57;8408;6,67;6,72;4,08
"19848";1,52;"Very Good";"H";"SI2";62,8;58;8408;7,25;7,3;4,57
"19849";2,04;"Premium";"I";"I1";59,3;61;8408;8,3;8,25;4,91
"19850";1,5;"Very Good";"I";"SI1";63,1;54;8408;7,34;7,31;4,62
"19851";1,54;"Premium";"E";"SI2";59,9;60;8408;7,49;7,38;4,46
"19852";1,18;"Very Good";"G";"VS2";62,7;54,7;8411;6,74;6,77;4,23
"19853";1,22;"Ideal";"H";"VS1";61,9;54;8411;6,88;6,9;4,26
"19854";1,06;"Ideal";"E";"VS1";62,1;57;8413;6,49;6,52;4,04
"19855";1,2;"Ideal";"G";"VS2";62,8;54;8414;6,75;6,79;4,25
"19856";1,18;"Ideal";"G";"VS1";61,3;56;8414;6,81;6,83;4,17
"19857";1,01;"Good";"E";"VVS2";63,9;58;8415;6,31;6,37;4,05
"19858";1,5;"Very Good";"J";"VVS1";62,3;62;8415;7,16;7,23;4,48
"19859";1,06;"Very Good";"G";"IF";61,2;57;8415;6,52;6,56;4
"19860";1,04;"Ideal";"F";"VS2";61,6;56;8415;6,53;6,55;4,03
"19861";1,19;"Ideal";"F";"VS2";62;57;8415;6,78;6,76;4,2
"19862";1,3;"Ideal";"G";"SI1";61,6;55;8416;7,01;7,05;4,33
"19863";1,01;"Premium";"D";"VS1";62,4;58;8416;6,41;6,38;3,99
"19864";1,22;"Premium";"F";"VS2";59,8;59;8417;6,96;6,92;4,15
"19865";1,6;"Ideal";"J";"SI1";62,8;55;8418;7,48;7,42;4,68
"19866";1,57;"Very Good";"G";"SI2";61,1;61;8419;7,43;7,46;4,55
"19867";2,68;"Premium";"G";"I1";58,6;60;8419;9,11;9,07;5,33
"19868";1,4;"Premium";"D";"SI2";61,8;54;8419;7,21;7,16;4,44
"19869";1,46;"Ideal";"E";"SI2";62,3;55;8421;7,29;7,25;4,53
"19870";1,09;"Ideal";"F";"VS1";60,6;57;8422;6,62;6,64;4,02
"19871";1,37;"Premium";"H";"VS1";60,9;59;8424;7,17;7,24;4,39
"19872";1,44;"Premium";"I";"VS1";62,6;59;8426;7,08;7,14;4,45
"19873";1,52;"Premium";"J";"VS1";62,2;59;8426;7,32;7,38;4,57
"19874";1,52;"Premium";"J";"VVS2";58,3;62;8427;7,61;7,49;4,4
"19875";1,5;"Very Good";"J";"VVS2";63,3;57;8427;7,28;7,25;4,6
"19876";1,31;"Ideal";"H";"VS1";61,5;56;8429;7;7,06;4,32
"19877";1,31;"Ideal";"H";"VS1";61,5;55;8429;7,02;7,05;4,33
"19878";1,13;"Ideal";"E";"VS2";61,4;58;8430;6,71;6,74;4,13
"19879";1,12;"Good";"F";"VVS2";57,9;57;8430;6,86;6,83;3,96
