"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"47402";0,5;"Ideal";"D";"SI1";61,8;55;1848;5,11;5,15;3,17
"47403";0,7;"Fair";"I";"SI1";62;67;1848;5,54;5,5;3,42
"47404";0,56;"Premium";"E";"SI1";61,5;60;1848;5,3;5,27;3,25
"47405";0,5;"Very Good";"F";"VS1";61,4;58;1849;5,05;5,14;3,13
"47406";0,51;"Very Good";"D";"VS1";62,4;58;1849;5,13;5,16;3,21
"47407";0,54;"Ideal";"F";"VS1";60,7;59;1849;5,27;5,3;3,21
"47408";0,52;"Fair";"G";"IF";65,5;55;1849;4,98;5,06;3,29
"47409";0,5;"Ideal";"F";"VVS2";62,3;57;1850;5,06;5,08;3,16
"47410";0,62;"Good";"G";"VS2";61;62;1850;5,41;5,5;3,33
"47411";0,57;"Ideal";"E";"VS2";61,8;55;1851;5,34;5,38;3,31
"47412";0,57;"Premium";"E";"VS2";61;58;1851;5,31;5,34;3,25
"47413";0,57;"Ideal";"G";"VS1";62,1;56;1851;5,3;5,33;3,3
"47414";0,57;"Ideal";"G";"VS1";62;55;1851;5,29;5,35;3,3
"47415";0,57;"Ideal";"E";"VS2";61,7;56;1851;5,34;5,36;3,3
"47416";0,57;"Ideal";"G";"VS1";61,3;56;1851;5,34;5,36;3,28
"47417";0,57;"Ideal";"E";"VS2";61,9;57;1851;5,29;5,31;3,28
"47418";0,57;"Premium";"E";"VS2";61,4;58;1851;5,32;5,37;3,28
"47419";0,57;"Premium";"G";"VS1";62,4;58;1851;5,29;5,32;3,31
"47420";0,57;"Ideal";"E";"VS2";61,6;56;1851;5,33;5,38;3,3
"47421";0,57;"Ideal";"E";"VS2";61,8;56;1851;5,29;5,33;3,28
"47422";0,57;"Very Good";"E";"VS2";62,9;57;1851;5,26;5,29;3,32
"47423";0,7;"Good";"F";"SI2";64,3;57;1851;5,6;5,53;3,58
"47424";0,7;"Good";"F";"SI2";64,1;55;1851;5,58;5,52;3,56
"47425";0,51;"Ideal";"E";"VS1";61,8;56;1851;5,17;5,19;3,2
"47426";0,51;"Ideal";"E";"VS1";61,5;56;1851;5,16;5,11;3,16
"47427";0,53;"Very Good";"E";"VS2";60,1;59;1852;5,24;5,27;3,16
"47428";0,53;"Very Good";"E";"VS1";58,5;61;1852;5,28;5,39;3,12
"47429";0,54;"Ideal";"G";"VVS2";60,8;56;1852;5,28;5,31;3,22
"47430";0,51;"Ideal";"G";"VS1";61,8;56;1852;5,1;5,15;3,17
"47431";0,51;"Ideal";"G";"VS1";60,2;56;1852;5,2;5,24;3,14
"47432";0,55;"Very Good";"F";"VS1";60,7;60;1853;5,29;5,32;3,22
"47433";0,65;"Premium";"F";"VS2";59;62;1853;5,68;5,65;3,34
"47434";0,57;"Ideal";"E";"VS2";62,5;56;1853;5,3;5,33;3,32
"47435";0,72;"Ideal";"J";"SI1";61,7;56;1853;5,77;5,81;3,57
"47436";0,71;"Premium";"J";"SI1";61;61;1853;5,71;5,66;3,47
"47437";0,55;"Ideal";"G";"VS2";60,4;56;1854;5,38;5,31;3,23
"47438";0,5;"Ideal";"D";"VS2";60,7;57;1854;5,12;5,22;3,14
"47439";0,7;"Very Good";"J";"VS1";59,6;62;1855;5,7;5,77;3,42
"47440";0,56;"Ideal";"G";"VS1";60,7;55;1855;5,33;5,36;3,25
"47441";0,53;"Ideal";"F";"VS1";61,5;56;1856;5,26;5,22;3,22
"47442";0,7;"Very Good";"I";"SI1";61,6;63;1856;5,68;5,59;3,47
"47443";0,7;"Good";"H";"SI2";63,8;57;1856;5,58;5,55;3,55
"47444";0,55;"Ideal";"G";"VS1";61,5;57;1856;5,28;5,23;3,23
"47445";0,55;"Ideal";"E";"VS1";61,5;57;1857;5,27;5,23;3,23
"47446";0,59;"Very Good";"E";"VS2";61,7;60;1857;5,36;5,4;3,32
"47447";0,53;"Premium";"D";"VS2";60,4;58;1857;5,23;5,26;3,17
"47448";0,53;"Ideal";"D";"VS2";61,2;56;1857;5,2;5,23;3,19
"47449";0,53;"Ideal";"D";"VS2";62,3;56;1857;5,14;5,17;3,21
"47450";0,53;"Ideal";"D";"VS2";62,2;56;1857;5,16;5,19;3,22
"47451";0,53;"Ideal";"D";"VS2";62,1;55;1857;5,17;5,2;3,22
"47452";0,53;"Ideal";"D";"VS2";61,7;55;1857;5,21;5,23;3,22
"47453";0,53;"Ideal";"D";"VS2";61,2;57;1857;5,2;5,26;3,2
"47454";0,53;"Ideal";"D";"VS2";62,6;56;1857;5,14;5,18;3,23
"47455";0,53;"Very Good";"E";"VS2";62,3;56,7;1857;5,19;5,23;3,25
"47456";0,53;"Ideal";"D";"VS2";60,2;57;1857;5,24;5,26;3,16
"47457";0,53;"Ideal";"D";"VS2";61,4;55;1857;5,21;5,25;3,21
"47458";0,53;"Ideal";"D";"VS2";60,6;57;1857;5,24;5,28;3,19
"47459";0,53;"Premium";"D";"VS2";61,5;58;1857;5,2;5,24;3,21
"47460";0,53;"Ideal";"D";"VS2";61,5;56;1857;5,17;5,23;3,2
"47461";0,53;"Ideal";"D";"VS2";61,4;56;1857;5,2;5,23;3,2
"47462";0,53;"Ideal";"D";"VS2";61,2;55;1857;5,21;5,25;3,2
"47463";0,55;"Ideal";"F";"VS1";61;55;1857;5,29;5,33;3,24
"47464";0,5;"Ideal";"G";"SI1";60,2;57;1857;5,16;5,2;3,12
"47465";0,52;"Ideal";"G";"VVS2";60,9;56;1858;5,22;5,26;3,19
"47466";0,5;"Ideal";"G";"VVS2";62,8;57;1858;5,07;5,05;3,18
"47467";0,5;"Good";"G";"VVS2";63,6;57;1858;5,08;5,04;3,22
"47468";0,75;"Premium";"D";"SI2";61,3;59;1858;5,88;5,83;3,59
"47469";0,72;"Premium";"I";"SI1";60,8;58;1858;5,83;5,78;3,53
"47470";0,51;"Ideal";"G";"VVS2";62,2;53,4;1859;5,11;5,15;3,19
"47471";0,76;"Ideal";"J";"SI1";61,9;53;1859;5,85;5,92;3,64
"47472";0,75;"Very Good";"J";"SI1";61,7;56;1859;5,81;5,92;3,62
"47473";0,64;"Ideal";"E";"SI1";62,7;57;1859;5,54;5,47;3,45
"47474";0,48;"Ideal";"G";"IF";61,6;54;1859;5,03;5,1;3,12
"47475";0,52;"Very Good";"D";"VS1";62,6;59;1860;5,03;5,13;3,18
"47476";0,7;"Good";"E";"SI2";62,2;63;1860;5,65;5,6;3,5
"47477";0,61;"Very Good";"G";"VS2";62;57;1861;5,44;5,47;3,38
"47478";0,71;"Very Good";"J";"SI1";59,1;61;1861;5,82;5,85;3,45
"47479";0,6;"Ideal";"G";"VS2";60,4;57;1861;5,49;5,51;3,32
"47480";0,6;"Ideal";"G";"VS2";62;54;1861;5,43;5,47;3,38
"47481";0,59;"Good";"F";"VS1";60,5;61;1861;5,43;5,5;3,31
"47482";0,65;"Ideal";"E";"SI1";61,8;55;1862;5,57;5,6;3,45
"47483";0,58;"Premium";"E";"VS2";59,4;60;1862;5,47;5,43;3,24
"47484";0,6;"Good";"E";"SI1";62,7;60,1;1863;5,31;5,36;3,35
"47485";0,69;"Premium";"H";"VS2";60,8;59;1863;5,77;5,74;3,5
"47486";0,83;"Ideal";"H";"SI2";61,8;57;1863;6,08;5,99;3,73
"47487";0,57;"Ideal";"D";"VS2";62,1;56;1864;5,29;5,34;3,3
"47488";0,72;"Ideal";"J";"SI1";61,8;54;1864;5,76;5,8;3,57
"47489";0,72;"Ideal";"J";"SI1";61,9;54;1864;5,76;5,8;3,58
"47490";0,72;"Ideal";"J";"SI1";62,3;56;1864;5,75;5,78;3,59
"47491";0,56;"Premium";"E";"VS2";61,1;57;1864;5,38;5,33;3,27
"47492";0,49;"Very Good";"G";"IF";59,7;56;1865;5,16;5,19;3,09
"47493";0,53;"Ideal";"G";"VVS2";60;57;1865;5,27;5,29;3,17
"47494";0,5;"Ideal";"G";"VVS1";62,2;55;1865;5,09;5,14;3,18
"47495";0,5;"Ideal";"G";"VVS1";62,1;53,5;1865;5,08;5,13;3,17
"47496";0,5;"Ideal";"G";"VVS1";61,8;54;1865;5,13;5,16;3,18
"47497";0,55;"Ideal";"F";"VS2";61,4;57;1865;5,29;5,25;3,24
"47498";0,57;"Ideal";"D";"VS2";61,7;57;1865;5,3;5,33;3,28
"47499";0,47;"Ideal";"H";"IF";61,9;56;1865;4,99;5,02;3,1
"47500";0,47;"Ideal";"H";"IF";62,4;57;1865;4,97;5;3,11
"47501";0,7;"Fair";"H";"SI1";65,5;57;1865;5,59;5,55;3,65
"47502";0,7;"Good";"H";"SI1";64,2;58;1865;5,62;5,59;3,6
"47503";0,7;"Fair";"H";"SI1";65,3;55;1865;5,58;5,54;3,63
"47504";0,58;"Ideal";"F";"VS1";61,9;54;1865;5,37;5,33;3,31
"47505";0,74;"Fair";"E";"I1";58,2;65;1865;6,03;5,89;3,47
"47506";0,56;"Premium";"D";"SI1";62,3;58;1865;5,28;5,21;3,27
"47507";0,74;"Good";"G";"SI1";64,2;59;1865;5,69;5,62;3,63
"47508";0,74;"Good";"G";"SI1";63,6;58;1865;5,73;5,71;3,64
"47509";0,72;"Ideal";"G";"SI2";61,8;57;1866;5,73;5,69;3,53
"47510";0,72;"Very Good";"J";"SI1";61,1;57;1866;5,75;5,8;3,53
"47511";0,59;"Premium";"I";"IF";61,2;58;1866;5,38;5,41;3,3
"47512";0,54;"Ideal";"F";"VS1";60,9;57;1866;5,26;5,21;3,19
"47513";0,6;"Ideal";"F";"VS2";62,1;57;1866;5,39;5,37;3,34
"47514";0,67;"Very Good";"H";"VS2";62,9;55;1867;5,56;5,6;3,51
"47515";0,55;"Very Good";"D";"VS2";59,8;57;1867;5,31;5,35;3,19
"47516";0,5;"Ideal";"G";"VVS2";61,4;56;1867;5,13;5,17;3,16
"47517";0,53;"Ideal";"G";"VVS2";61,9;54;1867;5,2;5,23;3,23
"47518";0,7;"Very Good";"I";"VS2";62,8;55;1867;5,63;5,67;3,55
"47519";0,7;"Very Good";"I";"VS2";63;60;1867;5,59;5,62;3,53
"47520";0,38;"Ideal";"D";"VVS1";60,3;56;1867;4,72;4,74;2,85
"47521";0,61;"Ideal";"I";"VVS2";62;54;1867;5,51;5,47;3,4
"47522";0,54;"Ideal";"G";"VVS2";62,2;55;1868;5,22;5,27;3,26
"47523";0,44;"Ideal";"E";"VVS1";61,4;55;1868;4,92;4,95;3,03
"47524";0,57;"Ideal";"G";"VS1";62,1;56;1868;5,31;5,34;3,3
"47525";0,54;"Ideal";"G";"VS1";61,4;55;1868;5,26;5,3;3,24
"47526";0,52;"Ideal";"D";"VS2";61;57;1868;5,21;5,18;3,17
"47527";0,52;"Premium";"D";"VS2";61,8;58;1868;5,2;5,15;3,2
"47528";0,52;"Ideal";"D";"VS2";62,1;57;1868;5,17;5,13;3,2
"47529";0,71;"Very Good";"J";"VS2";60,1;61;1869;5,77;5,82;3,48
