"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"36002";0,42;"Ideal";"G";"VS1";62,7;54;921;4,8;4,83;3,02
"36003";0,41;"Ideal";"D";"VS1";61,6;55;921;4,79;4,82;2,96
"36004";0,32;"Ideal";"E";"VVS1";61,8;55;921;4,4;4,43;2,73
"36005";0,37;"Ideal";"E";"VS1";63,3;54;921;4,59;4,63;2,91
"36006";0,31;"Ideal";"F";"IF";62,2;55;921;4,35;4,38;2,71
"36007";0,31;"Ideal";"F";"IF";62,3;54;921;4,33;4,34;2,7
"36008";0,31;"Ideal";"F";"IF";61,2;56;921;4,37;4,42;2,69
"36009";0,31;"Ideal";"F";"IF";61,1;54;921;4,39;4,42;2,69
"36010";0,39;"Good";"F";"SI1";63,6;58;921;4,65;4,6;2,94
"36011";0,39;"Very Good";"F";"SI1";63,3;54;921;4,67;4,62;2,94
"36012";0,39;"Ideal";"F";"SI1";62,5;55;921;4,68;4,63;2,91
"36013";0,43;"Very Good";"E";"SI1";63,4;56;921;4,79;4,77;3,03
"36014";0,39;"Premium";"J";"VVS1";61,8;56;921;4,71;4,64;2,89
"36015";0,39;"Very Good";"H";"VS2";63,1;58;921;4,66;4,63;2,93
"36016";0,35;"Ideal";"E";"VS1";61,5;57;921;4,55;4,52;2,79
"36017";0,35;"Premium";"E";"VS1";62,2;58;921;4,5;4,47;2,79
"36018";0,39;"Very Good";"I";"VS1";63,1;58;921;4,68;4,61;2,93
"36019";0,39;"Premium";"J";"VVS1";62,5;58;921;4,67;4,61;2,9
"36020";0,39;"Premium";"J";"VVS1";62,8;58;921;4,66;4,61;2,91
"36021";0,33;"Fair";"H";"VVS2";65,1;59;922;4,4;4,32;2,84
"36022";0,53;"Very Good";"I";"SI1";59,7;63;923;5,22;5,3;3,14
"36023";0,35;"Ideal";"E";"VS2";61,9;54;923;4,53;4,58;2,82
"36024";0,35;"Ideal";"G";"VS1";61,1;56;923;4,55;4,58;2,79
"36025";0,35;"Ideal";"F";"VS1";61,4;55;923;4,54;4,58;2,8
"36026";0,45;"Ideal";"H";"SI1";61,6;56;923;4,94;4,96;3,05
"36027";0,36;"Good";"E";"VVS1";58,2;56;923;4,68;4,74;2,74
"36028";0,53;"Good";"I";"SI1";65,5;59;923;5,01;5,06;3,3
"36029";0,41;"Premium";"G";"SI1";59,1;58;923;4,88;4,83;2,87
"36030";0,41;"Premium";"G";"SI1";62,5;58;923;4,78;4,75;2,98
"36031";0,41;"Premium";"G";"SI1";62,5;57;923;4,72;4,69;2,94
"36032";0,41;"Premium";"G";"SI1";61,7;59;923;4,73;4,71;2,91
"36033";0,41;"Premium";"G";"SI1";60,3;59;923;4,79;4,76;2,88
"36034";0,41;"Premium";"G";"SI1";60,3;60;923;4,8;4,76;2,88
"36035";0,41;"Premium";"G";"SI1";61,3;58;923;4,8;4,76;2,93
"36036";0,41;"Premium";"G";"SI1";62,7;55;923;4,8;4,77;3
"36037";0,41;"Ideal";"G";"SI1";62,6;54;923;4,78;4,74;2,98
"36038";0,41;"Premium";"G";"SI1";61,5;59;923;4,78;4,75;2,93
"36039";0,41;"Premium";"G";"SI1";61,3;60;923;4,81;4,75;2,93
"36040";0,41;"Premium";"G";"SI1";61,4;60;923;4,82;4,75;2,94
"36041";0,41;"Premium";"G";"SI1";62,6;59;923;4,77;4,72;2,97
"36042";0,41;"Premium";"G";"SI1";62,7;58;923;4,74;4,7;2,96
"36043";0,41;"Ideal";"G";"SI1";62,9;56;923;4,75;4,7;2,97
"36044";0,45;"Fair";"F";"VS2";67;56;923;4,77;4,7;3,17
"36045";0,34;"Ideal";"D";"VS2";62,1;55;923;4,49;4,46;2,78
"36046";0,34;"Very Good";"G";"IF";61;56;924;4,5;4,54;2,76
"36047";0,31;"Ideal";"G";"IF";62,7;57;924;4,31;4,34;2,71
"36048";0,31;"Ideal";"E";"VVS1";61,8;56;924;4,34;4,36;2,69
"36049";0,31;"Premium";"E";"VVS1";61,3;58;924;4,36;4,39;2,68
"36050";0,31;"Very Good";"G";"IF";61,6;55;924;4,38;4,42;2,71
"36051";0,31;"Ideal";"G";"IF";61,7;56;924;4,34;4,38;2,69
"36052";0,31;"Ideal";"E";"VVS1";61;57;924;4,33;4,36;2,65
"36053";0,31;"Premium";"G";"IF";61,4;59;924;4,34;4,39;2,68
"36054";0,31;"Ideal";"E";"VVS1";61,7;56;924;4,33;4,36;2,68
"36055";0,31;"Good";"G";"IF";63,9;58;924;4,27;4,3;2,74
"36056";0,31;"Ideal";"G";"IF";61,9;56;924;4,36;4,39;2,71
