"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"43402";0,59;"Very Good";"F";"SI1";61,7;57;1412;5,39;5,43;3,34
"43403";0,46;"Ideal";"G";"VVS1";62;54;1412;4,97;5;3,09
"43404";0,46;"Ideal";"G";"VVS1";61,5;55;1412;4,97;5,01;3,07
"43405";0,52;"Ideal";"E";"SI2";61;57;1412;5,18;5,21;3,17
"43406";0,53;"Ideal";"H";"VS2";62,5;56;1412;5,19;5,15;3,23
"43407";0,53;"Ideal";"H";"VS2";62,4;56;1412;5,18;5,17;3,23
"43408";0,53;"Ideal";"D";"SI2";62,9;54;1412;5,17;5,13;3,24
"43409";0,53;"Ideal";"D";"SI2";60,4;57;1412;5,3;5,26;3,19
"43410";0,53;"Ideal";"D";"SI2";61,4;56;1412;5,24;5,22;3,21
"43411";0,53;"Ideal";"D";"SI2";61,9;55;1412;5,24;5,19;3,23
"43412";0,53;"Ideal";"H";"VS2";62,6;57;1412;5,17;5,15;3,23
"43413";0,53;"Premium";"H";"VS2";61,4;52;1412;5,29;5,26;3,24
"43414";0,46;"Very Good";"G";"VVS1";61,7;60;1413;4,94;4,98;3,06
"43415";0,51;"Ideal";"E";"VS2";60,8;56;1413;5,18;5,21;3,16
"43416";0,57;"Very Good";"D";"SI2";62,9;57;1413;5,26;5,3;3,32
"43417";0,57;"Ideal";"D";"SI2";61,4;56;1413;5,33;5,38;3,29
"43418";0,52;"Ideal";"G";"SI1";61,2;55;1413;5,17;5,22;3,18
"43419";0,41;"Ideal";"D";"VVS1";62,7;56;1413;4,77;4,74;2,98
"43420";0,41;"Premium";"D";"VVS1";62,2;58;1413;4,77;4,71;2,95
"43421";0,51;"Very Good";"H";"VS2";60,8;58;1414;5,12;5,17;3,13
"43422";0,57;"Premium";"E";"SI2";61,2;57;1414;5,35;5,31;3,26
"43423";0,57;"Premium";"H";"VS2";60,1;61;1414;5,4;5,29;3,21
"43424";0,7;"Premium";"I";"SI2";62,3;59;1415;5,64;5,59;3,5
"43425";0,35;"Fair";"G";"VS2";65,9;54;1415;5,57;5,53;3,66
"43426";0,35;"Fair";"G";"VS2";65,9;54;1415;5,57;5,53;3,66
"43427";0,53;"Very Good";"E";"SI1";59,7;59;1415;5,27;5,29;3,15
"43428";0,53;"Very Good";"D";"SI1";59,1;59;1415;5,27;5,33;3,13
"43429";0,53;"Very Good";"D";"SI1";60,9;59;1415;5,18;5,2;3,16
"43430";0,5;"Very Good";"D";"SI1";60,3;59;1415;5,11;5,14;3,09
"43431";0,5;"Very Good";"D";"SI1";62,8;58;1415;5,02;5,05;3,16
"43432";0,54;"Very Good";"E";"SI2";60,7;56,5;1415;5,24;5,28;3,19
"43433";0,62;"Premium";"J";"VVS2";60,9;58;1415;5,5;5,56;3,37
"43434";0,5;"Premium";"I";"VVS1";58,2;62;1415;5,25;5,19;3,04
"43435";0,53;"Ideal";"E";"SI1";61,4;56;1415;5,21;5,24;3,21
"43436";0,5;"Ideal";"D";"SI1";61,4;58;1415;5,07;5,1;3,12
"43437";0,5;"Good";"F";"VS1";58;61;1415;5,18;5,23;3,02
"43438";0,55;"Premium";"G";"SI1";61,3;59;1415;5,28;5,23;3,22
"43439";0,55;"Ideal";"F";"SI1";61,8;55;1415;5,27;5,22;3,24
"43440";0,55;"Premium";"F";"SI1";60,7;57;1415;5,3;5,27;3,21
"43441";0,5;"Good";"G";"VS2";57,9;61;1415;5,23;5,2;3,02
"43442";0,5;"Ideal";"E";"SI1";61,6;57;1415;5,13;5,09;3,15
"43443";0,5;"Premium";"E";"SI1";62,3;58;1415;5,15;5,09;3,19
"43444";0,5;"Premium";"E";"SI1";60,2;58;1415;5,18;5,15;3,11
"43445";0,5;"Premium";"E";"SI1";60,7;61;1415;5,12;5,09;3,1
"43446";0,5;"Premium";"E";"SI1";62;59;1415;5,1;5,06;3,15
"43447";0,5;"Premium";"E";"SI1";63;58;1415;5,08;5,04;3,19
"43448";0,5;"Good";"E";"SI1";63,8;55;1415;5,09;5,04;3,23
"43449";0,5;"Ideal";"E";"SI1";62,2;57;1415;5,11;5,05;3,16
"43450";0,5;"Premium";"E";"SI1";61,5;62;1415;5,09;5,06;3,12
"43451";0,5;"Very Good";"E";"SI1";63,3;58;1415;5,03;4,99;3,17
"43452";0,5;"Very Good";"E";"SI1";63,3;59;1415;5,03;4,99;3,17
"43453";0,5;"Good";"E";"SI1";63,7;56;1415;5,06;5,02;3,21
"43454";0,5;"Very Good";"E";"SI1";63,2;57;1415;5,06;5,03;3,19
"43455";0,5;"Premium";"G";"VS2";61,5;57;1415;5,12;5,09;3,14
"43456";0,5;"Premium";"E";"SI1";63;59;1415;5,01;4,99;3,15
"43457";0,5;"Premium";"G";"VS2";60,2;60;1415;5,21;5,15;3,12
"43458";0,61;"Ideal";"H";"SI1";61,9;54;1416;5,44;5,48;3,38
"43459";0,51;"Very Good";"G";"VS2";59,1;60;1417;5,18;5,21;3,07
"43460";0,46;"Very Good";"E";"VS1";60,3;59,2;1417;4,96;5,02;3,01
"43461";0,55;"Very Good";"E";"SI1";64,2;55;1417;5,18;5,2;3,33
"43462";0,51;"Very Good";"F";"VS2";63,2;58;1417;5,07;5,05;3,2
"43463";0,56;"Ideal";"I";"VS2";62,2;57;1417;5,27;5,28;3,28
"43464";0,53;"Ideal";"H";"VS2";61,4;55,4;1417;5,19;5,24;3,2
"43465";0,56;"Ideal";"G";"SI1";61,3;54;1417;5,34;5,37;3,28
"43466";0,56;"Ideal";"G";"SI1";62,1;55;1417;5,29;5,33;3,3
"43467";0,55;"Ideal";"G";"SI1";61,7;58;1417;5,27;5,29;3,26
"43468";0,47;"Very Good";"F";"VVS2";60,9;59;1418;4,99;5,03;3,05
"43469";0,46;"Ideal";"F";"VS1";62,7;56;1418;4,91;4,94;3,09
"43470";0,39;"Ideal";"E";"IF";61,5;55,5;1418;4,68;4,72;2,88
"43471";0,59;"Very Good";"D";"SI2";62,7;58;1419;5,32;5,37;3,35
"43472";0,59;"Ideal";"D";"SI2";62,4;58;1419;5,35;5,39;3,35
"43473";0,59;"Ideal";"D";"SI2";61,1;56;1419;5,4;5,44;3,31
"43474";0,41;"Ideal";"E";"IF";62,1;54;1419;4,75;4,81;2,97
"43475";0,5;"Good";"E";"VS2";63,1;61;1419;5;5,05;3,17
"43476";0,52;"Good";"F";"VS1";61;61;1419;5,22;5,17;3,17
"43477";0,52;"Very Good";"G";"VS1";61,2;57;1420;5,17;5,23;3,18
"43478";0,51;"Very Good";"D";"SI1";59,4;59;1420;5,18;5,22;3,09
"43479";0,5;"Premium";"E";"VS2";60,1;61;1420;5,2;5,15;3,11
"43480";0,5;"Premium";"E";"VS2";58,1;61;1420;5,23;5,17;3,02
"43481";0,7;"Fair";"G";"SI2";69,3;60;1420;5,41;5,35;3,72
"43482";0,5;"Premium";"E";"VS2";61,8;59;1420;5,07;5,02;3,12
"43483";0,38;"Very Good";"E";"IF";59,5;57;1421;4,77;4,84;2,86
"43484";0,47;"Ideal";"G";"VVS1";61,6;56;1421;4,99;5,05;3,09
"43485";0,53;"Ideal";"F";"SI2";61,7;55;1421;5,22;5,25;3,23
"43486";0,58;"Ideal";"H";"SI1";61,8;56;1421;5,36;5,38;3,32
"43487";0,55;"Ideal";"G";"SI1";60,9;56;1421;5,3;5,32;3,24
"43488";0,51;"Premium";"F";"SI1";61,3;59;1421;5,19;5,15;3,17
"43489";0,58;"Ideal";"H";"SI1";60,9;57;1421;5,38;5,33;3,26
"43490";0,58;"Ideal";"H";"SI1";60,2;57;1421;5,47;5,43;3,28
"43491";0,51;"Premium";"F";"SI1";61,4;59;1421;5,13;5,13;3,16
"43492";0,51;"Premium";"F";"SI1";60,7;58;1421;5,14;5,1;3,11
"43493";0,51;"Premium";"F";"SI1";60,5;59;1421;5,18;5,13;3,12
"43494";0,54;"Premium";"G";"VS2";62,7;58;1422;5,21;5,25;3,28
"43495";0,54;"Ideal";"E";"SI1";61,3;56;1422;5,22;5,25;3,21
"43496";0,54;"Good";"G";"VS2";63,2;55;1422;5,15;5,2;3,27
"43497";0,54;"Premium";"E";"SI1";61,4;60;1422;5,21;5,25;3,21
"43498";0,54;"Good";"G";"VS2";63,6;56;1422;5,14;5,17;3,28
"43499";0,54;"Ideal";"G";"VS2";61,5;55;1422;5,24;5,27;3,23
"43500";0,47;"Very Good";"D";"VS1";59,5;61;1422;5,06;5,03;3,02
"43501";0,54;"Ideal";"E";"SI1";61,3;56;1422;5,22;5,25;3,21
"43502";0,53;"Good";"E";"VS2";58,6;62;1422;5,26;5,32;3,1
