"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"53202";0,71;"Ideal";"F";"SI1";61,5;56;2633;5,76;5,69;3,52
"53203";0,71;"Ideal";"D";"SI2";61,3;57;2633;5,78;5,71;3,52
"53204";0,71;"Ideal";"D";"SI2";61,5;56;2633;5,78;5,74;3,54
"53205";0,71;"Premium";"F";"SI1";59,7;60;2633;5,82;5,77;3,46
"53206";0,71;"Premium";"F";"SI1";59,8;61;2633;5,81;5,79;3,47
"53207";0,75;"Very Good";"G";"SI1";62,1;60;2634;5,79;5,83;3,61
"53208";0,61;"Ideal";"F";"VVS2";62,2;55;2634;5,42;5,45;3,38
"53209";0,61;"Ideal";"F";"VVS2";61,8;55;2634;5,43;5,47;3,37
"53210";0,9;"Ideal";"F";"I1";61,8;57;2634;6,2;6,13;3,81
"53211";0,77;"Very Good";"G";"SI1";58,4;63;2635;5,95;6,03;3,5
"53212";0,85;"Ideal";"H";"SI2";61,8;54;2635;6,07;6,1;3,76
"53213";0,77;"Ideal";"I";"VS1";61,4;56;2635;5,86;5,9;3,61
"53214";0,7;"Ideal";"F";"SI1";61,8;54;2635;5,71;5,75;3,54
"53215";0,7;"Ideal";"F";"SI1";61,8;53;2635;5,7;5,75;3,54
"53216";0,58;"Very Good";"F";"VVS1";59,7;57;2636;5,48;5,51;3,28
"53217";0,7;"Premium";"H";"VS1";60,6;59;2636;5,81;5,74;3,5
"53218";0,72;"Good";"H";"VS1";60;61,2;2637;5,74;5,83;3,47
"53219";0,71;"Ideal";"F";"SI2";62,1;56;2637;5,75;5,7;3,56
"53220";0,71;"Ideal";"I";"VS1";61,9;55;2637;5,75;5,71;3,55
"53221";0,71;"Ideal";"I";"VS1";61,8;54;2637;5,77;5,72;3,56
"53222";0,74;"Very Good";"E";"SI2";59,9;59;2638;5,93;5,95;3,56
"53223";0,74;"Very Good";"E";"VS2";61,4;63;2638;5,79;5,77;3,55
"53224";0,5;"Ideal";"D";"VVS2";61,9;55,1;2639;5,07;5,1;3,15
"53225";0,5;"Ideal";"D";"VVS2";61,8;54,1;2639;5,1;5,14;3,16
"53226";0,9;"Fair";"E";"SI2";64,4;58;2639;6,07;6,01;3,89
"53227";0,8;"Good";"E";"SI2";57,7;65;2640;6,13;6,08;3,52
"53228";0,73;"Very Good";"H";"VS1";61,6;59;2641;5,74;5,81;3,56
"53229";0,71;"Good";"D";"SI1";64;56;2641;5,59;5,63;3,59
"53230";0,81;"Good";"I";"VS2";63,8;58;2641;5,89;5,84;3,74
"53231";0,72;"Ideal";"E";"SI1";61,2;56;2642;5,75;5,79;3,53
"53232";0,72;"Very Good";"E";"SI1";63;56;2642;5,73;5,76;3,62
"53233";0,77;"Good";"F";"SI1";63,2;57;2642;5,82;5,85;3,69
"53234";0,77;"Good";"D";"SI2";63,8;58;2642;5,78;5,81;3,7
"53235";0,77;"Ideal";"F";"SI1";61,9;57;2642;5,88;5,91;3,65
