"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"26202";2,22;"Ideal";"G";"SI2";60,9;57;15584;8,47;8,42;5,14
"26203";1,5;"Fair";"E";"VS1";65,4;57;15584;7,14;7,07;4,65
"26204";1,5;"Ideal";"F";"VS2";61,9;56;15584;7,33;7,31;4,53
"26205";1,5;"Very Good";"F";"VS1";60,5;55;15585;7,39;7,48;4,5
"26206";2,01;"Good";"I";"VS2";59,9;65;15587;8,14;8,19;4,89
"26207";2,09;"Ideal";"H";"SI2";62;59;15589;8,15;8,2;5,07
"26208";1,53;"Ideal";"F";"VS1";61,5;59;15592;7,38;7,46;4,56
"26209";1,89;"Very Good";"D";"SI2";62,7;58;15594;7,75;7,81;4,88
"26210";1,5;"Very Good";"D";"VS1";60,2;59;15600;7,3;7,36;4,41
"26211";1,78;"Premium";"H";"VS1";60,2;59;15601;7,96;7,83;4,75
"26212";1,59;"Premium";"F";"VS2";60,2;60;15602;7,62;7,59;4,58
"26213";2,26;"Ideal";"I";"SI2";61,5;57;15606;8,36;8,44;5,17
"26214";2,02;"Premium";"H";"SI2";61,4;59;15606;8,15;8,08;4,98
"26215";1,56;"Ideal";"G";"VVS2";62,3;54;15609;7,41;7,45;4,63
"26216";1,56;"Ideal";"G";"VVS2";62,5;55;15609;7,39;7,45;4,64
"26217";2,15;"Ideal";"J";"VS1";60,9;55;15613;8,35;8,39;5,1
"26218";2,1;"Premium";"I";"SI1";59,9;61;15615;8,34;8,26;4,97
"26219";2,04;"Very Good";"H";"SI2";62,7;56;15618;8,06;8,12;5,07
"26220";2,01;"Very Good";"E";"SI2";63,3;61;15618;7,86;7,8;4,96
"26221";2,01;"Good";"H";"SI1";60,9;65;15618;8,22;8,18;4,99
"26222";1,53;"Good";"F";"VS1";60,8;61;15619;7,31;7,39;4,47
"26223";2,01;"Fair";"D";"SI2";59,4;66;15627;8,2;8,17;4,86
"26224";2,18;"Ideal";"I";"SI1";61,2;56;15646;8,39;8,51;5,17
"26225";2,12;"Ideal";"I";"SI2";61;57;15647;8,28;8,31;5,06
"26226";1,52;"Good";"E";"VS1";63,9;56;15649;7,21;7,25;4,62
"26227";1,52;"Very Good";"F";"VS2";62,9;53,3;15649;7,31;7,36;4,61
"26228";2,04;"Premium";"G";"SI2";60,3;59;15651;8,23;8,3;4,98
"26229";2,01;"Premium";"H";"VS2";62,8;59;15651;8,03;7,97;5,02
"26230";2;"Premium";"I";"VS2";59,5;62;15651;8,21;8,13;4,86
"26231";2,1;"Ideal";"I";"SI2";61,9;56;15653;8,22;8,2;5,08
"26232";2,08;"Premium";"I";"VVS1";62,2;58;15654;8,22;8,18;5,1
"26233";1,55;"Very Good";"F";"VS1";61,6;56;15658;7,38;7,45;4,57
"26234";1,7;"Premium";"E";"SI1";62,3;57;15662;7,68;7,6;4,76
"26235";1,42;"Very Good";"F";"VVS1";58,4;62;15665;7,35;7,38;4,3
"26236";2,02;"Very Good";"H";"SI2";62,7;59;15666;8,04;7,98;5,02
"26237";1,71;"Premium";"G";"VS2";59,3;60;15671;7,86;7,81;4,65
"26238";1,04;"Premium";"D";"IF";60,6;56;15671;6,6;6,54;3,98
"26239";2,01;"Premium";"H";"SI2";62,2;61;15673;8,08;8,04;5,01
"26240";2,01;"Very Good";"I";"VS2";62,5;61;15675;7,97;8,03;5
"26241";2,01;"Ideal";"I";"SI1";62,3;57;15680;8,04;8,08;5,02
"26242";2,03;"Premium";"I";"SI1";61,4;58;15683;8,13;8,09;4,98
"26243";2,18;"Very Good";"I";"SI2";58,9;60;15684;8,51;8,55;5,02
"26244";1,2;"Premium";"D";"VVS1";62,1;59;15686;0;0;0
"26245";1,51;"Ideal";"F";"VS2";62,4;53;15688;7,37;7,32;4,58
"26246";2,03;"Very Good";"E";"SI2";63;61;15690;7,99;8,04;5,05
"26247";2,06;"Ideal";"I";"VS2";59,2;57;15691;8,39;8,29;4,94
"26248";2;"Very Good";"H";"SI2";63;59;15694;7,94;8,07;5,04
"26249";2,02;"Fair";"H";"SI1";56,2;61;15695;8,8;8,33;4,81
"26250";2,08;"Very Good";"H";"SI2";59;59;15696;8,37;8,41;4,95
"26251";1,63;"Ideal";"G";"VS1";61,7;55;15697;7,56;7,6;4,68
"26252";2,05;"Very Good";"H";"VS2";63,5;62;15701;8,05;7,91;5,07
"26253";2,18;"Ideal";"I";"SI2";62,5;55;15706;8,31;8,34;5,2
"26254";2,01;"Premium";"I";"SI1";62,4;61;15707;8,01;7,99;4,99
"26255";2;"Good";"I";"VS1";58,8;65;15708;8,03;8,1;4,74
"26256";1,5;"Premium";"F";"VS1";62,2;60;15708;7,27;7,3;4,53
"26257";2,27;"Ideal";"I";"SI2";63;54;15710;8,36;8,39;5,28
"26258";2,16;"Ideal";"J";"VS1";61,4;59;15714;8,27;8,33;5,1
"26259";2,06;"Premium";"I";"SI1";60,8;60;15716;8,25;8,16;4,99
"26260";2,03;"Ideal";"G";"SI2";62,6;56;15717;8,15;8,1;5,08
"26261";2,13;"Ideal";"I";"SI2";62;55;15718;8,25;8,27;5,12
"26262";1,58;"Ideal";"E";"VS2";62,7;56;15721;7,55;7,45;4,7
"26263";2,01;"Good";"I";"VS2";59,9;65;15729;8,19;8,14;4,89
"26264";2,01;"Ideal";"I";"VS2";66,7;56;15729;7,75;7,65;5,14
"26265";2,01;"Fair";"I";"VS2";66,3;57;15729;7,79;7,74;5,15
"26266";2,01;"Ideal";"I";"VS2";64,8;55;15729;7,91;7,87;5,12
"26267";2,24;"Ideal";"I";"SI2";62,1;53,6;15730;8,38;8,41;5,21
"26268";1,68;"Ideal";"G";"VS2";62,5;54;15740;7,61;7,64;4,76
"26269";2;"Very Good";"H";"SI1";62,2;57;15745;7,97;8,08;4,99
"26270";2,46;"Ideal";"G";"SI2";63;56;15745;8,6;8,52;5,44
"26271";2,48;"Very Good";"H";"SI2";63,3;56;15746;8,6;8,55;5,43
"26272";2,15;"Premium";"G";"SI2";58,9;58;15751;8,46;8,41;4,97
"26273";2,07;"Very Good";"I";"SI1";63,1;59;15751;8,11;8,02;5,09
"26274";1,7;"Ideal";"G";"VS2";62,9;55;15756;7,66;7,6;4,8
"26275";2,11;"Premium";"G";"SI2";59,1;59;15757;8,33;8,4;4,94
"26276";2,17;"Very Good";"I";"SI1";62,1;61;15760;8,24;8,27;5,13
"26277";1,52;"Ideal";"G";"VVS2";60,6;57;15760;7,45;7,49;4,52
"26278";2,04;"Premium";"H";"SI2";62,7;56;15760;8,12;8,06;5,07
"26279";2;"Fair";"H";"SI1";65,6;58;15762;7,92;7,76;5,15
"26280";2,02;"Good";"I";"VS1";65,5;57;15765;7,88;7,96;5,19
"26281";2,11;"Ideal";"J";"VS1";61,8;56,2;15766;8,2;8,23;5,07
"26282";1,19;"Very Good";"D";"VVS1";59,4;56;15767;6,95;7;4,14
"26283";2,14;"Very Good";"I";"SI1";61,3;61;15769;8,28;8,32;5,09
"26284";2,01;"Very Good";"H";"SI2";63;59;15773;7,9;7,93;4,99
"26285";2,01;"Premium";"H";"SI2";62,3;58;15773;8,06;8,11;5,04
"26286";2,09;"Very Good";"F";"SI2";60,2;61;15773;8,32;8,29;5
"26287";1,51;"Ideal";"D";"VS2";60,9;57;15776;7,42;7,45;4,53
"26288";2,52;"Fair";"J";"SI2";65,1;56;15776;8,51;8,43;5,51
"26289";2,27;"Premium";"H";"SI2";60,7;59;15783;8,5;8,45;5,15
"26290";2,02;"Ideal";"I";"SI1";62,3;57;15785;8,07;8,11;5,04
"26291";2,02;"Ideal";"H";"SI2";62,7;57;15785;8,05;8;5,03
"26292";1,5;"Ideal";"D";"VS2";62;57;15788;7,34;7,37;4,56
"26293";1,52;"Good";"E";"VS1";64;55;15792;7,27;7,19;4,63
"26294";1,52;"Good";"E";"VS1";63,9;56;15792;7,25;7,21;4,62
"26295";1,52;"Ideal";"F";"VS2";62,9;53;15792;7,36;7,31;4,61
"26296";1,52;"Premium";"F";"VS2";61,4;58;15792;7,42;7,37;4,54
"26297";1,55;"Ideal";"G";"VVS2";62,5;57;15794;7,35;7,33;4,59
"26298";1,7;"Ideal";"G";"VS2";61,3;57;15797;7,6;7,67;4,68
"26299";1,7;"Premium";"G";"VS2";59;58;15797;7,8;7,85;4,62
"26300";2,19;"Premium";"H";"SI1";62,3;62;15801;8,27;8,25;5,15
"26301";1,72;"Premium";"G";"VS2";61,1;58;15801;7,69;7,73;4,71
"26302";1,55;"Premium";"F";"VS1";61,6;56;15801;7,45;7,38;4,57
"26303";1,32;"Ideal";"D";"VVS2";59,3;59;15802;7,16;7,23;4,27
"26304";1,82;"Ideal";"F";"SI1";61,8;58;15802;7,8;7,84;4,83
"26305";1,7;"Premium";"E";"SI1";60,1;58;15804;7,78;7,74;4,66
"26306";1,7;"Premium";"E";"SI1";61,8;58;15804;7,62;7,52;4,68
"26307";2,06;"Very Good";"G";"SI2";59,8;61;15805;8,22;8,26;4,93
"26308";1,76;"Premium";"E";"SI1";60,5;58;15805;7,93;7,84;4,77
"26309";1,28;"Premium";"E";"IF";59,8;59;15806;7,1;7,07;4,24
"26310";2,02;"Premium";"I";"VS2";62,9;59;15808;8,03;7,93;5,02
"26311";2,03;"Very Good";"F";"SI2";59,8;56;15811;8,21;8,3;4,94
"26312";1,06;"Ideal";"D";"IF";61,2;57;15813;6,57;6,61;4,03
"26313";2,02;"Ideal";"G";"SI2";63,5;54;15814;7,96;8,02;5,07
"26314";2,34;"Premium";"I";"SI1";61,7;60;15818;8,59;8,53;5,28
"26315";2,1;"Premium";"I";"SI1";61,5;59;15818;8,28;8,24;5,08
"26316";2,01;"Very Good";"I";"VS2";62,5;58;15819;7,97;8,05;5,01
