"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"29602";0,35;"Ideal";"G";"VS1";60,6;56;706;4,57;4,6;2,78
"29603";0,35;"Ideal";"F";"VS2";61,5;57;706;4,52;4,55;2,79
"29604";0,35;"Very Good";"G";"VS1";62,9;58;706;4,48;4,49;2,82
"29605";0,35;"Ideal";"F";"VS2";62,5;57;706;4,5;4,53;2,82
"29606";0,35;"Ideal";"F";"VS2";61,4;54;706;4,54;4,58;2,8
"29607";0,35;"Ideal";"F";"VS2";62,1;56;706;4,54;4,57;2,83
"29608";0,35;"Ideal";"H";"VVS2";59,2;56;706;4,6;4,65;2,74
"29609";0,35;"Premium";"F";"VS2";61,8;58;706;4,48;4,52;2,78
"29610";0,35;"Premium";"G";"VS1";61,2;58;706;4,51;4,54;2,77
"29611";0,23;"Very Good";"G";"VVS2";58,1;59;438;4,09;4,03;2,36
"29612";0,27;"Very Good";"G";"VS2";61,5;57;439;4,18;4,22;2,58
"29613";0,27;"Very Good";"G";"VS1";61,9;56;439;4,14;4,17;2,57
"29614";0,27;"Very Good";"G";"VS1";61;54;439;4,19;4,21;2,56
"29615";0,27;"Very Good";"G";"VS1";61,9;56;439;4,13;4,16;2,56
"29616";0,3;"Ideal";"J";"VVS2";62,1;56;439;4,31;4,32;2,68
"29617";0,3;"Ideal";"J";"VVS2";62,3;58;439;4,26;4,28;2,66
"29618";0,36;"Ideal";"I";"SI2";62,1;54;439;4,56;4,58;2,84
"29619";0,36;"Ideal";"J";"SI1";62,3;53;439;4,59;4,62;2,87
"29620";0,3;"Ideal";"I";"SI1";60,4;59;439;4,33;4,35;2,62
"29621";0,23;"Good";"E";"VVS1";59,9;65;439;3,93;3,95;2,36
"29622";0,3;"Good";"J";"SI1";64;55;439;4,28;4,25;2,73
"29623";0,34;"Ideal";"H";"SI1";61,4;55;440;4,51;4,55;2,78
"29624";0,26;"Good";"H";"VVS2";63,4;55;440;4,05;4,06;2,57
"29625";0,26;"Very Good";"H";"VVS2";59,8;61;440;4,15;4,18;2,49
"29626";0,31;"Ideal";"H";"SI1";61,8;54;441;4,35;4,4;2,7
"29627";0,3;"Good";"J";"VS2";64,1;58;441;4,26;4,23;2,72
"29628";0,32;"Good";"D";"SI2";64,1;54;441;4,34;4,37;2,79
"29629";0,35;"Premium";"H";"SI2";61,6;58;441;4,49;4,54;2,78
"29630";0,27;"Very Good";"G";"VVS2";61,9;57;442;4,12;4,15;2,56
"29631";0,31;"Very Good";"I";"VS2";61,5;55;442;4,34;4,36;2,68
"29632";0,23;"Very Good";"E";"VS1";61,3;56;442;3,96;3,98;2,43
"29633";0,24;"Ideal";"H";"VVS2";62,5;54;442;3,95;3,98;2,48
"29634";0,32;"Ideal";"J";"VS1";62;54,7;442;4,39;4,42;2,73
"29635";0,24;"Ideal";"G";"VS1";61,8;56;442;3,99;4,04;2,48
"29636";0,3;"Ideal";"H";"SI1";62,4;53,7;442;4,29;4,31;2,68
"29637";0,23;"Good";"F";"VS2";61;57;442;3,97;4,01;2,44
"29638";0,3;"Very Good";"I";"VS1";61,8;63;442;4,26;4,29;2,64
"29639";0,3;"Very Good";"I";"VS1";61,6;61;442;4,23;4,28;2,62
"29640";0,27;"Very Good";"J";"VVS2";60,8;57;443;4,16;4,2;2,54
"29641";0,35;"Ideal";"F";"VS2";61,5;57;706;4,52;4,56;2,79
"29642";0,35;"Premium";"F";"VS2";62;59;706;4,51;4,55;2,81
"29643";0,35;"Premium";"F";"VS2";62,1;60;706;4,45;4,51;2,78
"29644";0,35;"Very Good";"H";"VVS2";62,5;58;706;4,48;4,51;2,81
