"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"1602";0,7;"Ideal";"F";"VS2";61,9;55;3011;5,7;5,74;3,54
"1603";0,7;"Ideal";"F";"VS2";61,8;57;3011;5,67;5,75;3,53
"1604";0,7;"Ideal";"F";"VS2";62,7;55;3011;5,66;5,69;3,56
"1605";0,7;"Ideal";"F";"VS2";61,4;58;3011;5,7;5,73;3,51
"1606";0,77;"Ideal";"D";"SI2";62,3;55;3011;5,9;5,85;3,66
"1607";0,75;"Ideal";"H";"SI1";61,9;55;3011;5,82;5,85;3,61
"1608";0,75;"Ideal";"H";"SI1";61,9;56;3011;5,81;5,85;3,61
"1609";1;"Fair";"E";"SI2";55,4;62;3011;6,63;6,59;3,66
"1610";0,78;"Very Good";"G";"VS2";61,3;60;3012;5,89;5,96;3,63
"1611";0,82;"Ideal";"E";"SI2";62,2;57;3012;6;5,97;3,72
"1612";0,72;"Ideal";"G";"VS2";61,7;56;3012;5,74;5,78;3,55
"1613";0,72;"Ideal";"E";"SI1";61;57;3012;5,77;5,8;3,53
"1614";0,72;"Ideal";"E";"SI1";60,3;55;3012;5,85;5,89;3,54
"1615";0,8;"Very Good";"F";"SI1";63,9;56;3013;5,84;5,87;3,74
"1616";0,75;"Premium";"F";"VS2";61,6;58;3013;5,84;5,89;3,61
"1617";0,71;"Very Good";"F";"VS1";62,1;53;3013;5,7;5,77;3,56
"1618";0,71;"Ideal";"F";"VS1";61,1;57;3013;5,76;5,82;3,54
"1619";0,81;"Ideal";"E";"SI2";61,8;56;3013;6;5,97;3,7
"1620";0,81;"Ideal";"E";"SI2";60,1;57;3013;6,07;6,1;3,66
"1621";0,9;"Premium";"D";"SI1";62,2;60;3013;6,08;6,05;3,77
"1622";0,78;"Ideal";"E";"SI1";62,7;55;3014;5,9;5,87;3,69
"1623";0,71;"Ideal";"H";"VVS1";61,8;56;3014;5,7;5,75;3,54
"1624";0,73;"Very Good";"D";"SI1";60,8;59;3014;5,8;5,85;3,54
"1625";1,01;"Premium";"G";"I1";61,1;61;3014;6,49;6,35;3,92
"1626";0,9;"Good";"G";"SI2";63,7;62;3014;6,07;6,01;3,85
"1627";0,84;"Very Good";"G";"SI2";62,8;57;3015;6;6,04;3,78
"1628";0,91;"Very Good";"E";"SI2";58,6;63;3015;6,32;6,38;3,72
"1629";0,78;"Ideal";"H";"VVS2";61,7;55;3015;5,9;5,94;3,65
"1630";0,81;"Ideal";"E";"SI2";61;56;3015;5,99;6,05;3,67
"1631";0,72;"Very Good";"D";"VS2";62,1;59;3016;5,7;5,73;3,55
"1632";0,7;"Premium";"E";"VS1";61,8;58;3016;5,71;5,75;3,54
"1633";0,7;"Ideal";"E";"VS1";62,7;57;3016;5,65;5,7;3,56
"1634";0,9;"Good";"F";"SI2";64,2;62;3016;6;6,08;3,88
"1635";0,76;"Ideal";"H";"VS2";61,9;55;3016;5,85;5,88;3,64
"1636";0,96;"Premium";"E";"SI2";62,8;60;3016;6,3;6,24;3,94
"1637";0,9;"Ideal";"H";"SI2";62,8;55;3016;6,18;6,11;3,86
"1638";0,7;"Very Good";"G";"VS1";60,1;60;3017;5,73;5,76;3,45
"1639";0,71;"Very Good";"F";"VS1";61,8;60;3017;5,66;5,7;3,51
"1640";1,12;"Premium";"G";"I1";60,3;60;3017;6,75;6,69;4,05
"1641";0,7;"Ideal";"G";"VS1";61,1;56;3017;5,72;5,74;3,5
"1642";0,5;"Good";"D";"VVS2";62,4;64;3017;5,03;5,06;3,14
"1643";1,12;"Very Good";"G";"I1";61,2;63;3017;6,68;6,59;4,05
"1644";0,7;"Good";"F";"VVS1";63,2;58;3018;5,58;5,62;3,54
"1645";1,03;"Very Good";"G";"I1";60,8;57;3018;6,51;6,55;3,97
"1646";0,7;"Premium";"F";"VVS2";62,5;59;3018;5,68;5,61;3,53
"1647";0,71;"Ideal";"F";"VVS2";62,6;56;3018;5,7;5,65;3,55
"1648";0,72;"Ideal";"H";"VS2";61,2;57;3018;5,79;5,77;3,54
"1649";0,7;"Good";"E";"VS1";60,2;61;3018;5,71;5,75;3,45
"1650";1,02;"Very Good";"F";"SI2";63,3;56;3018;6,38;6,31;4,02
"1651";0,77;"Premium";"F";"VS2";62,4;59;3018;5,85;5,81;3,64
"1652";0,7;"Premium";"F";"VVS2";62,2;56;3018;5,72;5,63;3,53
"1653";0,93;"Premium";"G";"SI2";61,4;56;3019;6,27;6,23;3,84
"1654";0,78;"Premium";"D";"SI1";60,4;57;3019;6,02;5,97;3,62
"1655";0,71;"Ideal";"D";"VS2";60,4;53;3020;5,81;5,85;3,52
"1656";0,73;"Very Good";"F";"SI1";61,3;56;3023;5,78;5,84;3,56
"1657";0,65;"Ideal";"E";"VVS2";62,1;57;3023;5,55;5,6;3,46
"1658";0,85;"Ideal";"G";"SI1";61,6;55;3023;6,09;6,11;3,76
"1659";0,9;"Good";"H";"SI2";63,1;60;3024;6,09;6,14;3,86
"1660";0,9;"Good";"H";"SI2";63,1;55;3024;6,08;6,13;3,85
"1661";0,75;"Premium";"E";"VS2";62,1;57;3024;5,9;5,79;3,63
"1662";0,9;"Very Good";"J";"VS2";63,1;59;3024;6,09;6,05;3,83
"1663";0,9;"Good";"J";"VS2";63,9;58;3024;6,15;6,08;3,91
"1664";0,72;"Premium";"E";"VS2";60,4;61;3024;5,79;5,76;3,49
"1665";0,9;"Fair";"H";"SI1";65,6;57;3024;6,04;6,01;3,95
"1666";0,72;"Premium";"E";"VS2";62,5;59;3024;5,73;5,7;3,57
"1667";0,75;"Good";"D";"SI1";63,6;58;3024;5,77;5,65;3,63
"1668";0,75;"Premium";"E";"SI1";61,7;60;3024;5,84;5,8;3,59
"1669";0,72;"Very Good";"G";"VS1";60,1;63;3024;5,86;5,82;3,51
"1670";0,75;"Premium";"D";"SI1";59,2;58;3024;5,96;5,93;3,52
"1671";0,65;"Very Good";"D";"VVS2";57,7;60;3025;5,69;5,74;3,3
"1672";0,7;"Very Good";"G";"VS2";61,8;55;3026;5,69;5,74;3,53
"1673";0,59;"Ideal";"E";"VVS2";61,8;57;3026;5,35;5,4;3,32
"1674";0,71;"Ideal";"E";"VS2";62,3;56;3026;5,7;5,73;3,56
"1675";0,83;"Ideal";"H";"VS2";61,3;54;3027;6,06;6,1;3,73
"1676";1,02;"Fair";"J";"SI1";66,8;55;3027;6,25;6,18;4,15
"1677";1;"Fair";"G";"SI2";64,9;57;3027;6,29;6,2;4,05
"1678";1,02;"Premium";"G";"SI2";61,7;58;3027;6,46;6,41;3,97
"1679";0,77;"Good";"H";"VVS2";57,9;61;3027;6,07;6,01;3,5
"1680";0,7;"Very Good";"F";"VVS2";58,5;60;3028;5,82;5,94;3,44
"1681";0,8;"Ideal";"H";"VS2";62,1;54;3030;5,96;5,99;3,71
"1682";0,74;"Ideal";"H";"VS1";61,6;55;3030;5,79;5,83;3,58
"1683";0,77;"Fair";"F";"VS1";66,8;57;3031;5,66;5,76;3,82
"1684";0,72;"Premium";"G";"VS1";58,9;58;3032;5,93;5,85;3,47
"1685";1,01;"Good";"E";"I1";63,8;57;3032;6,4;6,33;4,06
"1686";1,01;"Very Good";"H";"SI2";63,5;55;3032;6,32;6,27;4
"1687";0,55;"Ideal";"F";"VVS1";61,2;54;3032;5,35;5,3;3,26
"1688";0,71;"Very Good";"D";"VS2";63;57;3033;5,67;5,7;3,58
"1689";0,73;"Ideal";"G";"VS1";61,6;57;3033;5,76;5,79;3,56
"1690";0,76;"Ideal";"E";"SI1";62,5;57;3033;5,8;5,82;3,63
"1691";0,52;"Ideal";"E";"IF";61,1;57;3033;5,17;5,21;3,17
"1692";0,7;"Good";"D";"VS2";64,1;59;3033;5,56;5,49;3,54
"1693";0,7;"Very Good";"D";"VS2";63,2;60;3033;5,61;5,56;3,53
"1694";0,7;"Good";"D";"VS2";63,9;58;3033;5,62;5,58;3,58
"1695";0,92;"Fair";"I";"VS2";64,4;58;3033;6,13;6,1;3,94
"1696";0,91;"Premium";"H";"SI1";63;57;3033;6,19;6,1;3,87
"1697";0,91;"Ideal";"I";"SI2";61,6;57;3034;6,23;6,24;3,84
"1698";0,91;"Good";"I";"SI2";60,2;59;3034;6,24;6,29;3,77
"1699";0,7;"Ideal";"G";"VS1";61,4;57;3034;5,7;5,73;3,51
"1700";0,72;"Very Good";"E";"VS2";63,8;57;3035;5,66;5,69;3,62
"1701";0,71;"Ideal";"E";"VS2";59,5;57;3035;5,83;5,86;3,48
"1702";0,72;"Ideal";"G";"VS1";62,4;59;3035;5,71;5,74;3,57
"1703";0,78;"Ideal";"D";"SI1";62,4;57;3035;5,87;5,89;3,67
"1704";0,71;"Ideal";"D";"SI1";60,6;57;3035;5,82;5,72;3,5
"1705";0,8;"Very Good";"H";"VVS2";62,9;56;3036;5,9;5,96;3,73
"1706";0,74;"Ideal";"E";"VS2";62,6;56;3036;5,73;5,81;3,61
"1707";0,74;"Premium";"D";"SI1";62,4;59;3036;5,73;5,8;3,6
"1708";0,61;"Ideal";"D";"VVS2";62,4;58;3036;5,38;5,42;3,37
"1709";0,78;"Ideal";"F";"SI1";61;55;3036;6;5,96;3,65
"1710";0,7;"Very Good";"G";"VVS1";63,3;57;3037;5,59;5,63;3,55
"1711";0,32;"Good";"E";"SI1";63,3;56;561;4,34;4,35;2,75
"1712";0,32;"Premium";"G";"VS2";60,5;58;561;4,41;4,42;2,67
"1713";0,4;"Good";"H";"SI2";63,7;59;561;4,64;4,69;2,97
"1714";0,32;"Premium";"G";"VS2";62,5;60;561;4,32;4,38;2,72
"1715";0,32;"Ideal";"G";"VS2";61,4;56;561;4,37;4,39;2,69
"1716";0,32;"Premium";"G";"VS2";59,8;59;561;4,48;4,52;2,69
"1717";0,32;"Premium";"I";"VVS2";60,7;59;561;4,4;4,43;2,68
"1718";0,32;"Very Good";"G";"VS2";60,2;57;561;4,42;4,45;2,67
"1719";0,32;"Good";"G";"VS2";63,3;54;561;4,36;4,39;2,77
"1720";0,32;"Good";"H";"VS1";63,1;57;561;4,34;4,37;2,75
"1721";0,32;"Ideal";"G";"VS2";61,4;55;561;4,4;4,46;2,72
"1722";0,32;"Ideal";"G";"VS2";59,8;57;561;4,43;4,46;2,66
"1723";0,32;"Ideal";"G";"VS2";61,7;57;561;4,38;4,4;2,71
"1724";0,32;"Premium";"H";"VS1";62,3;58;561;4,34;4,39;2,72
"1725";0,32;"Very Good";"H";"VS1";63;57;561;4,32;4,35;2,73
"1726";0,32;"Premium";"G";"VS2";61,9;58;561;4,36;4,43;2,72
"1727";0,32;"Good";"G";"VS2";63,1;57;561;4,3;4,35;2,73
"1728";0,32;"Very Good";"H";"VS1";63;57;561;4,37;4,39;2,76
"1729";0,32;"Ideal";"G";"VS2";61,8;57;561;4,37;4,4;2,71
"1730";0,32;"Very Good";"H";"VS1";61,7;58;561;4,37;4,41;2,71
"1731";0,32;"Premium";"H";"VS1";61,7;58;561;4,38;4,44;2,72
"1732";0,32;"Very Good";"E";"SI1";60,1;60;561;4,42;4,47;2,67
"1733";0,32;"Ideal";"G";"VS2";61,8;55;561;4,41;4,42;2,73
"1734";0,32;"Premium";"G";"VS2";61,7;60;561;4,32;4,4;2,69
"1735";0,32;"Good";"E";"SI1";63,4;55;561;4,35;4,36;2,76
"1736";0,32;"Very Good";"G";"VS2";62,6;58;561;4,37;4,39;2,74
"1737";0,32;"Premium";"G";"VS2";62,3;58;561;4,36;4,41;2,73
"1738";0,32;"Ideal";"G";"VS2";61,6;57;561;4,39;4,41;2,71
"1739";0,32;"Ideal";"H";"VS1";61,9;55;561;4,4;4,42;2,73
"1740";0,32;"Ideal";"H";"VS1";60,2;56;561;4,44;4,49;2,69
"1741";0,72;"Ideal";"E";"SI1";62,2;58;3037;5,72;5,75;3,57
"1742";0,76;"Ideal";"H";"VS2";61,4;57;3038;5,85;5,88;3,6
"1743";0,7;"Ideal";"H";"VS2";61,5;56;3038;5,71;5,73;3,52
"1744";0,73;"Ideal";"E";"SI1";62,2;56;3038;5,76;5,79;3,59
"1745";0,7;"Very Good";"G";"VVS2";61;59;3039;5,67;5,7;3,47
"1746";0,7;"Fair";"F";"VS1";64,9;59;3039;5,56;5,59;3,62
"1747";0,77;"Very Good";"D";"SI1";62,1;58;3040;5,84;5,89;3,64
"1748";0,92;"Premium";"I";"SI2";61,5;59;3040;6,27;6,21;3,84
"1749";0,73;"Ideal";"G";"VS1";61,8;57;3041;5,78;5,81;3,58
"1750";0,71;"Ideal";"F";"VS1";62,7;57;3041;5,66;5,7;3,56
"1751";0,71;"Ideal";"F";"VS1";61,7;55;3041;5,73;5,77;3,55
"1752";0,81;"Good";"I";"VS1";59,4;56;3042;5,97;6,11;3,59
"1753";0,71;"Ideal";"G";"VVS2";62,5;57;3042;5,73;5,7;3,57
"1754";0,72;"Very Good";"G";"VVS2";60,4;58;3043;5,77;5,82;3,5
"1755";0,81;"Premium";"F";"SI1";61,9;59;3043;5,97;5,95;3,69
"1756";0,81;"Ideal";"I";"SI1";61,3;56;3043;6,27;6,23;3,83
"1757";0,77;"Very Good";"F";"SI1";59,6;60;3044;5,95;5,97;3,55
"1758";0,83;"Ideal";"G";"SI1";62,1;57;3044;6,03;5,95;3,72
"1759";0,71;"Very Good";"F";"VS1";62,2;55;3045;5,68;5,74;3,56
"1760";0,71;"Very Good";"F";"VS1";61,2;57;3045;5,73;5,77;3,52
"1761";0,78;"Very Good";"F";"SI1";62,4;58;3045;5,83;5,86;3,65
"1762";0,71;"Very Good";"D";"VS2";62,8;56;3045;5,67;5,7;3,57
"1763";0,72;"Premium";"D";"VS2";60,2;60;3045;5,76;5,81;3,48
"1764";1,14;"Ideal";"J";"SI1";60,2;57;3045;6,81;6,71;4,07
"1765";0,75;"Ideal";"E";"SI1";60,8;56;3045;5,91;5,89;3,59
"1766";0,75;"Very Good";"D";"SI1";59,7;62;3046;5,89;5,94;3,53
"1767";0,7;"Good";"G";"VVS2";61,1;61;3046;5,67;5,69;3,47
"1768";0,79;"Very Good";"F";"SI1";61,5;58;3047;5,94;5,97;3,66
"1769";0,73;"Fair";"D";"VS1";66;54;3047;5,56;5,66;3,7
"1770";0,91;"Premium";"G";"SI2";60,1;62;3047;6,24;6,2;3,73
"1771";0,91;"Premium";"G";"SI2";62,8;59;3047;6,14;6,12;3,85
"1772";0,93;"Ideal";"I";"SI2";62,3;57;3047;6,22;6,2;3,87
"1773";0,82;"Very Good";"F";"SI1";63,9;56,9;3048;5,85;5,92;3,76
"1774";0,75;"Very Good";"D";"SI1";61,8;57;3048;5,78;5,81;3,58
"1775";0,72;"Premium";"H";"IF";58,7;59;3048;5,94;5,88;3,47
"1776";0,72;"Ideal";"G";"SI1";61,8;56;3048;5,7;5,76;3,55
"1777";0,72;"Good";"E";"VS1";57,9;60;3048;5,97;5,91;3,44
"1778";0,72;"Very Good";"E";"VS1";63,1;56;3048;5,7;5,65;3,58
"1779";0,9;"Ideal";"J";"VS1";62,6;55;3048;6,13;6,11;3,83
"1780";0,72;"Premium";"D";"SI1";60,5;57;3048;5,89;5,85;3,55
"1781";0,72;"Premium";"D";"SI1";62,6;54;3048;5,78;5,72;3,6
"1782";0,75;"Ideal";"E";"SI1";61,4;55;3049;5,8;5,86;3,58
"1783";0,66;"Ideal";"D";"VVS2";61,6;57;3049;5,64;5,57;3,45
"1784";0,83;"Ideal";"E";"SI2";61,9;53;3049;6,08;6,04;3,75
