"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"47602";0,7;"Good";"F";"SI1";64,3;62;1878;5,55;5,49;3,55
"47603";0,52;"Ideal";"G";"VVS2";61,2;55;1878;5,22;5,2;3,19
"47604";0,55;"Very Good";"G";"VVS2";57,1;63;1879;5,39;5,47;3,1
"47605";0,51;"Ideal";"H";"IF";62,3;54;1879;5,14;5,17;3,21
"47606";0,51;"Ideal";"H";"IF";62;54;1879;5,14;5,18;3,2
"47607";0,72;"Premium";"J";"SI1";62;58;1879;5,77;5,74;3,57
"47608";0,58;"Premium";"D";"SI1";60,2;58;1879;5,46;5,37;3,26
"47609";0,53;"Very Good";"F";"VVS2";59,6;56;1880;5,27;5,31;3,16
"47610";0,64;"Ideal";"H";"SI1";61,7;55;1880;5,54;5,57;3,43
"47611";0,64;"Ideal";"H";"SI1";61,8;55;1880;5,56;5,57;3,44
"47612";0,53;"Ideal";"G";"VVS2";61,5;56;1881;5,18;5,22;3,2
"47613";0,53;"Ideal";"G";"VVS2";60,4;55;1881;5,26;5,3;3,19
"47614";0,55;"Very Good";"H";"VVS1";61,1;57;1881;5,26;5,35;3,24
"47615";0,55;"Ideal";"F";"VS1";61,9;56;1881;5,25;5,29;3,26
"47616";0,71;"Good";"J";"VS1";63,3;55;1881;5,62;5,66;3,57
"47617";0,55;"Ideal";"F";"VS1";62;55;1881;5,26;5,29;3,27
"47618";0,55;"Ideal";"F";"VS1";61,6;57;1881;5,23;5,29;3,24
"47619";0,52;"Ideal";"G";"VVS1";61,6;56;1881;5,16;5,2;3,19
"47620";0,55;"Premium";"G";"VS1";62;57;1881;5,3;5,25;3,27
"47621";0,55;"Ideal";"G";"VS1";60,9;55;1881;5,32;5,29;3,23
"47622";0,55;"Ideal";"G";"VS1";61,6;55;1881;5,32;5,29;3,27
"47623";0,55;"Premium";"E";"VS2";61,5;56;1881;5,28;5,25;3,24
"47624";0,55;"Premium";"E";"VS2";60,5;58;1881;5,32;5,26;3,2
"47625";0,55;"Premium";"E";"VS2";61,4;57;1881;5,29;5,27;3,24
"47626";0,65;"Fair";"F";"VS2";58,3;64;1881;5,7;5,62;3,3
"47627";0,75;"Premium";"F";"SI2";59,8;60;1881;5,96;5,92;3,55
"47628";0,51;"Ideal";"D";"VS2";61,2;55;1882;5,18;5,16;3,16
"47629";0,51;"Very Good";"D";"VS1";63,3;57;1882;5,07;5,1;3,22
"47630";0,51;"Ideal";"D";"VS1";62,3;56;1882;5,09;5,12;3,18
"47631";0,67;"Good";"I";"VVS2";58,9;51;1882;5,74;5,78;3,4
"47632";0,56;"Ideal";"H";"VVS1";62,3;55;1882;5,3;5,26;3,29
"47633";0,51;"Ideal";"D";"VS2";60,9;56;1882;5,19;5,16;3,15
"47634";0,51;"Premium";"D";"VS2";59,7;58;1882;5,24;5,18;3,11
"47635";0,51;"Ideal";"D";"VS2";61,6;56;1882;5,17;5,15;3,18
"47636";0,51;"Ideal";"D";"VS2";61,8;55;1882;5,18;5,15;3,19
"47637";0,51;"Premium";"D";"VS2";60,5;60;1882;5,19;5,16;3,13
"47638";0,51;"Ideal";"D";"VS2";61,2;55;1882;5,17;5,13;3,15
"47639";0,51;"Ideal";"D";"VS2";61,5;55;1882;5,18;5,13;3,17
"47640";0,51;"Ideal";"D";"VS2";61,9;55;1882;5,13;5,11;3,17
"47641";0,23;"Very Good";"D";"VVS1";62,5;58;530;3,94;3,96;2,47
"47642";0,23;"Very Good";"D";"VVS1";63,3;58;530;3,9;3,93;2,48
"47643";0,23;"Very Good";"D";"VVS1";62,4;58;530;3,91;3,97;2,46
"47644";0,23;"Very Good";"F";"IF";59,5;58;530;4;4,03;2,39
"47645";0,23;"Ideal";"F";"VVS2";62,3;56;530;3,95;4,01;2,48
"47646";0,23;"Ideal";"F";"VVS2";60,9;57;530;3,95;3,97;2,41
"47647";0,23;"Ideal";"F";"VVS2";62;56;530;3,92;3,98;2,45
"47648";0,23;"Ideal";"F";"VVS2";61,9;57;530;3,93;3,96;2,44
"47649";0,23;"Ideal";"F";"VVS2";60,3;57;530;3,99;4,03;2,42
"47650";0,23;"Ideal";"F";"VVS2";61;57;530;3,98;4,02;2,44
"47651";0,23;"Ideal";"E";"VVS2";62,5;57;530;3,92;3,99;2,47
"47652";0,23;"Ideal";"E";"VVS2";62,8;57;530;3,91;3,96;2,47
"47653";0,23;"Ideal";"D";"VVS2";62,1;57;530;3,92;3,97;2,45
"47654";0,23;"Ideal";"F";"VVS1";62,7;57;530;3,9;3,92;2,45
"47655";0,31;"Ideal";"H";"SI1";61;56;530;4,38;4,41;2,68
"47656";0,34;"Ideal";"D";"I1";61,4;55;530;4,52;4,5;2,77
"47657";0,34;"Ideal";"D";"I1";62,5;57;530;4,49;4,47;2,8
"47658";0,32;"Premium";"I";"SI2";60;58;530;4,48;4,45;2,68
"47659";0,23;"Very Good";"E";"VVS2";60,9;60;530;3,96;3,99;2,42
"47660";0,23;"Very Good";"E";"VVS1";61,1;60;530;3,95;4,01;2,43
"47661";0,23;"Very Good";"E";"VVS1";61,3;60;530;3,95;4,01;2,44
"47662";0,23;"Very Good";"E";"VVS1";58,6;61;530;4,02;4,04;2,36
"47663";0,23;"Very Good";"E";"VVS2";61,8;58;530;3,92;3,94;2,43
"47664";0,23;"Good";"E";"VVS2";63,3;56;530;3,88;3,92;2,47
"47665";0,23;"Very Good";"D";"VVS2";60,4;59;530;3,95;4;2,4
"47666";0,34;"Ideal";"G";"SI1";61,9;55,5;531;4,49;4,54;2,79
"47667";0,34;"Ideal";"G";"SI1";61,8;54,4;531;4,49;4,52;2,79
"47668";0,37;"Ideal";"G";"SI1";61,1;56;531;4,64;4,66;2,84
"47669";0,31;"Good";"G";"VS2";64,4;54;531;4,24;4,29;2,75
"47670";0,23;"Premium";"G";"VVS1";61,3;59;531;3,96;3,94;2,42
"47671";0,51;"Ideal";"D";"VS2";61,5;57;1882;5,14;5,11;3,15
"47672";0,51;"Ideal";"D";"VS2";61,7;55;1882;5,14;5,11;3,16
"47673";0,51;"Ideal";"D";"VS2";61,9;56;1882;5,14;5,11;3,17
"47674";0,51;"Ideal";"D";"VS2";62,4;55;1882;5,14;5,11;3,2
"47675";0,51;"Ideal";"D";"VS2";62,1;56;1882;5,16;5,11;3,19
"47676";0,51;"Premium";"D";"VS2";61,1;59;1882;5,16;5,12;3,14
"47677";0,51;"Ideal";"D";"VS2";62,3;55;1882;5,19;5,12;3,21
"47678";0,51;"Ideal";"D";"VS2";61,8;55;1882;5,16;5,1;3,17
"47679";0,51;"Ideal";"D";"VS2";61,9;57;1882;5,13;5,11;3,17
"47680";0,51;"Ideal";"D";"VS2";62,3;57;1882;5,12;5,09;3,18
"47681";0,51;"Ideal";"D";"VS2";62,7;55;1882;5,12;5,09;3,2
"47682";0,51;"Ideal";"D";"VS2";61,9;57;1882;5,15;5,09;3,17
"47683";0,56;"Ideal";"E";"VS2";61,4;57;1882;5,35;5,31;3,27
"47684";0,51;"Premium";"E";"VVS2";62;62;1882;5,09;5,04;3,14
"47685";0,56;"Premium";"E";"VS1";60,1;61;1882;5,38;5,31;3,21
"47686";0,51;"Premium";"F";"VVS2";61,2;59;1882;5,19;5,1;3,15
"47687";0,56;"Premium";"E";"VS2";58,8;59;1882;5,45;5,36;3,18
"47688";0,56;"Premium";"E";"VS2";61;62;1882;5,36;5,28;3,24
"47689";0,54;"Good";"H";"VVS2";60,9;57,2;1883;5,22;5,26;3,19
"47690";0,59;"Premium";"H";"VVS1";62;58;1883;5,36;5,38;3,33
"47691";0,57;"Very Good";"E";"VS1";62,9;57;1883;5,27;5,29;3,32
"47692";0,7;"Very Good";"F";"SI2";63,4;58;1883;5,62;5,58;3,55
"47693";0,47;"Ideal";"E";"VVS2";62;55;1883;4,97;5;3,09
"47694";0,5;"Ideal";"G";"VVS1";62,2;55;1883;5,09;5,11;3,17
"47695";0,5;"Ideal";"G";"VVS1";62,2;54;1883;5,1;5,13;3,18
"47696";0,5;"Ideal";"G";"VVS1";61,9;58;1883;5,06;5,09;3,14
"47697";0,52;"Ideal";"E";"VS1";60;56;1883;5,25;5,29;3,16
"47698";0,71;"Very Good";"I";"SI1";62,6;63;1883;5,61;5,54;3,49
"47699";0,59;"Ideal";"E";"VS2";61,5;56;1883;5,42;5,38;3,32
"47700";0,59;"Premium";"E";"VS2";62,3;55;1883;5,43;5,39;3,37
"47701";0,71;"Premium";"H";"SI1";61;58;1883;5,75;5,67;3,49
"47702";0,61;"Very Good";"E";"VS2";60,1;60;1884;5,5;5,54;3,32
"47703";0,58;"Premium";"G";"VS1";61,5;58;1884;5,35;5,41;3,31
"47704";0,58;"Ideal";"G";"VS1";62,6;54;1884;5,3;5,34;3,33
"47705";0,58;"Ideal";"E";"VS2";61,9;56;1884;5,35;5,38;3,32
"47706";0,58;"Ideal";"E";"VS2";61,1;57;1884;5,39;5,41;3,3
"47707";0,58;"Ideal";"E";"VS2";61,6;55;1884;5,33;5,38;3,3
"47708";0,58;"Ideal";"E";"VS2";61,9;57;1884;5,33;5,37;3,31
"47709";0,58;"Ideal";"G";"VS1";62;57;1884;5,32;5,35;3,31
