"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"44002";0,3;"Good";"G";"SI2";63,3;57;394;4,25;4,28;2,7
"44003";0,3;"Good";"I";"SI1";63,5;57;394;4,24;4,26;2,7
"44004";0,3;"Good";"I";"SI1";63,8;57;394;4,19;4,27;2,7
"44005";0,3;"Premium";"J";"VS1";62,6;60;394;4,22;4,28;2,66
"44006";0,3;"Good";"J";"VS1";63,4;55;394;4,25;4,3;2,71
"44007";0,3;"Very Good";"I";"SI1";61,6;62;394;4,27;4,3;2,64
"44008";0,3;"Very Good";"G";"SI2";58,1;61;394;4,41;4,47;2,58
"44009";0,3;"Very Good";"F";"SI2";61,7;62;394;4,25;4,27;2,63
"44010";0,3;"Premium";"F";"SI2";61,3;58;394;4,28;4,33;2,64
"44011";0,51;"Premium";"G";"VS2";61,2;60;1546;5,17;5,12;3,15
"44012";0,51;"Ideal";"G";"VS2";62,9;54;1546;5,12;5,08;3,21
"44013";0,51;"Premium";"G";"VS2";62,4;57;1546;5,11;5,09;3,18
"44014";0,51;"Premium";"G";"VS2";62,7;58;1546;5,12;5,09;3,2
"44015";0,51;"Premium";"G";"VS2";62,2;57;1546;5,15;5,1;3,19
"44016";0,51;"Ideal";"G";"VS2";62,7;57;1546;5,12;5,05;3,19
"44017";0,51;"Premium";"G";"VS2";62,9;58;1546;5,11;5,06;3,2
"44018";0,51;"Premium";"G";"VS2";62,3;59;1546;5,1;5,07;3,17
"44019";0,51;"Ideal";"E";"SI1";59,6;57;1546;5,24;5,2;3,11
"44020";0,51;"Premium";"E";"SI1";61,3;54;1546;5,18;5,13;3,16
"44021";0,51;"Ideal";"E";"SI1";61,5;55;1546;5,18;5,16;3,18
"44022";0,51;"Premium";"E";"SI1";60,8;57;1546;5,24;5,19;3,17
"44023";0,51;"Ideal";"E";"SI1";62,8;56;1546;5,15;5,07;3,21
"44024";0,51;"Ideal";"E";"SI1";62,2;57;1546;5,12;5,08;3,17
"44025";0,51;"Ideal";"E";"SI1";62,1;55;1546;5,15;5,09;3,18
"44026";0,51;"Ideal";"E";"SI1";61,3;55;1546;5,17;5,11;3,15
"44027";0,51;"Premium";"E";"SI1";62,5;57;1546;5,09;5,06;3,17
"44028";0,51;"Ideal";"E";"SI1";62,7;55;1546;5,1;5,07;3,19
"44029";0,51;"Ideal";"E";"SI1";62,8;55;1546;5,12;5,07;3,2
"44030";0,51;"Premium";"E";"SI1";62,3;58;1546;5,12;5,05;3,17
"44031";0,51;"Premium";"G";"VS2";62,4;58;1546;5,12;5,11;3,19
"44032";0,5;"Very Good";"E";"VS2";61,8;57;1547;5,05;5,11;3,14
"44033";0,72;"Good";"J";"SI1";60,1;64;1547;5,75;5,83;3,48
"44034";0,42;"Ideal";"D";"VVS1";61,8;55;1547;4,83;4,85;2,99
"44035";0,42;"Ideal";"D";"VVS1";61,6;56;1547;4,79;4,82;2,96
"44036";0,42;"Very Good";"D";"VVS1";62,8;56;1547;4,76;4,8;3
"44037";0,42;"Ideal";"D";"VVS1";61,8;56;1547;4,79;4,82;2,97
"44038";0,61;"Premium";"F";"SI1";62,4;59;1547;5,37;5,33;3,34
"44039";0,52;"Ideal";"D";"SI1";61,1;57;1547;5,19;5,25;3,19
"44040";0,97;"Fair";"G";"I1";57,2;60;1547;6,59;6,36;3,72
"44041";0,53;"Very Good";"H";"VVS2";61,3;61;1548;5,15;5,2;3,17
"44042";0,55;"Very Good";"H";"VS2";62;55,2;1548;5,28;5,31;3,28
