"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"3402";0,28;"Premium";"F";"VS2";59,6;61;567;4,28;4,25;2,54
"3403";0,27;"Premium";"D";"VS2";59,6;61;567;4,26;4,23;2,53
"3404";0,4;"Good";"J";"VS1";64;56;567;4,66;4,69;2,99
"3405";0,31;"Good";"D";"VS2";63,6;56;567;4,26;4,32;2,73
"3406";0,33;"Good";"D";"SI1";63,1;55;567;4,38;4,4;2,77
"3407";0,33;"Good";"D";"SI1";63,1;55;567;4,42;4,46;2,8
"3408";0,33;"Ideal";"D";"SI1";62;56;567;4,44;4,47;2,76
"3409";0,3;"Ideal";"F";"VS2";60,3;57;568;4,34;4,39;2,63
"3410";0,3;"Ideal";"F";"VS2";62,1;57;568;4,27;4,3;2,66
"3411";0,38;"Ideal";"F";"SI2";61,3;55;568;4,67;4,69;2,87
"3412";0,38;"Ideal";"F";"SI2";62;55;568;4,67;4,69;2,9
"3413";0,38;"Ideal";"F";"SI2";60,9;56;568;4,69;4,74;2,87
"3414";0,39;"Ideal";"J";"SI1";61;56;568;4,71;4,73;2,88
"3415";0,31;"Ideal";"F";"SI1";61,2;55;568;4,37;4,4;2,68
"3416";0,36;"Premium";"I";"VS1";62;59;568;4,53;4,6;2,83
"3417";0,3;"Very Good";"D";"VS2";61;57;568;4,32;4,34;2,64
"3418";0,36;"Good";"H";"VS2";63,7;55;568;4,49;4,52;2,87
"3419";0,36;"Very Good";"H";"VS2";61;60;568;4,55;4,6;2,79
"3420";0,36;"Premium";"H";"VS2";60,9;59;568;4,58;4,62;2,8
"3421";0,9;"Fair";"D";"SI1";66,4;59;3382;5,97;5,92;3,95
"3422";0,9;"Very Good";"I";"VS2";63,2;54;3382;6,1;6,08;3,85
"3423";1,02;"Ideal";"G";"I1";61,5;56;3382;6,49;6,46;3,98
"3424";0,7;"Ideal";"G";"VS1";60,5;56;3384;5,77;5,79;3,5
"3425";0,7;"Ideal";"G";"VS1";61,9;55;3384;5,67;5,71;3,52
"3426";0,7;"Ideal";"G";"VS1";60,6;57;3384;5,73;5,79;3,5
"3427";0,79;"Ideal";"E";"SI1";62;57;3384;5,92;5,96;3,68
"3428";0,95;"Fair";"D";"SI2";64,4;60;3384;6,06;6,02;3,89
"3429";0,71;"Premium";"H";"IF";60,2;61;3384;5,8;5,76;3,48
"3430";0,76;"Ideal";"D";"VS2";61,2;57;3384;5,91;5,89;3,61
"3431";0,78;"Very Good";"E";"SI1";59,8;57;3385;5,98;6,02;3,59
"3432";0,9;"Premium";"I";"VS2";59,1;59;3385;6,28;6,24;3,7
"3433";0,9;"Premium";"G";"SI2";62,8;61;3385;6,14;6,09;3,84
"3434";0,72;"Ideal";"E";"VS2";61,5;56;3385;5,71;5,77;3,53
"3435";0,91;"Very Good";"G";"SI2";64;61;3387;6,05;6,08;3,88
"3436";0,91;"Very Good";"G";"SI2";62;58;3387;6,13;6,2;3,82
"3437";0,9;"Premium";"H";"SI1";62,6;58;3387;6,12;6,08;3,82
"3438";0,9;"Premium";"H";"SI1";61;59;3387;6,16;6,11;3,74
