"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"43802";0,58;"Ideal";"F";"SI1";59,9;56;1442;5,41;5,47;3,26
"43803";0,58;"Ideal";"D";"SI2";61,2;57;1442;5,4;5,36;3,29
"43804";0,58;"Ideal";"D";"SI2";62,7;56;1442;5,32;5,3;3,33
"43805";0,51;"Ideal";"G";"VS2";62,8;55;1443;5,1;5,06;3,19
"43806";0,51;"Very Good";"G";"VS2";63,4;55;1443;5,06;5,03;3,2
"43807";0,51;"Ideal";"G";"VS2";62,2;54;1443;5,11;5,14;3,19
"43808";0,51;"Premium";"H";"VS1";62,5;58;1443;5,12;5,09;3,19
"43809";0,51;"Premium";"G";"VS2";61,3;59;1443;5,17;5,11;3,15
"43810";0,51;"Ideal";"G";"VS2";62;56;1443;5,18;5,11;3,19
"43811";0,51;"Premium";"G";"VS2";62,6;57;1443;5,15;5,1;3,21
"43812";0,51;"Good";"G";"VS2";63,9;56;1443;5,1;5,07;3,25
"43813";0,51;"Ideal";"E";"SI1";61,7;55;1443;5,17;5,13;3,18
"43814";0,51;"Ideal";"E";"SI1";61,1;56;1443;5,2;5,17;3,17
"43815";0,51;"Ideal";"E";"SI1";62,4;55;1443;5,14;5,09;3,19
"43816";0,51;"Premium";"E";"SI1";61;58;1443;5,13;5,1;3,12
"43817";0,51;"Premium";"E";"SI1";61,8;58;1443;5,15;5,11;3,17
"43818";0,51;"Ideal";"E";"SI1";62;55;1443;5,14;5,12;3,18
"43819";0,51;"Ideal";"E";"SI1";62,3;56;1443;5,15;5,12;3,2
"43820";0,51;"Good";"E";"SI1";63,9;54;1443;5,09;5,05;3,24
"43821";0,51;"Premium";"E";"SI1";62,8;61;1443;5,07;5,06;3,18
"43822";0,51;"Ideal";"E";"SI1";62,5;56;1443;5,1;5,07;3,18
"43823";0,51;"Very Good";"E";"SI1";63,5;54;1443;5,1;5,07;3,23
"43824";0,51;"Good";"E";"SI1";63,9;56;1443;5,11;5,07;3,25
"43825";0,51;"Very Good";"E";"SI1";63,2;61;1443;5,08;5,05;3,2
"43826";0,51;"Premium";"E";"SI1";58,8;58;1443;5,28;5,23;3,09
"43827";0,51;"Premium";"E";"SI1";60,3;56;1443;5,27;5,17;3,15
"43828";0,51;"Very Good";"G";"VS2";63,5;57;1443;5,06;5,05;3,21
"43829";0,51;"Good";"F";"VS2";63,1;59;1444;5,04;5,1;3,2
"43830";0,41;"Ideal";"E";"VVS1";61,5;56;1444;4,81;4,82;2,96
"43831";0,49;"Premium";"D";"SI1";61,3;57;1444;5,21;5,02;3,14
"43832";0,59;"Very Good";"I";"VS2";61,2;57;1445;5,4;5,42;3,31
"43833";0,59;"Very Good";"I";"VS2";60,3;59;1445;5,41;5,43;3,27
"43834";0,59;"Ideal";"H";"SI1";61,1;57;1445;5,39;5,41;3,3
"43835";0,55;"Premium";"G";"VS2";62,7;60;1445;5,27;5,19;3,28
"43836";0,52;"Very Good";"G";"VS2";63,7;56;1446;5,08;5,13;3,25
"43837";0,52;"Very Good";"G";"VS2";60,2;56;1446;5,23;5,27;3,16
"43838";0,5;"Very Good";"E";"VS2";63,6;59;1446;4,99;5,04;3,19
"43839";0,62;"Very Good";"H";"SI1";60,1;61;1446;5,55;5,59;3,35
"43840";0,52;"Very Good";"D";"SI1";63,2;57;1446;5,11;5,15;3,24
"43841";0,5;"Ideal";"H";"VS2";60,8;56;1446;5,17;5,19;3,14
"43842";0,52;"Ideal";"F";"VS2";61,6;56;1446;5,14;5,18;3,18
"43843";0,62;"Ideal";"F";"SI2";62;58;1446;5,44;5,49;3,39
"43844";0,5;"Ideal";"H";"SI1";61,9;56;1446;5,08;5,13;3,16
"43845";0,58;"Ideal";"G";"SI1";62,2;55;1446;5,33;5,37;3,33
"43846";0,4;"Ideal";"F";"VVS1";61,7;57;1446;4,74;4,7;2,91
"43847";0,5;"Fair";"F";"VS1";56,4;62;1446;5,31;5,22;2,97
"43848";0,52;"Premium";"G";"VS2";60,9;58;1447;5,19;5,22;3,17
"43849";0,5;"Good";"F";"VS2";62,8;61;1447;4,94;5;3,12
"43850";0,5;"Good";"F";"VS2";61,3;61;1447;5,05;5,1;3,11
"43851";0,47;"Good";"E";"VS1";58,3;61,2;1447;5,11;5,15;2,98
"43852";0,5;"Good";"D";"SI1";60,5;57;1447;5,1;5,14;3,1
"43853";0,5;"Very Good";"I";"VVS1";62,8;61;1448;4,98;5,05;3,15
"43854";0,55;"Ideal";"E";"SI1";60,9;56;1448;5,28;5,32;3,23
"43855";0,55;"Premium";"G";"VS2";59,6;59;1448;5,32;5,36;3,18
"43856";0,55;"Ideal";"G";"VS2";62,4;56;1448;5,23;5,25;3,27
"43857";0,57;"Ideal";"I";"VS1";62,2;55;1448;5,28;5,33;3,3
"43858";0,55;"Ideal";"F";"SI1";60,2;56;1448;5,32;5,37;3,22
"43859";0,71;"Very Good";"F";"I1";63,2;55;1448;5,64;5,57;3,54
"43860";0,53;"Very Good";"G";"VS2";60,1;59;1449;5,22;5,26;3,15
"43861";0,6;"Premium";"D";"SI2";62,3;59;1449;5,41;5,31;3,34
"43862";0,5;"Ideal";"G";"VS2";62;56;1449;5,08;5,11;3,16
"43863";0,5;"Ideal";"G";"VS2";62;57;1449;5,08;5,11;3,16
"43864";0,5;"Ideal";"G";"VS2";62,5;57;1449;5,04;5,07;3,16
"43865";0,5;"Ideal";"G";"VS2";60,9;58;1449;5,1;5,12;3,11
"43866";0,5;"Ideal";"G";"VS2";61,7;54;1449;5,14;5,16;3,18
"43867";0,5;"Ideal";"G";"VS2";62;56;1449;5,09;5,11;3,16
"43868";0,5;"Ideal";"H";"VS1";60,5;57;1449;5,15;5,19;3,13
"43869";0,53;"Ideal";"H";"VS1";62,3;54;1449;5,18;5,22;3,24
"43870";0,55;"Very Good";"F";"SI1";63,3;58;1449;5,21;5,18;3,29
"43871";0,53;"Very Good";"G";"VS2";62,5;56;1450;5,16;5,18;3,23
"43872";0,46;"Ideal";"H";"IF";62,2;55;1450;4,94;4,99;3,09
"43873";0,51;"Ideal";"G";"VS2";61,9;55;1450;5,07;5,1;3,15
"43874";0,52;"Very Good";"G";"VS2";63,3;57;1450;5,11;5,09;3,23
"43875";0,5;"Ideal";"E";"VS2";62,7;55;1451;5,08;5,12;3,2
"43876";0,52;"Ideal";"F";"VS2";61,3;56;1451;5,14;5,2;3,17
"43877";0,52;"Premium";"F";"VS2";60,2;59;1451;5,19;5,21;3,13
"43878";0,5;"Very Good";"E";"VS2";62,1;62;1451;5,08;5,1;3,16
"43879";0,46;"Very Good";"E";"VS1";58,7;60;1452;5,08;5,15;3
