"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"23602";1,51;"Ideal";"E";"SI1";61,3;57;11628;7,35;7,42;4,53
"23603";1,56;"Ideal";"G";"SI1";61,2;56;11628;7,51;7,49;4,59
"23604";1,09;"Very Good";"F";"IF";61,4;56;11631;6,62;6,68;4,08
"23605";1,54;"Premium";"H";"VS2";62,1;62;11632;7,38;7,31;4,56
"23606";1,3;"Ideal";"G";"VVS2";62,4;56,1;11633;6,97;7,02;4,36
"23607";2,01;"Premium";"H";"SI2";61,5;59;11635;8,12;8,08;4,98
"23608";1,56;"Ideal";"H";"VS2";61,5;56;11636;7,5;7,46;4,6
"23609";1,52;"Premium";"F";"SI1";62,6;59;11637;7,27;7,36;4,58
"23610";1,52;"Ideal";"F";"SI1";62,2;56;11637;7,38;7,41;4,6
"23611";1,5;"Premium";"E";"SI1";61,4;59;11638;7,41;7,24;4,5
"23612";1,72;"Very Good";"E";"SI2";61;57;11638;7,67;7,76;4,71
"23613";2,33;"Premium";"J";"SI1";61,1;58;11638;8,6;8,56;5,24
"23614";1,51;"Very Good";"G";"VS2";61,5;59;11640;7,34;7,38;4,53
"23615";1,51;"Good";"G";"VS2";64,2;54;11640;7,18;7,27;4,64
"23616";1,34;"Ideal";"G";"VVS1";62,2;56;11640;7,11;7,04;4,4
"23617";1,13;"Ideal";"E";"VVS1";61,5;56;11641;6,68;6,71;4,12
"23618";1,52;"Ideal";"E";"SI1";62,2;53;11642;7,38;7,31;4,57
"23619";1,79;"Ideal";"H";"SI2";61,5;56;11643;7,77;7,81;4,79
"23620";1,41;"Premium";"E";"VS2";62,7;56;11644;7,18;7,1;4,48
"23621";2,01;"Premium";"H";"SI2";61,9;59;11646;8,13;7,97;4,98
"23622";2,01;"Premium";"I";"SI1";61,3;60;11646;8,09;8,05;4,95
"23623";2,01;"Premium";"H";"SI2";61,8;62;11646;8,05;7,97;4,95
"23624";1,37;"Ideal";"F";"VS1";59,6;57;11649;7,28;7,22;4,32
"23625";1,11;"Very Good";"F";"VVS2";59,4;58;11650;6,74;6,79;4,02
"23626";1,54;"Very Good";"F";"SI1";58,8;60;11650;7,54;7,59;4,45
"23627";1,45;"Premium";"F";"VS2";61,1;58;11650;7,31;7,23;4,44
"23628";1,54;"Ideal";"I";"VS1";61,5;56;11651;7,42;7,47;4,58
"23629";1,6;"Ideal";"G";"SI1";62,1;56;11651;7,51;7,48;4,65
"23630";1,5;"Very Good";"H";"VVS1";63,8;57;11654;7,17;7,21;4,59
"23631";1,14;"Premium";"F";"VVS1";59,4;59;11654;6,87;6,8;4,06
"23632";1,1;"Ideal";"D";"VVS2";62,2;57;11654;6,58;6,54;4,08
"23633";1,75;"Premium";"E";"SI2";62,5;59;11655;7,71;7,63;4,79
"23634";1,5;"Premium";"I";"VS2";61,4;58;11655;7,28;7,24;4,46
"23635";2;"Fair";"H";"SI2";64,5;56;11655;7,93;7,86;5,09
"23636";2,01;"Very Good";"J";"SI2";63,4;59;11660;7,99;7,95;5,05
"23637";1,01;"Ideal";"D";"VVS1";62,5;55;11661;6,39;6,44;4,01
"23638";2,11;"Premium";"J";"SI2";62;60;11663;8,19;8,24;5,09
"23639";1,54;"Premium";"H";"VS2";61,9;59;11663;7,31;7,33;4,53
"23640";1,51;"Premium";"F";"SI1";63;61;11666;7,3;7,27;4,59
"23641";1,51;"Premium";"F";"SI1";60,9;61;11666;7,32;7,3;4,45
"23642";1,51;"Premium";"F";"SI1";62,8;59;11666;7,31;7,28;4,58
"23643";1,51;"Premium";"F";"SI1";60,7;58;11666;7,41;7,38;4,49
"23644";1,45;"Very Good";"F";"VS2";62,6;58;11667;7,12;7,2;4,48
"23645";3,65;"Fair";"H";"I1";67,1;53;11668;9,53;9,48;6,38
"23646";1,03;"Very Good";"D";"VVS2";62,7;58;11677;6,39;6,43;4,02
"23647";1,67;"Ideal";"H";"SI1";61,6;55;11678;7,68;7,62;4,71
"23648";1,52;"Very Good";"H";"VS2";59,7;55;11681;7,45;7,42;4,44
"23649";1,51;"Ideal";"H";"VS1";62,6;56;11686;7,32;7,28;4,57
"23650";1,73;"Ideal";"H";"SI1";62,7;56;11688;7,62;7,67;4,79
"23651";1,5;"Very Good";"H";"VVS1";60,9;61;11688;7,36;7,39;4,49
"23652";1,5;"Very Good";"E";"SI1";60,8;58;11688;7,32;7,36;4,46
"23653";1,5;"Very Good";"E";"SI1";62;57;11690;7,25;7,33;4,52
"23654";1,51;"Ideal";"H";"VS2";61,9;59;11696;7,29;7,34;4,53
"23655";1,52;"Good";"F";"VS2";64,2;59;11696;7,16;7,2;4,61
"23656";1,57;"Ideal";"G";"SI1";61,8;55;11702;7,49;7,43;4,61
"23657";2,01;"Good";"J";"SI1";59,6;61;11703;8,08;8,14;4,83
"23658";1,55;"Very Good";"G";"VS2";63,1;57;11703;7,36;7,31;4,63
"23659";1,25;"Ideal";"G";"IF";60,6;57;11705;6,97;6,99;4,23
"23660";1,54;"Very Good";"G";"VS2";63;59;11708;7,3;7,36;4,62
"23661";1,55;"Premium";"H";"VS2";61,3;61;11708;7,46;7,39;4,55
