"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"20602";1,24;"Very Good";"F";"VS2";60,9;60;8907;6,96;6,93;4,23
"20603";1,5;"Ideal";"I";"SI1";61,8;57;8907;7,3;7,34;4,53
"20604";1,5;"Good";"E";"SI2";63;59;8910;7,18;7,24;4,54
"20605";1,5;"Good";"E";"SI2";63,9;58;8910;7,21;7,26;4,62
"20606";1,5;"Good";"I";"VS1";63,3;58;8910;7,19;7,24;4,57
"20607";1;"Very Good";"E";"VVS2";63,5;55;8910;6,36;6,31;4,02
"20608";1,7;"Ideal";"D";"SI2";60,7;56;8911;7,78;7,71;4,7
"20609";1,2;"Premium";"G";"VS1";62;58;8911;6,76;6,73;4,18
"20610";1,53;"Premium";"I";"SI1";62,9;59;8911;7,36;7,32;4,62
"20611";1,53;"Premium";"I";"SI1";60,8;59;8911;7,54;7,49;4,57
"20612";1,53;"Premium";"I";"SI1";61,5;59;8911;7,39;7,32;4,52
"20613";1,14;"Very Good";"F";"VVS2";63,3;56;8912;6,56;6,71;4,2
"20614";1,01;"Very Good";"E";"VVS2";63,3;58;8912;6,39;6,31;4,02
"20615";1,27;"Ideal";"G";"VS2";62;58;8915;6,89;6,95;4,29
"20616";1,3;"Ideal";"H";"VS1";61,3;59;8915;6,97;7,03;4,29
"20617";1,52;"Good";"H";"SI1";64,1;59;8915;7,11;7,18;4,58
"20618";1,51;"Very Good";"E";"SI2";60,6;58;8916;7,41;7,43;4,5
"20619";1,54;"Premium";"I";"VS2";61,7;59;8917;7,4;7,34;4,55
"20620";1,51;"Very Good";"I";"VS1";61,1;63;8918;7,38;7,32;4,49
"20621";1,23;"Premium";"G";"VS1";61,3;58;8919;6,89;6,87;4,22
"20622";1,23;"Ideal";"H";"VVS1";61,4;56;8920;6,89;6,91;4,24
"20623";1,5;"Good";"I";"VS2";61,3;61;8920;7,31;7,38;4,5
"20624";1,04;"Ideal";"G";"IF";62,1;54;8921;6,53;6,55;4,06
"20625";1,01;"Very Good";"F";"VVS2";62,3;56;8922;6,38;6,42;3,99
"20626";1,01;"Very Good";"F";"VVS2";61,8;58;8922;6,44;6,48;3,99
"20627";1,31;"Ideal";"G";"VS2";61,9;56;8922;7,05;7,08;4,37
"20628";1,54;"Ideal";"G";"SI2";62,3;60;8923;7,29;7,34;4,56
"20629";1;"Premium";"F";"VVS2";60,6;54;8924;6,56;6,52;3,96
"20630";1;"Premium";"F";"VVS2";60,6;54;8924;6,56;6,52;3,96
"20631";1,59;"Ideal";"J";"VS1";62,1;55;8925;7,47;7,51;4,65
"20632";1,39;"Premium";"F";"SI1";62,4;59;8925;7,14;7,09;4,44
"20633";1,36;"Ideal";"G";"SI1";61;56;8927;7,17;7,2;4,38
"20634";1,27;"Very Good";"F";"VS2";60,7;61;8928;6,97;7,01;4,24
"20635";1,28;"Ideal";"H";"VVS1";61,3;55;8928;7,01;7,06;4,31
"20636";1,2;"Very Good";"G";"VVS1";63,3;59;8928;6,72;6,64;4,23
"20637";1,24;"Very Good";"F";"VS2";59,6;59;8929;7;7,07;4,19
"20638";1,51;"Premium";"J";"VVS2";62,5;59;8930;7,34;7,29;4,57
"20639";1,51;"Premium";"J";"VVS2";62,9;58;8930;7,33;7,21;4,57
"20640";1,51;"Premium";"J";"VVS2";62,6;59;8930;7,33;7,31;4,58
"20641";1,34;"Ideal";"D";"SI1";62,2;57;8930;7,07;6,95;4,36
"20642";1,5;"Very Good";"H";"SI1";62,9;57;8931;7,24;7,28;4,57
"20643";1,05;"Ideal";"G";"VVS1";61,2;57;8931;6,54;6,57;4,01
"20644";1,1;"Ideal";"G";"VVS2";62;56;8932;6,68;6,64;4,13
"20645";1,5;"Very Good";"H";"VS2";61,5;57;8936;7,32;7,37;4,52
"20646";1,58;"Premium";"H";"VS2";60,5;58;8936;7,57;7,54;4,57
