"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"40802";0,43;"Ideal";"F";"VVS2";61,8;57;1169;4,83;4,85;2,99
"40803";0,51;"Ideal";"F";"SI2";60,5;55;1169;5,17;5,21;3,14
"40804";0,41;"Good";"E";"VVS1";60,4;61;1169;4,76;4,81;2,89
"40805";0,43;"Ideal";"H";"VVS1";62,3;54;1169;4,85;4,84;3,02
"40806";0,63;"Premium";"E";"SI2";58,9;59;1169;5,64;5,6;3,31
"40807";0,6;"Premium";"H";"SI1";62,4;58;1170;5,4;5,34;3,35
"40808";0,5;"Very Good";"G";"SI1";62,8;55;1170;5,03;5,07;3,17
"40809";0,51;"Very Good";"H";"SI1";62;57;1170;5,11;5,19;3,19
"40810";0,51;"Good";"E";"SI1";63,6;59;1170;5,13;5,06;3,24
"40811";0,52;"Ideal";"G";"SI2";61,5;56;1170;5,15;5,19;3,18
"40812";0,54;"Ideal";"I";"SI1";60;59;1170;5,29;5,31;3,18
"40813";0,54;"Ideal";"I";"SI1";62,4;55;1170;5,19;5,23;3,25
"40814";0,52;"Good";"F";"SI2";61,5;60,5;1170;5,11;5,16;3,16
"40815";0,39;"Ideal";"D";"VS1";61,9;57;1170;4,71;4,69;2,91
"40816";0,32;"Ideal";"E";"IF";62,6;55;1170;4,41;4,38;2,75
"40817";0,38;"Ideal";"D";"VS1";62,4;56;1170;4,68;4,64;2,91
"40818";0,32;"Ideal";"E";"IF";61,9;56;1170;4,42;4,4;2,73
"40819";0,32;"Premium";"E";"IF";61,6;58;1170;4,39;4,38;2,7
"40820";0,39;"Ideal";"D";"VS1";62;57;1170;4,71;4,67;2,91
"40821";0,51;"Ideal";"E";"SI2";63;56;1170;5,14;5,12;3,23
"40822";0,39;"Premium";"G";"VVS1";59,9;59;1170;4,75;4,73;2,84
"40823";0,39;"Ideal";"G";"VVS1";62,3;57;1170;4,7;4,64;2,91
"40824";0,39;"Premium";"G";"VVS1";60,4;59;1170;4,75;4,72;2,86
"40825";0,39;"Ideal";"D";"VS1";60,3;56;1170;4,77;4,71;2,86
"40826";0,52;"Very Good";"G";"SI1";63,5;58;1170;5,14;5,1;3,25
"40827";0,48;"Premium";"F";"SI1";61,1;61;1170;5,05;5;3,07
"40828";0,5;"Very Good";"G";"SI1";60,8;63;1171;5,08;5,11;3,1
"40829";0,57;"Very Good";"G";"SI2";60,5;56;1171;5,41;5,44;3,28
"40830";0,32;"Very Good";"D";"IF";62;56;1171;4,39;4,43;2,73
"40831";0,53;"Ideal";"G";"SI2";61,6;55;1171;5,2;5,25;3,22
"40832";0,46;"Very Good";"G";"VS2";61,3;56;1172;4,98;5;3,06
"40833";0,4;"Ideal";"G";"VVS2";61,5;57;1172;4,74;4,76;2,92
"40834";0,55;"Very Good";"J";"VS2";61,7;54;1172;5,29;5,34;3,28
"40835";0,56;"Good";"E";"SI2";63,5;57;1172;5,21;5,24;3,32
"40836";0,51;"Good";"G";"SI1";63,7;55;1172;5,07;5,1;3,24
"40837";0,4;"Ideal";"D";"VS2";61,7;56;1172;4,72;4,74;2,92
"40838";0,41;"Good";"F";"VVS2";58,6;60;1172;4,83;4,87;2,84
"40839";0,5;"Premium";"H";"SI1";62,9;58;1172;5,04;5,01;3,16
"40840";0,5;"Premium";"F";"SI2";61,4;61;1172;5,14;5,09;3,14
"40841";0,52;"Very Good";"E";"SI2";62,7;56;1173;5,07;5,1;3,19
"40842";0,57;"Very Good";"I";"SI1";61,8;57;1173;5,31;5,34;3,29
"40843";0,4;"Very Good";"G";"IF";62,3;59;1173;4,67;4,7;2,92
"40844";0,4;"Very Good";"G";"IF";61,8;58;1173;4,69;4,73;2,91
"40845";0,58;"Very Good";"F";"SI2";63;56;1173;5,34;5,26;3,34
"40846";0,46;"Premium";"E";"VS2";61,5;60;1173;4,95;4,91;3,03
"40847";0,46;"Premium";"E";"VS2";58,5;61;1173;5,1;5,05;2,97
"40848";0,38;"Ideal";"D";"VVS1";62;57;1173;4,6;4,69;2,88
"40849";0,53;"Ideal";"I";"VS2";61,9;54;1173;5,21;5,23;3,23
"40850";0,56;"Ideal";"G";"SI2";61,9;54;1173;5,29;5,34;3,29
"40851";0,55;"Ideal";"G";"SI2";62,1;56;1173;5,25;5,28;3,27
"40852";0,54;"Ideal";"F";"SI2";61;56;1173;5,24;5,29;3,21
"40853";0,57;"Ideal";"I";"SI1";62,5;55;1173;5,28;5,32;3,31
"40854";0,53;"Premium";"G";"SI2";60,8;58;1173;5,21;5,19;3,16
"40855";0,5;"Ideal";"G";"SI1";62,2;56;1173;5,13;5,08;3,17
"40856";0,49;"Very Good";"D";"SI1";58,6;60;1174;5,14;5,2;3,03
"40857";0,53;"Very Good";"E";"SI2";63;57;1174;5,13;5,16;3,24
"40858";0,34;"Ideal";"D";"VVS2";61,3;56;1174;4,48;4,52;2,76
"40859";0,34;"Ideal";"F";"VVS1";61,6;56;1174;4,5;4,53;2,78
"40860";0,34;"Ideal";"F";"VVS1";61,1;56;1174;4,5;4,53;2,76
"40861";0,33;"Ideal";"E";"VVS1";61,2;55;1174;4,48;4,51;2,75
"40862";0,61;"Fair";"J";"VS2";58,2;56;1174;5,74;5,49;3,27
"40863";0,52;"Very Good";"E";"SI2";62,4;59;1175;5,13;5,16;3,21
"40864";0,56;"Very Good";"I";"SI1";61,8;56;1175;5,22;5,3;3,25
"40865";0,52;"Very Good";"H";"SI1";59,3;59;1175;5,25;5,28;3,12
"40866";0,55;"Ideal";"F";"SI2";62,4;56;1175;5,22;5,26;3,27
"40867";0,55;"Ideal";"F";"SI2";62,3;57;1175;5,22;5,27;3,27
"40868";0,55;"Ideal";"F";"SI2";61,2;56;1175;5,23;5,29;3,22
"40869";0,55;"Good";"H";"SI1";63,6;55;1175;5,18;5,23;3,31
"40870";0,55;"Premium";"F";"SI2";60,6;58;1175;5,28;5,31;3,21
"40871";0,64;"Ideal";"G";"SI2";62,2;53;1175;5,54;5,56;3,45
"40872";0,51;"Ideal";"G";"SI1";61,5;54;1175;5,17;5,21;3,19
"40873";0,5;"Good";"D";"SI2";61,9;63;1175;5,05;5,07;3,13
"40874";0,5;"Fair";"H";"VS2";65,1;59;1175;5,02;5,06;3,28
"40875";0,73;"Fair";"I";"I1";66,1;58;1175;5,63;5,5;3,68
"40876";0,5;"Very Good";"I";"VS2";61,7;58;1176;5,08;5,13;3,15
"40877";0,42;"Ideal";"E";"VVS1";61,8;56;1176;4,81;4,83;2,98
"40878";0,52;"Ideal";"F";"SI2";61,4;56;1176;5,18;5,21;3,19
"40879";0,38;"Ideal";"E";"VVS2";61,6;55;1176;4,72;4,67;2,89
"40880";0,33;"Ideal";"D";"VVS1";61;55;1176;4,52;4,47;2,74
"40881";0,57;"Very Good";"I";"SI1";63,3;56;1176;5,29;5,27;3,34
"40882";0,38;"Ideal";"E";"VVS2";62,2;56;1176;4,65;4,58;2,87
"40883";0,38;"Ideal";"E";"VVS2";61,9;57;1176;4,65;4,63;2,87
"40884";0,38;"Ideal";"E";"VVS2";61,6;55;1176;4,66;4,63;2,86
"40885";0,57;"Premium";"J";"VS2";60,2;62;1176;5,4;5,33;3,23
"40886";0,57;"Premium";"F";"SI2";61,7;59;1176;5,34;5,31;3,29
"40887";0,57;"Premium";"F";"SI2";61,4;56;1176;5,38;5,29;3,28
"40888";0,56;"Premium";"G";"SI1";61,7;58;1176;5,31;5,29;3,27
"40889";0,42;"Premium";"F";"VS1";62,7;61;1176;4,77;4,74;2,98
"40890";0,56;"Fair";"F";"SI1";61,6;61;1176;5,38;5,21;3,26
"40891";0,5;"Fair";"E";"SI1";65;58;1176;4,98;4,9;3,21
"40892";0,38;"Ideal";"E";"VVS2";62;57;1176;4,62;4,61;2,86
"40893";0,51;"Premium";"E";"SI2";61,8;58;1177;5,08;5,11;3,15
"40894";0,51;"Ideal";"E";"SI2";62,7;53;1177;5,09;5,12;3,2
"40895";0,42;"Ideal";"E";"VS1";60,6;57;1177;4,84;4,86;2,94
"40896";0,44;"Ideal";"H";"IF";61,9;54;1177;4,9;4,95;3,05
"40897";0,44;"Ideal";"H";"IF";61,4;55;1177;4,92;4,95;3,03
"40898";0,41;"Ideal";"D";"VS2";59,7;57;1177;4,87;4,84;2,9
"40899";0,41;"Ideal";"D";"VS2";61,7;55;1177;4,8;4,76;2,95
"40900";0,47;"Very Good";"H";"VS2";57,2;60;1178;5,18;5,21;2,97
"40901";0,45;"Ideal";"H";"VVS1";61,8;57;1178;4,92;4,95;3,05
"40902";0,5;"Ideal";"H";"SI1";62;56;1178;5,09;5,12;3,16
"40903";0,54;"Ideal";"H";"SI1";62,1;56;1178;5,18;5,26;3,24
"40904";0,47;"Ideal";"I";"IF";62,2;55;1178;4,99;5,01;3,11
"40905";0,5;"Very Good";"H";"VS2";61,8;63;1178;5,08;5,05;3,13
"40906";0,5;"Premium";"D";"SI2";58,5;60;1178;5,21;5,19;3,04
"40907";0,55;"Very Good";"J";"VS2";62,9;54;1179;5,23;5,29;3,31
"40908";0,46;"Very Good";"G";"VS1";61,4;59,7;1179;4,94;4,97;3,05
"40909";0,56;"Very Good";"H";"SI1";61,2;57;1179;5,28;5,31;3,24
"40910";0,42;"Ideal";"G";"VVS1";61,1;56;1179;4,82;4,84;2,95
"40911";0,42;"Good";"G";"VVS1";63,6;55;1179;4,75;4,78;3,03
"40912";0,42;"Premium";"G";"VVS1";60,2;59;1179;4,82;4,84;2,91
"40913";0,42;"Ideal";"G";"VVS1";61,6;55;1179;4,82;4,85;2,98
"40914";0,42;"Ideal";"G";"VVS1";61,4;56;1179;4,81;4,83;2,96
"40915";0,42;"Ideal";"D";"VS1";62,1;56;1179;4,78;4,82;2,98
"40916";0,42;"Premium";"G";"VVS1";59,8;58;1179;4,85;4,88;2,91
"40917";0,42;"Premium";"G";"VVS1";59,3;59;1179;4,9;4,92;2,91
"40918";0,42;"Ideal";"G";"VVS1";60,6;56;1179;4,86;4,88;2,95
"40919";0,39;"Ideal";"E";"VVS1";60,4;56;1179;4,76;4,78;2,88
"40920";0,42;"Ideal";"G";"VVS1";61,7;55;1179;4,78;4,84;2,97
"40921";0,29;"Very Good";"E";"VS1";60,4;58;499;4,28;4,33;2,6
"40922";0,3;"Very Good";"E";"SI1";60,9;58;499;4,31;4,33;2,63
"40923";0,3;"Ideal";"F";"SI1";62,3;53,9;499;4,28;4,31;2,68
"40924";0,3;"Ideal";"F";"SI1";62,2;54,2;499;4,31;4,34;2,69
"40925";0,3;"Ideal";"F";"SI1";62;55,1;499;4,29;4,32;2,67
"40926";0,3;"Ideal";"E";"SI1";62,1;58;499;4,27;4,29;2,66
"40927";0,3;"Ideal";"E";"SI1";61,1;57;499;4,3;4,34;2,64
"40928";0,3;"Ideal";"E";"SI1";62,4;57;499;4,27;4,29;2,67
"40929";0,3;"Ideal";"E";"SI1";61,6;54;499;4,32;4,35;2,67
"40930";0,3;"Ideal";"E";"SI1";62,3;56;499;4,29;4,32;2,68
"40931";0,3;"Ideal";"E";"SI1";62,3;57;499;4,29;4,31;2,68
"40932";0,3;"Ideal";"E";"SI1";61,7;58;499;4,29;4,3;2,65
"40933";0,3;"Ideal";"E";"SI1";62,1;56;499;4,31;4,36;2,69
"40934";0,3;"Ideal";"E";"SI1";62,2;55;499;4,29;4,33;2,68
"40935";0,24;"Good";"E";"VVS1";63,8;56;499;3,95;3,98;2,53
"40936";0,26;"Good";"F";"VS1";63,1;57;499;4,04;4,07;2,56
"40937";0,32;"Ideal";"J";"SI1";62,3;57;499;4,44;4,33;2,73
"40938";0,23;"Very Good";"E";"VVS1";60,8;56;499;3,94;3,99;2,41
"40939";0,23;"Very Good";"D";"VVS2";59,6;61;499;3,99;4,03;2,39
"40940";0,25;"Very Good";"I";"VVS2";62,1;56;500;4,03;4,05;2,51
"40941";0,31;"Ideal";"G";"VS2";60,8;56;500;4,4;4,42;2,68
"40942";0,27;"Ideal";"H";"VS1";62,3;54;500;4,16;4,19;2,6
"40943";0,27;"Ideal";"H";"VS1";62,2;55;500;4,15;4,18;2,59
"40944";0,23;"Premium";"H";"VVS2";59,2;61;500;4,04;4;2,38
"40945";0,31;"Very Good";"F";"VS2";62,1;54;500;4,34;4,39;2,71
"40946";0,31;"Very Good";"F";"VS2";62,7;57;500;4,31;4,36;2,72
"40947";0,3;"Good";"F";"SI1";63,6;55;500;4,28;4,33;2,74
"40948";0,3;"Good";"F";"SI1";63,5;57;500;4,24;4,27;2,7
"40949";0,3;"Good";"F";"SI1";63,5;59;500;4,19;4,22;2,67
"40950";0,3;"Good";"F";"SI1";63,5;57;500;4,21;4,26;2,69
"40951";0,42;"Premium";"D";"VS1";60,8;59;1179;4,79;4,85;2,93
"40952";0,42;"Ideal";"D";"VS1";61,1;57;1179;4,81;4,84;2,95
"40953";0,42;"Ideal";"D";"VS1";61,5;54;1179;4,79;4,84;2,96
"40954";0,42;"Ideal";"G";"VVS1";61,6;55;1179;4,81;4,87;2,98
"40955";0,42;"Premium";"D";"VS1";60,8;60;1179;4,84;4,87;2,95
"40956";0,42;"Ideal";"G";"VVS1";61,1;56;1179;4,82;4,87;2,96
"40957";0,42;"Ideal";"G";"VVS1";60;57;1179;4,84;4,86;2,91
"40958";0,42;"Ideal";"G";"VVS1";61,2;57;1179;4,78;4,82;2,94
"40959";0,42;"Premium";"G";"VVS1";62,7;58;1179;4,74;4,79;2,99
"40960";0,45;"Very Good";"F";"VS1";62,1;59;1179;4,85;4,81;3
"40961";0,42;"Ideal";"G";"VVS1";61,2;56;1179;4,85;4,86;2,97
"40962";0,42;"Ideal";"G";"VVS1";62;56;1179;4,81;4,84;2,99
"40963";0,51;"Premium";"I";"VS2";62,9;55;1179;5,12;5,08;3,21
"40964";0,46;"Good";"G";"VS1";59,5;61,4;1179;4,95;5;2,96
