"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"18802";1,59;"Premium";"J";"SI1";62,5;60;7695;7,42;7,46;4,65
"18803";1,71;"Ideal";"J";"SI2";60,8;57;7695;7,69;7,64;4,66
"18804";1,51;"Ideal";"H";"SI1";61,3;57;7695;7,41;7,34;4,52
"18805";1,51;"Good";"F";"SI2";64,2;61;7695;7,24;7,19;4,63
"18806";1,51;"Good";"G";"SI2";63,7;57;7695;7,28;7,21;4,62
"18807";1,51;"Premium";"G";"SI2";62,4;57;7695;7,35;7,29;4,57
"18808";1,12;"Fair";"D";"VS2";58,9;59;7696;6,84;6,77;4,01
"18809";1,03;"Ideal";"D";"VS2";62;54,8;7697;6,47;6,51;4,02
"18810";1,05;"Ideal";"F";"VS2";59,1;57;7697;6,67;6,66;3,94
"18811";1,06;"Good";"F";"VS1";58,5;57;7699;6,68;6,73;3,92
"18812";1,24;"Ideal";"H";"VS2";60,1;59;7701;6,99;7,03;4,21
"18813";1,26;"Ideal";"H";"SI1";62;56;7701;6,92;6,94;4,3
"18814";1,24;"Ideal";"E";"SI1";63,5;55;7701;6,86;6,82;4,35
"18815";1,4;"Very Good";"I";"VS2";59,2;60;7702;7,35;7,3;4,34
"18816";1,52;"Fair";"D";"SI2";56,3;61;7702;7,7;7,62;4,31
"18817";1,61;"Very Good";"J";"VS2";61,7;59;7703;7,46;7,51;4,62
"18818";1,21;"Very Good";"E";"SI1";62,2;60;7703;6,78;6,76;4,21
"18819";1,06;"Very Good";"F";"VS2";61,5;58;7706;6,53;6,57;4,03
"18820";1,54;"Premium";"G";"SI2";59,4;60;7707;7,49;7,52;4,46
"18821";1,03;"Ideal";"G";"VVS1";61,7;56;7708;6,45;6,56;4
"18822";1,5;"Very Good";"H";"SI1";63,4;57;7708;7,27;7,23;4,59
"18823";1;"Very Good";"F";"VS1";59,8;58;7710;6,49;6,53;3,89
"18824";1,26;"Ideal";"G";"SI1";61,9;56;7711;6,92;6,98;4,3
"18825";0,9;"Premium";"D";"VVS1";61,3;59;7711;6,18;6,12;3,77
"18826";1,7;"Very Good";"J";"SI1";59,1;61;7713;7,79;7,85;4,62
"18827";1,3;"Premium";"H";"VS1";61,5;58;7714;6,96;6,98;4,29
"18828";1,5;"Good";"H";"SI2";58,4;62;7714;7,44;7,49;4,36
"18829";1,27;"Very Good";"H";"VS2";62,6;57;7715;6,91;6,95;4,34
"18830";1,5;"Premium";"I";"SI2";62,8;57;7715;7,34;7,25;4,58
"18831";1,23;"Premium";"D";"SI1";62,5;58;7715;6,85;6,79;4,27
"18832";1,01;"Very Good";"F";"VVS2";62,5;63;7715;6,41;6,38;4
"18833";1,12;"Ideal";"G";"VS1";61,6;55;7716;6,69;6,72;4,13
"18834";1;"Very Good";"D";"VS2";63,6;56;7717;6,3;6,35;4,02
"18835";1,03;"Premium";"D";"VS2";62,9;59;7718;6,43;6,38;4,03
"18836";1,13;"Premium";"G";"VS1";61,6;58;7720;6,76;6,68;4,14
"18837";1,53;"Ideal";"J";"SI1";62,2;58;7721;7,35;7,37;4,58
"18838";1,5;"Good";"D";"SI2";61,1;64;7722;7,26;7,35;4,46
"18839";1,5;"Very Good";"I";"SI1";61,4;62;7722;7,26;7,33;4,48
"18840";1,4;"Premium";"I";"VS1";61,6;59;7722;7,22;7,17;4,43
"18841";1,51;"Very Good";"H";"SI2";60,8;58;7723;7,4;7,51;4,53
"18842";1,51;"Very Good";"H";"SI2";60,4;59;7723;7,27;7,3;4,4
"18843";1,51;"Good";"H";"SI2";63,1;60;7723;7,23;7,28;4,58
"18844";1,02;"Very Good";"G";"VVS2";62,5;59;7724;6,34;6,42;3,99
"18845";1;"Very Good";"G";"VVS1";57,8;59;7725;6,59;6,63;3,82
"18846";1,03;"Ideal";"G";"VS2";61,1;57;7726;6,51;6,54;3,99
"18847";1,01;"Ideal";"E";"VS1";61,5;57;7727;6,47;6,44;3,97
"18848";1,5;"Good";"F";"SI2";62,9;59;7727;7,19;7,32;4,56
"18849";1,54;"Premium";"I";"SI2";60,1;61;7727;7,46;7,41;4,47
"18850";1,54;"Fair";"I";"SI2";64,6;56;7727;7,3;7,26;4,7
