"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"6202";1,02;"Premium";"H";"SI2";62,4;59;3998;6,42;6,37;3,99
"6203";1,02;"Good";"I";"SI1";64,2;53;3998;6,3;6,26;4,03
"6204";1;"Premium";"G";"SI2";59;62;3998;6,52;6,47;3,83
"6205";1,19;"Premium";"H";"SI2";61,5;58;3998;6,88;6,78;4,2
"6206";1,02;"Very Good";"H";"SI2";63,5;60;3998;6,33;6,24;3,99
"6207";1;"Premium";"G";"SI2";62,2;57;3998;6,29;6,25;3,9
"6208";1,01;"Good";"H";"SI2";63,7;55;3999;6,32;6,37;4,04
"6209";1,01;"Premium";"H";"SI2";59,4;59;3999;6,53;6,56;3,89
"6210";1,01;"Ideal";"I";"SI1";60,6;57;3999;6,51;6,56;3,96
"6211";0,7;"Ideal";"E";"VS1";61,2;56;4000;5,72;5,75;3,51
"6212";1,07;"Very Good";"I";"SI1";58,4;60;4001;6,68;6,78;3,93
"6213";0,9;"Ideal";"G";"SI1";61,6;57;4001;6,17;6,24;3,82
"6214";0,9;"Ideal";"H";"SI2";62,1;55;4001;6,17;6,2;3,84
"6215";1,03;"Good";"G";"SI2";63,7;60;4001;6,35;6,28;4,02
"6216";0,8;"Very Good";"G";"VVS2";62,5;56;4002;5,95;5,98;3,73
"6217";0,99;"Very Good";"J";"SI1";60,3;57;4002;6,44;6,49;3,9
"6218";0,7;"Very Good";"D";"VS1";59,3;55;4003;5,86;5,83;3,47
"6219";0,89;"Very Good";"E";"SI1";62,7;57;4003;6,08;6,13;3,83
"6220";1,01;"Ideal";"G";"SI1";62,9;57;4004;6,37;6,3;3,98
"6221";1,01;"Very Good";"F";"SI2";60,7;57;4004;6,42;6,46;3,91
"6222";1,01;"Good";"F";"SI2";63,1;58;4004;6,34;6,38;4,01
"6223";1;"Good";"E";"SI2";60,5;61;4004;6,31;6,38;3,84
"6224";1;"Very Good";"E";"SI2";58,8;62;4004;6,5;6,53;3,83
"6225";1;"Very Good";"E";"SI2";59,5;63;4004;6,41;6,47;3,83
"6226";1;"Very Good";"E";"SI2";59,1;61;4004;6,39;6,44;3,79
"6227";1,02;"Very Good";"H";"SI2";58,3;61;4004;6,57;6,63;3,85
"6228";1,02;"Very Good";"H";"SI2";63,5;58;4004;6,34;6,38;4,04
"6229";0,9;"Very Good";"F";"SI1";63,3;55;4004;6,05;6,08;3,84
"6230";0,9;"Good";"F";"SI1";58,8;60;4004;6,22;6,26;3,67
"6231";1,01;"Fair";"G";"SI1";64,2;59;4004;6,31;6,28;4,04
"6232";1,01;"Good";"D";"SI2";64;59;4004;6,34;6,28;4,04
"6233";1,1;"Premium";"H";"SI2";59,5;57;4004;6,81;6,74;4,03
