"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"48602";0,6;"Premium";"D";"SI1";60,4;60;1996;5,48;5,44;3,3
"48603";0,72;"Ideal";"J";"VVS2";61,6;56;1996;5,76;5,73;3,54
"48604";0,63;"Premium";"H";"VS1";61,7;59;1996;5,53;5,49;3,4
"48605";0,77;"Premium";"G";"SI2";61,2;58;1996;5,99;5,96;3,64
"48606";0,7;"Very Good";"J";"VS2";63,2;57;1997;5,63;5,66;3,57
"48607";1;"Fair";"I";"I1";66,9;57;1997;6,15;6,03;4,09
"48608";0,57;"Very Good";"D";"VS2";61,4;56;1998;5,34;5,37;3,29
"48609";0,57;"Ideal";"D";"VS2";61,8;56;1998;5,31;5,34;3,29
"48610";0,7;"Fair";"E";"SI2";64,4;58;1998;5,58;5,51;3,57
"48611";0,7;"Fair";"E";"SI2";65,3;56;1998;5,57;5,54;3,63
"48612";0,51;"Ideal";"F";"VVS2";62,2;55;1998;5,12;5,11;3,18
"48613";0,51;"Ideal";"F";"VVS2";61,9;56;1998;5,13;5,15;3,18
"48614";0,51;"Ideal";"F";"VVS2";61,7;56;1998;5,12;5,15;3,17
"48615";0,79;"Premium";"H";"SI2";61,6;58;1998;5,98;5,94;3,67
"48616";0,75;"Premium";"J";"VS1";61,6;57;1998;5,88;5,84;3,61
"48617";0,54;"Ideal";"G";"SI1";60;57;1999;5,31;5,36;3,2
"48618";0,7;"Fair";"G";"SI2";61,5;66;1999;5,55;5,6;3,43
"48619";0,7;"Very Good";"H";"SI2";61,5;63;1999;5,63;5,59;3,45
"48620";0,7;"Very Good";"I";"SI1";63,5;59;1999;5,65;5,62;3,58
"48621";0,7;"Premium";"H";"SI2";62,1;62;1999;5,67;5,63;3,51
"48622";0,7;"Good";"H";"SI2";63,6;54;1999;5,67;5,62;3,59
"48623";0,56;"Premium";"G";"VS1";61;60;1999;5,39;5,32;3,27
"48624";0,59;"Very Good";"F";"SI1";63,4;54;2000;5,35;5,4;3,41
"48625";0,7;"Ideal";"J";"VS1";62,8;56;2000;5,64;5,66;3,55
"48626";0,7;"Good";"E";"SI1";64,4;58;2000;5,48;5,52;3,54
"48627";0,7;"Fair";"E";"SI1";57,2;66;2000;5,76;5,74;3,29
"48628";0,58;"Very Good";"F";"VS1";61,5;60;2001;5,32;5,38;3,29
"48629";0,77;"Very Good";"J";"SI2";61,2;56;2001;5,91;5,96;3,63
"48630";0,77;"Very Good";"J";"SI2";61,3;58;2001;5,84;5,91;3,6
"48631";0,3;"Fair";"D";"SI2";64,6;54;536;4,29;4,25;2,76
"48632";0,34;"Premium";"J";"VS2";62,3;60;536;4,49;4,46;2,79
"48633";0,34;"Good";"F";"SI2";63,9;56;536;4,43;4,4;2,82
"48634";0,3;"Very Good";"G";"SI1";63,2;55;536;4,29;4,26;2,7
"48635";0,3;"Good";"D";"SI2";60,8;65;536;4,29;4,26;2,6
"48636";0,37;"Very Good";"H";"VS2";61,2;54;537;4,62;4,7;2,85
"48637";0,37;"Ideal";"I";"VS2";61,5;56;537;4,6;4,63;2,84
"48638";0,34;"Ideal";"F";"SI1";61,1;56;537;4,52;4,55;2,77
"48639";0,31;"Premium";"I";"SI1";62,3;58;537;4,38;4,35;2,72
"48640";0,31;"Premium";"I";"SI1";60,1;59;537;4,41;4,38;2,64
"48641";0,31;"Premium";"I";"SI1";59,6;58;537;4,44;4,39;2,63
"48642";0,31;"Premium";"I";"SI1";62,8;60;537;4,31;4,29;2,7
"48643";0,31;"Ideal";"I";"SI1";62,5;56;537;4,35;4,29;2,7
"48644";0,31;"Ideal";"I";"SI1";62,2;56;537;4,37;4,34;2,71
"48645";0,27;"Ideal";"E";"VS2";60,8;56;537;4,25;4,23;2,58
"48646";0,31;"Premium";"D";"SI1";58,5;59;537;4,49;4,44;2,61
"48647";0,23;"Good";"G";"VVS2";63,8;56;537;3,94;3,9;2,5
"48648";0,34;"Ideal";"H";"VS2";61,7;57;537;4,46;4,48;2,76
"48649";0,34;"Premium";"I";"VS1";61;60;537;4,48;4,51;2,74
"48650";0,34;"Good";"H";"VS2";63,7;57;537;4,42;4,44;2,82
"48651";0,34;"Premium";"H";"VS2";61,1;58;537;4,47;4,5;2,74
