"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"38602";0,4;"Ideal";"E";"VS2";62,6;57;1038;4,7;4,68;2,93
"38603";0,4;"Premium";"E";"VS2";62;58;1038;4,73;4,69;2,92
"38604";0,31;"Very Good";"E";"VVS1";60;56;1039;4,45;4,49;2,68
"38605";0,46;"Ideal";"H";"SI1";61,2;56;1039;4,99;5,04;3,07
"38606";0,39;"Ideal";"H";"IF";61,9;55,6;1039;4,68;4,7;2,91
"38607";0,4;"Ideal";"F";"VVS2";62,9;55;1039;4,75;4,72;2,98
"38608";0,4;"Ideal";"F";"VVS2";61,1;57;1039;4,8;4,73;2,91
"38609";0,39;"Very Good";"D";"VS2";59,5;57;1040;4,79;4,82;2,86
"38610";0,46;"Ideal";"I";"VVS2";62,7;56;1040;4,9;4,93;3,08
"38611";0,31;"Premium";"J";"VS2";62,5;60;488;4,36;4,31;2,71
"38612";0,31;"Premium";"J";"VS2";62,3;60;488;4,34;4,29;2,69
"38613";0,31;"Premium";"J";"VS2";62,4;60;488;4,33;4,29;2,69
"38614";0,28;"Very Good";"E";"VS1";61,8;55;489;4,21;4,24;2,61
"38615";0,3;"Very Good";"F";"SI1";57,9;61;489;4,39;4,49;2,57
"38616";0,3;"Very Good";"F";"SI1";58,4;59;489;4,42;4,45;2,59
"38617";0,3;"Ideal";"J";"IF";61,5;56;489;4,32;4,33;2,66
"38618";0,3;"Ideal";"J";"IF";61,5;57;489;4,29;4,36;2,66
"38619";0,31;"Ideal";"H";"VS2";62,2;55;489;4,35;4,39;2,72
"38620";0,31;"Very Good";"I";"VS1";63;58;489;4,29;4,32;2,71
"38621";0,31;"Good";"H";"VS2";63,1;57;489;4,27;4,32;2,71
"38622";0,31;"Ideal";"H";"VS2";62,2;55;489;4,36;4,39;2,72
"38623";0,31;"Good";"I";"VS1";63,5;57;489;4,26;4,28;2,71
"38624";0,31;"Premium";"I";"VS1";62,6;59;489;4,29;4,33;2,7
"38625";0,31;"Ideal";"H";"VS2";62,6;57;489;4,34;4,38;2,73
"38626";0,31;"Ideal";"H";"VS2";62,2;53;489;4,38;4,43;2,74
"38627";0,31;"Good";"H";"VS2";63,1;57;489;4,28;4,31;2,71
"38628";0,31;"Good";"H";"VS2";63,2;57;489;4,32;4,35;2,74
"38629";0,31;"Ideal";"H";"VS2";61,5;57;489;4,33;4,38;2,68
"38630";0,31;"Very Good";"H";"VS2";62,5;54;489;4,35;4,39;2,73
"38631";0,31;"Premium";"I";"VS1";62,3;59;489;4,29;4,35;2,69
"38632";0,31;"Ideal";"H";"VS2";62,1;55;489;4,32;4,35;2,69
"38633";0,31;"Very Good";"H";"VS2";60;60;489;4,4;4,43;2,65
"38634";0,31;"Very Good";"H";"VS2";63;57;489;4,32;4,34;2,73
"38635";0,31;"Very Good";"H";"VS2";59,7;61;489;4,39;4,42;2,63
"38636";0,31;"Premium";"I";"VS1";60,8;59;489;4,37;4,41;2,67
"38637";0,31;"Very Good";"H";"VS2";63;57;489;4,32;4,34;2,73
"38638";0,31;"Very Good";"H";"VS2";60,5;63;489;4,33;4,37;2,63
"38639";0,31;"Ideal";"H";"VS2";61,9;55;489;4,35;4,38;2,7
"38640";0,31;"Very Good";"H";"VS2";62,5;60;489;4,31;4,36;2,71
"38641";0,42;"Premium";"E";"VS1";62,3;57;1040;4,83;4,8;3
"38642";0,34;"Fair";"F";"VVS1";55,2;59;1040;4,72;4,77;2,62
"38643";0,33;"Ideal";"F";"VVS2";62,2;56;1040;4,45;4,43;2,76
"38644";0,33;"Ideal";"F";"VVS2";61,9;56;1040;4,46;4,42;2,75
"38645";0,33;"Ideal";"F";"VVS2";61,3;56;1040;4,46;4,44;2,73
"38646";0,33;"Ideal";"F";"VVS2";61,4;56;1040;4,49;4,44;2,74
"38647";0,44;"Premium";"H";"VS2";61,3;58;1040;4,91;4,88;3
"38648";0,44;"Premium";"I";"VS1";62,8;56;1040;4,88;4,83;3,05
"38649";0,44;"Ideal";"F";"SI1";61;57;1040;4,91;4,89;2,99
"38650";0,44;"Ideal";"E";"SI1";61,1;56;1040;4,92;4,9;3
"38651";0,44;"Premium";"E";"SI1";62,9;58;1040;4,88;4,85;3,06
"38652";0,42;"Premium";"D";"SI1";59,8;59;1040;4,91;4,86;2,92
"38653";0,42;"Ideal";"D";"SI1";61,5;56;1040;4,85;4,81;2,97
"38654";0,42;"Ideal";"D";"SI1";61,9;56;1040;4,84;4,82;2,99
"38655";0,42;"Premium";"D";"SI1";60,8;59;1040;4,85;4,82;2,94
"38656";0,42;"Ideal";"D";"SI1";62;55;1040;4,84;4,83;3
"38657";0,42;"Ideal";"D";"SI1";61,9;57;1040;4,82;4,77;2,97
"38658";0,42;"Ideal";"D";"SI1";62,4;57;1040;4,84;4,77;3
"38659";0,42;"Premium";"D";"SI1";61,1;60;1040;4,83;4,79;2,94
"38660";0,42;"Ideal";"D";"SI1";61,7;56;1040;4,83;4,79;2,97
"38661";0,42;"Premium";"D";"SI1";61,9;59;1040;4,81;4,76;2,96
"38662";0,42;"Premium";"D";"SI1";62,1;59;1040;4,79;4,77;2,97
"38663";0,42;"Ideal";"D";"SI1";62,3;57;1040;4,8;4,77;2,98
"38664";0,42;"Ideal";"D";"SI1";61,8;57;1040;4,81;4,77;2,96
"38665";0,42;"Premium";"D";"SI1";62,8;58;1040;4,79;4,76;3
"38666";0,33;"Ideal";"G";"VVS1";62,3;55;1040;4,44;4,42;2,76
"38667";0,38;"Ideal";"G";"VS1";62,1;56;1040;4,68;4,63;2,89
"38668";0,33;"Premium";"G";"VVS1";61,5;59;1040;4,46;4,42;2,73
"38669";0,33;"Premium";"F";"VVS2";62,5;59;1040;4,47;4,4;2,77
"38670";0,7;"Premium";"F";"I1";63;61;1040;5,69;5,55;3,54
"38671";0,7;"Good";"F";"I1";63,9;60;1040;5,65;5,52;3,58
"38672";0,44;"Premium";"E";"SI1";62,3;59;1040;4,88;4,84;3,03
"38673";0,44;"Ideal";"E";"SI1";62,6;56;1040;4,9;4,84;3,05
"38674";0,44;"Premium";"E";"SI1";62,2;60;1040;4,86;4,79;3
"38675";0,55;"Very Good";"I";"SI2";63,1;58;1041;5,15;5,19;3,26
"38676";0,52;"Very Good";"I";"SI1";60,3;61;1041;5,14;5,2;3,12
"38677";0,3;"Ideal";"D";"VVS2";61,4;55;1041;4,34;4,36;2,67
"38678";0,3;"Ideal";"D";"VVS2";61,6;56;1041;4,32;4,35;2,67
"38679";0,3;"Ideal";"D";"VVS2";61,7;57;1041;4,3;4,32;2,66
"38680";0,3;"Ideal";"D";"VVS2";61,5;55;1041;4,34;4,38;2,68
"38681";0,3;"Ideal";"F";"VVS1";61,5;56;1041;4,32;4,36;2,67
"38682";0,3;"Ideal";"F";"VVS1";61,4;56;1041;4,33;4,37;2,67
"38683";0,3;"Ideal";"F";"VVS1";61,9;55;1041;4,32;4,34;2,68
"38684";0,3;"Ideal";"F";"VVS1";61,6;57;1041;4,33;4,34;2,67
"38685";0,3;"Ideal";"F";"VVS1";61,7;57;1041;4,28;4,31;2,65
"38686";0,3;"Ideal";"F";"VVS1";61,1;55;1041;4,36;4,38;2,67
"38687";0,39;"Good";"G";"VVS1";61,6;61;1041;4,71;4,74;2,91
"38688";0,37;"Ideal";"E";"VS2";61,6;57;1041;4,65;4,61;2,85
"38689";0,37;"Ideal";"E";"VS2";61,2;57;1041;4,64;4,58;2,82
"38690";0,37;"Ideal";"E";"VS2";62;57;1041;4,63;4,6;2,86
