"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"34002";0,42;"Very Good";"G";"VS2";60,1;61;847;4,79;4,86;2,9
"34003";0,42;"Very Good";"G";"VS2";62,6;57;847;4,76;4,8;2,99
"34004";0,42;"Ideal";"G";"VS2";61,2;56;847;4,8;4,84;2,95
"34005";0,42;"Ideal";"G";"VS2";61,8;56;847;4,81;4,84;2,98
"34006";0,42;"Premium";"H";"VS1";61,7;59;847;4,76;4,83;2,96
"34007";0,42;"Premium";"G";"VS2";59,8;58;847;4,86;4,9;2,92
"34008";0,3;"Ideal";"D";"VS1";62;54;848;4,34;4,3;2,68
"34009";0,3;"Premium";"D";"VS1";59,4;60;848;4,38;4,34;2,59
"34010";0,33;"Very Good";"E";"VVS1";61,6;53;848;4,46;4,5;2,76
"34011";0,34;"Ideal";"F";"VVS2";61,3;56;848;4,52;4,56;2,78
"34012";0,43;"Ideal";"I";"VVS1";61,6;54;848;4,88;4,92;3,02
"34013";0,43;"Ideal";"F";"VS2";61,4;54;848;4,9;4,93;3,02
"34014";0,3;"Good";"D";"VVS1";64,3;57;848;4,27;4,32;2,76
"34015";0,3;"Premium";"D";"VS1";60,7;58;848;4,36;4,34;2,64
"34016";0,3;"Ideal";"D";"VS1";61,8;56;848;4,34;4,3;2,67
"34017";0,3;"Premium";"D";"VS1";59,7;58;848;4,39;4,32;2,6
"34018";0,41;"Ideal";"E";"VS2";62,2;56;848;4,75;4,8;2,97
"34019";0,4;"Very Good";"I";"VVS1";60,8;58;849;4,75;4,83;2,91
"34020";0,39;"Ideal";"I";"VVS2";60,8;56;849;4,74;4,76;2,89
"34021";0,35;"Ideal";"E";"VVS2";61;57;849;4,54;4,58;2,78
"34022";0,35;"Ideal";"E";"VVS2";62,6;53;849;4,52;4,55;2,84
"34023";0,4;"Ideal";"I";"VVS1";61;56;849;4,79;4,81;2,93
"34024";0,35;"Ideal";"G";"VVS1";61,7;55;849;4,54;4,57;2,81
"34025";0,31;"Good";"G";"VVS1";57,5;62;849;4,47;4,54;2,59
"34026";0,44;"Very Good";"D";"SI1";62,9;58;849;4,82;4,85;3,04
"34027";0,44;"Premium";"D";"SI1";61,9;59;849;4,86;4,9;3,02
"34028";0,4;"Very Good";"E";"VVS2";63;55;849;4,72;4,74;2,98
"34029";0,43;"Very Good";"I";"VVS2";62,8;58;850;4,8;4,82;3,02
"34030";0,4;"Very Good";"D";"VS2";63,2;57;850;4,66;4,71;2,96
"34031";0,4;"Very Good";"D";"VS2";63,6;55;850;4,68;4,72;2,99
"34032";0,4;"Very Good";"D";"VS2";62,3;60;850;4,66;4,68;2,91
