"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"38002";0,43;"Premium";"G";"VS1";61;58;1008;4,92;4,89;2,99
"38003";0,43;"Premium";"G";"VS1";62,2;59;1008;4,84;4,81;3
"38004";0,43;"Ideal";"G";"VS1";62,3;56;1008;4,85;4,82;3,01
"38005";0,43;"Premium";"G";"VS1";61,8;59;1008;4,88;4,83;3
"38006";0,43;"Very Good";"F";"VS1";63,4;57;1008;4,8;4,76;3,03
"38007";0,32;"Ideal";"G";"VVS1";61,8;56;1008;4,41;4,39;2,72
"38008";0,4;"Premium";"F";"VVS2";59,4;59;1008;4,85;4,78;2,86
"38009";0,42;"Premium";"H";"SI1";60,5;58;1008;4,85;4,83;2,93
"38010";0,38;"Premium";"D";"VVS2";60,8;55;1009;4,71;4,67;2,85
"38011";0,31;"Very Good";"D";"VVS2";60,5;56;1009;4,38;4,41;2,66
"38012";0,42;"Very Good";"D";"VS1";60,6;58;1009;4,87;4,9;2,96
"38013";0,44;"Good";"D";"VS2";63,6;56;1009;4,81;4,84;3,07
"38014";0,5;"Good";"G";"SI2";63,8;57;1009;4,98;5,02;3,19
"38015";0,6;"Ideal";"I";"SI2";61,8;55;1009;5,44;5,46;3,37
"38016";0,39;"Premium";"I";"VVS2";63;56;1009;4,68;4,62;2,93
"38017";0,39;"Premium";"H";"VS1";61,7;57;1009;4,68;4,65;2,88
"38018";0,39;"Premium";"G";"VS2";62,3;59;1009;4,69;4,65;2,91
"38019";0,39;"Premium";"G";"VS2";60,4;61;1009;4,7;4,67;2,83
"38020";0,39;"Premium";"G";"VS2";61,2;60;1009;4,73;4,68;2,88
"38021";0,39;"Very Good";"G";"VS2";63,3;57;1009;4,65;4,61;2,93
"38022";0,39;"Very Good";"G";"VS2";63,4;57;1009;4,67;4,63;2,95
"38023";0,39;"Premium";"G";"VS2";62,4;56;1009;4,68;4,64;2,91
"38024";0,39;"Premium";"G";"VS2";60,9;59;1009;4,74;4,69;2,87
"38025";0,5;"Very Good";"E";"SI2";58;63;1009;5,22;5,19;3,02
"38026";0,33;"Premium";"H";"IF";61,7;59;1010;4,45;4,43;2,74
"38027";0,32;"Ideal";"F";"IF";62,2;55;1010;4,38;4,4;2,73
"38028";0,4;"Ideal";"D";"VVS2";62,5;55;1010;4,73;4,77;2,97
"38029";0,4;"Very Good";"D";"VVS2";62,2;62;1010;4,68;4,71;2,92
"38030";0,38;"Ideal";"F";"VVS2";61,3;56,2;1010;4,69;4,71;2,88
"38031";0,38;"Ideal";"F";"VVS2";62,1;54,6;1010;4,65;4,69;2,9
"38032";0,38;"Ideal";"F";"VVS2";61,7;55,4;1010;4,66;4,68;2,88
"38033";0,38;"Ideal";"F";"VVS2";62;54,1;1010;4,66;4,68;2,9
"38034";0,32;"Ideal";"E";"VVS2";61,3;55;1010;4,41;4,43;2,71
"38035";0,32;"Ideal";"E";"VVS2";61,5;56;1010;4,41;4,44;2,72
"38036";0,4;"Ideal";"G";"VS2";61;57;1010;4,74;4,77;2,9
"38037";0,3;"Very Good";"D";"VVS2";63,5;58;1010;4,31;4,23;2,71
"38038";0,33;"Premium";"H";"IF";62,9;58;1010;4,43;4,38;2,77
"38039";0,39;"Premium";"F";"VS1";62;56;1010;4,72;4,64;2,9
"38040";0,37;"Premium";"G";"VVS2";62,2;58;1010;4,6;4,56;2,85
"38041";0,35;"Fair";"F";"VVS1";54,6;59;1011;4,85;4,79;2,63
"38042";0,35;"Fair";"D";"VVS2";53,2;62;1011;4,87;4,8;2,57
"38043";0,55;"Premium";"H";"SI2";59,8;59;1011;5,33;5,3;3,18
"38044";0,5;"Ideal";"G";"SI2";61,2;56;1011;5,13;5,17;3,15
"38045";0,35;"Ideal";"F";"VS1";62,4;57;1011;4,52;4,49;2,81
"38046";0,41;"Ideal";"H";"VVS1";61,5;55;1011;4,81;4,79;2,95
"38047";0,39;"Very Good";"F";"VS2";63,3;55;1011;4,66;4,63;2,94
"38048";0,49;"Premium";"H";"SI2";59,9;59;1011;5,17;5,12;3,08
"38049";0,31;"Premium";"D";"VS1";59,7;58;1011;4,45;4,4;2,64
"38050";0,49;"Premium";"E";"SI2";60,9;57;1011;5,11;5,07;3,1
"38051";0,31;"Premium";"E";"VVS1";62;59;1012;4,34;4,3;2,68
"38052";0,31;"Premium";"E";"VVS1";61,8;59;1012;4,33;4,31;2,67
"38053";0,4;"Very Good";"F";"VVS2";60,5;57;1012;4,76;4,79;2,89
"38054";0,34;"Fair";"E";"VVS1";54;56;1012;4,8;4,76;2,58
"38055";0,4;"Ideal";"F";"VVS2";62,2;55;1012;4,75;4,77;2,96
"38056";0,45;"Good";"F";"VS1";59;62;1012;5,02;5,04;2,97
"38057";0,57;"Premium";"D";"SI2";61,3;59;1012;5,32;5,28;3,25
"38058";0,54;"Premium";"F";"SI2";61,2;60;1013;5,26;5,16;3,19
"38059";0,41;"Ideal";"E";"VVS2";62,5;57;1013;4,71;4,76;2,96
"38060";0,38;"Ideal";"E";"VVS2";62,5;53;1013;4,62;4,66;2,9
"38061";0,38;"Ideal";"D";"VS2";61,8;56;1013;4,65;4,67;2,88
