"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"26802";2,01;"Very Good";"H";"VS2";63,5;59;16677;7,92;7,86;5,01
"26803";1,8;"Ideal";"H";"VS1";62;57;16683;7,84;7,78;4,84
"26804";2,39;"Premium";"H";"SI1";60,6;58;16687;8,65;8,58;5,22
"26805";2,4;"Ideal";"J";"SI1";62,7;57;16687;8,6;8,5;5,36
"26806";1,51;"Ideal";"D";"VS1";63;53,4;16688;7,28;7,3;4,6
"26807";2,22;"Ideal";"J";"VS1";61,8;59;16689;8,34;8,37;5,16
"26808";2,18;"Good";"H";"SI2";60,4;64;16690;8,38;8,47;5,09
"26809";2,03;"Very Good";"I";"SI1";62,2;59;16693;8,03;8,09;5,01
"26810";2;"Very Good";"I";"VS2";63,3;56;16694;8,03;7,98;5,07
"26811";2;"Premium";"I";"VS2";60,7;60;16694;8,07;8,02;4,88
"26812";2,01;"Premium";"I";"VS2";61,7;60;16700;8,09;8,02;4,97
"26813";2,09;"Ideal";"H";"SI2";60,6;57;16703;8,3;8,2;5
"26814";2,09;"Ideal";"I";"SI1";61,4;56;16704;8,23;8,27;5,06
"26815";2,02;"Ideal";"I";"SI1";62,2;57;16704;8,1;8,04;5,02
"26816";2,36;"Ideal";"I";"SI2";62,8;55;16707;8,47;8,5;5,33
"26817";2,02;"Premium";"I";"VS2";59,6;60;16709;8,2;8,25;4,9
"26818";2,24;"Ideal";"I";"SI2";61,7;58;16709;8,43;8,37;5,18
"26819";2,53;"Ideal";"I";"SI1";62,4;57;16709;8,68;8,59;5,39
"26820";2,48;"Premium";"I";"SI1";61;60;16715;8,68;8,61;5,27
"26821";1,51;"Very Good";"F";"VVS2";61,9;58;16716;7,3;7,36;4,54
"26822";1,51;"Very Good";"F";"VVS2";61,4;58;16716;7,31;7,34;4,5
"26823";2,17;"Ideal";"I";"SI1";62,1;57;16716;8,26;8,32;5,15
"26824";2,51;"Very Good";"E";"SI2";63,1;56;16717;8,65;8,6;5,44
"26825";2,04;"Ideal";"I";"SI1";60,2;56;16718;8,19;8,26;4,95
"26826";2,04;"Ideal";"I";"SI1";61;57;16718;8,18;8,21;5
"26827";2,14;"Premium";"H";"SI2";62;60;16723;8,27;8,19;5,1
"26828";2,11;"Ideal";"I";"VS1";61,9;57;16723;8,28;8,22;5,11
"26829";2,01;"Very Good";"F";"SI2";60,3;60;16728;8,08;8,11;4,88
"26830";2,01;"Good";"I";"SI1";58,8;60;16731;8,27;8,19;4,84
"26831";2,01;"Premium";"H";"SI1";60,6;62;16733;8,08;8,05;4,89
"26832";2,01;"Premium";"H";"SI1";60,9;59;16733;8,15;8,04;4,93
"26833";2,01;"Premium";"H";"SI1";61,5;53;16733;8,13;8,03;4,97
"26834";2,01;"Ideal";"H";"SI1";65,1;56;16733;7,91;7,84;5,12
"26835";2,01;"Good";"E";"SI2";60;64;16733;8,17;8,09;4,88
"26836";2,01;"Premium";"G";"SI2";59;60;16733;8,31;8,26;4,89
"26837";1,54;"Premium";"D";"VS2";59,3;59;16736;7,54;7,61;4,49
"26838";2,01;"Good";"H";"SI1";62,2;58;16737;7,99;8,05;4,99
"26839";2,01;"Very Good";"G";"SI1";63,2;56;16742;8,04;7,96;5,06
"26840";2,03;"Premium";"H";"SI1";61,7;59;16747;8,1;8,17;5,02
"26841";1,54;"Very Good";"D";"VS1";59,1;59;16750;7,51;7,55;4,45
"26842";1,51;"Ideal";"F";"VVS2";62,6;57;16754;7,36;7,25;4,57
"26843";2,04;"Premium";"I";"VS2";61;61;16768;8,14;8,08;4,95
"26844";2,07;"Ideal";"J";"VVS2";62,7;54;16769;8,17;8,12;5,11
"26845";2,01;"Good";"D";"SI2";59,9;65;16776;8,07;8;4,81
"26846";2,01;"Premium";"D";"SI2";62,7;58;16776;8,06;7,99;5,03
"26847";2,13;"Premium";"G";"SI2";60,7;60;16778;8,27;8,37;5,05
"26848";2,01;"Premium";"I";"VS2";62,8;58;16778;8,01;7,94;5,01
"26849";2,01;"Premium";"I";"VS2";62,7;58;16778;7,98;7,94;4,99
"26850";2,01;"Premium";"I";"VS2";59,2;62;16778;8,17;8,14;4,83
"26851";2,01;"Premium";"I";"VS2";62,6;59;16778;8,04;8,01;5,02
"26852";2,01;"Premium";"I";"VS2";61;61;16778;8,15;7,99;4,92
"26853";2,01;"Premium";"I";"VS2";60,5;60;16778;8,17;8,15;4,94
"26854";1,52;"Premium";"E";"VS1";60,6;58;16779;7,44;7,38;4,49
"26855";1,52;"Premium";"E";"VS1";59,9;60;16779;7,47;7,39;4,45
"26856";1,71;"Premium";"F";"VS2";60,8;58;16779;7,79;7,7;4,71
"26857";2,1;"Premium";"E";"SI2";62,9;59;16783;8,18;8,13;5,13
"26858";1,75;"Ideal";"G";"VS2";62,6;56;16783;7,72;7,65;4,81
"26859";1,5;"Premium";"F";"VS1";60,2;59;16783;7,41;7,37;4,45
"26860";1,75;"Premium";"G";"VS2";61,5;59;16783;7,76;7,66;4,74
"26861";1,52;"Very Good";"F";"VVS2";63,7;57;16786;7,28;7,31;4,65
"26862";2,03;"Premium";"I";"SI1";61,2;58;16787;8,21;8,16;5,01
"26863";1,69;"Ideal";"F";"VS2";62,2;57;16789;7,59;7,66;4,74
