"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"48802";0,61;"Very Good";"E";"VS1";59,6;63;2025;5,44;5,57;3,28
"48803";0,55;"Ideal";"G";"VS1";62,2;54,3;2025;5,24;5,27;3,27
"48804";0,51;"Ideal";"F";"VVS2";61,4;56;2025;5,16;5,17;3,17
"48805";0,5;"Ideal";"F";"VVS2";62,2;54;2025;5,07;5,12;3,17
"48806";0,5;"Ideal";"F";"VVS2";62;53,6;2025;5,09;5,13;3,18
"48807";0,75;"Ideal";"J";"VS2";62,3;57;2025;5,84;5,81;3,63
"48808";0,5;"Ideal";"D";"VS1";61,6;57;2025;5,13;5,09;3,15
"48809";0,56;"Ideal";"D";"VS1";60,4;56;2026;5,36;5,33;3,23
"48810";0,72;"Very Good";"I";"SI1";59,8;58;2026;5,84;5,87;3,5
"48811";0,76;"Ideal";"J";"VS2";61,8;54;2026;5,87;5,91;3,64
"48812";0,76;"Ideal";"J";"VS2";61,7;56;2026;5,85;5,88;3,62
"48813";0,55;"Ideal";"F";"VS2";61,4;57;2026;5,26;5,3;3,24
"48814";0,7;"Good";"E";"SI2";59,9;57;2026;5,75;5,8;3,46
"48815";0,56;"Ideal";"D";"VS1";61,7;56;2026;5,33;5,3;3,28
"48816";0,56;"Very Good";"E";"VS1";62;58,9;2027;5,25;5,29;3,27
"48817";0,51;"Ideal";"G";"VVS1";61,4;55;2027;5,15;5,18;3,17
"48818";0,51;"Premium";"G";"VVS1";62,4;58;2027;5,13;5,09;3,19
"48819";0,51;"Good";"G";"VVS1";63,9;57;2027;5,08;5,06;3,24
"48820";0,51;"Premium";"G";"VVS1";60,2;58;2027;5,24;5,2;3,14
"48821";0,72;"Very Good";"J";"VS2";62,2;58;2028;5,68;5,73;3,55
"48822";0,7;"Very Good";"I";"SI1";61,4;57;2028;5,72;5,75;3,52
"48823";0,55;"Ideal";"G";"VVS2";61,4;56;2028;5,27;5,28;3,24
"48824";0,7;"Good";"E";"SI2";62,9;56;2028;5,63;5,66;3,55
"48825";0,71;"Good";"I";"VS2";64,2;58;2028;5,52;5,57;3,56
"48826";0,7;"Good";"I";"SI1";58,2;61;2028;5,8;5,84;3,39
"48827";0,71;"Very Good";"I";"SI1";60,4;63;2028;5,8;5,73;3,48
"48828";0,71;"Premium";"H";"SI2";62,4;56;2028;5,7;5,64;3,54
"48829";0,71;"Good";"G";"VS2";63,5;59;2029;5,63;5,67;3,59
"48830";0,52;"Ideal";"G";"VVS1";62;55;2029;5,15;5,18;3,2
"48831";0,7;"Good";"H";"SI1";63,3;60;2029;5,57;5,65;3,55
"48832";0,61;"Ideal";"D";"SI1";62;55;2029;5,47;5,44;3,38
"48833";0,53;"Ideal";"F";"VVS2";62,7;56;2030;5,16;6,2;3,25
"48834";0,72;"Premium";"F";"SI1";59,3;60;2030;5,91;5,86;3,49
"48835";0,54;"Ideal";"G";"VVS1";62;57;2030;5,25;5,21;3,24
"48836";0,57;"Ideal";"E";"VS1";61,6;56,9;2030;5,29;5,36;3,28
"48837";0,55;"Premium";"E";"VS2";62,3;60;2030;5,26;5,18;3,25
"48838";0,55;"Ideal";"D";"VS2";61,4;57;2030;5,31;5,27;3,25
"48839";0,55;"Premium";"D";"VS2";61,3;60;2030;5,29;5,28;3,24
"48840";0,55;"Ideal";"D";"VS2";61,5;56;2030;5,28;5,25;3,24
"48841";0,55;"Ideal";"D";"VS2";61,8;54;2030;5,29;5,26;3,26
"48842";0,55;"Ideal";"D";"VS2";62,3;55;2030;5,29;5,24;3,28
"48843";0,55;"Ideal";"E";"VS2";62,5;56;2030;5,26;5,23;3,28
"48844";0,55;"Premium";"E";"VS2";61,1;58;2030;5,3;5,28;3,23
"48845";0,73;"Very Good";"J";"SI1";60,1;62;2031;5,85;5,9;3,53
"48846";0,53;"Ideal";"H";"VS2";61,4;56;2031;5,2;5,23;3,2
"48847";0,71;"Ideal";"G";"SI2";61,8;56;2031;5,7;5,72;3,53
"48848";0,81;"Fair";"F";"SI2";65,7;57;2031;5,8;5,75;3,79
"48849";0,63;"Very Good";"F";"VS2";63;56,2;2032;5,38;5,48;3,42
"48850";0,73;"Fair";"G";"SI1";65,5;56;2032;5,68;5,62;3,7
"48851";0,56;"Ideal";"E";"VS1";61,3;55;2032;5,32;5,29;3,25
