"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"34802";0,31;"Ideal";"D";"VS1";60,5;55;877;4,43;4,39;2,67
"34803";0,31;"Ideal";"D";"VS1";62,1;57;877;4,35;4,32;2,69
"34804";0,31;"Ideal";"D";"VS1";61,8;55;877;4,36;4,34;2,69
"34805";0,31;"Ideal";"D";"VS1";62;54;877;4,36;4,35;2,7
"34806";0,31;"Premium";"D";"VS1";59,6;58;877;4,41;4,38;2,62
"34807";0,31;"Very Good";"E";"VVS1";62,3;59;878;4,32;4,38;2,71
"34808";0,31;"Very Good";"G";"IF";60,8;56;878;4,41;4,44;2,69
"34809";0,31;"Ideal";"F";"VVS1";61,2;57;878;4,42;4,4;2,7
"34810";0,31;"Ideal";"F";"VVS1";60,7;56;878;4,4;4,37;2,66
"34811";0,3;"Very Good";"E";"VVS2";63,2;59;878;4,28;4,27;2,7
"34812";0,39;"Premium";"G";"SI1";62,4;58;878;4,72;4,67;2,93
"34813";0,44;"Very Good";"E";"SI2";63,2;59;878;4,85;4,8;3,05
"34814";0,41;"Ideal";"I";"VS1";61,9;55;878;4,82;4,78;2,97
"34815";0,41;"Very Good";"F";"SI1";63,1;56;878;4,73;4,69;2,97
"34816";0,41;"Very Good";"E";"SI1";63,1;57;878;4,73;4,71;2,98
"34817";0,36;"Ideal";"E";"VS2";61,7;57;878;4,59;4,55;2,82
"34818";0,36;"Premium";"E";"VS2";62,5;58;878;4,57;4,52;2,84
"34819";0,3;"Premium";"H";"VVS1";61,8;58;878;4,36;4,32;2,68
"34820";0,3;"Premium";"H";"VVS1";62,3;58;878;4,32;4,29;2,68
"34821";0,3;"Premium";"H";"VVS1";62,7;59;878;4,32;4,29;2,7
"34822";0,3;"Very Good";"H";"VVS1";63,3;55;878;4,34;4,29;2,73
"34823";0,3;"Ideal";"H";"VVS1";62;55;878;4,34;4,3;2,68
"34824";0,3;"Ideal";"H";"VVS1";61,9;55;878;4,34;4,32;2,68
"34825";0,3;"Very Good";"H";"VVS1";63,4;57;878;4,31;4,27;2,72
"34826";0,3;"Very Good";"H";"VVS1";63,4;55;878;4,3;4,28;2,72
"34827";0,3;"Ideal";"H";"VVS1";62,4;53;878;4,31;4,28;2,68
"34828";0,3;"Ideal";"H";"VVS1";63;54;878;4,3;4,27;2,7
"34829";0,3;"Premium";"H";"VVS1";62,5;59;878;4,29;4,26;2,67
"34830";0,3;"Premium";"H";"VVS1";62,2;58;878;4,29;4,26;2,66
"34831";0,3;"Premium";"H";"VVS1";63;58;878;4,25;4,22;2,67
"34832";0,3;"Very Good";"H";"VVS1";63,3;60;878;4,25;4,22;2,68
"34833";0,3;"Very Good";"H";"VVS1";63,3;59;878;4,28;4,22;2,69
"34834";0,3;"Ideal";"H";"VVS1";63;56;878;4,27;4,24;2,68
"34835";0,3;"Premium";"H";"VVS1";61,3;61;878;4,29;4,26;2,62
"34836";0,3;"Premium";"H";"VVS1";62;59;878;4,29;4,26;2,65
"34837";0,3;"Premium";"H";"VVS1";62,6;60;878;4,26;4,21;2,65
"34838";0,3;"Premium";"G";"VVS2";60,8;58;878;4,38;4,34;2,65
"34839";0,3;"Premium";"G";"VVS2";60,6;58;878;4,36;4,35;2,64
"34840";0,3;"Premium";"G";"VVS2";61,2;58;878;4,34;4,32;2,65
"34841";0,3;"Ideal";"G";"VVS2";60,9;57;878;4,35;4,32;2,64
"34842";0,3;"Ideal";"G";"VVS2";61,1;57;878;4,35;4,32;2,65
"34843";0,3;"Ideal";"G";"VVS2";60,6;57;878;4,35;4,33;2,63
"34844";0,3;"Premium";"G";"VVS2";61,2;59;878;4,35;4,31;2,65
"34845";0,3;"Premium";"G";"VVS2";61;60;878;4,32;4,3;2,63
"34846";0,3;"Ideal";"G";"VVS2";61,5;55;878;4,32;4,3;2,65
"34847";0,3;"Ideal";"G";"VVS2";62,9;55;878;4,32;4,3;2,71
"34848";0,3;"Ideal";"G";"VVS2";61,5;56;878;4,34;4,31;2,66
