"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"13602";1,15;"Ideal";"G";"VS2";59,2;56;5564;6,88;6,83;0
"13603";1,02;"Very Good";"H";"VS2";62,4;57;5565;6,35;6,4;3,98
"13604";1,02;"Very Good";"E";"VS2";62,8;59;5565;6,39;6,44;4,03
"13605";1,2;"Very Good";"H";"SI1";62,8;58;5567;6,73;6,8;4,25
"13606";1,17;"Good";"D";"SI2";60,4;65;5567;6,81;6,77;4,1
"13607";1,3;"Premium";"J";"SI1";61;59;5569;7,09;7,01;4,3
"13608";1,3;"Premium";"J";"SI1";61,9;56;5569;7,07;7,04;4,37
"13609";1,02;"Premium";"H";"VS1";58,5;57;5569;6,65;6,61;3,88
"13610";1,02;"Premium";"H";"VS1";62,1;59;5569;6,43;6,38;3,98
"13611";1,02;"Ideal";"H";"VS1";62,2;56;5569;6,48;6,42;4,01
"13612";1,09;"Very Good";"F";"SI1";62,3;57;5570;6,55;6,61;4,1
"13613";1,2;"Good";"I";"VS1";57,8;61;5570;7,02;6,96;4,04
"13614";1,04;"Ideal";"G";"SI1";61,9;53;5570;6,53;6,54;4,05
"13615";1;"Very Good";"E";"SI1";62,4;59;5571;6,36;6,42;3,99
"13616";1,01;"Ideal";"E";"SI1";61,9;56;5571;6,43;6,47;3,99
"13617";1,13;"Premium";"H";"VS2";62,8;59;5571;6,63;6,58;4,15
"13618";1;"Premium";"H";"VS2";59,4;61;5572;6,51;6,46;3,85
"13619";1,21;"Premium";"J";"VVS2";60,8;60;5572;6,86;6,88;4,18
"13620";0,95;"Very Good";"G";"VS1";59,9;58;5572;6,37;6,41;3,83
"13621";1,04;"Ideal";"I";"VS1";61,4;58;5572;6,46;6,54;3,99
"13622";1,07;"Premium";"H";"VS2";62,4;57;5573;6,58;6,52;4,09
"13623";1;"Premium";"F";"SI1";62;60;5574;6,42;6,36;3,96
"13624";1,08;"Good";"E";"SI1";58,4;60;5575;6,71;6,74;3,93
"13625";1,11;"Very Good";"J";"VS1";59,9;56;5576;6,8;6,77;4,07
"13626";1,16;"Good";"H";"SI1";64;58;5576;6,56;6,63;4,22
"13627";1,01;"Ideal";"G";"SI1";62,6;56;5576;6,41;6,44;4,02
"13628";1,04;"Ideal";"H";"VS1";62,7;55;5577;6,43;6,49;4,05
"13629";1,04;"Ideal";"H";"VS1";62,7;57;5577;6,42;6,46;4,04
"13630";1,06;"Ideal";"I";"VS1";62;55;5577;6,55;6,58;4,07
"13631";1,2;"Ideal";"I";"SI1";60,1;56;5578;6,9;6,84;4,13
"13632";1,2;"Ideal";"H";"SI2";62,7;55;5578;6,74;6,69;4,21
"13633";1,35;"Very Good";"I";"SI2";58,6;63;5579;7,28;7,19;4,24
"13634";1,03;"Premium";"H";"VS2";61;58;5579;6,53;6,46;3,96
"13635";1,05;"Premium";"H";"VS1";60,9;60;5580;6,58;6,53;3,99
