"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"1802";0,78;"Ideal";"E";"SI2";61;56;3053;5,92;5,98;3,63
"1803";0,75;"Ideal";"E";"SI1";61,3;57;3053;5,84;5,91;3,6
"1804";0,79;"Very Good";"E";"SI1";63,2;56;3053;5,91;5,83;3,71
"1805";0,79;"Premium";"G";"VS1";62,3;56;3053;5,94;5,87;3,68
"1806";0,79;"Premium";"G";"VS1";61,3;59;3053;5,97;5,91;3,64
"1807";0,79;"Ideal";"E";"SI1";62,1;54;3053;5,96;5,92;3,69
"1808";0,7;"Very Good";"D";"VS1";62,9;60;3054;5,62;5,67;3,55
"1809";1,01;"Premium";"H";"SI2";61,1;60;3054;6,46;6,41;3,93
"1810";1,01;"Premium";"I";"SI2";61,9;58;3054;6,45;6,41;3,98
"1811";1,01;"Fair";"I";"SI2";66,1;58;3054;6,21;6,04;4,05
"1812";1,01;"Fair";"I";"SI2";68,1;59;3054;6,14;6,11;4,17
"1813";0,78;"Very Good";"E";"SI1";60,9;57;3055;5,93;5,97;3,62
"1814";0,65;"Very Good";"D";"VVS2";59,9;58;3056;5,63;5,69;3,39
"1815";0,61;"Ideal";"E";"VVS2";60,8;56;3056;5,5;5,47;3,34
"1816";0,78;"Ideal";"G";"SI1";61,7;56;3056;5,9;5,93;3,65
"1817";0,76;"Ideal";"E";"SI1";62,4;54;3056;5,84;5,86;3,65
"1818";0,9;"Very Good";"I";"SI2";61,5;61;3057;6,13;6,16;3,78
"1819";0,92;"Very Good";"D";"SI2";60,2;61;3057;6,27;6,32;3,79
"1820";0,57;"Ideal";"F";"VVS1";61,1;55;3057;5,36;5,44;3,3
"1821";0,76;"Good";"F";"VS1";59,9;61;3057;5,89;5,98;3,56
"1822";0,9;"Good";"I";"SI2";60,7;58;3057;6,17;6,21;3,76
"1823";0,82;"Fair";"H";"SI1";64,9;58;3057;5,82;5,77;3,76
"1824";0,91;"Good";"F";"SI2";63,9;56;3058;6,11;6,06;3,89
"1825";0,79;"Premium";"D";"SI1";61,4;59;3058;5,96;5,89;3,64
"1826";0,91;"Premium";"J";"VS2";61,6;58;3058;6,28;6,23;3,85
"1827";0,72;"Very Good";"F";"VS1";62,1;59;3059;5,69;5,74;3,55
"1828";0,81;"Very Good";"E";"SI2";62,9;56;3059;5,87;5,9;3,7
"1829";0,71;"Very Good";"E";"VS1";61,8;56;3059;5,74;5,78;3,56
"1830";1,03;"Very Good";"G";"I1";62,4;57;3060;6,41;6,45;4,01
"1831";0,9;"Good";"G";"SI2";63,6;57;3060;6,1;6,04;3,86
"1832";0,74;"Very Good";"H";"VVS1";62,4;57;3061;5,76;5,81;3,61
"1833";0,7;"Very Good";"E";"VS1";61,1;55;3061;5,72;5,77;3,51
"1834";0,71;"Very Good";"E";"VS1";63,3;56;3061;5,64;5,68;3,58
"1835";0,9;"Very Good";"J";"SI1";63,8;56;3061;6,11;6,14;3,91
"1836";0,71;"Ideal";"G";"SI1";61,5;55;3061;5,75;5,79;3,55
"1837";0,91;"Good";"I";"SI2";57,9;60;3061;6,46;6,39;3,72
"1838";0,71;"Fair";"G";"VVS1";62,8;57;3062;5,67;5,57;3,53
"1839";0,7;"Premium";"F";"VVS2";58,7;60;3062;5,8;5,75;3,39
"1840";0,72;"Ideal";"D";"SI1";61,5;56,5;3062;5,76;5,79;3,55
"1841";0,9;"Fair";"F";"SI2";65,7;63;3062;6,01;5,96;3,93
"1842";0,71;"Premium";"E";"VS2";62,2;59;3062;5,71;5,61;3,52
"1843";0,71;"Premium";"E";"VS2";62;61;3062;5,71;5,65;3,52
"1844";0,93;"Premium";"J";"VS1";60,3;58;3062;6,37;6,31;3,82
"1845";0,7;"Very Good";"E";"VS1";62,2;57;3063;5,63;5,68;3,52
"1846";0,7;"Very Good";"E";"VS1";62,5;56;3063;5,64;5,68;3,54
"1847";0,7;"Good";"E";"VS1";59,4;61;3063;5,79;5,83;3,45
"1848";0,71;"Very Good";"E";"VS1";63,3;59;3064;5,64;5,68;3,58
"1849";0,76;"Premium";"E";"VS2";61,7;62;3064;5,85;5,82;3,6
"1850";0,7;"Ideal";"F";"VS2";61,4;56;3064;5,72;5,75;3,52
"1851";0,7;"Ideal";"F";"VS2";61,6;55;3064;5,72;5,75;3,53
"1852";0,8;"Ideal";"F";"SI2";61,4;56;3064;5,99;5,93;3,66
"1853";0,72;"Very Good";"E";"VS2";63;58;3065;5,69;5,73;3,6
"1854";0,7;"Ideal";"G";"VS1";61,5;56;3065;5,7;5,75;3,52
"1855";0,65;"Ideal";"H";"IF";61,5;55;3065;5,6;5,62;3,45
"1856";0,85;"Very Good";"D";"SI2";61,4;60;3066;6,05;6,13;3,74
"1857";0,77;"Ideal";"I";"VS1";61,4;56;3066;5,9;5,93;3,63
"1858";0,71;"Ideal";"F";"VS1";62;57;3066;5,7;5,75;3,55
"1859";0,71;"Ideal";"F";"VS1";62,1;57;3066;5,73;5,76;3,57
"1860";0,8;"Ideal";"F";"SI2";62,5;56;3066;5,94;5,99;3,73
"1861";0,8;"Ideal";"F";"SI2";61,8;59;3066;5,94;5,96;3,68
