"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"12602";0,99;"Ideal";"H";"SI1";61,1;56;5287;6,44;6,47;3,94
"12603";0,75;"Ideal";"F";"VVS1";60,6;57;5288;5,88;5,94;3,59
"12604";1,33;"Premium";"F";"SI2";60,7;62;5288;7,12;7,07;4,31
"12605";1,01;"Premium";"G";"VS2";60,9;55;5288;6,5;6,48;3,95
"12606";1,01;"Premium";"F";"SI1";62,9;59;5288;6,38;6,31;3,99
"12607";1,23;"Good";"J";"VS2";63,6;57;5290;6,74;6,79;4,3
"12608";1,21;"Good";"I";"VS2";63,4;57;5290;6,72;6,79;4,28
"12609";1,21;"Very Good";"F";"SI2";61,5;61;5290;6,77;6,82;4,18
"12610";1,21;"Very Good";"F";"SI2";62,7;57;5290;6,74;6,81;4,25
"12611";1,04;"Very Good";"F";"SI1";60,1;62;5290;6,54;6,6;3,95
"12612";1,28;"Premium";"J";"SI1";61,9;56;5290;7,13;7;4,37
"12613";1,02;"Very Good";"G";"SI1";61,3;56;5291;6,43;6,53;3,97
"12614";1,14;"Premium";"I";"VS1";62,3;59;5291;6,69;6,64;4,15
"12615";1,12;"Ideal";"H";"SI1";62,3;56;5291;6,7;6,65;4,16
"12616";1,12;"Premium";"H";"SI1";62;56;5291;6,68;6,61;4,12
"12617";1,12;"Premium";"H";"SI1";61,9;59;5291;6,66;6,52;4,08
"12618";1,1;"Ideal";"I";"VS1";60,8;58;5291;6,68;6,63;4,04
"12619";1,5;"Fair";"H";"I1";68,9;56;5292;7;6,9;4,79
"12620";1;"Premium";"F";"SI1";58,6;58;5292;6,56;6,52;3,83
"12621";1;"Premium";"G";"SI1";62,2;58;5292;6,45;6,37;3,99
"12622";1;"Premium";"G";"SI1";62,7;59;5292;6,36;6,31;3,97
"12623";1;"Premium";"F";"SI1";60,5;56;5292;6,48;6,45;3,91
"12624";1,04;"Premium";"D";"SI2";62,4;56;5292;6,5;6,45;4,04
"12625";1;"Fair";"F";"SI1";64,8;59;5292;6,29;6,24;4,06
"12626";1,05;"Very Good";"H";"VS2";63,2;58;5292;6,46;6,39;4,06
"12627";1,25;"Ideal";"I";"SI2";63,3;56;5292;6,87;6,83;4,34
"12628";1,26;"Premium";"I";"SI1";60,5;62;5292;6,97;6,92;4,2
"12629";1;"Premium";"F";"SI1";62,6;60;5292;6,32;6,3;3,95
"12630";1;"Ideal";"F";"SI1";62;57;5292;6,43;6,37;3,97
"12631";1;"Premium";"F";"SI1";61,6;60;5292;6,41;6,31;3,9
"12632";1;"Premium";"F";"SI1";62,3;59;5292;6,43;6,37;3,99
"12633";1;"Premium";"F";"SI1";60,3;58;5292;6,47;6,43;3,89
"12634";1;"Premium";"F";"SI1";61,6;61;5292;6,37;6,3;3,9
"12635";1;"Premium";"F";"SI1";60,7;60;5292;6,4;6,36;3,87
"12636";1;"Premium";"F";"SI1";62,7;59;5292;6,4;6,36;4
"12637";1;"Premium";"F";"SI1";61,2;58;5292;6,44;6,4;3,93
"12638";1;"Ideal";"F";"SI1";61,9;56;5292;6,41;6,36;3,95
"12639";1,06;"Very Good";"I";"VS1";58,5;58,3;5293;6,66;6,79;3,94
"12640";1,25;"Premium";"I";"SI1";59,7;59;5293;6,97;7,03;4,18
"12641";1,06;"Very Good";"D";"SI2";60,1;58;5293;6,6;6,64;3,98
"12642";1,06;"Good";"I";"VS1";57,5;62;5293;6,71;6,83;3,9
"12643";1,01;"Premium";"H";"VS1";61,2;61;5294;6,44;6,41;3,93
"12644";1,01;"Very Good";"G";"VS2";63,1;55;5294;6,38;6,36;4,02
"12645";1,01;"Premium";"H";"VS1";61,2;61;5294;6,44;6,41;3,93
"12646";1,01;"Fair";"G";"VS2";68,9;60;5294;6,06;6,02;4,17
"12647";1,01;"Ideal";"G";"VS1";61,3;56;5294;6,49;6,44;3,96
"12648";1,01;"Premium";"H";"VS1";62,7;58;5294;6,39;6,37;4
"12649";1,01;"Very Good";"G";"VS1";63,1;59;5294;6,32;6,23;3,96
"12650";1,15;"Ideal";"H";"SI1";61,9;55;5296;6,74;6,77;4,18
"12651";1,22;"Ideal";"G";"SI2";62,3;57;5296;6,85;6,8;4,25
"12652";1,22;"Ideal";"J";"VS2";62,1;58;5297;6,82;6,84;4,24
"12653";1;"Ideal";"E";"SI1";62,3;55;5299;6,34;6,41;3,97
"12654";1;"Good";"E";"SI1";63,2;57;5299;6,36;6,39;4,03
"12655";1;"Premium";"E";"SI1";60,5;59;5299;6,4;6,45;3,89
"12656";1,11;"Ideal";"G";"SI2";61,7;57;5299;6,65;6,69;4,12
"12657";1,25;"Premium";"J";"VS2";62,2;59;5299;6,86;6,88;4,27
"12658";1,04;"Premium";"F";"SI1";62,2;60;5300;6,48;6,44;4,02
"12659";1,02;"Premium";"F";"SI1";62,3;58;5301;6,38;6,46;4
"12660";1,02;"Good";"F";"SI1";63,2;59;5301;6,35;6,38;4,02
"12661";1,02;"Very Good";"F";"SI1";62,8;55;5301;6,4;6,43;4,03
"12662";1,26;"Ideal";"J";"SI1";62;56;5301;6,9;6,93;4,29
"12663";1,01;"Premium";"E";"SI1";59,5;60;5301;6,54;6,46;3,87
"12664";1,16;"Ideal";"G";"SI2";61,5;54;5301;6,78;6,75;4,16
"12665";1,07;"Ideal";"I";"VS1";62;57;5302;6,56;6,5;4,05
"12666";1,02;"Very Good";"I";"VS1";62,2;60;5302;6,4;6,43;3,99
"12667";0,91;"Very Good";"F";"VS1";62,4;59;5302;6,15;6,16;3,84
"12668";1,16;"Ideal";"I";"VS2";61,5;57;5302;6,78;6,75;4,16
"12669";1,01;"Premium";"H";"VS2";61,5;59;5303;6,48;6,49;3,99
"12670";1,07;"Ideal";"G";"SI1";62,2;57;5303;6,59;6,56;4,09
"12671";1,07;"Very Good";"E";"SI2";61,7;58;5304;6,54;6,56;4,04
"12672";1,23;"Premium";"J";"VS1";60,1;60;5304;6,95;6,9;4,16
"12673";1,01;"Very Good";"H";"VS1";64;54;5305;6,3;6,38;4,06
"12674";0,9;"Very Good";"E";"VS2";62,5;58;5305;6,14;6,18;3,85
"12675";1,09;"Very Good";"G";"SI1";60,2;60;5305;6,66;6,7;4,02
"12676";1,01;"Premium";"D";"SI1";58,3;58;5305;6,65;6,59;3,86
"12677";1,24;"Premium";"H";"VS2";62,8;57;5305;6,83;6,79;4,28
"12678";1,09;"Premium";"I";"VS2";60,1;59;5306;6,74;6,67;4,03
"12679";1,01;"Ideal";"H";"VS2";62,7;57;5306;6,41;6,39;4,01
"12680";1,15;"Ideal";"H";"SI2";62,5;58;5306;6,65;6,69;4,17
"12681";1,09;"Ideal";"F";"SI2";62;56;5306;6,62;6,58;4,09
"12682";1,26;"Ideal";"J";"VS2";63,2;57;5306;6,86;6,81;4,32
"12683";1,27;"Ideal";"F";"SI2";62;55;5308;6,9;6,95;4,3
"12684";1,21;"Very Good";"G";"SI2";62,7;59;5308;6,66;6,74;4,2
"12685";1,01;"Good";"F";"SI1";63,9;59;5309;6,29;6,32;4,03
"12686";1,2;"Good";"G";"SI2";62,1;60;5310;6,72;6,78;4,19
"12687";1,66;"Premium";"I";"SI2";60;59;5310;7,63;7,56;4,56
"12688";1,36;"Premium";"J";"SI2";62,6;58;5310;7,12;7;4,42
"12689";1,04;"Premium";"H";"SI1";60,7;62;5311;6,57;6,51;3,97
"12690";1,01;"Premium";"E";"SI1";62;61;5311;6,42;6,38;3,97
"12691";0,28;"Ideal";"E";"VS1";62;57;598;4,17;4,2;2,59
"12692";0,26;"Very Good";"E";"VVS2";61,7;60;599;4,11;4,12;2,54
"12693";0,38;"Very Good";"G";"SI1";57,5;60;599;4,83;4,88;2,79
"12694";0,4;"Ideal";"J";"VS2";62,6;57;599;4,68;4,71;2,94
"12695";0,4;"Ideal";"J";"VS2";62,2;54;599;4,75;4,8;2,97
"12696";0,27;"Ideal";"H";"VS2";61,8;56;599;4,15;4,17;2,57
"12697";0,36;"Ideal";"H";"VS2";62;55;599;4,58;4,63;2,86
"12698";0,38;"Ideal";"D";"SI2";62;53;599;4,68;4,71;2,91
"12699";0,3;"Fair";"F";"SI1";64,6;56;599;4,27;4,25;2,75
"12700";0,26;"Ideal";"E";"VVS2";62,2;56;599;4,12;4,15;2,57
"12701";0,26;"Good";"E";"VVS2";63,1;59;599;4,04;4,08;2,56
"12702";0,26;"Ideal";"F";"VVS2";62,5;56;599;4,1;4,12;2,57
"12703";0,26;"Very Good";"E";"VVS1";62,9;58;599;4,06;4,08;2,56
"12704";0,26;"Ideal";"E";"VVS1";62;56;599;4,09;4,13;2,55
"12705";0,26;"Ideal";"E";"VVS1";61,7;57;599;4,07;4,1;2,52
"12706";0,26;"Premium";"E";"VVS1";61,7;59;599;4,1;4,14;2,54
"12707";0,26;"Premium";"E";"VVS1";62,3;60;599;4,07;4,09;2,54
"12708";0,26;"Ideal";"F";"VVS1";61,6;57;599;4,08;4,1;2,52
"12709";0,26;"Premium";"E";"VVS1";61,8;58;599;4,11;4,14;2,55
"12710";0,26;"Ideal";"F";"VVS1";62,4;56;599;4,1;4,11;2,56
"12711";0,26;"Ideal";"D";"VVS2";62,5;56;599;4,08;4,11;2,56
"12712";0,26;"Ideal";"D";"VVS2";61,4;56;599;4,12;4,15;2,54
"12713";0,26;"Ideal";"E";"VVS2";61,5;56;599;4,08;4,11;2,52
"12714";0,26;"Ideal";"E";"VVS2";62,3;57;599;4,06;4,09;2,54
"12715";0,26;"Ideal";"E";"VVS2";62;56;599;4,1;4,13;2,55
"12716";0,26;"Ideal";"F";"VVS2";61,6;57;599;4,08;4,1;2,52
"12717";0,4;"Good";"D";"SI2";64;56;599;4,64;4,7;2,99
"12718";0,32;"Ideal";"E";"VS2";61,8;54;599;4,4;4,43;2,73
"12719";0,32;"Ideal";"E";"VS2";61,4;56;599;4,41;4,45;2,72
"12720";0,29;"Very Good";"D";"VVS2";59,1;61;600;4,33;4,37;2,57
"12721";1,24;"Premium";"D";"SI2";61;59;5311;6,93;6,97;4,24
"12722";1,04;"Ideal";"G";"SI1";61,9;56;5311;6,46;6,5;4,01
"12723";1,02;"Premium";"H";"VS2";61,2;58;5312;6,5;6,47;3,97
"12724";1,02;"Premium";"H";"VS2";62,5;56;5312;6,45;6,42;4,02
"12725";0,9;"Premium";"E";"VS2";62,6;60;5312;6,15;6,08;3,83
"12726";0,9;"Premium";"E";"VS2";59,5;58;5312;6,33;6,28;3,75
"12727";1,02;"Ideal";"H";"VS2";61,2;56;5312;6,53;6,48;3,98
"12728";1,02;"Premium";"H";"VS2";62,5;60;5312;6,43;6,38;4
"12729";1,5;"Good";"F";"I1";60,6;62;5313;7,22;7,24;4,38
"12730";1,03;"Very Good";"D";"SI1";60,5;61;5313;6,43;6,47;3,9
"12731";1,07;"Ideal";"F";"SI2";61,4;56;5313;6,57;6,63;4,05
"12732";1,16;"Good";"H";"SI1";64,2;58,6;5314;6,61;6,66;4,26
"12733";1,23;"Ideal";"I";"SI2";61,2;58;5315;6,86;6,9;4,21
"12734";1,18;"Good";"D";"SI2";61,7;63;5315;6,67;6,72;4,13
"12735";1,11;"Premium";"H";"SI1";62,8;61;5315;6,63;6,56;4,14
"12736";1,11;"Premium";"H";"SI1";61,5;59;5315;6,69;6,64;4,1
"12737";1,11;"Ideal";"H";"SI1";61;56;5315;6,74;6,7;4,1
"12738";1,11;"Ideal";"H";"SI1";60,2;54;5315;6,82;6,7;4,07
"12739";1,13;"Premium";"I";"VS1";62,2;58;5316;6,68;6,63;4,14
"12740";1,13;"Premium";"I";"VS1";61,7;54;5316;6,74;6,71;4,15
"12741";1,13;"Premium";"E";"SI2";60,4;59;5316;6,75;6,7;4,06
"12742";1,01;"Ideal";"H";"VS2";60,6;57;5317;6,54;6,49;3,95
"12743";0,91;"Good";"F";"VVS2";64;61;5317;6,06;6,13;3,9
"12744";1,19;"Ideal";"H";"SI1";62,3;55;5318;6,84;6,8;4,25
"12745";1,2;"Ideal";"J";"VS2";61,8;55;5318;6,84;6,86;4,23
"12746";1,33;"Premium";"G";"SI2";59,2;62;5318;7,22;7,16;4,26
"12747";1,28;"Good";"I";"VS2";58,2;64;5319;7,09;7,03;4,11
"12748";1,06;"Ideal";"E";"SI2";62,2;55;5319;6,54;6,51;4,06
"12749";1,25;"Premium";"H";"SI1";59,4;62;5320;7,07;7;4,18
"12750";1,1;"Very Good";"D";"SI2";61,1;58;5320;6,61;6,69;4,06
"12751";1;"Very Good";"D";"SI1";63,2;59;5320;6,29;6,4;4,01
"12752";1;"Premium";"H";"VS2";62,6;59;5320;6,37;6,31;3,97
"12753";1,2;"Very Good";"G";"SI2";62,9;54;5321;6,76;6,79;4,26
"12754";1,22;"Ideal";"H";"SI2";62,3;55,3;5321;6,8;6,87;4,26
"12755";1,04;"Ideal";"F";"SI1";61,3;55;5321;6,51;6,53;4
"12756";1;"Premium";"E";"SI1";59,7;57;5322;6,56;6,48;3,89
"12757";1;"Very Good";"E";"SI1";59,4;63;5322;6,47;6,42;3,83
"12758";1,2;"Very Good";"I";"VS1";63,1;58;5322;6,7;6,62;4,2
"12759";1;"Premium";"G";"VS2";60,8;60;5322;6,39;6,33;3,87
"12760";1,05;"Premium";"H";"VS2";61,1;58;5323;6,57;6,53;4
"12761";1,21;"Premium";"H";"SI2";62,7;59;5324;6,75;6,78;4,24
"12762";1,21;"Very Good";"H";"SI2";62,6;61;5324;6,7;6,75;4,21
"12763";1,21;"Very Good";"I";"SI1";62,1;56;5324;6,76;6,92;4,25
"12764";1,21;"Ideal";"J";"VS1";62,3;55;5324;6,81;6,86;4,26
"12765";0,9;"Very Good";"F";"VS1";61,2;56;5324;6,18;6,23;3,8
