"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"1202";0,7;"Very Good";"G";"VVS2";61,8;60;2936;5,63;5,69;3,5
"1203";0,81;"Very Good";"H";"SI1";60,2;58;2936;6,06;6,1;3,66
"1204";0,74;"Ideal";"F";"VS2";60,5;59;2936;5,81;5,86;3,53
"1205";0,7;"Ideal";"D";"SI2";62,6;54;2936;5,69;5,72;3,57
"1206";0,82;"Ideal";"E";"SI2";62,1;56;2937;6,01;5,98;3,72
"1207";0,76;"Premium";"E";"SI1";58,3;62;2937;6,12;5,95;3,52
"1208";0,76;"Premium";"G";"VS1";59,6;57;2937;6,01;5,91;3,55
"1209";0,95;"Premium";"G";"SI2";58,8;60;2937;6,35;6,31;3,72
"1210";0,71;"Very Good";"H";"VVS1";62,7;57;2938;5,66;5,72;3,57
"1211";0,71;"Very Good";"H";"VVS1";62,7;59;2938;5,65;5,67;3,55
"1212";0,81;"Ideal";"E";"SI2";60,2;57;2938;6,1;6,06;3,66
"1213";0,73;"Very Good";"F";"VS2";62,7;58;2939;5,73;5,75;3,6
"1214";0,73;"Very Good";"G";"VS1";60,7;57;2939;5,76;5,83;3,52
"1215";0,83;"Very Good";"F";"SI2";61,9;56;2939;5,99;6,02;3,72
"1216";0,77;"Premium";"D";"SI1";59,5;60;2939;6,01;5,95;3,56
"1217";0,8;"Ideal";"E";"SI2";60,8;56;2939;6,02;6,01;3,66
"1218";0,73;"Ideal";"F";"VS2";62,7;58;2939;5,72;5,77;3,6
"1219";0,72;"Ideal";"E";"SI2";62,4;57;2939;5,71;5,74;3,57
"1220";0,75;"Ideal";"G";"VS2";60,6;55;2939;5,93;5,91;3,59
"1221";0,8;"Premium";"E";"SI2";59,9;58;2939;6,03;5,96;3,59
"1222";0,81;"Ideal";"I";"VS2";61,8;56;2939;6,02;5,99;3,71
"1223";0,82;"Premium";"H";"VS2";62,6;59;2939;5,99;5,93;3,73
"1224";0,7;"Good";"F";"VVS2";63,1;57;2940;5,59;5,66;3,55
"1225";1,24;"Very Good";"J";"I1";61,9;55;2940;6,85;6,92;4,26
"1226";0,7;"Very Good";"F";"VVS2";62,6;59;2940;5,6;5,64;3,52
"1227";0,7;"Ideal";"F";"VS1";61,2;54;2940;5,92;5,64;3,54
"1228";0,75;"Fair";"E";"VS2";56;67;2940;6,18;6,08;3,43
"1229";1;"Good";"H";"I1";57,6;61;2940;6,67;6,6;3,82
"1230";0,75;"Ideal";"E";"VS2";61,6;57;2940;5,84;5,81;3,59
"1231";0,7;"Ideal";"E";"VS2";61,5;56;2940;5,73;5,68;3,51
"1232";0,79;"Very Good";"E";"SI2";59,2;59;2941;6,04;6,06;3,58
"1233";0,8;"Good";"F";"SI1";63,8;59;2941;5,83;5,87;3,73
"1234";0,81;"Very Good";"F";"SI2";62,7;58;2942;5,92;5,95;3,72
"1235";0,71;"Premium";"F";"VS1";61,1;58;2942;5,76;5,72;3,51
"1236";1,03;"Fair";"G";"SI2";65,7;59;2942;6,3;6,24;4,12
"1237";0,7;"Ideal";"F";"VS2";60,8;56;2942;5,78;5,79;3,52
"1238";0,76;"Premium";"D";"SI1";61,6;59;2942;5,84;5,82;3,59
"1239";1,01;"Fair";"G";"SI2";67,1;59;2942;6,27;6,19;4,18
"1240";0,73;"Ideal";"D";"SI1";61,4;56;2943;5,82;5,78;3,56
"1241";0,72;"Ideal";"F";"VS2";62;56;2943;5,77;5,75;3,57
"1242";0,74;"Very Good";"H";"VVS2";61,3;58;2944;5,8;5,85;3,57
"1243";0,79;"Ideal";"G";"SI1";61,6;55;2944;5,96;5,98;3,68
"1244";0,57;"Very Good";"D";"VVS1";60,4;57;2945;5,39;5,44;3,27
"1245";0,79;"Very Good";"H";"VS2";61,5;55;2945;5,89;5,94;3,64
"1246";0,78;"Very Good";"D";"SI1";62,4;58;2945;5,86;5,9;3,67
"1247";0,85;"Good";"G";"SI1";64,9;56;2945;5,95;5,98;3,87
"1248";0,71;"Very Good";"E";"VS1";63,3;59;2946;5,64;5,67;3,58
"1249";0,71;"Very Good";"E";"VS1";62,7;57;2946;5,69;5,73;3,58
"1250";0,72;"Ideal";"H";"VVS1";62,2;56;2946;5,72;5,75;3,57
"1251";0,72;"Ideal";"H";"VVS1";62,5;57;2946;5,7;5,73;3,57
"1252";0,77;"Ideal";"I";"SI1";61,5;56;2946;5,9;5,93;3,64
"1253";0,79;"Ideal";"E";"SI1";62,3;55;2946;5,9;5,94;3,69
"1254";0,78;"Very Good";"H";"VS1";61,7;56;2947;5,92;5,94;3,66
"1255";0,76;"Ideal";"E";"VS1";62,1;57;2947;5,82;5,87;3,63
"1256";0,92;"Ideal";"H";"SI2";58,5;57;2947;6,37;6,34;3,72
"1257";0,73;"Premium";"D";"VS2";60,9;59;2947;5,82;5,77;3,53
"1258";0,7;"Ideal";"H";"VVS1";61,2;57;2947;5,69;5,72;3,49
"1259";0,7;"Ideal";"H";"VVS1";60,5;58;2947;5,76;5,81;3,5
"1260";0,74;"Ideal";"I";"VS1";62;56;2947;5,79;5,82;3,6
"1261";0,74;"Ideal";"I";"VS1";61,1;57;2947;5,83;5,86;3,57
"1262";0,73;"Ideal";"D";"SI1";61,2;57;2947;5,79;5,81;3,55
"1263";0,82;"Good";"H";"VS2";62,4;54;2947;5,97;6,04;3,75
"1264";0,9;"Premium";"I";"SI1";60,9;56;2947;6,26;6,21;3,8
"1265";0,73;"Ideal";"G";"VS1";61,7;55;2948;5,8;5,84;3,59
"1266";0,7;"Ideal";"E";"SI1";62;56;2948;5,68;5,7;3,53
"1267";0,9;"Premium";"I";"SI2";62,5;58;2948;6,15;6,1;3,83
"1268";0,9;"Fair";"I";"SI2";66,4;60;2948;5,92;5,86;3,91
"1269";0,9;"Premium";"I";"SI2";60,6;60;2948;6,28;6,23;3,79
"1270";0,9;"Ideal";"I";"SI2";62;56;2948;6,2;6,16;3,83
"1271";1;"Fair";"E";"SI2";65,8;58;2948;6,28;6,16;4,09
"1272";0,72;"Very Good";"E";"VS2";63;56;2949;5,66;5,73;3,59
"1273";0,76;"Ideal";"E";"SI1";61,7;57;2949;5,84;5,89;3,62
"1274";0,77;"Ideal";"D";"SI1";62,6;57;2949;5,81;5,92;3,67
"1275";0,72;"Ideal";"H";"VS1";62,3;55;2949;5,72;5,74;3,57
"1276";0,99;"Fair";"J";"SI1";58;67;2949;6,57;6,5;3,79
"1277";0,81;"Very Good";"I";"VS1";62,7;58;2950;5,9;5,96;3,72
"1278";0,71;"Ideal";"G";"VS1";62,4;57;2950;5,68;5,73;3,56
"1279";0,71;"Premium";"D";"VS2";62,1;60;2950;5,72;5,68;3,54
"1280";0,54;"Ideal";"F";"VVS1";61,6;55;2951;5,27;5,28;3,25
"1281";0,72;"Very Good";"D";"VS1";62,7;58;2951;5,65;5,68;3,55
"1282";0,81;"Ideal";"H";"SI1";62,3;58;2951;5,95;5,96;3,71
"1283";0,73;"Ideal";"F";"SI1";61,6;55;2951;5,77;5,81;3,56
"1284";0,72;"Ideal";"E";"SI1";61;56;2951;5,84;5,79;3,55
"1285";0,7;"Very Good";"E";"VS2";62,4;58;2952;5,66;5,68;3,54
"1286";0,7;"Very Good";"E";"VS2";63,4;59;2952;5,63;5,67;3,58
"1287";0,7;"Very Good";"E";"VS2";61,8;59;2952;5,63;5,67;3,49
"1288";0,7;"Very Good";"E";"VS1";61,3;60;2952;5,68;5,7;3,49
"1289";0,72;"Ideal";"G";"VS2";61,5;55;2952;5,76;5,79;3,55
"1290";0,72;"Ideal";"G";"VS2";61,4;55;2952;5,76;5,8;3,55
"1291";0,7;"Ideal";"E";"VS2";61,9;58;2952;5,7;5,73;3,54
"1292";0,7;"Ideal";"E";"VS2";62,6;57;2952;5,63;5,68;3,54
"1293";0,7;"Ideal";"E";"VS2";62,1;55;2952;5,71;5,75;3,56
"1294";0,74;"Ideal";"I";"IF";62,1;53,9;2952;5,79;5,81;3,6
"1295";0,7;"Good";"E";"VS1";61;61;2952;5,69;5,72;3,48
"1296";0,8;"Very Good";"H";"VS2";59,1;59;2953;6,02;6,07;3,57
"1297";0,79;"Premium";"F";"VS2";63;59;2953;5,84;5,8;3,66
"1298";0,75;"Good";"F";"VS1";64,4;59;2953;5,67;5,72;3,66
"1299";0,71;"Very Good";"E";"VS2";59,6;60;2954;5,8;5,85;3,47
"1300";0,72;"Ideal";"D";"SI1";61,9;55;2954;5,75;5,78;3,57
"1301";0,72;"Premium";"E";"VS2";61,1;59;2954;5,75;5,8;3,53
"1302";0,72;"Premium";"D";"SI1";61,4;59;2954;5,71;5,79;3,53
"1303";0,75;"Ideal";"D";"SI1";62,3;57;2954;5,8;5,83;3,62
"1304";0,82;"Very Good";"D";"SI1";63,1;58;2954;5,97;5,95;3,76
"1305";0,76;"Ideal";"G";"VS2";61,7;54;2954;5,88;5,92;3,64
"1306";0,89;"Premium";"I";"VS1";62,2;62;2955;6,14;6,02;3,78
"1307";0,7;"Very Good";"F";"VS2";62,4;57;2956;5,67;5,71;3,55
"1308";0,74;"Very Good";"H";"VS1";61,4;56;2956;5,81;5,84;3,57
"1309";0,74;"Very Good";"H";"VS1";62,3;56;2956;5,75;5,78;3,59
"1310";0,95;"Good";"I";"SI2";63,8;57;2956;6,13;6,23;3,94
"1311";0,91;"Very Good";"J";"SI1";62,8;59;2956;6,14;6,19;3,87
"1312";0,7;"Ideal";"F";"VS2";60,8;57;2956;5,75;5,77;3,5
"1313";0,71;"Good";"F";"VVS2";58,2;60;2956;5,89;5,94;3,44
"1314";0,7;"Premium";"D";"VS1";60,4;58;2956;5,78;5,71;3,47
"1315";0,72;"Ideal";"F";"VS2";62,6;56;2956;5,75;5,72;3,59
"1316";0,72;"Ideal";"F";"VS2";62,2;56;2956;5,75;5,73;3,57
"1317";0,72;"Ideal";"H";"VVS1";62;55;2958;5,74;5,77;3,57
"1318";0,79;"Ideal";"I";"VS1";62,2;57;2958;5,89;5,94;3,68
"1319";0,72;"Good";"G";"VS1";58;57,8;2958;5,85;5,87;3,4
"1320";0,98;"Fair";"F";"SI2";61,6;66;2958;6,46;6,24;3,92
"1321";0,56;"Very Good";"D";"VVS1";60,1;58;2959;5,36;5,42;3,24
"1322";0,7;"Very Good";"F";"VS1";60,1;58;2959;5,73;5,79;3,46
"1323";0,79;"Premium";"G";"VS2";62,3;58;2959;5,92;5,89;3,68
"1324";0,82;"Ideal";"I";"SI1";61,8;55;2959;6;6,03;3,72
"1325";0,74;"Fair";"G";"VVS2";65,2;58;2959;5,7;5,6;3,69
"1326";0,71;"Very Good";"H";"VVS2";61,8;56;2960;5,7;5,73;3,53
"1327";0,7;"Very Good";"D";"VS2";63;56;2960;5,61;5,69;3,56
"1328";0,7;"Good";"D";"VS2";63,4;57;2960;5,6;5,67;3,57
"1329";0,7;"Ideal";"D";"VS2";61,3;57;2960;5,72;5,76;3,52
"1330";0,76;"Ideal";"F";"VS2";62,6;56;2960;5,82;5,78;3,63
"1331";0,72;"Ideal";"G";"VS2";61,3;56;2960;5,77;5,81;3,55
"1332";0,64;"Ideal";"G";"IF";61,7;58;2960;5,52;5,56;3,42
"1333";0,71;"Good";"F";"VVS2";58,9;61;2960;5,8;5,9;3,44
"1334";0,74;"Ideal";"G";"VS1";61,8;55;2960;5,85;5,8;3,6
"1335";0,77;"Very Good";"H";"VS1";62,8;58;2961;5,75;5,78;3,62
"1336";0,74;"Ideal";"H";"VVS2";61,2;57;2961;5,79;5,85;3,56
"1337";0,72;"Premium";"E";"VS1";61,5;60;2961;5,79;5,75;3,55
"1338";0,73;"Premium";"F";"VS1";61,9;56;2961;5,81;5,76;3,58
"1339";0,73;"Premium";"F";"VS1";62,7;56;2961;5,75;5,73;3,6
"1340";0,63;"Ideal";"F";"VVS2";62,3;56;2961;5,48;5,5;3,42
"1341";0,72;"Ideal";"H";"VS1";61,1;57;2961;5,8;5,82;3,55
