"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"24802";2,03;"Ideal";"I";"SI2";60;57;13182;8,32;8,2;4,96
"24803";2,1;"Ideal";"I";"SI1";61,7;55;13182;8,21;8,13;5,04
"24804";1,63;"Good";"F";"SI1";59,8;56;13187;7,57;7,64;4,55
"24805";1,53;"Very Good";"G";"VS1";62,8;59;13189;7,32;7,36;4,61
"24806";1,71;"Ideal";"H";"VS2";62,4;58;13190;7,64;7,68;4,78
"24807";1,51;"Premium";"H";"IF";60,2;60;13194;7,44;7,41;4,47
"24808";1,51;"Premium";"G";"VS2";61,2;61;13194;7,44;7,33;4,52
"24809";1,54;"Very Good";"D";"SI1";63;59;13196;7,31;7,35;4,62
"24810";1,71;"Ideal";"G";"SI1";62,1;56;13196;7,65;7,61;4,74
"24811";2,06;"Premium";"I";"SI2";62,7;60;13198;8,11;8,06;5,07
"24812";2,01;"Premium";"H";"SI2";61,9;57;13199;8,13;7,96;4,98
"24813";1,27;"Very Good";"F";"VVS1";62,5;56;13200;6,99;6,93;4,35
"24814";2,29;"Ideal";"J";"SI2";62,3;57;13200;8,39;8,43;5,24
"24815";2,01;"Ideal";"F";"SI2";62,9;56;13201;8,05;7,9;5,02
"24816";2;"Very Good";"J";"VS1";61;51,6;13203;8,14;8,18;4,97
"24817";3;"Premium";"G";"I1";59,7;60;13203;9,42;9,26;5,58
"24818";2,14;"Premium";"J";"SI2";61,5;59;13205;8,25;8,3;5,11
"24819";2,08;"Very Good";"H";"SI2";63,4;59;13206;8,06;8;5,09
"24820";1,53;"Premium";"G";"VS2";59,9;61;13206;7,54;7,45;4,49
"24821";1,52;"Premium";"G";"VS1";61,5;58;13207;7,39;7,31;4,52
"24822";1,63;"Very Good";"H";"VVS1";59,1;58;13211;7,68;7,84;4,59
"24823";2,09;"Premium";"J";"SI2";60;60;13212;8,37;8,32;5,01
"24824";1,51;"Ideal";"G";"VS2";59,8;57;13214;7,48;7,53;4,48
"24825";1,52;"Very Good";"F";"VS2";60,9;56;13215;7,38;7,44;4,51
"24826";2,01;"Premium";"J";"SI1";63;57;13219;8,07;8;5,06
"24827";1,73;"Premium";"H";"VS2";59,2;61;13221;7,82;7,78;4,62
"24828";1,51;"Premium";"F";"VS2";61,8;56;13221;7,39;7,28;4,53
"24829";1,53;"Very Good";"G";"VS2";58,9;59;13225;7,58;7,61;4,47
"24830";2,01;"Premium";"J";"VS2";61,5;60;13228;8,13;8,07;4,98
"24831";1,53;"Very Good";"G";"VS1";60,3;59;13228;7,52;7,58;4,55
"24832";2,01;"Premium";"J";"VS2";61,1;59;13228;8,07;8,04;4,92
"24833";2,03;"Premium";"D";"SI2";61,7;58;13229;8,14;8,1;5,01
"24834";2,02;"Ideal";"I";"SI2";61,7;57;13229;8,12;8,05;4,99
"24835";2,02;"Premium";"H";"SI1";61,4;61;13229;8,09;8,03;4,95
"24836";1,35;"Ideal";"G";"VVS2";61,5;55;13230;7,11;7,16;4,39
"24837";1,5;"Good";"D";"VS2";64,1;54;13232;7,17;7,24;4,62
"24838";2,11;"Premium";"H";"SI2";61;58;13233;8,31;8,27;5,06
"24839";1,51;"Ideal";"G";"VS2";62;56;13234;7,32;7,35;4,55
"24840";1,5;"Very Good";"G";"VS2";63,5;54;13239;7,26;7,22;4,6
"24841";2,33;"Good";"G";"SI2";63,9;60;13242;8,37;8,3;5,32
"24842";1,7;"Ideal";"I";"VVS2";61,7;57;13247;7,67;7,62;4,71
"24843";1,53;"Good";"H";"IF";63,1;57;13248;7,25;7,34;4,6
"24844";1,53;"Very Good";"G";"VS2";61,6;57;13248;7,3;7,4;4,53
"24845";1,51;"Premium";"F";"VS2";63;56;13248;7,3;7,26;4,59
"24846";2,17;"Premium";"H";"SI1";62,3;58;13248;8,29;8,25;5,15
"24847";1,73;"Ideal";"I";"VS1";61,4;57;13250;7,7;7,65;4,71
"24848";1,38;"Ideal";"G";"VVS1";61,8;56;13250;7,15;7,12;4,41
"24849";1,73;"Premium";"I";"VS1";61,8;58;13250;7,75;7,68;4,76
"24850";1,63;"Very Good";"G";"VS2";62,5;57;13253;7,46;7,49;4,67
"24851";2,01;"Ideal";"J";"SI2";60,8;57;13253;8,15;8,13;4,95
"24852";1,51;"Ideal";"E";"SI1";62,2;56;13254;7,31;7,36;4,56
"24853";1,83;"Ideal";"E";"SI2";62,8;56;13254;7,82;7,76;4,89
"24854";1,7;"Premium";"G";"SI1";61,7;58;13256;7,69;7,6;4,72
"24855";1,18;"Ideal";"F";"VVS1";61,5;55,6;13257;6,79;6,83;4,19
"24856";1,32;"Ideal";"G";"VVS2";61,6;56;13261;7,03;7,08;4,35
"24857";2;"Ideal";"J";"VS2";62,3;55;13263;8,03;8,06;5,01
"24858";2,18;"Premium";"I";"SI1";63;58;13263;8,23;8,17;5,22
"24859";2,02;"Premium";"F";"SI2";61,3;58;13267;8,09;8,05;4,95
"24860";2,01;"Very Good";"F";"SI1";63,4;58;13275;8,03;7,96;5,07
"24861";1,51;"Good";"G";"VVS2";63,8;59;13275;7,28;7,24;4,63
"24862";1,93;"Very Good";"I";"SI1";62,8;58;13278;7,89;7,97;4,98
"24863";2,5;"Fair";"H";"SI2";64,9;58;13278;8,46;8,43;5,48
"24864";2,5;"Fair";"H";"SI2";64,9;58;13278;8,46;8,43;5,48
"24865";1,52;"Ideal";"E";"SI1";62,1;56;13280;7,35;7,38;4,57
"24866";1,52;"Premium";"G";"VS2";61,9;56;13282;7,39;7,28;4,54
"24867";1,54;"Very Good";"G";"VS1";60,7;60;13284;7,43;7,55;4,55
"24868";2,02;"Good";"I";"SI1";64,3;56;13286;7,85;7,99;5,09
"24869";1,5;"Very Good";"D";"VS2";62,4;59;13287;7,21;7,27;4,52
"24870";1,52;"Premium";"G";"VS2";62,7;58;13287;7,38;7,29;4,6
"24871";1,71;"Good";"E";"SI1";64;53;13287;7,68;7,54;4,87
"24872";1,57;"Premium";"F";"SI1";58,3;58;13288;7,72;7,68;4,49
"24873";1,64;"Ideal";"F";"SI1";61,8;55;13289;7,6;7,58;4,69
"24874";1,55;"Ideal";"E";"SI1";61,5;56;13291;7,4;7,36;4,54
"24875";1,54;"Premium";"G";"VS2";60,2;60;13292;7,51;7,44;4,5
"24876";1,51;"Premium";"G";"VS1";61,1;58;13293;7,38;7,36;4,5
"24877";1,62;"Premium";"F";"SI1";63;58;13298;7,47;7,43;4,69
"24878";1,59;"Ideal";"D";"SI1";61,3;56;13298;7,5;7,6;4,63
"24879";1,62;"Premium";"F";"SI1";62,6;58;13298;7,53;7,48;4,7
"24880";1,7;"Premium";"H";"VS2";62,4;57;13298;7,6;7,54;4,72
