"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"28202";0,4;"Very Good";"E";"SI2";62,9;59;666;4,66;4,69;2,94
"28203";0,4;"Very Good";"H";"SI1";62,6;58;666;4,68;4,72;2,94
"28204";0,4;"Premium";"D";"SI2";62,2;58;666;4,71;4,75;2,94
"28205";0,4;"Very Good";"D";"SI2";62,8;56;666;4,7;4,73;2,96
"28206";0,38;"Very Good";"G";"SI1";59,5;62;666;4,67;4,71;2,79
"28207";0,38;"Ideal";"G";"SI1";61,3;56;666;4,63;4,67;2,85
"28208";0,4;"Very Good";"H";"SI1";62,1;62;666;4,7;4,73;2,93
"28209";0,4;"Good";"I";"VS2";63,8;54;666;4,68;4,72;3
"28210";0,4;"Premium";"D";"SI2";62,4;58;666;4,69;4,73;2,94
"28211";0,4;"Ideal";"E";"SI2";61,2;55;666;4,74;4,77;2,91
"28212";0,38;"Very Good";"G";"SI1";61,4;61;666;4,62;4,66;2,85
"28213";0,4;"Premium";"H";"SI1";62,7;58;666;4,65;4,69;2,93
"28214";0,4;"Premium";"D";"SI2";59,9;60;666;4,74;4,78;2,85
"28215";0,38;"Good";"J";"VVS2";63,4;56;666;4,56;4,62;2,91
"28216";0,38;"Very Good";"G";"SI1";62,4;59;666;4,59;4,64;2,88
"28217";0,4;"Very Good";"H";"SI1";62,9;56;666;4,65;4,7;2,94
"28218";0,4;"Premium";"D";"SI2";62,1;60;666;4,69;4,75;2,93
"28219";0,33;"Ideal";"G";"VS1";61,6;57;666;4,41;4,45;2,73
"28220";0,33;"Premium";"G";"VS1";60,3;59;666;4,44;4,52;2,7
"28221";0,33;"Very Good";"G";"VS1";59,7;61;666;4,44;4,47;2,66
"28222";0,33;"Ideal";"F";"VS2";60,5;55;666;4,47;4,55;2,73
"28223";0,33;"Ideal";"F";"VS2";62,3;56;666;4,41;4,45;2,76
"28224";0,33;"Premium";"G";"VS1";61,6;58;666;4,39;4,44;2,72
"28225";0,33;"Ideal";"F";"VS2";62,1;55;666;4,45;4,47;2,77
"28226";0,33;"Good";"G";"VS1";63,1;57;666;4,38;4,4;2,77
"28227";0,33;"Ideal";"H";"VVS2";60,9;57;666;4,48;4,52;2,74
"28228";0,33;"Premium";"G";"VS1";60,5;58;666;4,43;4,49;2,7
"28229";0,33;"Premium";"G";"VS1";60,8;59;666;4,43;4,45;2,7
"28230";0,33;"Very Good";"F";"VS2";61,2;58;666;4,45;4,5;2,74
"28231";0,33;"Ideal";"H";"VVS2";62,2;56;666;4,44;4,46;2,77
"28232";0,33;"Ideal";"G";"VS1";62,3;54;666;4,45;4,48;2,78
"28233";0,33;"Ideal";"F";"VS2";61,9;57;666;4,4;4,42;2,73
"28234";0,33;"Ideal";"F";"VS2";61,6;56;666;4,44;4,46;2,74
"28235";0,33;"Ideal";"G";"VS1";61,8;56;666;4,42;4,45;2,74
"28236";0,33;"Ideal";"G";"VS1";62,3;57;666;4,38;4,42;2,74
"28237";0,33;"Ideal";"F";"VS2";62,3;56;666;4,43;4,46;2,77
"28238";0,33;"Very Good";"F";"VS2";62,4;57;666;4,39;4,43;2,75
"28239";0,33;"Ideal";"G";"VS1";61,4;54;666;4,44;4,48;2,74
"28240";0,33;"Ideal";"F";"VS2";61,3;56;666;4,43;4,47;2,73
"28241";0,33;"Ideal";"G";"VS1";62,1;56;666;4,4;4,42;2,74
"28242";0,33;"Premium";"H";"VVS2";61,6;58;666;4,42;4,45;2,73
"28243";0,33;"Premium";"G";"VS1";61,8;59;666;4,39;4,45;2,73
"28244";0,33;"Very Good";"F";"VS2";61,9;57;666;4,42;4,44;2,74
"28245";0,33;"Ideal";"H";"VVS2";61,7;56;666;4,41;4,44;2,73
"28246";0,33;"Ideal";"H";"VVS2";61,9;57;666;4,41;4,44;2,74
"28247";0,33;"Ideal";"G";"VS1";61,9;55;666;4,41;4,44;2,74
"28248";0,33;"Premium";"G";"VS1";61,6;60;666;4,41;4,46;2,73
"28249";0,33;"Ideal";"G";"VS1";62,1;55;666;4,43;4,46;2,76
"28250";0,33;"Ideal";"G";"VS1";61,9;56;666;4,44;4,48;2,76
"28251";0,33;"Premium";"F";"VS2";60,8;58;666;4,44;4,47;2,71
"28252";0,33;"Ideal";"G";"VS1";61,4;55;666;4,44;4,48;2,74
"28253";0,33;"Premium";"F";"VS2";62,1;59;666;4,39;4,44;2,74
"28254";0,33;"Premium";"F";"VS2";60,1;58;666;4,45;4,47;2,68
"28255";0,33;"Ideal";"F";"VS2";62,3;55;666;4,42;4,47;2,77
"28256";0,33;"Premium";"F";"VS2";62,1;59;666;4,4;4,45;2,75
"28257";0,33;"Ideal";"G";"VS1";62,4;56;666;4,43;4,45;2,77
"28258";0,33;"Premium";"F";"VS2";62,2;58;666;4,43;4,44;2,76
"28259";0,33;"Ideal";"H";"VVS2";61,9;55;666;4,45;4,47;2,76
"28260";0,33;"Premium";"G";"VS1";61,4;59;666;4,43;4,49;2,74
"28261";0,24;"Very Good";"E";"VS1";61,5;57;357;3,99;4,07;2,48
"28262";0,23;"Very Good";"D";"VS1";61,8;57;357;3,9;3,93;2,42
"28263";0,25;"Ideal";"H";"SI1";62,8;54;357;4,05;4,07;2,55
"28264";0,23;"Good";"E";"VS2";61,8;63;357;3,88;3,89;2,4
"28265";0,23;"Good";"F";"VS2";63,8;57;357;3,93;3,84;2,48
"28266";0,26;"Ideal";"I";"VS1";61,9;56;358;4,08;4,16;2,55
"28267";0,28;"Very Good";"H";"SI1";61,5;56;360;4,21;4,24;2,6
"28268";0,3;"Ideal";"I";"SI2";62;55;360;4,32;4,33;2,68
"28269";0,27;"Ideal";"G";"SI2";62,3;55;361;4,14;4,18;2,59
"28270";0,25;"Good";"E";"VS1";63,3;60;361;3,99;4,04;2,54
"28271";0,25;"Fair";"E";"VS1";55,2;64;361;4,21;4,23;2,33
"28272";0,32;"Good";"D";"I1";64;54;361;4,33;4,36;2,78
"28273";0,23;"Very Good";"D";"VS2";62,7;58;362;3,86;3,89;2,43
"28274";0,24;"Very Good";"E";"VS2";64,1;59;362;3,88;3,92;2,5
"28275";0,24;"Very Good";"E";"VS2";60,8;56;362;4,02;4,04;2,45
"28276";0,26;"Ideal";"H";"SI2";62,5;53;362;4,09;4,13;2,57
"28277";0,25;"Ideal";"G";"SI1";62,3;53;363;4,06;4,09;2,54
"28278";0,31;"Very Good";"J";"SI1";61,9;59;363;4,28;4,32;2,66
"28279";0,31;"Very Good";"J";"SI1";62,7;59;363;4,29;4,32;2,7
"28280";0,31;"Premium";"J";"SI1";60,9;60;363;4,36;4,38;2,66
"28281";0,31;"Good";"J";"SI1";63,5;55;363;4,3;4,33;2,74
"28282";0,24;"Ideal";"G";"SI1";62,2;54;364;3,97;4;2,48
"28283";0,23;"Ideal";"G";"SI1";62;54;364;3,95;3,99;2,46
"28284";0,23;"Ideal";"G";"SI1";62,1;53;364;3,93;3,96;2,45
"28285";0,32;"Premium";"J";"SI1";62,2;59;365;4,37;4,41;2,73
"28286";0,33;"Ideal";"J";"SI2";62,4;54;366;4,43;4,45;2,77
"28287";0,24;"Very Good";"E";"VS2";64,5;57;367;3,88;3,93;2,52
"28288";0,24;"Very Good";"D";"VS1";61,1;60;367;3,96;3,99;2,43
"28289";0,3;"Ideal";"I";"SI2";62,4;54;367;4,32;4,34;2,7
"28290";0,3;"Ideal";"I";"SI2";61,9;56;367;4,3;4,32;2,67
"28291";0,27;"Ideal";"I";"VS1";62,2;55;432;4,15;4,18;2,59
"28292";0,27;"Ideal";"I";"VS1";62,1;54;432;4,16;4,18;2,59
"28293";0,24;"Ideal";"I";"VS1";62;56;432;4;4,01;2,48
"28294";0,3;"Ideal";"G";"SI1";62,3;56;432;4,29;4,32;2,68
"28295";0,3;"Ideal";"G";"SI1";61,6;57;432;4,29;4,34;2,66
"28296";0,3;"Ideal";"G";"SI1";62;57;432;4,27;4,31;2,66
"28297";0,3;"Ideal";"G";"SI1";60,6;56;432;4,35;4,4;2,65
"28298";0,24;"Ideal";"I";"VVS1";62,3;57;432;3,98;3,95;2,47
"28299";0,24;"Ideal";"J";"VVS2";62,8;57;432;3,96;3,94;2,48
"28300";0,3;"Good";"H";"SI1";63,7;57;432;4,26;4,28;2,72
"28301";0,32;"Good";"I";"SI1";63,1;56;432;4,36;4,39;2,76
"28302";0,32;"Very Good";"I";"SI1";62,9;58;432;4,33;4,35;2,73
"28303";0,32;"Ideal";"I";"SI1";60,7;57;432;4,42;4,47;2,7
"28304";0,32;"Very Good";"I";"SI1";62,8;58;432;4,34;4,39;2,74
"28305";0,3;"Good";"H";"SI1";63,4;60;432;4,23;4,25;2,69
"28306";0,3;"Very Good";"H";"SI1";60,9;59;432;4,29;4,31;2,62
"28307";0,3;"Very Good";"H";"SI1";62,9;59;432;4,24;4,28;2,68
"28308";0,3;"Very Good";"H";"SI1";62,9;57;432;4,22;4,27;2,67
"28309";0,3;"Very Good";"H";"SI1";62,9;58;432;4,24;4,28;2,68
"28310";0,32;"Good";"I";"SI1";63,9;55;432;4,34;4,36;2,78
"28311";0,32;"Premium";"I";"SI1";61;59;432;4,36;4,39;2,67
"28312";0,3;"Good";"H";"SI1";63,3;56;432;4,27;4,29;2,71
"28313";0,3;"Good";"H";"SI1";63,1;56;432;4,27;4,29;2,7
"28314";0,32;"Ideal";"I";"SI1";62,4;57;432;4,35;4,37;2,72
"28315";0,32;"Premium";"I";"SI1";62,7;58;432;4,34;4,37;2,73
