"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"15802";1,22;"Very Good";"H";"SI1";62,4;57;6323;6,78;6,82;4,24
"15803";1,22;"Very Good";"H";"SI1";62,5;59;6323;6,79;6,82;4,25
"15804";1,21;"Very Good";"E";"SI1";62,9;58;6324;6,78;6,79;4,27
"15805";1,17;"Ideal";"H";"VS2";60,3;61;6324;6,84;6,8;4,11
"15806";1,07;"Ideal";"G";"VS2";61,1;59;6324;6,62;6,57;4,03
"15807";1;"Ideal";"E";"SI1";62,4;55;6324;6,34;6,42;3,98
"15808";1,2;"Ideal";"I";"VS1";62,1;57;6324;6,84;6,8;4,23
"15809";1,06;"Premium";"G";"VS2";60,1;58;6325;6,67;6,64;4
"15810";1,06;"Very Good";"G";"VS2";63,1;59;6325;6,48;6,45;4,08
"15811";1,01;"Very Good";"G";"VS1";62,7;56;6326;6,36;6,46;4,02
"15812";1,3;"Good";"D";"SI2";57,1;63;6327;7,22;7,27;4,14
"15813";1,24;"Premium";"H";"SI1";60,1;58;6327;7,04;7,01;4,22
"15814";1,29;"Ideal";"J";"SI1";61,6;57;6327;6,98;7,01;4,32
"15815";1,03;"Premium";"G";"VS2";62,3;59;6327;6,42;6,38;3,99
"15816";2,14;"Fair";"H";"I1";66,4;56;6328;8;7,92;5,29
"15817";1,18;"Ideal";"E";"SI2";60,9;57;6328;6,86;6,89;4,19
"15818";1;"Good";"D";"SI1";64,1;56;6328;6,28;6,24;4,01
"15819";1;"Premium";"F";"VS2";62,8;59;6328;6,35;6,32;3,98
"15820";1;"Ideal";"G";"VS2";60,5;56;6328;6,54;6,49;3,94
"15821";1;"Premium";"F";"VS2";62,2;59;6328;6,37;6,29;3,94
"15822";1,01;"Premium";"F";"VS2";60,8;58;6330;6,44;6,49;3,93
"15823";1,01;"Good";"F";"VS2";63,9;58;6330;6,32;6,39;4,06
"15824";1,26;"Ideal";"J";"VS1";62,2;58;6332;6,88;6,92;4,29
"15825";1,01;"Good";"F";"VS2";60,6;62;6332;6,52;6,49;3,94
"15826";1,02;"Premium";"F";"VS2";62,7;59;6333;6,44;6,41;4,03
"15827";1,2;"Premium";"H";"VS2";61,4;59;6333;6,79;6,75;4,16
"15828";1,02;"Ideal";"G";"VS2";60,6;56;6333;6,56;6,52;3,96
"15829";1,04;"Very Good";"G";"VS2";61,1;56;6334;6,54;6,56;4,01
"15830";1,22;"Very Good";"G";"SI1";62,1;58;6334;6,84;6,89;4,26
"15831";1,3;"Premium";"J";"VS1";61,6;56;6334;7,06;7;4,33
"15832";1,3;"Ideal";"J";"VS1";62,3;57;6334;7,06;6,97;4,37
"15833";1,01;"Premium";"G";"VS1";62,7;58;6335;6,36;6,31;3,97
"15834";1,19;"Ideal";"G";"SI1";62,3;55;6335;6,76;6,81;4,23
"15835";1,01;"Good";"E";"VS2";63,7;56;6335;6,29;6,27;4
"15836";1,01;"Premium";"E";"VS2";63;60;6335;6,35;6,32;3,99
"15837";1,01;"Premium";"E";"VS2";62,9;58;6335;6,47;6,37;4,04
"15838";1,01;"Premium";"E";"VS2";60,2;58;6335;6,56;6,52;3,94
"15839";1,01;"Very Good";"E";"VS2";63,1;60;6335;6,3;6,26;3,96
"15840";1,01;"Premium";"G";"VS1";61,2;58;6335;6,47;6,33;3,92
"15841";1,17;"Very Good";"H";"SI1";59,6;62;6336;6,88;6,82;4,08
"15842";1,31;"Ideal";"J";"SI1";62,5;56;6337;6,95;7,04;4,37
"15843";1,37;"Premium";"H";"VS2";60,9;59;6337;7,22;7,17;4,38
"15844";1,31;"Ideal";"I";"VS2";62,4;57;6338;6,93;6,97;4,34
"15845";0,81;"Ideal";"F";"IF";61,5;55;6338;5,98;6,05;3,7
"15846";1,37;"Ideal";"J";"SI1";62,1;55;6339;7,13;7,16;4,44
"15847";1;"Very Good";"F";"VS2";62,2;55;6340;6,39;6,44;3,99
"15848";1,01;"Ideal";"G";"VS2";62,4;57;6340;6,39;6,36;3,98
"15849";1,02;"Ideal";"D";"SI1";62,2;56;6340;6,43;6,47;4
"15850";1,5;"Fair";"H";"SI1";68;59;6340;7,12;6,82;4,76
"15851";1,35;"Premium";"I";"SI1";62,1;58;6340;7,07;7;4,37
"15852";1,04;"Ideal";"G";"VS2";62;57;6342;6,49;6,5;4,03
"15853";1,04;"Very Good";"F";"VS2";60,1;59;6342;6,56;6,61;3,96
"15854";1,02;"Ideal";"E";"SI1";62,6;57;6342;6,41;6,44;4,02
"15855";1,51;"Premium";"E";"SI2";62,7;58;6342;7,27;7,24;4,55
"15856";1,51;"Premium";"J";"VS2";62,3;59;6342;7,36;7,3;4,57
"15857";1,37;"Ideal";"I";"VS2";61,5;56;6343;7,14;7,11;4,38
"15858";1,22;"Ideal";"E";"SI2";62,7;57;6343;6,84;6,81;4,28
"15859";1,2;"Good";"D";"SI2";63,7;52;6344;6,72;6,68;4,27
"15860";1,03;"Premium";"E";"VS2";60;59;6344;6,54;6,6;3,94
"15861";1,1;"Ideal";"H";"VS2";62,7;56;6344;6,58;6,63;4,14
"15862";2;"Premium";"H";"I1";59,7;62;6344;8,19;8,02;4,85
"15863";1,2;"Good";"D";"SI2";62,2;65;6344;6,75;6,7;4,18
"15864";1,01;"Ideal";"E";"SI1";60,8;56;6346;6,53;6,47;3,95
"15865";1,01;"Ideal";"E";"SI1";61,1;57;6346;6,5;6,47;3,96
"15866";2,02;"Fair";"G";"I1";68;55;6346;7,77;7,72;5,27
"15867";2,02;"Fair";"G";"I1";65,6;57;6346;7,87;7,8;5,15
"15868";1,14;"Ideal";"G";"SI2";62,3;56;6346;6,66;6,69;4,16
"15869";1,21;"Ideal";"H";"SI2";62,1;58;6347;6,78;6,84;4,23
"15870";1;"Ideal";"G";"VS1";62,2;56;6349;6,35;6,41;3,97
"15871";1;"Ideal";"G";"VS1";62,7;54;6349;6,37;6,42;4,01
"15872";1;"Good";"G";"VS1";63,6;59;6349;6,3;6,34;4,02
"15873";1,26;"Premium";"I";"VS2";61,2;59;6350;7,03;6,9;4,26
"15874";1,26;"Premium";"H";"SI2";61,3;57;6350;6,96;6,87;4,24
"15875";1,2;"Very Good";"H";"SI1";61,6;61;6350;6,81;6,77;4,18
"15876";1,62;"Premium";"H";"SI2";63;58;6350;7,47;7,41;4,69
