"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"16002";1,27;"Ideal";"I";"VS2";62,6;57;6401;6,92;6,88;4,32
"16003";1,47;"Premium";"I";"SI2";61,6;59;6403;7,29;7,32;4,5
"16004";1,05;"Ideal";"F";"VS2";62,7;56;6403;6,52;6,59;4,11
"16005";1,27;"Ideal";"H";"SI2";61,8;57;6403;6,93;6,96;4,29
"16006";1,22;"Premium";"E";"SI1";59,7;61;6403;7,03;6,9;4,16
"16007";1,23;"Ideal";"E";"SI2";61,2;55;6403;7,01;6,92;4,26
"16008";1,04;"Very Good";"F";"VS2";59;57;6405;6,64;6,69;3,93
"16009";1,17;"Ideal";"I";"SI1";61,7;56;6405;6,73;6,78;4,17
"16010";1,3;"Premium";"J";"VVS2";62,9;60;6405;6,91;6,86;4,33
"16011";1,33;"Premium";"H";"SI2";62,8;52;6405;7,15;7,06;4,46
"16012";1,01;"Very Good";"G";"VS2";61,6;60;6406;6,42;6,47;3,97
"16013";1,01;"Very Good";"G";"VS2";63,4;55;6406;6,35;6,4;4,04
"16014";1,23;"Ideal";"H";"VS2";59;57;6406;7,05;6,99;4,14
"16015";1,3;"Premium";"H";"SI2";60,1;57;6406;7,17;7,13;4,3
"16016";1,01;"Good";"G";"VS1";59,2;63;6407;6,5;6,48;3,84
"16017";1,22;"Very Good";"G";"SI2";63,2;58;6409;6,82;6,76;4,29
"16018";1,32;"Ideal";"G";"SI2";62,9;57;6409;6,98;6,94;4,38
"16019";1,02;"Ideal";"G";"VS2";62,5;58;6410;6,36;6,44;4
"16020";1,08;"Ideal";"H";"VS2";60,3;57;6411;6,67;6,7;4,03
"16021";0,3;"Premium";"I";"VS1";60,3;58;608;4,34;4,32;2,61
"16022";0,3;"Premium";"I";"VS1";59,8;60;608;4,36;4,34;2,6
"16023";0,3;"Premium";"I";"VS1";60,4;58;608;4,4;4,34;2,64
"16024";0,3;"Ideal";"I";"VS1";61;56;608;4,37;4,35;2,66
"16025";0,3;"Premium";"I";"VS1";59,1;59;608;4,38;4,35;2,58
"16026";0,3;"Premium";"I";"VS1";58,8;61;608;4,43;4,38;2,59
"16027";0,3;"Premium";"I";"VS1";60,5;60;608;4,33;4,3;2,61
"16028";0,3;"Premium";"I";"VS1";60,8;59;608;4,32;4,3;2,62
"16029";0,3;"Very Good";"I";"VS1";63,4;54;608;4,32;4,29;2,73
"16030";0,3;"Ideal";"I";"VS1";62,5;54;608;4,32;4,29;2,69
"16031";0,3;"Ideal";"I";"VS1";62,5;57;608;4,32;4,29;2,69
"16032";0,3;"Premium";"I";"VS1";61,7;58;608;4,32;4,27;2,65
"16033";0,3;"Premium";"I";"VS1";62;58;608;4,3;4,25;2,65
"16034";0,3;"Premium";"I";"VS1";62,9;58;608;4,29;4,26;2,69
"16035";0,3;"Premium";"I";"VS1";61,7;59;608;4,3;4,26;2,64
"16036";0,3;"Premium";"I";"VS1";63;53;608;4,31;4,26;2,7
