"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"25202";2,01;"Ideal";"I";"SI2";62,3;57;13796;8,06;8,08;5,03
"25203";2,26;"Very Good";"H";"SI2";63,1;58;13797;8,3;8,22;5,21
"25204";1,52;"Very Good";"D";"VS2";62,4;58;13799;7,23;7,28;4,53
"25205";2,07;"Premium";"J";"VS2";61,5;59;13800;8,2;8,16;5,03
"25206";1,24;"Ideal";"D";"VVS2";62,6;55;13803;6,89;6,94;4,33
"25207";2,09;"Ideal";"I";"SI2";61,2;57;13807;8,19;8,27;5,04
"25208";1,52;"Ideal";"G";"VS2";62,8;54;13809;7,3;7,36;4,61
"25209";1,51;"Very Good";"G";"VS1";63,3;53;13811;7,33;7,26;4,62
"25210";2,01;"Premium";"D";"SI2";59,1;60;13811;8,31;8,21;4,88
"25211";1,51;"Ideal";"G";"VS1";62,8;56;13811;7,29;7,24;4,56
"25212";1,51;"Very Good";"G";"VS1";63,1;60;13811;7,3;7,24;4,59
"25213";1,51;"Premium";"G";"VS1";62,5;58;13811;7,27;7,23;4,53
"25214";2,18;"Very Good";"J";"SI1";62,9;59;13812;8,21;8,25;5,18
"25215";2,02;"Premium";"J";"VS2";62;59;13812;8,08;8,06;5
"25216";1,82;"Premium";"I";"VS1";61,4;60;13813;7,8;7,83;4,8
"25217";1,51;"Ideal";"G";"VS1";61,7;54;13818;7,36;7,41;4,56
"25218";1,71;"Very Good";"F";"VS2";63,5;59;13818;7,51;7,46;4,75
"25219";1,51;"Good";"F";"VS2";62;59;13819;7,18;7,37;4,51
"25220";1,5;"Ideal";"G";"VS1";61,3;53,9;13820;7,37;7,42;4,53
"25221";2;"Premium";"I";"SI2";60,7;61;13820;8,09;8,03;4,89
"25222";1,7;"Ideal";"H";"VS1";62,4;55;13823;7,61;7,69;4,77
"25223";1,27;"Ideal";"F";"VVS2";61;57;13823;6,98;7,02;4,27
"25224";1,22;"Premium";"E";"VVS1";61,1;60;13824;6,87;6,85;4,19
"25225";2,04;"Very Good";"J";"VS2";62,4;57;13825;8,04;8,19;5,06
"25226";2,14;"Fair";"F";"SI2";64,8;60;13825;8,11;8;5,22
"25227";2,24;"Premium";"J";"SI2";62,2;59;13827;8,37;8,33;5,19
"25228";1,51;"Premium";"G";"VVS2";62,9;60;13828;7,3;7,21;4,56
"25229";1,51;"Ideal";"G";"VS2";62,3;54;13828;7,35;7,33;4,57
"25230";1,51;"Premium";"G";"VS2";61,1;58;13828;7,42;7,38;4,45
"25231";2,31;"Premium";"H";"SI2";59,2;61;13831;8,65;8,57;5,1
"25232";2,01;"Premium";"I";"SI2";62,6;56;13833;8,1;8;5,04
"25233";1,59;"Ideal";"H";"VS1";60,7;56;13839;7,54;7,58;4,59
"25234";2,14;"Ideal";"I";"VS2";62,2;57;13844;8,22;8,19;5,1
"25235";2,07;"Premium";"H";"SI1";61,1;58;13844;8,27;8,2;5,03
"25236";1,5;"Good";"E";"VS2";63,9;58;13846;7,21;7,19;4,6
"25237";1,54;"Ideal";"G";"VS1";62,3;57;13846;7,35;7,38;4,59
"25238";2,52;"Fair";"H";"SI2";65,4;59;13846;8,49;8,42;5,53
"25239";2,01;"Very Good";"I";"SI1";60,8;60;13849;8,12;8,15;4,95
"25240";2,01;"Good";"H";"SI2";63,1;55;13849;7,99;8,09;5,07
"25241";2,02;"Premium";"H";"SI2";62,6;59;13850;8,03;7,97;5,01
"25242";1,6;"Ideal";"F";"VS2";60,1;57;13853;7,65;7,59;4,58
"25243";1,5;"Good";"F";"VS2";63,6;55;13853;7,27;7,22;4,61
"25244";1,5;"Fair";"F";"VS2";65,3;57;13853;7,15;7,12;4,66
"25245";1,5;"Premium";"F";"VS2";60,9;60;13853;7,42;7,35;4,5
"25246";2,03;"Very Good";"D";"SI2";63,1;58;13858;8,02;7,98;5,05
"25247";2,09;"Premium";"J";"SI1";62,2;59;13864;8,23;8,16;5,1
"25248";2,02;"Very Good";"I";"SI2";61,1;61;13865;8,08;8,11;4,95
"25249";1,76;"Premium";"D";"SI2";59,6;58;13867;7,9;7,86;4,7
"25250";1,58;"Very Good";"D";"SI1";62,7;60;13869;7,37;7,41;4,63
"25251";2,21;"Premium";"H";"SI2";59;59;13872;8,51;8,46;5,01
"25252";1,69;"Ideal";"F";"SI1";63;57;13872;7,62;7,55;4,78
"25253";1,43;"Premium";"D";"VS2";62,6;59;13873;7,19;7,21;4,51
"25254";1,61;"Ideal";"H";"VS2";61,8;56;13873;7,48;7,52;4,63
"25255";2,07;"Ideal";"I";"SI2";61,6;56;13879;8,16;8,18;5,04
"25256";2,03;"Ideal";"J";"VS2";62,1;57;13880;8,15;8,08;5,04
"25257";1,69;"Ideal";"H";"VS1";61;57;13882;7,72;7,66;4,69
"25258";2,12;"Premium";"E";"SI2";62,4;58;13884;8,22;8,18;5,12
"25259";2,26;"Premium";"H";"SI2";61,1;57;13885;8,45;8,4;5,15
"25260";1,67;"Ideal";"H";"VS1";61,8;55,9;13887;7,57;7,6;4,69
"25261";1,5;"Very Good";"E";"VS2";62,9;56;13892;7,31;7,22;4,57
"25262";2;"Very Good";"I";"SI2";59,5;61;13892;8,16;8,18;4,86
"25263";1,5;"Good";"E";"VS2";63,9;58;13899;7,2;7,24;4,61
"25264";1,52;"Ideal";"G";"VS1";59,7;57;13903;7,5;7,48;4,47
"25265";1,52;"Good";"G";"VS1";64;58;13903;7,22;7,18;4,61
"25266";1,71;"Very Good";"H";"VS1";62;56;13904;7,64;7,68;4,75
"25267";1,84;"Premium";"H";"SI1";59,7;58;13905;8,01;7,98;4,77
"25268";2,28;"Ideal";"G";"SI2";61,6;57;13907;8,44;8,37;5,18
"25269";2,06;"Premium";"G";"SI2";60,7;58;13908;8,18;8,25;4,99
"25270";1,79;"Ideal";"I";"VS1";61,3;57;13908;7,86;7,81;4,8
"25271";1,55;"Ideal";"G";"VS2";61,6;55;13912;7,45;7,48;4,6
"25272";2,06;"Premium";"I";"SI2";61;61;13912;8,18;8,1;5,02
"25273";1,58;"Ideal";"F";"VS2";60;57;13917;7,52;7,58;4,53
"25274";2,2;"Good";"H";"SI2";63,6;58;13919;8,21;8,17;5,21
"25275";1,9;"Premium";"G";"SI2";63;58;13919;7,93;7,86;4,97
"25276";2,28;"Premium";"H";"SI1";59,3;58;13919;8,6;8,56;5,09
"25277";1,52;"Premium";"F";"VS2";60,9;61;13919;7,46;7,28;4,49
"25278";2;"Ideal";"I";"SI2";61,1;59;13921;8,07;8,11;4,94
"25279";2,26;"Very Good";"H";"SI2";63,3;59;13923;8,35;8,26;5,25
"25280";1,53;"Ideal";"G";"VS1";60,6;54;13926;7,49;7,47;4,53
"25281";2,01;"Good";"H";"SI1";56,7;58;13929;8,31;8,36;4,73
"25282";1,24;"Ideal";"D";"VVS2";62,6;55;13929;6,94;6,89;4,33
"25283";2,1;"Premium";"J";"SI1";62,9;58;13930;8,15;8,09;5,11
"25284";2,23;"Premium";"J";"SI2";61,3;60;13931;8,4;8,35;5,13
"25285";2,09;"Ideal";"I";"SI2";61,2;57;13933;8,27;8,19;5,04
"25286";2,18;"Premium";"J";"SI1";62,9;59;13938;8,25;8,21;5,18
"25287";1,82;"Premium";"I";"VS1";61,4;60;13939;7,83;7,8;4,8
"25288";2,01;"Very Good";"G";"SI2";61,3;60;13940;8,08;8,17;4,98
"25289";1,6;"Premium";"G";"VS2";61,6;60;13942;7,55;7,49;4,63
"25290";1,51;"Very Good";"F";"VS2";61,9;63;13945;7,35;7,26;4,52
"25291";1,51;"Premium";"F";"VS2";62;59;13945;7,37;7,18;4,51
"25292";1,51;"Premium";"F";"VS2";61,7;58;13945;7,33;7,28;4,51
"25293";1,51;"Premium";"F";"VS2";62,9;61;13945;7,31;7,22;4,57
"25294";2,06;"Very Good";"J";"VS2";61,8;59;13948;8,14;8,2;5,05
"25295";1,7;"Ideal";"H";"VS1";62,4;55;13949;7,69;7,61;4,77
"25296";1,58;"Ideal";"H";"VS1";60,4;57;13950;7,55;7,65;4,59
"25297";1,71;"Premium";"G";"VS2";61,3;58;13951;7,79;7,7;4,75
"25298";1,25;"Very Good";"F";"IF";60,3;58;13953;6,96;7,03;4,22
"25299";2,08;"Good";"I";"SI2";63,8;58;13956;8,02;8,1;5,14
"25300";1,5;"Very Good";"E";"VS2";61;55;13963;7,38;7,45;4,52
"25301";1,58;"Very Good";"G";"VS1";62,8;57;13963;7,34;7,4;4,63
