"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"6802";0,92;"Good";"H";"VS1";62,3;63;4116;6,18;6,3;3,88
"6803";1,05;"Premium";"H";"SI2";61,4;58;4116;6,58;6,54;4,03
"6804";1,05;"Premium";"G";"SI2";61,7;56;4116;6,57;6,53;4,04
"6805";1,05;"Premium";"J";"VS1";60;60;4116;6,46;6,43;4
"6806";1,05;"Ideal";"J";"VS1";62,8;57;4116;6,45;6,41;4,04
"6807";1;"Premium";"E";"SI2";62,6;60;4116;6,35;6,33;3,97
"6808";0,9;"Good";"D";"SI1";64,4;60;4117;5,95;6;3,85
"6809";0,8;"Very Good";"E";"VS1";60,7;60;4118;6;6,09;3,67
"6810";1,02;"Ideal";"I";"SI2";61,8;57;4118;6,44;6,46;3,99
"6811";1,01;"Ideal";"E";"SI2";63;56;4118;6,34;6,3;3,98
"6812";1,01;"Premium";"E";"SI2";60,6;58;4118;6,53;6,47;3,94
"6813";1,01;"Fair";"E";"SI2";55,2;65;4118;6,78;6,67;3,71
"6814";1,01;"Very Good";"E";"SI2";63,1;61;4118;6,34;6,27;3,98
"6815";1,01;"Fair";"E";"SI2";64,7;55;4118;6,37;6,3;4,1
"6816";1,01;"Fair";"D";"SI1";66,3;55;4118;6,22;6,17;4,11
"6817";1,01;"Good";"E";"SI2";63,7;55;4118;6,38;6,31;4,05
"6818";1,01;"Premium";"G";"SI1";63;60;4118;6,34;6,3;3,98
"6819";1,01;"Ideal";"I";"VS1";62,9;56;4118;6,43;6,38;4,03
"6820";1,01;"Premium";"G";"SI1";60;59;4118;6,51;6,47;3,89
"6821";1,07;"Premium";"H";"SI2";62,2;59;4119;6,47;6,53;4,04
"6822";0,9;"Good";"F";"SI1";62,5;59;4119;6,1;6,13;3,82
"6823";0,9;"Very Good";"F";"SI1";62,7;59;4119;6,12;6,16;3,85
"6824";1,01;"Very Good";"F";"SI2";62,8;58;4119;6,31;6,36;3,98
"6825";1,01;"Ideal";"H";"SI2";62,8;56;4119;6,38;6,45;4,03
"6826";1,01;"Good";"F";"SI2";58,2;63;4119;6,51;6,55;3,8
"6827";1,01;"Very Good";"J";"VS2";59,3;59;4120;6,5;6,58;3,88
"6828";1,11;"Premium";"I";"SI2";61,5;58;4120;6,61;6,65;4,08
"6829";1,06;"Ideal";"H";"SI1";62,7;57;4120;6,48;6,53;4,08
"6830";1,11;"Premium";"I";"SI2";61,8;58;4120;6,61;6,66;4,1
"6831";0,9;"Good";"D";"SI1";63,8;58;4120;6,13;6,09;3,9
"6832";1,09;"Premium";"I";"SI2";61,3;55;4120;6,66;6,62;4,07
"6833";1,01;"Very Good";"F";"SI2";62,7;56;4121;6,35;6,4;4
"6834";1,01;"Good";"I";"VS2";62,8;59;4121;6,34;6,4;4
"6835";1,01;"Very Good";"F";"SI2";62,2;58;4121;6,36;6,4;3,97
"6836";1,01;"Good";"F";"SI2";63,6;59;4121;6,34;6,37;4,04
"6837";1,01;"Very Good";"F";"SI2";61;60;4121;6,44;6,48;3,94
"6838";1,01;"Premium";"F";"SI2";60,6;60;4121;6,46;6,5;3,93
"6839";0,91;"Premium";"D";"SI2";62,2;59;4123;6,19;6,23;3,86
"6840";0,91;"Very Good";"D";"SI2";61,5;56;4123;6,22;6,27;3,84
"6841";0,91;"Premium";"D";"SI2";61,1;60;4123;6,24;6,29;3,83
"6842";1,13;"Fair";"J";"SI1";64,9;55;4123;6,49;6,56;4,24
"6843";1,04;"Premium";"D";"SI2";60,9;57;4123;6,54;6,49;3,97
"6844";0,9;"Very Good";"F";"VS2";62,7;62;4124;6,11;6,17;3,85
