"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"10802";1,06;"Premium";"F";"SI1";62,4;58;4862;6,56;6,51;4,07
"10803";1,06;"Ideal";"F";"SI1";61,2;55;4862;6,62;6,57;4,03
"10804";1,06;"Premium";"F";"SI1";61,9;58;4862;6,58;6,53;4,06
"10805";0,99;"Very Good";"G";"SI1";62,8;56;4863;6,34;6,36;3,99
"10806";1,15;"Premium";"G";"SI1";62;58;4863;6,77;6,68;4,17
"10807";1,31;"Good";"G";"SI2";63,8;56;4864;7,03;6,89;4,44
"10808";1,08;"Premium";"F";"SI1";62,1;58;4864;6,57;6,61;4,09
"10809";1;"Ideal";"E";"SI1";61,5;57;4864;6,41;6,47;3,96
"10810";1;"Very Good";"E";"SI1";61,9;62;4864;6,34;6,4;3,94
"10811";1;"Very Good";"E";"SI1";62,1;57;4864;6,35;6,4;3,96
"10812";0,72;"Ideal";"E";"VVS1";61,4;57;4864;5,74;5,79;3,54
"10813";0,96;"Premium";"E";"SI1";60;60;4864;6,44;6,39;3,85
"10814";1,01;"Fair";"G";"VS1";66,8;61;4864;6,15;6,06;4,08
"10815";1,19;"Premium";"I";"SI1";62,2;58;4865;6,77;6,73;4,2
"10816";1,01;"Good";"H";"SI2";63;61;4865;6,32;6,29;3,97
"10817";1,05;"Ideal";"F";"SI2";62,7;54;4866;6,5;6,54;4,09
"10818";1;"Ideal";"G";"SI1";62,4;56;4867;6,34;6,41;3,98
"10819";1;"Very Good";"D";"SI2";62,6;57;4867;6,37;6,4;4
"10820";1,01;"Very Good";"H";"SI1";59,3;62;4868;6,57;6,55;3,89
"10821";1,1;"Ideal";"I";"SI1";60,8;61;4868;6,63;6,7;4,05
"10822";1,01;"Ideal";"G";"SI1";60,7;58;4868;6,55;6,52;3,97
"10823";1,16;"Very Good";"I";"VS2";62,6;59;4869;6,63;6,69;4,17
"10824";1,16;"Ideal";"I";"VS2";59,3;56;4869;6,84;6,88;4,07
"10825";0,84;"Very Good";"D";"VS1";60,1;58;4869;6,12;6,15;3,69
"10826";1,01;"Very Good";"F";"SI1";60,8;59;4869;6,49;6,53;3,96
"10827";1,15;"Ideal";"H";"SI2";62;56;4870;6,68;6,75;4,16
"10828";1,23;"Good";"J";"SI1";63,1;57,6;4870;6,74;6,8;4,27
"10829";1,02;"Ideal";"H";"SI2";62,4;55;4870;6,41;6,46;4,02
"10830";1,11;"Very Good";"H";"SI1";62;55;4871;6,61;6,68;4,12
"10831";0,9;"Ideal";"H";"VS2";60,9;54;4871;6,19;6,22;3,78
"10832";0,92;"Ideal";"E";"SI2";62,3;56;4871;6,21;6,25;3,88
"10833";0,9;"Ideal";"G";"SI1";61,9;57;4871;6,16;6,19;3,82
"10834";1,09;"Ideal";"H";"SI1";61,9;56;4871;6,64;6,61;4,1
"10835";1,09;"Very Good";"H";"SI1";63,2;57;4871;6,57;6,54;4,14
"10836";1,09;"Premium";"H";"SI1";61,8;58;4871;6,63;6,58;4,08
"10837";1,09;"Ideal";"H";"SI1";62,2;56;4871;6,59;6,56;4,09
"10838";1,09;"Ideal";"H";"SI1";62,4;55;4871;6,68;6,59;4,14
"10839";0,9;"Very Good";"G";"VS1";61,7;60;4872;6,11;6,2;3,8
"10840";1,2;"Premium";"I";"SI1";61,7;56;4872;6,82;6,76;4,19
"10841";1,01;"Ideal";"I";"SI1";60;60;4872;6,53;6,57;3,93
"10842";1,16;"Premium";"H";"SI2";61,8;58;4872;6,81;6,75;4,19
"10843";1,06;"Premium";"H";"SI1";61,6;59;4872;6,55;6,54;4,03
"10844";1,06;"Premium";"H";"SI1";62,8;58;4872;6,49;6,47;4,07
"10845";1,16;"Premium";"I";"SI1";60;58;4872;6,82;6,78;4,08
"10846";1,16;"Premium";"H";"SI2";60,2;59;4872;6,84;6,78;4,1
"10847";1;"Ideal";"H";"SI1";61,9;57;4872;6,43;6,39;3,97
"10848";1,16;"Premium";"I";"SI1";62,7;57;4872;6,76;6,67;4,21
"10849";1,01;"Ideal";"D";"SI2";62,6;56;4872;6,4;6,34;3,99
"10850";1,01;"Premium";"G";"SI1";62,6;59;4872;6,38;6,3;3,97
"10851";1,03;"Ideal";"E";"SI1";58,9;57;4873;6,62;6,56;3,88
"10852";1,07;"Very Good";"I";"VS2";62,5;56;4873;6,5;6,53;4,07
"10853";1,01;"Very Good";"H";"SI1";63,6;56;4873;6,31;6,37;4,03
"10854";1,03;"Ideal";"G";"SI2";61,8;55;4873;6,5;6,52;4,02
"10855";1,13;"Premium";"H";"SI2";62,3;57;4873;6,68;6,65;4,15
"10856";1,13;"Premium";"J";"VS1";61,1;59;4873;6,74;6,67;4,1
"10857";1,13;"Premium";"H";"SI2";60,7;54;4873;6,82;6,72;4,11
"10858";1,11;"Fair";"E";"SI2";64,7;61;4873;6,42;6,39;4,14
"10859";1,03;"Premium";"H";"VS1";59,2;58;4874;6,66;6,61;3,92
"10860";1,03;"Ideal";"H";"VS1";61,5;57;4874;6,49;6,45;3,98
"10861";1,24;"Ideal";"J";"SI1";61,8;57;4875;6,92;6,86;4,26
"10862";1,14;"Very Good";"G";"SI2";62,4;60;4875;6,6;6,67;4,14
"10863";1,02;"Very Good";"H";"SI1";61,2;57;4875;6,47;6,53;3,98
"10864";1,01;"Premium";"G";"SI1";59,9;56;4875;6,6;6,45;3,91
"10865";1,01;"Ideal";"E";"SI2";62,2;56;4875;6,45;6,42;4
"10866";1,01;"Very Good";"H";"SI1";61,8;59;4876;6,37;6,41;3,95
"10867";1,01;"Very Good";"H";"SI1";60;58;4876;6,54;6,6;3,94
"10868";1,23;"Premium";"F";"SI2";61,7;58;4876;6,85;6,95;4,26
"10869";1,01;"Ideal";"H";"SI1";62,3;59;4876;6,36;6,41;3,98
"10870";1,15;"Ideal";"G";"SI2";62,4;56;4877;6,7;6,74;4,19
"10871";1,11;"Good";"D";"SI2";60,1;63;4877;6,68;6,7;4,02
"10872";1,08;"Premium";"I";"VS1";62,5;57;4877;6,54;6,51;4,08
"10873";1,1;"Very Good";"I";"VS1";61;59;4878;6,65;6,67;4,06
"10874";1,28;"Good";"J";"SI1";63,4;59;4878;6,84;6,89;4,35
"10875";1,05;"Good";"E";"SI1";64,2;61;4878;6,33;6,41;4,09
"10876";1,06;"Very Good";"H";"SI1";62,2;58;4878;6,45;6,53;4,04
"10877";1,01;"Premium";"E";"SI2";60,4;60;4878;6,49;6,46;3,91
"10878";1,05;"Premium";"F";"SI1";62,8;59;4879;6,43;6,4;4,03
"10879";0,93;"Very Good";"G";"VS1";62,1;59;4879;6,16;6,21;3,84
"10880";1,21;"Ideal";"J";"VS2";62,2;57;4879;6,78;6,82;4,23
"10881";1,03;"Very Good";"H";"SI1";61,4;57;4879;6,45;6,54;3,99
"10882";1,32;"Premium";"H";"SI2";59,4;54;4879;7,21;7,09;4,25
