"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"14402";0,95;"Good";"G";"VVS2";57,7;59,7;5817;6,5;6,58;3,77
"14403";1,06;"Premium";"D";"SI1";59,4;57;5817;6,72;6,65;3,97
"14404";1,08;"Premium";"H";"VS1";58,6;60;5818;6,84;6,78;3,99
"14405";1,12;"Ideal";"H";"SI1";60,9;57;5818;6,7;6,73;4,09
"14406";1,2;"Good";"I";"VS1";61,7;62;5818;6,65;6,74;4,13
"14407";1,2;"Good";"I";"VS1";59,6;61;5818;6,84;6,89;4,09
"14408";1,14;"Very Good";"F";"SI1";61;60;5819;6,67;6,74;4,09
"14409";1;"Good";"E";"VS2";63,7;56;5819;6,37;6,34;4,05
"14410";1,07;"Very Good";"H";"VS2";61,3;58;5820;6,59;6,62;4,05
"14411";1,07;"Ideal";"H";"VS2";62;57;5820;6,55;6,58;4,07
"14412";1,23;"Ideal";"I";"SI2";61,8;55;5820;6,87;6,91;4,26
"14413";1,31;"Ideal";"I";"SI2";61;59;5820;7,05;7,01;4,29
"14414";1,05;"Very Good";"D";"SI1";60,5;56;5821;6,59;6,7;4
"14415";1,08;"Good";"D";"SI1";63,8;59;5821;6,39;6,47;4,1
"14416";1,05;"Premium";"G";"VS2";61,9;59;5821;6,56;6,52;4,05
"14417";1,05;"Premium";"D";"SI1";58,6;60;5821;6,73;6,66;3,92
"14418";1,05;"Premium";"E";"SI1";61,8;56;5821;6,57;6,5;4,04
"14419";1,1;"Premium";"F";"SI1";59,5;59;5821;6,77;6,7;4,01
"14420";1,2;"Premium";"H";"SI1";59,3;60;5822;7;6,92;4,13
"14421";1,2;"Premium";"H";"SI1";60,8;60;5822;6,87;6,79;4,15
"14422";1,2;"Ideal";"H";"SI1";61,7;55;5822;6,86;6,82;4,22
"14423";1,2;"Premium";"H";"SI1";62,2;59;5822;6,79;6,71;4,2
"14424";1,19;"Ideal";"E";"SI2";60,2;57;5822;6,87;6,84;4,13
"14425";1,01;"Good";"E";"SI1";64;60;5823;6,38;6,28;4,05
"14426";1,3;"Premium";"H";"VS2";62,7;58;5824;7,01;6,97;4,38
"14427";1;"Ideal";"G";"VS2";62,3;56;5824;6,38;6,36;3,97
"14428";0,91;"Very Good";"D";"VS2";59,6;58;5825;6,32;6,34;3,77
"14429";1,19;"Good";"F";"SI1";57,6;60;5825;6,98;7,02;4,03
"14430";1,21;"Very Good";"H";"SI1";62,4;58;5826;6,83;6,79;4,25
"14431";1,01;"Premium";"H";"VS1";62,1;62;5826;6,36;6,32;3,94
"14432";1,03;"Premium";"G";"VS2";63;59;5826;6,45;6,4;4,05
"14433";1,2;"Ideal";"G";"SI2";61,1;57;5826;6,86;6,83;4,18
"14434";0,9;"Ideal";"F";"VS2";60,8;57;5828;6,22;6,24;3,79
"14435";1,01;"Ideal";"H";"SI2";59,1;59;5828;6,58;6,61;3,9
"14436";1,13;"Ideal";"D";"SI1";61,8;56;5829;6,68;6,74;4,15
"14437";1,01;"Good";"E";"VS2";65,6;55;5829;6,16;6,22;4,06
"14438";1;"Good";"F";"VS1";64,8;59;5829;6,17;6,23;4,02
"14439";1,15;"Very Good";"H";"VS2";60,3;59;5831;6,75;6,79;4,08
"14440";1,14;"Ideal";"H";"VS2";61,6;56;5831;6,68;6,72;4,13
"14441";1,16;"Good";"J";"VVS2";61,6;57;5831;6,79;6,85;4,2
"14442";1,37;"Ideal";"J";"VS2";63;57;5831;7,11;7,05;4,46
"14443";1,17;"Premium";"H";"SI1";58,5;62;5831;6,95;6,9;4,05
"14444";1,27;"Premium";"H";"VS2";58,9;61;5832;7,09;7,03;4,16
"14445";1,3;"Very Good";"J";"VS2";61,6;56;5832;7,02;7,07;4,34
"14446";1,22;"Premium";"I";"VS2";62,3;59;5832;6,79;6,83;4,24
"14447";1,01;"Ideal";"D";"SI1";62;57;5832;6,37;6,44;3,97
"14448";1,01;"Very Good";"D";"SI1";62,5;61;5832;6,34;6,4;3,98
"14449";1,01;"Very Good";"D";"SI1";62,8;60;5832;6,36;6,42;4,01
"14450";1,31;"Premium";"I";"VS2";60,4;59;5832;7,16;7,05;4,29
"14451";1,33;"Premium";"I";"SI2";62,4;58;5832;7,04;7,02;4,39
"14452";1,2;"Ideal";"H";"VS2";63;56;5833;6,74;6,65;4,22
"14453";1,2;"Very Good";"H";"VS2";63,2;55;5833;6,74;6,67;4,24
"14454";1,05;"Ideal";"H";"VS2";61,7;57;5833;6,55;6,52;4,03
"14455";1;"Fair";"F";"VS1";65,3;56;5833;6,28;6,25;4,09
"14456";1,5;"Good";"H";"SI2";57,3;62;5833;7,55;7,5;4,31
"14457";1,23;"Good";"I";"VS1";63,6;59;5834;6,76;6,85;4,33
"14458";1,37;"Very Good";"I";"SI2";62,2;59;5834;7,07;7,17;4,43
"14459";1,06;"Ideal";"F";"SI1";61,9;57;5834;6,57;6,54;4,06
"14460";1,24;"Very Good";"I";"VS2";62,7;55;5836;6,82;6,87;4,29
"14461";1,03;"Ideal";"D";"SI2";60,7;58;5836;6,51;6,53;3,96
"14462";1,08;"Premium";"F";"SI1";61,3;57;5836;6,63;6,58;4,05
"14463";1,17;"Ideal";"F";"SI1";62,2;56;5837;6,71;6,73;4,18
"14464";1,03;"Ideal";"E";"SI1";60,3;55;5837;6,62;6,57;3,98
"14465";1,12;"Ideal";"H";"SI1";61,8;56;5838;6,67;6,69;4,13
"14466";1,01;"Premium";"G";"VS2";62,1;60;5839;6,35;6,37;3,95
"14467";1,01;"Very Good";"G";"VS2";61,6;56;5839;6,4;6,46;3,96
"14468";1,02;"Very Good";"D";"SI1";62,7;57;5839;6,42;6,5;4,05
"14469";1,08;"Ideal";"H";"VS2";62,1;56;5839;6,59;6,56;4,08
"14470";1,02;"Ideal";"E";"SI1";62,2;54,7;5840;6,44;6,47;4,01
"14471";1;"Fair";"F";"VS2";64,9;56;5840;6,26;6,31;4,08
"14472";0,74;"Ideal";"D";"VVS2";61,4;56;5841;5,82;5,87;3,58
"14473";1,23;"Premium";"F";"SI2";59,9;58;5841;7,02;6,96;4,19
"14474";1,17;"Ideal";"D";"SI2";62,7;57;5842;6,7;6,72;4,21
"14475";1,05;"Ideal";"F";"SI1";61,3;54;5842;6,58;6,61;4,04
"14476";1;"Ideal";"F";"VS2";62;55;5844;6,43;6,48;4
"14477";1,09;"Very Good";"H";"VS1";60,2;61;5845;6,66;6,7;4,02
"14478";1,12;"Premium";"H";"VS1";62,1;58;5845;6,6;6,64;4,11
"14479";1,5;"Fair";"J";"VS2";64,5;59;5846;7,2;7,07;4,6
"14480";1,2;"Premium";"G";"SI2";62,4;58;5846;6,77;6,73;4,21
"14481";1,2;"Premium";"H";"SI2";62,3;59;5846;6,82;6,75;4,23
"14482";1,2;"Premium";"F";"SI2";62,6;58;5846;6,79;6,73;4,23
