"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"15402";1,02;"Very Good";"G";"VS2";63,2;57;6169;6,41;6,38;4,04
"15403";1,02;"Ideal";"G";"VS2";62,8;57;6169;6,46;6,41;4,04
"15404";1,02;"Premium";"G";"VS2";59,2;59;6169;6,66;6,58;3,92
"15405";1,02;"Premium";"G";"VS2";62,1;59;6169;6,47;6,41;4
"15406";1,02;"Premium";"G";"VS2";60,5;54;6169;6,57;6,48;3,95
"15407";1,02;"Premium";"G";"VS2";59,8;58;6169;6,58;6,54;3,92
"15408";1,02;"Ideal";"G";"VS2";61,9;53;6169;6,5;6,48;4,02
"15409";1,32;"Premium";"I";"SI1";62,3;58;6171;6,98;7,01;4,36
"15410";1,32;"Premium";"I";"SI1";62,2;58;6171;6,99;7,04;4,36
"15411";1,51;"Very Good";"J";"SI2";63,2;58;6171;7,28;7,25;4,59
"15412";1,23;"Premium";"E";"SI2";62,4;60;6172;6,82;6,78;4,24
"15413";1,51;"Premium";"I";"SI2";61,3;55;6173;7,41;7,36;4,53
"15414";1,04;"Ideal";"G";"VVS2";61,4;57;6173;6,52;6,44;3,98
"15415";1,05;"Good";"D";"SI1";63,7;59;6174;6,42;6,38;4,08
"15416";1,05;"Premium";"D";"SI1";59,3;58;6174;6,74;6,68;3,98
"15417";1,28;"Good";"G";"SI1";57,6;62;6175;7,17;7,13;4,12
"15418";1,49;"Ideal";"F";"I1";62,6;54;6175;7,31;7,28;4,57
"15419";1,38;"Premium";"J";"VS2";60,2;59;6175;7,29;7,19;4,36
"15420";1,01;"Good";"D";"VS2";64,2;60;6176;6,35;6,32;4,07
"15421";1,01;"Fair";"D";"VS2";65,6;61;6176;6,21;6,16;4,06
"15422";1,01;"Premium";"F";"VS1";62,6;58;6176;6,48;6,37;4,02
"15423";1,01;"Ideal";"G";"VS1";62,9;57;6176;6,43;6,39;4,03
"15424";1,01;"Good";"D";"VS2";64;58;6176;6,3;6,24;4,01
"15425";1,01;"Premium";"D";"SI1";62;60;6176;6,4;6,37;3,96
"15426";1,04;"Ideal";"G";"VS2";62,6;55;6177;6,45;6,49;4,05
"15427";1,04;"Ideal";"G";"VS2";61,4;57;6177;6,5;6,53;4
"15428";1,04;"Very Good";"G";"VS2";61,9;57;6177;6,46;6,5;4,01
"15429";1,04;"Premium";"G";"VS2";62,5;58;6177;6,43;6,47;4,03
"15430";1,2;"Very Good";"H";"VS1";62;57;6177;6,77;6,81;4,21
"15431";1,04;"Very Good";"G";"VS2";61,8;56;6177;6,47;6,5;4,01
"15432";1;"Good";"G";"VS1";62,4;62;6177;6,33;6,37;3,96
"15433";1,11;"Good";"E";"SI1";61,4;57,5;6178;6,62;6,66;4,08
"15434";1,03;"Ideal";"F";"SI1";62,4;57;6178;6,48;6,44;4,03
"15435";1,21;"Ideal";"H";"SI1";61,1;57;6180;6,91;6,83;4,2
"15436";1,21;"Premium";"H";"SI1";61,8;58;6180;6,83;6,79;4,21
"15437";1,05;"Premium";"G";"VS2";62,8;58;6181;6,48;6,44;4,06
"15438";1,37;"Premium";"F";"SI2";62,8;57;6181;7,12;7,08;4,46
"15439";1,05;"Premium";"G";"VS2";61,8;58;6181;6,59;6,52;4,05
"15440";1,2;"Premium";"F";"VS2";61,4;58;6182;6,8;6,75;4,16
"15441";1,2;"Good";"H";"SI1";64,2;60;6182;6,68;6,62;4,27
"15442";1;"Good";"F";"VS2";63,2;59;6183;6,3;6,35;4
"15443";1;"Very Good";"F";"VS2";62,2;57;6183;6,4;6,43;3,99
"15444";1;"Good";"H";"VVS1";63,5;60;6183;6,3;6,36;4,02
"15445";1;"Very Good";"F";"VS2";62,9;59;6183;6,4;6,47;4,02
"15446";1,53;"Premium";"G";"I1";62,8;58;6183;7,39;7,28;4,61
"15447";1,23;"Ideal";"I";"SI1";61,1;58;6183;6,86;6,91;4,21
"15448";1,03;"Premium";"E";"VS2";62,5;59;6183;6,44;6,42;4,02
"15449";1,03;"Ideal";"F";"SI1";62,1;56;6183;6,5;6,46;4,03
"15450";1,22;"Premium";"H";"VS2";62,7;59;6184;6,82;6,81;4,27
"15451";1,54;"Ideal";"G";"I1";61,6;55;6186;7,4;7,43;4,57
"15452";1,26;"Ideal";"J";"VVS1";61,4;60;6186;6,92;6,95;4,26
"15453";1;"Good";"G";"VS1";63,9;60;6187;6,3;6,35;4,04
"15454";1,3;"Premium";"I";"SI1";58,1;59;6188;7,19;7,16;4,17
"15455";1,21;"Very Good";"H";"VS2";62,9;57;6189;6,75;6,8;4,26
"15456";1,21;"Very Good";"H";"VS2";62,9;57;6189;6,75;6,8;4,26
"15457";1;"Good";"D";"VS2";60,8;61;6189;6,33;6,4;3,87
"15458";1;"Good";"D";"VS2";62,8;61;6189;6,31;6,34;3,97
"15459";1;"Very Good";"D";"VS2";61,2;61;6190;6,35;6,39;3,9
"15460";1,21;"Very Good";"G";"SI1";62,2;60;6190;6,71;6,73;4,18
"15461";1,33;"Ideal";"J";"VS1";62,4;55;6190;7,02;7,05;4,39
"15462";1,21;"Ideal";"D";"SI2";62;57;6190;6,81;6,83;4,23
