"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"51402";0,77;"Premium";"H";"SI1";60,7;58;2369;5,95;5,91;3,6
"51403";0,56;"Ideal";"D";"VS1";61,6;57;2369;5,33;5,29;3,27
"51404";0,7;"Fair";"F";"VS2";65,5;57;2369;5,55;5,41;3,59
"51405";0,71;"Very Good";"F";"SI1";63,7;56;2370;5,63;5,67;3,6
"51406";0,54;"Premium";"E";"VVS1";62,7;58;2370;5,16;5,21;3,25
"51407";0,97;"Ideal";"J";"I1";61,6;54;2370;6,34;6,28;3,89
"51408";0,7;"Good";"E";"SI1";58,3;64;2370;5,77;5,69;3,34
"51409";0,71;"Ideal";"E";"SI2";61,7;57;2370;5,72;5,76;3,54
"51410";0,79;"Premium";"H";"SI2";62,8;57;2370;5,91;5,88;3,7
"51411";0,73;"Premium";"I";"VS1";61,2;59;2371;5,82;5,84;3,57
"51412";0,73;"Premium";"I";"VS1";60,3;58;2371;5,83;5,87;3,53
"51413";0,8;"Premium";"F";"SI2";58,5;62;2371;6,08;6,05;3,55
"51414";0,52;"Ideal";"E";"VVS2";61,9;55;2371;5,15;5,19;3,2
"51415";0,77;"Good";"E";"SI2";58,1;63;2371;6,02;6,06;3,5
"51416";0,76;"Ideal";"H";"SI1";62,4;55;2371;5,87;5,83;3,65
"51417";0,7;"Ideal";"G";"VS2";62,1;55;2371;5,63;5,61;3,49
"51418";0,62;"Ideal";"F";"VS1";61,2;54;2371;5,55;5,52;3,39
"51419";0,72;"Ideal";"H";"SI2";61,3;56;2372;5,75;5,77;3,53
"51420";0,53;"Ideal";"G";"IF";62,1;57;2372;5,16;5,21;3,22
"51421";0,75;"Very Good";"F";"SI1";63,5;56;2372;5,75;5,71;3,64
"51422";0,75;"Premium";"E";"SI2";63;58;2372;5,78;5,71;3,62
"51423";0,57;"Ideal";"E";"VVS2";62,5;54;2372;5,35;5,28;3,32
"51424";0,85;"Good";"J";"VS1";63,6;57;2372;6,01;5,94;3,8
"51425";0,71;"Fair";"D";"SI1";66,3;56;2372;5,61;5,49;3,68
"51426";0,7;"Very Good";"F";"SI1";61,5;58;2373;5,65;5,7;3,49
"51427";0,7;"Good";"F";"VS2";64,3;59;2373;5,6;5,56;3,59
"51428";0,77;"Good";"G";"SI1";63,7;54;2373;5,85;5,8;3,71
"51429";0,61;"Ideal";"E";"VS2";61,3;55;2373;5,48;5,45;3,35
"51430";0,63;"Ideal";"D";"VS2";62,1;55;2373;5,5;5,52;3,42
"51431";0,7;"Ideal";"D";"SI2";62,6;57;2373;5,63;5,68;3,54
"51432";0,7;"Premium";"F";"SI2";62,5;60;2373;5,66;5,61;3,52
"51433";0,73;"Very Good";"D";"SI2";60,3;60;2374;5,82;5,89;3,53
"51434";0,93;"Very Good";"F";"I1";61,3;59;2374;6,22;6,27;3,83
"51435";0,7;"Very Good";"D";"SI1";62,5;63;2374;5,7;5,63;3,54
"51436";0,55;"Ideal";"E";"VVS2";61,9;56;2374;5,25;5,29;3,26
"51437";0,74;"Ideal";"I";"VS2";61,9;57;2374;5,83;5,81;3,6
"51438";0,54;"Ideal";"E";"VVS2";61,1;57;2375;5,27;5,24;3,21
"51439";0,71;"Very Good";"E";"SI2";61,9;63;2375;5,74;5,69;3,54
"51440";0,81;"Ideal";"H";"SI2";61,4;57;2375;6;5,96;3,67
"51441";0,74;"Ideal";"H";"SI1";62,1;56;2375;5,86;5,84;3,63
"51442";0,7;"Ideal";"H";"SI1";61,7;57;2375;5,7;5,68;3,51
"51443";0,7;"Premium";"H";"VS1";61,8;62;2375;5,69;5,63;3,5
