"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"47802";0,55;"Ideal";"F";"VS1";61,4;55;1901;5,28;5,24;3,23
"47803";0,99;"Fair";"J";"I1";62,9;58;1901;6,33;6,1;3,91
"47804";0,66;"Ideal";"E";"SI1";62,8;57;1901;5,58;5,53;3,49
"47805";0,72;"Ideal";"H";"SI2";60,9;56;1901;5,87;5,78;3,55
"47806";0,64;"Premium";"F";"SI1";60,1;60;1901;5,62;5,57;3,36
"47807";0,57;"Very Good";"F";"VVS2";62,6;58;1902;5,32;5,38;3,34
"47808";0,57;"Very Good";"F";"VVS2";63,2;56;1902;5,28;5,32;3,35
"47809";0,71;"Very Good";"J";"VS2";62,6;54;1902;5,68;5,72;3,57
"47810";0,71;"Very Good";"I";"SI2";62,2;58;1902;5,61;5,7;3,52
"47811";0,71;"Very Good";"I";"SI2";61,9;54;1902;5,67;5,74;3,53
"47812";0,51;"Ideal";"G";"VVS2";61,3;56;1902;5,16;5,19;3,17
"47813";0,71;"Good";"G";"SI2";58,2;64;1902;5,82;5,77;3,37
"47814";0,55;"Ideal";"G";"VS1";61,5;56,7;1902;5,25;5,28;3,24
"47815";0,73;"Ideal";"J";"SI1";62;56;1902;5,74;5,78;3,57
"47816";0,57;"Fair";"F";"VVS2";65,2;56,2;1902;5,19;5,23;3,4
"47817";0,71;"Premium";"G";"SI2";58,2;60;1902;5,91;5,88;3,43
"47818";0,58;"Ideal";"E";"VS2";61,8;57;1903;5,32;5,36;3,3
"47819";0,5;"Very Good";"G";"VVS2";62,9;55;1904;5,05;5,09;3,19
"47820";0,53;"Very Good";"G";"VVS1";60,3;54;1904;5,29;5,33;3,2
"47821";0,7;"Very Good";"J";"VS1";60,9;58;1904;5,66;5,73;3,47
"47822";0,72;"Ideal";"J";"VS2";60,8;59;1904;5,76;5,81;3,52
"47823";0,61;"Ideal";"D";"SI1";61,4;56;1904;5,46;5,48;3,36
"47824";0,61;"Ideal";"D";"SI1";61,6;55;1904;5,49;5,51;3,39
"47825";0,53;"Premium";"D";"VS2";60,2;58;1904;5,26;5,23;3,16
"47826";0,76;"Premium";"J";"SI1";58,4;59;1904;6,01;5,97;3,51
"47827";0,55;"Ideal";"H";"IF";62,3;54;1905;5,25;5,28;3,28
"47828";0,51;"Ideal";"H";"IF";62,1;55;1905;5,14;5,2;3,21
"47829";0,73;"Premium";"J";"SI1";58,2;59;1905;5,99;5,91;3,46
"47830";0,63;"Premium";"F";"VS2";61,5;59;1905;5,53;5,5;3,39
"47831";0,58;"Very Good";"E";"VS2";59,6;59;1906;5,4;5,44;3,23
"47832";0,57;"Very Good";"D";"SI1";59,8;60;1906;5,4;5,34;3,21
"47833";0,52;"Ideal";"G";"VVS2";62,2;56;1906;5,13;5,16;3,2
"47834";0,52;"Ideal";"G";"VVS2";62,7;55;1906;5,12;5,15;3,22
"47835";0,52;"Ideal";"G";"VVS2";62,3;56;1906;5,15;5,18;3,22
"47836";0,51;"Good";"E";"VVS2";63,4;64;1906;5,03;5,07;3,2
"47837";0,64;"Good";"G";"VS2";64,1;55,3;1906;5,43;5,45;3,49
"47838";0,7;"Very Good";"J";"VS2";62;59;1907;5,61;5,65;3,49
"47839";0,53;"Very Good";"D";"VS1";59,4;59;1907;5,25;5,32;3,14
"47840";0,72;"Very Good";"I";"SI2";63,4;56;1907;5,67;5,72;3,61
"47841";0,53;"Ideal";"F";"SI1";60;57;1908;5,3;5,27;3,17
"47842";0,4;"Ideal";"F";"VVS1";61,1;56;1908;4,78;4,81;2,93
"47843";0,65;"Ideal";"H";"SI1";61,5;55;1908;5,59;5,63;3,45
"47844";0,53;"Ideal";"F";"VS1";62,2;55;1908;5,22;5,17;3,23
"47845";0,53;"Ideal";"F";"VS1";62,3;55;1908;5,22;5,18;3,24
"47846";0,53;"Ideal";"F";"VS1";61,8;56;1908;5,22;5,2;3,22
"47847";0,53;"Ideal";"F";"VS1";62;55;1908;5,2;5,15;3,21
"47848";0,53;"Ideal";"F";"VS1";62,1;57;1908;5,21;5,16;3,22
"47849";0,53;"Premium";"E";"VS2";58,5;61;1908;5,33;5,26;3,1
"47850";0,53;"Very Good";"E";"VS1";62,6;59;1909;5,19;5,25;3,27
"47851";0,77;"Good";"J";"SI1";63,3;57;1909;5,79;5,84;3,68
"47852";0,77;"Premium";"J";"SI1";61,8;59;1909;5,82;5,86;3,61
"47853";0,72;"Good";"I";"SI1";63,6;59;1909;5,61;5,58;3,56
"47854";0,5;"Premium";"G";"VVS2";61,4;57;1909;5,16;5,1;3,15
