"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"45602";0,47;"Good";"E";"VVS1";64;62;1690;4,9;4,97;3,16
"45603";0,5;"Good";"E";"VS1";60,3;62;1690;5,1;5,11;3,08
"45604";0,71;"Premium";"J";"SI1";62,4;61;1690;5,68;5,63;3,53
"45605";0,61;"Ideal";"D";"SI2";59,9;57;1690;5,55;5,53;3,32
"45606";0,71;"Fair";"G";"SI2";65,6;56;1691;5,54;5,49;3,63
"45607";0,54;"Premium";"F";"VS2";62,4;58;1691;5,25;5,2;3,26
"45608";0,57;"Ideal";"G";"VS2";61,5;55;1691;5,33;5,37;3,29
"45609";0,5;"Ideal";"F";"VS2";62,7;56;1691;5,07;5,1;3,19
"45610";0,56;"Ideal";"H";"VS1";62,2;55,3;1691;5,26;5,31;3,28
"45611";0,52;"Ideal";"G";"VS1";60,8;55;1691;5,2;5,26;3,18
"45612";0,51;"Ideal";"G";"VS1";61,9;56;1691;5,12;5,16;3,18
"45613";0,56;"Ideal";"E";"SI1";61,6;56;1691;5,29;5,33;3,27
"45614";0,69;"Fair";"G";"SI2";65,4;63;1691;5,49;5,43;3,57
"45615";0,7;"Fair";"J";"VVS1";67,6;54;1691;5,56;5,41;3,71
"45616";0,5;"Very Good";"F";"VS1";62;58;1692;5,08;5,11;3,16
"45617";0,55;"Very Good";"D";"SI1";60,7;58;1692;5,24;5,3;3,2
"45618";0,55;"Very Good";"D";"SI1";61,2;58;1692;5,24;5,29;3,22
"45619";0,55;"Ideal";"F";"VS2";61,7;57;1692;5,24;5,29;3,25
"45620";0,55;"Ideal";"F";"VS2";61,1;57;1692;5,27;5,3;3,23
"45621";0,55;"Ideal";"F";"VS2";61,1;56;1692;5,27;5,31;3,23
"45622";0,55;"Premium";"D";"SI1";61;58;1692;5,27;5,29;3,22
"45623";0,55;"Ideal";"F";"VS2";61,7;56;1692;5,26;5,3;3,26
"45624";0,55;"Very Good";"F";"VS2";61,7;56;1692;5,25;5,29;3,25
"45625";0,55;"Ideal";"D";"SI1";60,6;56;1692;5,27;5,32;3,21
"45626";0,61;"Ideal";"J";"VVS1";60,9;56;1692;5,45;5,51;3,34
"45627";0,53;"Ideal";"G";"VS1";62,2;55;1692;5,18;5,21;3,23
"45628";0,69;"Fair";"I";"VS1";57,9;63;1692;5,73;5,77;3,33
"45629";0,53;"Very Good";"F";"VS2";59,2;58;1693;5,29;5,31;3,14
"45630";0,4;"Ideal";"D";"VVS2";61,2;56;1693;4,76;4,78;2,92
"45631";0,32;"Good";"E";"SI1";63,3;55;524;4,33;4,36;2,75
"45632";0,3;"Very Good";"H";"VVS2";61,5;57;525;4,32;4,36;2,66
"45633";0,28;"Very Good";"H";"VVS1";62,9;54;525;4,2;4,23;2,65
"45634";0,25;"Very Good";"G";"VVS1";61,7;56;525;4,07;4,09;2,51
"45635";0,25;"Very Good";"G";"VVS1";63;54;525;4,02;4,04;2,54
"45636";0,25;"Very Good";"G";"VVS1";61,8;56;525;4,03;4,06;2,5
"45637";0,25;"Very Good";"G";"VVS1";60,6;55;525;4,12;4,14;2,5
"45638";0,25;"Very Good";"G";"VVS1";61,8;57;525;4,04;4,07;2,5
"45639";0,25;"Very Good";"G";"VVS1";61,4;56;525;4,04;4,07;2,49
"45640";0,23;"Very Good";"F";"VVS1";60,7;55;525;3,98;4;2,42
"45641";0,36;"Ideal";"J";"VVS2";61,7;55;525;4,61;4,63;2,85
"45642";0,25;"Ideal";"G";"VVS2";62;54;525;4,05;4,08;2,52
"45643";0,25;"Ideal";"G";"VVS2";62,1;57;525;4,01;4,07;2,5
"45644";0,25;"Ideal";"G";"VVS2";61,5;56;525;4,06;4,08;2,5
"45645";0,25;"Ideal";"G";"VVS2";62,1;56;525;4,02;4,05;2,5
"45646";0,25;"Ideal";"G";"VVS2";61,9;55;525;4,07;4,1;2,53
"45647";0,25;"Ideal";"H";"VVS1";60,2;56;525;4,1;4,11;2,47
"45648";0,25;"Ideal";"H";"VVS1";62,4;55;525;4,04;4,08;2,53
"45649";0,29;"Ideal";"G";"VS2";61,6;56;525;4,26;4,29;2,63
"45650";0,29;"Ideal";"G";"VS2";60,7;55;525;4,31;4,35;2,63
