"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"26002";1,51;"Ideal";"F";"VS2";61,5;57;15226;7,39;7,36;4,54
"26003";1,66;"Very Good";"G";"VS2";63,2;56;15229;7,61;7,49;4,77
"26004";1,02;"Premium";"D";"IF";61,5;60;15231;6,45;6,52;3,99
"26005";2,02;"Ideal";"J";"VS1";61,9;58;15231;8,06;8,1;5
"26006";2,56;"Good";"J";"SI2";63,6;62;15231;8,62;8,57;5,47
"26007";2,12;"Premium";"I";"SI2";60,6;59;15235;8,3;8,27;5,02
"26008";2,2;"Premium";"I";"SI2";63;59;15238;8,22;8,19;5,17
"26009";1,7;"Premium";"D";"SI1";61,9;59;15238;7,64;7,61;4,72
"26010";1,52;"Ideal";"E";"VS2";62,2;57;15239;7,34;7,38;4,58
"26011";0,35;"Ideal";"D";"SI1";62,3;55;644;4,52;4,56;2,83
"26012";0,35;"Ideal";"D";"SI1";62,3;55;644;4,51;4,54;2,82
"26013";0,35;"Ideal";"D";"SI1";61,6;56;644;4,49;4,53;2,78
"26014";0,35;"Premium";"D";"SI1";60,9;58;644;4,52;4,55;2,76
"26015";0,35;"Good";"D";"SI1";63,3;57;644;4,51;4,53;2,86
"26016";0,38;"Very Good";"H";"VS2";61,5;55;645;4,66;4,67;2,86
"26017";0,3;"Very Good";"D";"VS1";63;56;645;4,27;4,33;2,71
"26018";0,36;"Ideal";"I";"VVS1";61,5;55;645;4,61;4,63;2,84
"26019";0,38;"Ideal";"J";"VS1";62;53;645;4,66;4,7;2,9
"26020";0,31;"Ideal";"G";"VS1";60,8;57;645;4,39;4,42;2,68
"26021";0,31;"Ideal";"G";"VS1";61,3;55;645;4,39;4,42;2,7
"26022";0,34;"Premium";"F";"VS2";58,1;61;645;4,6;4,55;2,66
"26023";0,32;"Ideal";"F";"VS2";62,3;56;645;4,37;4,4;2,73
"26024";0,32;"Ideal";"F";"VS2";61,9;56;645;4,41;4,44;2,74
"26025";0,32;"Ideal";"G";"VS1";61,6;57;645;4,38;4,42;2,71
"26026";0,32;"Ideal";"G";"VS1";62;56;645;4,37;4,41;2,72
