"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"29402";0,4;"Very Good";"G";"SI1";62,9;57;699;4,69;4,72;2,96
"29403";0,34;"Ideal";"F";"VS2";60,8;57;699;4,51;4,54;2,75
"29404";0,33;"Ideal";"G";"VS1";61,1;55;699;4,5;4,52;2,75
"29405";0,33;"Ideal";"G";"VS1";61,5;56;699;4,45;4,48;2,74
"29406";0,33;"Ideal";"G";"VS1";61,6;57;699;4,46;4,49;2,75
"29407";0,33;"Ideal";"G";"VS1";61,9;55;699;4,44;4,49;2,77
"29408";0,31;"Ideal";"F";"VVS2";61,7;55;700;4,33;4,36;2,68
"29409";0,38;"Ideal";"I";"VS1";62;54;700;4,67;4,72;2,91
"29410";0,38;"Ideal";"I";"VS1";61,6;55;700;4,68;4,73;2,9
"29411";0,38;"Premium";"H";"VS2";60,5;59;700;4,66;4,69;2,83
"29412";0,38;"Premium";"F";"SI1";62,7;58;700;4,6;4,62;2,89
"29413";0,38;"Premium";"H";"VS2";61,8;58;700;4,63;4,66;2,87
"29414";0,38;"Very Good";"H";"VS2";60,6;58;700;4,68;4,7;2,84
"29415";0,42;"Very Good";"E";"SI2";62,9;56;700;4,77;4,8;3,01
"29416";0,42;"Very Good";"H";"SI1";62,1;59;700;4,78;4,81;2,98
"29417";0,38;"Very Good";"H";"VS2";62,8;56;700;4,59;4,62;2,89
"29418";0,42;"Ideal";"H";"SI1";62,7;56;700;4,76;4,78;2,99
"29419";0,38;"Premium";"I";"VS1";61,3;60;700;4,62;4,65;2,84
"29420";0,42;"Very Good";"H";"SI1";62,9;57;700;4,76;4,84;3,02
"29421";0,42;"Ideal";"H";"SI1";62,2;57;700;4,78;4,8;2,98
"29422";0,38;"Ideal";"E";"SI1";61,9;55;700;4,64;4,7;2,89
"29423";0,38;"Very Good";"H";"VS2";63;56;700;4,57;4,61;2,89
"29424";0,42;"Very Good";"H";"SI1";59,5;57;700;4,78;5,11;2,94
"29425";0,42;"Ideal";"E";"SI2";62,4;55;700;4,77;4,81;2,99
"29426";0,42;"Ideal";"D";"SI2";62,4;57;700;4,78;4,81;2,99
"29427";0,38;"Very Good";"E";"SI1";61,2;59;700;4,64;4,67;2,85
"29428";0,42;"Very Good";"D";"SI2";60;61;700;4,85;4,89;2,92
"29429";0,42;"Good";"H";"SI1";63,1;57;700;4,76;4,78;3,01
"29430";0,42;"Very Good";"H";"SI1";62;59;700;4,76;4,79;2,96
"29431";0,42;"Premium";"D";"SI2";62,1;59;700;4,78;4,82;2,98
"29432";0,38;"Premium";"H";"VS2";60,9;60;700;4,62;4,67;2,83
"29433";0,42;"Ideal";"H";"SI1";62,4;57;700;4,76;4,79;2,98
"29434";0,42;"Very Good";"D";"SI2";60,8;59;700;4,77;4,83;2,92
"29435";0,42;"Good";"H";"SI1";63,2;58;700;4,77;4,79;3,02
"29436";0,38;"Very Good";"H";"VS2";62,8;55;700;4,64;4,66;2,92
"29437";0,42;"Premium";"H";"SI1";60,9;58;700;4,84;4,85;2,95
"29438";0,38;"Premium";"I";"VS1";59,9;60;700;4,66;4,72;2,81
