"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"17402";1,22;"Premium";"D";"SI2";61,9;60;6969;6,88;6,82;4,24
"17403";1,09;"Ideal";"H";"SI1";61,4;56;6970;6,61;6,64;4,07
"17404";1,71;"Good";"F";"SI2";63,7;54;6971;7,6;7,49;4,81
"17405";1,56;"Premium";"F";"SI2";63;58;6971;7,35;7,28;4,66
"17406";1,1;"Ideal";"G";"VS2";60,2;56;6972;6,7;6,74;4,05
"17407";1,21;"Very Good";"H";"VS1";63,4;55;6973;6,76;6,81;4,3
"17408";1,2;"Very Good";"F";"SI1";62,7;58;6973;6,74;6,72;4,22
"17409";1,36;"Ideal";"J";"VVS2";61,9;56;6973;7,16;7,13;4,42
"17410";1,02;"Very Good";"D";"VS2";62,7;58;6974;6,35;6,44;4,01
"17411";1,03;"Premium";"D";"VS1";59,6;61;6974;6,62;6,57;3,93
"17412";1,21;"Premium";"H";"VS2";59,3;60;6974;6,99;6,93;4,13
"17413";1,01;"Very Good";"G";"VVS2";63,3;57;6975;6,29;6,36;4,01
"17414";1,51;"Premium";"J";"SI1";61,2;62;6976;7,36;7,32;4,49
"17415";1,51;"Very Good";"J";"SI1";63,5;58;6976;7,29;7,24;4,61
"17416";1,51;"Fair";"J";"SI1";63,4;60;6976;7,31;7,18;4,59
"17417";1,5;"Premium";"H";"SI2";61,2;61;6979;7,34;7,27;4,47
"17418";1,45;"Very Good";"J";"VS2";62,6;58;6980;7,28;7,16;4,52
"17419";1,13;"Ideal";"I";"VS1";61,9;55;6980;6,67;6,7;4,14
"17420";1,13;"Ideal";"I";"VS1";61,8;57;6980;6,66;6,7;4,13
"17421";1,05;"Ideal";"G";"VS2";61,6;59;6981;6,51;6,54;4,02
"17422";1,03;"Ideal";"G";"VS2";61,3;57;6981;6,51;6,54;4
"17423";1,06;"Ideal";"D";"VS2";62,5;54;6981;6,6;6,53;4,1
"17424";1,52;"Good";"J";"VS2";63,1;61;6982;7,19;7,23;4,55
"17425";1,08;"Premium";"G";"VS1";62,9;55;6982;6,6;6,53;4,13
"17426";1,08;"Premium";"G";"VS1";62,7;56;6982;6,55;6,52;4,1
"17427";1,11;"Ideal";"G";"VS2";61,2;56;6982;6,68;6,65;4,08
"17428";1,1;"Ideal";"G";"VS1";61,5;57;6984;6,62;6,65;4,08
"17429";1,2;"Very Good";"F";"SI1";61,9;58;6985;6,75;6,82;4,2
"17430";1,5;"Very Good";"J";"SI1";62,5;58;6987;7,24;7,29;4,54
"17431";1,1;"Very Good";"F";"VS2";61,1;57;6987;6,65;6,71;4,08
"17432";1,5;"Very Good";"J";"SI1";62,7;58;6987;7,22;7,26;4,54
"17433";1,29;"Premium";"H";"VS2";62,4;57;6987;6,98;6,92;4,34
"17434";1,41;"Premium";"D";"SI2";61,1;56;6988;7,19;7,15;4,38
"17435";1;"Premium";"G";"VS1";62,9;60;6989;6,36;6,29;3,98
"17436";1,23;"Ideal";"I";"VVS1";62,1;57;6989;6,83;6,9;4,26
"17437";1;"Premium";"G";"VS1";58,6;61;6989;6,57;6,5;3,83
"17438";1;"Ideal";"E";"VS2";61,5;55;6989;6,47;6,44;3,97
"17439";1,09;"Very Good";"F";"VS2";61,4;54;6990;6,66;6,7;4,1
"17440";1,58;"Premium";"F";"SI2";60,7;60;6990;7,54;7,51;4,57
"17441";1,24;"Ideal";"G";"SI1";60,5;60;6994;6,97;6,91;4,2
"17442";1,01;"Very Good";"E";"VS1";62;57;6996;6,46;6,38;3,98
"17443";1,56;"Very Good";"J";"SI2";58,3;63;6996;7,64;7,7;4,47
"17444";1,4;"Good";"H";"SI2";62,5;57;6996;7,07;7,11;4,43
"17445";1,04;"Premium";"G";"VS1";62;56;6996;6,53;6,46;4,03
"17446";1,01;"Very Good";"E";"VS1";62,1;58;6997;6,39;6,45;3,99
"17447";1,23;"Very Good";"H";"SI1";60,3;58;6997;6,93;6,96;4,19
"17448";1,07;"Very Good";"G";"VS1";60,9;55;6998;6,6;6,64;4,03
"17449";1,01;"Good";"D";"VS2";62,1;59;6998;6,28;6,35;3,92
"17450";1,31;"Ideal";"I";"VS2";61,7;55;6999;7,1;7;4,35
"17451";1,01;"Very Good";"F";"VS1";62,8;58;6999;6,32;6,39;3,99
"17452";1,01;"Ideal";"D";"VS2";59,8;56;6999;6,49;6,52;3,89
"17453";1,01;"Good";"F";"VS1";63,3;60;6999;6,32;6,35;4,01
"17454";1,01;"Premium";"F";"VS1";61,3;58;6999;6,44;6,52;3,97
"17455";1,01;"Good";"D";"VS2";63,1;60;6999;6,35;6,39;4,02
"17456";1,24;"Premium";"F";"SI1";61,6;59;7000;6,9;6,86;4,24
"17457";1,26;"Very Good";"G";"SI1";63,2;61;7000;6,87;6,81;4,32
"17458";1,01;"Very Good";"D";"VS2";60,6;56;7001;6,45;6,51;3,93
"17459";1,01;"Very Good";"F";"VS1";63,7;56;7001;6,27;6,33;4,01
"17460";1,01;"Good";"F";"VVS2";65,9;54;7001;6,18;6,27;4,1
"17461";1,3;"Premium";"D";"SI2";60,2;59;7002;7;7,05;4,23
"17462";1;"Very Good";"E";"VS1";61,2;57;7002;6,43;6,47;3,95
"17463";1,21;"Ideal";"I";"VVS2";62,7;56;7002;6,8;6,83;4,27
"17464";1,06;"Very Good";"G";"VS1";62;58;7003;6,51;6,56;4,05
"17465";1,16;"Premium";"F";"VS2";62,7;58;7003;6,71;6,65;4,19
"17466";1,27;"Premium";"G";"SI1";61,4;59;7005;6,94;6,98;4,27
"17467";2,23;"Very Good";"G";"I1";63,5;57;7006;8,24;8,2;5,22
"17468";0,91;"Premium";"E";"VVS2";61,1;61;7006;6,24;6,2;3,8
"17469";1,39;"Premium";"H";"VS2";62,5;59;7006;7,17;7,1;4,46
"17470";1;"Good";"G";"VVS1";63,8;60;7007;6,31;6,35;4,04
"17471";1,05;"Very Good";"G";"VS1";62,3;56;7010;6,45;6,51;4,04
"17472";1,01;"Ideal";"E";"VS2";61,9;57;7013;6,43;6,37;3,96
"17473";1,01;"Ideal";"F";"VS2";61,9;54;7014;6,45;6,49;4
"17474";1,04;"Ideal";"F";"VS1";61,4;57;7015;6,51;6,56;4,01
"17475";1,34;"Ideal";"I";"VS1";62,2;57;7016;7,02;7,06;4,38
"17476";1;"Good";"F";"VVS2";56,5;63;7016;6,65;6,62;3,75
"17477";1,13;"Ideal";"G";"VS2";62,7;56;7016;6,65;6,61;4,16
"17478";1,01;"Premium";"F";"VS1";60,8;59;7017;6,45;6,41;3,91
"17479";1,2;"Ideal";"E";"SI2";62;57;7018;6,8;6,82;4,22
"17480";1,51;"Premium";"H";"SI2";62,3;62;7018;7,32;7,21;4,51
