"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"39002";0,45;"Ideal";"G";"VS1";59;60;1055;4,98;5,05;2,96
"39003";0,45;"Ideal";"G";"VS1";62,8;58;1055;4,83;4,88;3,05
"39004";0,42;"Ideal";"G";"VS1";61;56;1055;4,86;4,82;2,95
"39005";0,42;"Ideal";"H";"VVS2";62;57;1055;4,82;4,79;2,98
"39006";0,51;"Premium";"G";"SI2";63;61;1056;5,08;4,99;3,17
"39007";0,4;"Ideal";"E";"VVS2";61,6;56;1056;4,78;4,73;2,93
"39008";0,4;"Premium";"E";"VVS2";60,8;59;1056;4,77;4,73;2,89
"39009";0,4;"Ideal";"E";"VVS2";61,5;55;1056;4,79;4,77;2,94
"39010";0,4;"Ideal";"E";"VVS2";61,7;57;1056;4,77;4,73;2,93
"39011";0,39;"Very Good";"D";"VVS2";61,4;59;1056;4,69;4,73;2,89
"39012";0,43;"Ideal";"I";"IF";62;55;1056;4,83;4,85;3
"39013";0,43;"Premium";"D";"VS2";60,2;59;1056;4,88;4,92;2,95
"39014";0,43;"Ideal";"G";"VVS2";61,4;55;1056;4,83;4,88;2,98
"39015";0,43;"Ideal";"G";"VVS2";61,9;55;1056;4,84;4,86;3
"39016";0,43;"Very Good";"G";"VVS2";62,3;60;1056;4,78;4,85;3
"39017";0,43;"Ideal";"D";"VS2";61,8;56;1056;4,81;4,83;2,98
"39018";0,43;"Very Good";"F";"VS1";62,2;61;1056;4,75;4,83;2,98
"39019";0,43;"Premium";"F";"VS1";62,5;58;1056;4,78;4,85;3,01
"39020";0,43;"Premium";"D";"VS2";60,7;58;1056;4,84;4,88;2,95
"39021";0,43;"Premium";"I";"IF";61,2;58;1056;4,83;4,88;2,97
"39022";0,43;"Very Good";"F";"VS1";61;57;1056;4,84;4,89;2,97
"39023";0,43;"Premium";"F";"VS1";59,9;58;1056;4,89;4,93;2,94
"39024";0,43;"Ideal";"D";"VS2";62;55;1056;4,81;4,86;3
"39025";0,43;"Ideal";"D";"VS2";60,7;57;1056;4,88;4,91;2,97
"39026";0,43;"Ideal";"G";"VVS2";60,9;57;1056;4,85;4,9;2,97
