"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"5802";0,9;"Ideal";"I";"SI1";61,6;55;3908;6,2;6,22;3,82
"5803";1,24;"Very Good";"J";"SI2";63,3;60;3908;6,83;6,75;4,29
"5804";0,9;"Very Good";"G";"SI2";60,8;57;3909;6,2;6,24;3,78
"5805";0,71;"Ideal";"G";"VVS2";61,5;57;3909;5,74;5,78;3,54
"5806";1,02;"Good";"D";"SI2";63,8;59;3909;6,43;6,33;4,07
"5807";1,02;"Good";"D";"SI2";57,5;62;3909;6,62;6,6;3,8
"5808";0,9;"Very Good";"G";"VS2";59;58;3910;6,25;6,29;3,7
"5809";0,91;"Very Good";"D";"SI2";60,8;58;3910;6,26;6,31;3,82
"5810";0,92;"Premium";"F";"SI1";62;60;3910;6,26;6,19;3,86
"5811";0,77;"Very Good";"E";"VS2";60,4;58;3911;5,94;6,01;3,61
"5812";0,91;"Premium";"E";"SI1";61,5;60;3911;6,19;6,24;3,82
"5813";0,91;"Very Good";"D";"SI2";63,4;59;3911;6,12;6,15;3,89
"5814";0,97;"Premium";"H";"SI1";58;62;3911;6,56;6,48;3,79
"5815";1,02;"Ideal";"I";"SI2";62,7;57;3913;6,43;6,4;4,02
"5816";0,73;"Ideal";"G";"VVS1";61,6;56;3913;5,76;5,79;3,56
"5817";0,8;"Ideal";"F";"VS2";61,3;55;3913;5,98;6;3,67
"5818";0,81;"Ideal";"E";"SI1";61,9;55;3913;5,98;6,01;3,71
"5819";1,18;"Premium";"J";"VS2";62,8;59;3913;6,78;6,69;4,23
"5820";1,39;"Very Good";"I";"I1";62,6;57;3914;7,1;7,15;4,46
"5821";1,04;"Premium";"E";"SI2";61,6;58;3914;6,52;6,45;3,99
"5822";1,02;"Ideal";"H";"I1";62,1;56;3915;6,4;6,45;3,99
"5823";0,66;"Ideal";"D";"VVS2";61,3;57;3915;5,59;5,63;3,44
"5824";0,94;"Ideal";"E";"SI2";61,1;55;3915;6,29;6,34;3,86
"5825";1;"Premium";"H";"SI1";62,9;60;3915;6,36;6,32;3,99
"5826";0,92;"Premium";"H";"VS2";59,6;59;3916;6,32;6,29;3,76
"5827";1,01;"Fair";"E";"SI2";57,9;57;3916;6,51;6,55;3,78
"5828";1,11;"Good";"J";"SI1";63,6;58;3916;6,57;6,48;4,15
"5829";0,92;"Good";"D";"SI2";63,9;55;3916;6,14;6,09;3,91
"5830";0,92;"Premium";"G";"SI2";59,4;60;3916;6,34;6,31;3,76
"5831";0,77;"Very Good";"F";"VVS2";60,6;60;3917;5,89;5,92;3,58
"5832";0,9;"Premium";"E";"SI1";60,3;60;3917;6,27;6,2;3,76
"5833";1,1;"Good";"F";"SI2";63,7;58;3918;6,48;6,45;4,12
"5834";0,9;"Good";"G";"VS2";62,9;62;3918;6,02;6,06;3,8
"5835";0,9;"Very Good";"D";"SI2";63,5;58;3918;6,08;6,17;3,89
"5836";0,95;"Ideal";"I";"SI2";61,2;56;3918;6,33;6,37;3,89
"5837";1,1;"Premium";"F";"SI2";62,1;56;3918;6,68;6,56;4,12
"5838";1;"Premium";"I";"VS2";62,7;62;3918;6,32;6,27;3,95
"5839";0,9;"Very Good";"G";"SI1";62,6;60;3919;6,09;6,14;3,83
"5840";0,9;"Very Good";"H";"VS2";63,1;60;3919;6,12;6,08;3,85
