"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"51602";0,7;"Premium";"H";"VS2";60,7;59;2394;5,66;5,68;3,44
"51603";0,7;"Premium";"E";"SI1";59,7;60;2394;5,81;5,79;3,46
"51604";0,7;"Good";"H";"SI1";63,7;57;2394;5,58;5,57;3,55
"51605";0,7;"Very Good";"I";"VS1";63,2;55;2394;5,63;5,58;3,54
"51606";0,7;"Premium";"I";"VS1";62,4;59;2394;5,64;5,55;3,49
"51607";0,7;"Fair";"F";"SI2";65,1;52;2394;5,64;5,57;3,65
"51608";0,75;"Premium";"F";"SI2";60,5;58;2394;5,91;5,86;3,56
"51609";0,7;"Premium";"F";"SI1";60,1;56;2394;5,84;5,78;3,49
"51610";0,79;"Very Good";"G";"SI1";60,9;63;2394;5,89;5,84;3,57
"51611";0,7;"Premium";"F";"SI1";60,8;56;2394;5,72;5,66;3,46
"51612";0,7;"Ideal";"F";"SI2";65;53;2394;5,61;5,56;3,63
"51613";0,73;"Very Good";"E";"SI2";62,1;58;2395;5,75;5,81;3,59
"51614";0,73;"Very Good";"E";"SI2";59,3;57;2395;5,88;5,95;3,51
"51615";0,53;"Very Good";"F";"IF";59,6;58;2395;5,28;5,32;3,16
"51616";0,71;"Very Good";"H";"VS2";62,6;59;2395;5,66;5,68;3,55
"51617";0,58;"Ideal";"F";"VVS2";61,8;56;2395;5,36;5,39;3,32
"51618";0,7;"Fair";"H";"VS1";59,6;66;2395;5,8;5,74;3,44
"51619";0,76;"Very Good";"H";"SI1";62,6;58;2396;5,76;5,84;3,63
"51620";0,72;"Very Good";"H";"VS2";62,9;58;2396;5,7;5,75;3,6
"51621";0,72;"Very Good";"G";"SI1";62,8;60;2396;5,78;5,68;3,6
"51622";0,71;"Good";"F";"SI1";66,2;55;2396;5,49;5,53;3,65
"51623";0,93;"Premium";"F";"I1";61,3;59;2396;6,27;6,22;3,83
"51624";0,7;"Very Good";"E";"SI1";59,6;63;2396;5,72;5,65;3,39
"51625";1,05;"Fair";"I";"I1";61,8;66;2396;6,48;6,37;3,97
"51626";0,7;"Premium";"E";"SI1";61,2;62;2396;6,65;5,73;3,48
"51627";1,21;"Fair";"I";"I1";65;58;2396;6,65;6,59;4,3
"51628";0,7;"Premium";"E";"SI1";61,8;59;2396;5,63;5,57;3,46
"51629";0,72;"Fair";"G";"VS1";66,4;57;2396;5,6;5,51;3,69
"51630";0,71;"Very Good";"F";"SI2";63,2;57;2397;5,66;5,7;3,59
"51631";0,31;"Premium";"E";"SI1";59,2;60;544;4,36;4,42;2,6
"51632";0,31;"Good";"E";"SI1";63,4;55;544;4,31;4,33;2,74
"51633";0,31;"Very Good";"E";"SI1";60,1;61;544;4,35;4,4;2,63
"51634";0,31;"Very Good";"H";"VS1";61,4;61;544;4,33;4,36;2,67
"51635";0,31;"Very Good";"H";"VS1";61,7;61;544;4,31;4,34;2,67
"51636";0,31;"Ideal";"G";"VS2";62,4;54;544;4,36;4,39;2,73
"51637";0,31;"Premium";"H";"VS1";59,7;58;544;4,41;4,43;2,64
"51638";0,31;"Good";"H";"VS1";63,1;57;544;4,31;4,34;2,73
"51639";0,31;"Ideal";"G";"VS2";61,6;54;544;4,39;4,41;2,71
"51640";0,31;"Ideal";"G";"VS2";61,4;57;544;4,35;4,45;2,7
"51641";0,31;"Ideal";"G";"VS2";62,2;56;544;4,31;4,34;2,69
"51642";0,31;"Good";"G";"VS2";63,1;58;544;4,3;4,35;2,73
"51643";0,31;"Premium";"G";"VS2";59,9;59;544;4,38;4,4;2,63
"51644";0,31;"Good";"E";"SI1";63,2;59;544;4,24;4,31;2,7
"51645";0,31;"Premium";"G";"VS2";62,2;59;544;4,3;4,35;2,69
"51646";0,31;"Ideal";"I";"VVS2";61,6;57;544;4,35;4,39;2,69
"51647";0,26;"Very Good";"G";"VVS1";61,4;56;545;4,13;4,15;2,54
"51648";0,26;"Very Good";"G";"VVS1";61,2;56;545;4,1;4,13;2,52
"51649";0,26;"Very Good";"G";"VVS1";61,6;56;545;4,14;4,17;2,55
"51650";0,26;"Very Good";"G";"VVS1";61,8;57;545;4,06;4,1;2,52
"51651";0,35;"Very Good";"H";"VS2";59,8;62;545;4,57;4,63;2,75
"51652";0,26;"Ideal";"G";"VVS2";62;56;545;4,12;4,15;2,56
"51653";0,26;"Ideal";"G";"VVS2";61,4;56;545;4,11;4,14;2,53
"51654";0,26;"Ideal";"G";"VVS2";62,3;56;545;4,07;4,1;2,54
"51655";0,26;"Ideal";"H";"VVS1";62,2;55;545;4,09;4,11;2,55
"51656";0,3;"Ideal";"G";"VS2";61,8;54;545;4,34;4,37;2,69
"51657";0,3;"Ideal";"G";"VS2";62,3;58;545;4,26;4,28;2,66
"51658";0,3;"Ideal";"G";"VS2";62;54;545;4,33;4,35;2,69
"51659";0,3;"Ideal";"G";"VS2";61,2;55;545;4,35;4,38;2,67
"51660";0,3;"Ideal";"G";"VS2";61,6;58;545;4,27;4,3;2,64
"51661";0,71;"Very Good";"E";"SI2";62,7;59;2397;5,7;5,75;3,59
"51662";0,71;"Ideal";"I";"VS1";61,6;54,7;2397;5,71;5,85;3,54
"51663";0,73;"Ideal";"I";"VS1";60,7;56;2397;5,85;5,81;3,54
"51664";0,7;"Very Good";"I";"VVS2";63,1;57;2398;5,63;5,68;3,57
"51665";0,7;"Very Good";"I";"VS1";62,4;56;2398;5,65;5,69;3,54
"51666";0,55;"Ideal";"G";"IF";62;55;2398;5,25;5,29;3,27
"51667";0,7;"Ideal";"H";"VS2";62,4;56;2398;5,63;5,72;3,54
"51668";0,7;"Ideal";"I";"VS1";62,4;56;2398;5,66;5,68;3,54
