"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"32602";0,31;"Premium";"F";"VS2";61,2;58;802;4,37;4,35;2,67
"32603";0,31;"Ideal";"F";"VS2";62,1;57;802;4,36;4,34;2,7
"32604";0,31;"Premium";"F";"VS2";59,7;60;802;4,42;4,39;2,63
"32605";0,31;"Premium";"F";"VS2";59;59;802;4,47;4,44;2,63
"32606";0,31;"Ideal";"G";"VS1";61,3;56;802;4,38;4,36;2,68
"32607";0,31;"Premium";"H";"VVS2";61,2;60;802;4,39;4,37;2,68
"32608";0,31;"Ideal";"H";"VVS2";61,5;56;802;4,37;4,35;2,68
"32609";0,31;"Premium";"H";"VVS2";61,4;59;802;4,38;4,35;2,68
"32610";0,31;"Ideal";"H";"VVS2";62,3;55;802;4,37;4,36;2,72
"32611";0,26;"Ideal";"G";"VS1";61,4;56;456;4,12;4,16;2,54
"32612";0,32;"Ideal";"E";"SI2";61,3;56;456;4,42;4,45;2,72
"32613";0,33;"Ideal";"I";"SI1";62;53,5;456;4,46;4,5;2,78
"32614";0,3;"Good";"G";"VS2";63,5;58;456;4,24;4,29;2,71
"32615";0,25;"Very Good";"G";"VVS1";59,4;63;457;4,07;4,11;2,43
"32616";0,34;"Very Good";"I";"VS2";61,6;56;457;4,47;4,51;2,76
"32617";0,3;"Very Good";"H";"VS2";62,6;57;457;4,25;4,28;2,67
"32618";0,3;"Ideal";"H";"VS2";62,1;55;457;4,3;4,33;2,68
"32619";0,3;"Ideal";"H";"VS2";62;57;457;4,27;4,31;2,66
"32620";0,3;"Ideal";"I";"VS1";62,3;55;457;4,3;4,34;2,69
"32621";0,3;"Ideal";"I";"VS1";62,5;54;457;4,3;4,34;2,7
"32622";0,3;"Ideal";"I";"VS1";62;57;457;4,26;4,29;2,65
"32623";0,31;"Ideal";"H";"SI1";61,5;56,5;457;4,34;4,36;2,67
"32624";0,31;"Good";"I";"VS1";63,9;55;457;4,28;4,3;2,74
"32625";0,31;"Very Good";"H";"VS2";58,9;61;457;4,43;4,46;2,62
"32626";0,23;"Very Good";"E";"VVS2";61,4;55;458;3,92;3,99;2,43
"32627";0,23;"Very Good";"D";"VVS2";62,4;53;458;3,94;3,95;2,46
"32628";0,23;"Very Good";"D";"VVS1";59,7;58;458;3,97;4,04;2,39
"32629";0,28;"Very Good";"D";"VS1";60,5;58;458;4,23;4,26;2,57
"32630";0,23;"Good";"F";"VVS1";58,1;52;458;4,03;4,1;2,36
"32631";0,23;"Good";"E";"VVS1";60,6;65;458;3,95;3,97;2,4
"32632";0,28;"Good";"E";"VS1";63,1;55;458;4,15;4,18;2,63
"32633";0,31;"Very Good";"F";"SI1";58,8;59;459;4,44;4,5;2,63
"32634";0,27;"Ideal";"I";"VVS2";62,1;55;459;4,17;4,2;2,6
"32635";0,36;"Ideal";"J";"VS2";61,5;55;459;4,6;4,63;2,84
