"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"41602";0,24;"Very Good";"F";"VS1";59,3;57;393;4,07;4,12;2,43
"41603";0,27;"Ideal";"H";"SI1";61,6;57;393;4,13;4,15;2,55
"41604";0,3;"Very Good";"H";"SI1";58,7;63;393;4,32;4,37;2,55
"41605";0,32;"Ideal";"J";"VS2";62,2;57;393;4,36;4,38;2,72
"41606";0,32;"Very Good";"J";"VS2";60;61;393;4,45;4,49;2,68
"41607";0,3;"Very Good";"E";"SI2";58,8;60;393;4,39;4,42;2,59
"41608";0,32;"Premium";"J";"VS2";61,9;58;393;4,35;4,38;2,7
"41609";0,32;"Premium";"J";"VS2";61,9;59;393;4,35;4,38;2,7
"41610";0,32;"Good";"H";"SI2";63,2;55;393;4,34;4,36;2,75
"41611";0,27;"Very Good";"G";"VVS2";62,4;56;504;4,13;4,16;2,58
"41612";0,27;"Very Good";"G";"VVS2";62,1;56;504;4,14;4,18;2,58
"41613";0,27;"Very Good";"G";"VVS2";62;56;504;4,14;4,17;2,57
"41614";0,27;"Very Good";"H";"VVS1";61,2;57;504;4,15;4,18;2,55
"41615";0,24;"Very Good";"G";"VVS1";61,7;56;504;3,98;4,02;2,46
"41616";0,29;"Very Good";"F";"VS1";59,1;60;504;4,33;4,36;2,57
"41617";0,29;"Very Good";"F";"VS1";63;55;504;4,24;4,27;2,68
"41618";0,29;"Very Good";"F";"VS1";61,2;58;504;4,24;4,29;2,61
"41619";0,29;"Very Good";"E";"VS1";61,7;58;504;4,23;4,29;2,63
"41620";0,29;"Very Good";"E";"VS1";58,9;56;504;4,35;4,37;2,57
"41621";0,29;"Very Good";"E";"VS1";61,8;59;504;4,21;4,27;2,62
"41622";0,24;"Ideal";"H";"VVS2";61,5;57;504;4;4,03;2,47
"41623";0,34;"Ideal";"J";"VVS1";62,1;54,2;504;4,48;4,51;2,79
"41624";0,24;"Ideal";"H";"VVS1";60,7;57;504;4,02;4,05;2,44
"41625";0,24;"Ideal";"H";"VVS1";61,5;55;504;3,99;4,02;2,46
"41626";0,29;"Ideal";"F";"VS2";61,6;56;504;4,28;4,32;2,65
"41627";0,24;"Ideal";"H";"IF";62,5;54;504;3,97;4;2,49
"41628";0,24;"Ideal";"H";"IF";62,1;57;504;4;4,04;2,5
"41629";0,24;"Ideal";"H";"IF";61,8;54;504;3,99;4,03;2,47
"41630";0,29;"Good";"F";"VS1";64,4;54;504;4,21;4,24;2,72
"41631";0,32;"Premium";"H";"SI2";60,4;59;504;4,42;4,39;2,66
"41632";0,32;"Very Good";"H";"SI2";63,2;55;504;4,36;4,34;2,75
"41633";0,3;"Very Good";"H";"SI1";58,7;63;504;4,37;4,32;2,55
"41634";0,32;"Ideal";"J";"VS2";62,9;56;504;4,4;4,37;2,76
"41635";0,32;"Ideal";"J";"VS2";62,1;54;504;4,44;4,38;2,74
"41636";0,32;"Premium";"J";"VS2";60;61;504;4,49;4,45;2,68
"41637";0,32;"Ideal";"J";"VS2";62,2;57;504;4,38;4,36;2,72
"41638";0,32;"Premium";"J";"VS2";61,9;58;504;4,38;4,35;2,7
"41639";0,32;"Premium";"J";"VS2";61,9;59;504;4,38;4,35;2,7
"41640";0,3;"Premium";"E";"SI2";58,8;60;504;4,42;4,39;2,59
"41641";0,4;"Ideal";"H";"IF";62,7;57;1238;4,7;4,68;2,94
"41642";0,4;"Ideal";"E";"VVS2";61,8;56;1238;4,77;4,74;2,94
"41643";0,4;"Ideal";"E";"VVS2";61,8;55;1238;4,78;4,74;2,94
"41644";0,4;"Ideal";"E";"VVS2";61,5;56;1238;4,79;4,74;2,93
"41645";0,4;"Ideal";"E";"VVS2";61,7;56;1238;4,77;4,73;2,93
"41646";0,4;"Ideal";"E";"VVS2";62,1;55;1238;4,76;4,74;2,95
"41647";0,4;"Ideal";"E";"VVS2";62,2;56;1238;4,78;4,71;2,95
"41648";0,5;"Fair";"E";"SI1";61,7;68;1238;5,09;5,03;3,12
"41649";0,4;"Ideal";"E";"VVS2";61,7;55;1238;4,76;4,74;2,93
"41650";0,44;"Good";"D";"VS2";60,6;64;1238;4,97;4,89;2,99
"41651";0,5;"Fair";"D";"SI1";64,6;61;1238;5,05;4,95;3,23
"41652";0,4;"Ideal";"E";"VVS2";62,1;56;1238;4,73;4,7;2,93
"41653";0,59;"Very Good";"H";"SI1";61,8;56;1239;5,39;5,43;3,35
"41654";0,58;"Very Good";"H";"SI1";62,1;55;1239;5,35;5,38;3,33
"41655";0,58;"Very Good";"H";"SI1";59,7;57;1239;5,41;5,47;3,25
"41656";0,58;"Ideal";"F";"SI2";62;57;1239;5,32;5,35;3,31
"41657";0,5;"Ideal";"D";"SI2";62,5;55;1239;5,07;5,14;3,19
"41658";0,5;"Ideal";"D";"SI2";62,4;56;1239;5,06;5,1;3,17
"41659";0,58;"Very Good";"H";"SI1";58,4;59;1239;5,48;5,51;3,21
"41660";0,5;"Good";"H";"VS2";56,3;65;1239;5,21;5,24;2,94
"41661";0,5;"Ideal";"D";"SI2";61,6;57;1239;5,1;5,13;3,15
"41662";0,54;"Ideal";"J";"VVS1";62,2;54;1239;5,23;5,25;3,26
"41663";0,4;"Ideal";"G";"IF";63,1;54;1239;4,69;4,73;2,97
"41664";0,4;"Ideal";"G";"IF";61,8;55;1239;4,75;4,79;2,95
"41665";0,51;"Very Good";"E";"SI2";63,3;56;1239;5,12;5,08;3,23
"41666";0,61;"Good";"I";"VS2";63,7;60;1239;5,34;5,28;3,38
"41667";0,31;"Ideal";"E";"IF";60,4;56;1239;4,43;4,38;2,66
"41668";0,4;"Ideal";"I";"VVS2";62;56;1240;4,74;4,77;2,95
"41669";0,4;"Ideal";"I";"VVS2";61,4;56;1240;4,76;4,79;2,93
"41670";0,46;"Ideal";"D";"VS2";62,4;56;1240;4,95;4,98;3,1
"41671";0,4;"Ideal";"G";"VS2";61,1;56;1240;4,74;4,78;2,91
