"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"30402";0,32;"Premium";"H";"VVS1";62,5;58;730;4,33;4,37;2,72
"30403";0,32;"Ideal";"G";"VVS2";62,1;55;730;4,35;4,38;2,71
"30404";0,32;"Premium";"G";"VVS2";61,2;59;730;4,39;4,44;2,7
"30405";0,32;"Ideal";"G";"VVS2";61,4;55;730;4,4;4,43;2,71
"30406";0,32;"Ideal";"H";"VVS1";62,2;56;730;4,37;4,38;2,72
"30407";0,32;"Premium";"G";"VVS2";60,8;59;730;4,41;4,44;2,69
"30408";0,34;"Ideal";"D";"VS2";60,8;57;730;4,52;4,56;2,76
"30409";0,34;"Very Good";"D";"VS2";60;59;730;4,5;4,56;2,72
"30410";0,4;"Good";"H";"VS2";59,4;64;730;4,75;4,82;2,84
"30411";0,32;"Ideal";"H";"VVS1";61,6;55;730;4,4;4,43;2,72
"30412";0,32;"Premium";"G";"VVS2";61,7;59;730;4,37;4,41;2,71
"30413";0,32;"Premium";"G";"VVS2";60,2;60;730;4,42;4,45;2,67
"30414";0,32;"Ideal";"G";"VVS2";61,3;56;730;4,43;4,44;2,72
"30415";0,32;"Ideal";"G";"VVS2";61,8;55;730;4,41;4,43;2,73
"30416";0,32;"Ideal";"G";"VVS2";61,7;57;730;4,41;4,44;2,73
"30417";0,32;"Premium";"G";"VVS2";62,3;58;730;4,35;4,38;2,72
"30418";0,32;"Ideal";"H";"VVS1";60,4;57;730;4,42;4,46;2,68
"30419";0,32;"Ideal";"G";"VVS2";62,2;55;730;4,41;4,43;2,75
"30420";0,32;"Very Good";"G";"VVS2";62,2;57;730;4,36;4,38;2,72
"30421";0,32;"Ideal";"G";"VVS2";62,4;56;730;4,4;4,42;2,75
"30422";0,32;"Very Good";"H";"VVS1";62,7;57;730;4,36;4,41;2,75
"30423";0,32;"Ideal";"H";"VVS1";61,6;56;730;4,39;4,41;2,71
"30424";0,32;"Premium";"H";"VVS1";61,4;58;730;4,38;4,41;2,7
"30425";0,32;"Ideal";"G";"VVS2";62,6;57;730;4,34;4,38;2,73
"30426";0,32;"Ideal";"G";"VVS2";61,6;55;730;4,41;4,42;2,72
"30427";0,32;"Premium";"H";"VVS1";60,9;58;730;4,4;4,43;2,69
"30428";0,32;"Very Good";"G";"VVS2";60,9;61;730;4,39;4,41;2,68
"30429";0,32;"Ideal";"G";"VVS2";61,5;57;730;4,39;4,43;2,71
"30430";0,32;"Ideal";"G";"VVS2";61,9;57;730;4,38;4,41;2,72
"30431";0,32;"Very Good";"H";"VVS1";62,9;58;730;4,34;4,37;2,74
"30432";0,32;"Ideal";"G";"VVS2";62,1;57;730;4,4;4,42;2,74
"30433";0,32;"Ideal";"G";"VVS2";62;55;730;4,4;4,44;2,74
"30434";0,32;"Ideal";"G";"VVS1";61,7;56;730;4,37;4,41;2,71
"30435";0,32;"Ideal";"H";"VVS1";62,1;54;730;4,4;4,42;2,74
"30436";0,32;"Very Good";"H";"VVS1";62,9;57;730;4,33;4,38;2,74
"30437";0,32;"Ideal";"G";"VVS2";62,4;54;730;4,37;4,38;2,73
"30438";0,32;"Ideal";"G";"VVS2";61,2;56;730;4,41;4,42;2,7
"30439";0,32;"Ideal";"H";"VVS1";61,9;55;730;4,37;4,38;2,71
"30440";0,32;"Very Good";"G";"VVS2";62,3;54;730;4,38;4,45;2,75
"30441";0,32;"Ideal";"G";"VVS2";61,1;55;730;4,42;4,45;2,71
"30442";0,32;"Very Good";"G";"VVS2";62,6;58;730;4,35;4,37;2,73
"30443";0,32;"Premium";"H";"VVS1";61,5;59;730;4,37;4,41;2,7
"30444";0,29;"Very Good";"F";"VVS1";60,5;57;731;4,31;4,34;2,61
"30445";0,29;"Very Good";"F";"VVS1";62,1;55;731;4,26;4,28;2,65
"30446";0,43;"Very Good";"J";"VS2";60,9;59;731;4,86;4,9;2,97
"30447";0,3;"Ideal";"E";"VVS2";61,2;61;731;4,3;4,33;2,64
"30448";0,3;"Ideal";"E";"VVS2";62,8;55;731;4,28;4,32;2,7
"30449";0,3;"Ideal";"E";"VVS2";61,5;55;731;4,33;4,35;2,67
"30450";0,41;"Ideal";"J";"SI2";62,5;54;731;4,78;4,79;2,99
"30451";0,4;"Ideal";"F";"SI2";61;56;731;4,76;4,81;2,92
"30452";0,3;"Ideal";"F";"VS1";61,3;55;731;4,36;4,32;2,66
"30453";0,3;"Ideal";"F";"VS1";61;56;731;4,37;4,35;2,66
"30454";0,3;"Good";"F";"VS1";63,7;56;731;4,28;4,26;2,72
