"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"20202";1,57;"Ideal";"G";"SI2";62;56;8643;7,44;7,47;4,62
"20203";1,02;"Premium";"G";"IF";61,8;59;8643;6,46;6,41;3,98
"20204";1,06;"Ideal";"G";"VVS1";61,6;57;8643;6,55;6,53;4,03
"20205";1,35;"Very Good";"H";"VVS2";63,1;56;8644;6,95;7,03;4,41
"20206";1,55;"Very Good";"I";"SI1";62;62;8644;7,33;7,47;4,59
"20207";1,28;"Very Good";"H";"VS1";61,2;55;8645;6,98;7,04;4,29
"20208";1,05;"Ideal";"G";"VVS2";62,2;56;8645;6,49;6,53;4,05
"20209";1,05;"Ideal";"G";"VVS2";62,5;55;8645;6,49;6,53;4,07
"20210";1,05;"Ideal";"G";"VVS2";61,9;57;8645;6,51;6,54;4,04
"20211";1,03;"Ideal";"D";"VS1";62,6;57;8645;6,44;6,5;4,05
"20212";1,5;"Premium";"H";"SI2";62,3;60;8645;7,3;7,22;4,52
"20213";1,16;"Ideal";"G";"VVS2";62;56;8646;6,71;6,75;4,17
"20214";1,01;"Good";"F";"VVS2";60,3;62;8647;6,47;6,54;3,92
"20215";1,01;"Ideal";"G";"VVS1";61,1;56;8647;6,51;6,49;3,97
"20216";1,17;"Ideal";"F";"VS1";62,2;56;8648;6,74;6,77;4,2
"20217";1,5;"Premium";"D";"SI2";61,9;58;8649;7,34;7,27;4,52
"20218";1,09;"Very Good";"G";"IF";62,9;57;8650;6,52;6,58;4,12
"20219";1,27;"Ideal";"H";"VS1";61,4;56;8652;6,95;6,97;4,27
"20220";1,54;"Premium";"J";"VVS2";61,1;59;8652;7,45;7,4;4,54
"20221";1,74;"Premium";"H";"SI1";61,6;59;8653;7,7;7,62;4,72
"20222";1,41;"Premium";"H";"VS2";61,2;60;8654;7,17;7,21;4,4
"20223";1,43;"Very Good";"H";"SI1";61,7;59;8654;7,23;7,29;4,48
"20224";1,53;"Very Good";"E";"SI2";63,1;59;8654;7,38;7,21;4,61
"20225";1,04;"Very Good";"G";"IF";60,7;58;8655;6,52;6,65;4
"20226";1,54;"Very Good";"I";"VS2";62,2;58;8656;7,32;7,37;4,57
"20227";1,02;"Ideal";"D";"VS1";61,2;56;8658;6,48;6,53;3,98
"20228";1,02;"Ideal";"D";"VS1";62;56;8658;6,46;6,5;4,02
"20229";1,21;"Premium";"F";"VS2";61,6;58;8660;6,88;6,79;4,21
"20230";1,5;"Very Good";"J";"VS1";61,3;59;8662;7,36;7,41;4,53
"20231";1,5;"Very Good";"I";"VS2";58,4;61;8662;7,42;7,48;4,35
"20232";1,5;"Very Good";"I";"VS2";63;57;8662;7,2;7,25;4,55
"20233";1,01;"Ideal";"G";"VVS2";61,6;54;8662;6,51;6,55;4,02
"20234";1,47;"Very Good";"H";"SI1";62,9;58;8663;7,18;7,23;4,53
"20235";1,7;"Premium";"I";"SI1";58,6;59;8663;7,79;7,75;4,55
"20236";1,6;"Fair";"D";"SI2";64,7;58;8666;7,35;7,28;4,73
"20237";1,01;"Very Good";"E";"VS1";57,7;62;8668;6,57;6,63;3,81
"20238";1,5;"Premium";"H";"SI1";61,6;58;8669;7,33;7,38;4,53
"20239";1,2;"Ideal";"F";"VS2";61,9;53;8669;6,84;6,79;4,22
"20240";1,2;"Premium";"F";"VS1";61,8;59;8669;6,79;6,76;4,19
"20241";1,37;"Premium";"H";"VS1";62,9;58;8669;7,12;7,07;4,46
"20242";1,24;"Good";"G";"VS2";61,3;57;8672;6,78;6,88;4,19
"20243";1,13;"Ideal";"F";"VS1";61,1;56;8674;6,7;6,79;4,12
"20244";1,08;"Ideal";"E";"VS1";61,6;57;8674;6,58;6,61;4,06
"20245";1,52;"Fair";"H";"VS2";62,1;66;8674;7,33;7,13;4,5
"20246";1,26;"Premium";"F";"VS2";62,8;58;8676;6,89;6,84;4,31
"20247";1,51;"Ideal";"J";"VS1";61,8;59;8678;7,36;7,39;4,56
"20248";1,55;"Ideal";"H";"SI2";62,1;57;8678;7,39;7,43;4,6
"20249";1,23;"Ideal";"F";"VS1";61,3;57;8679;6,93;6,86;4,23
"20250";1,73;"Premium";"I";"VS2";59,8;58;8680;7,8;7,79;4,66
"20251";1,51;"Fair";"G";"SI1";65;59;8681;6,99;7,07;4,57
"20252";1,59;"Ideal";"J";"VS2";62,9;58;8681;7,45;7,39;4,66
"20253";1,46;"Premium";"D";"SI2";62;55;8683;7,32;7,23;4,51
"20254";1,29;"Very Good";"G";"VS2";58,7;58;8684;7,11;7,27;4,22
"20255";1,5;"Ideal";"I";"SI1";62,1;55;8685;7,32;7,36;4,56
"20256";1,41;"Premium";"H";"VS2";62;58;8686;7,19;7,12;4,44
"20257";1,52;"Ideal";"J";"VS1";62,8;54,3;8687;7,32;7,35;4,61
"20258";1,2;"Ideal";"G";"VS1";62,6;54,3;8687;6,76;6,8;4,25
"20259";1,72;"Ideal";"J";"SI1";62;57;8688;7,66;7,62;4,74
"20260";1,01;"Premium";"F";"VVS2";62;58;8688;6,45;6,36;3,97
"20261";1,01;"Ideal";"F";"VVS2";61;57;8688;6,52;6,46;3,96
"20262";1,53;"Premium";"G";"SI2";58,7;59;8688;7,51;7,45;4,39
"20263";1,01;"Premium";"F";"VVS2";61,8;55;8688;6,45;6,36;3,96
"20264";1,01;"Ideal";"F";"VVS2";61,8;56;8688;6,49;6,46;4
"20265";1,19;"Very Good";"G";"VVS2";61,8;59;8689;6,75;6,77;4,18
"20266";1,71;"Very Good";"J";"SI1";62,9;58;8690;7,58;7,64;4,79
"20267";1,71;"Premium";"J";"SI1";61,7;59;8690;7,63;7,7;4,73
"20268";1,74;"Premium";"J";"SI2";59,7;57;8690;7,88;7,8;4,68
"20269";1,21;"Ideal";"F";"VS2";62,4;59;8691;6,82;6,77;4,24
"20270";1,24;"Ideal";"H";"VVS1";61,9;55;8693;6,85;6,91;4,27
"20271";1,05;"Premium";"F";"VVS2";61,3;59;8693;6,56;6,48;4
"20272";1,2;"Premium";"D";"VS2";61,6;60;8693;6,78;6,72;4,16
