"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"36602";0,32;"Good";"D";"SI2";63,4;56;477;4,36;4,38;2,77
"36603";0,32;"Ideal";"D";"SI2";62,6;56;477;4,38;4,4;2,75
"36604";0,32;"Ideal";"D";"SI2";59,5;57;477;4,47;4,5;2,67
"36605";0,34;"Ideal";"E";"SI2";62,4;57;477;4,47;4,5;2,8
"36606";0,32;"Ideal";"D";"SI2";61,4;56;477;4,43;4,46;2,73
"36607";0,32;"Very Good";"G";"SI1";63;56;477;4,35;4,38;2,75
"36608";0,32;"Very Good";"G";"SI1";62,8;56;477;4,34;4,36;2,73
"36609";0,34;"Very Good";"E";"SI2";62,5;59;477;4,43;4,46;2,78
"36610";0,32;"Ideal";"D";"SI2";61,8;55;477;4,38;4,42;2,72
"36611";0,32;"Ideal";"D";"SI2";61,7;55;477;4,38;4,4;2,71
"36612";0,32;"Premium";"G";"SI1";59,6;60;477;4,43;4,46;2,65
"36613";0,32;"Premium";"G";"SI1";62,6;58;477;4,31;4,35;2,71
"36614";0,32;"Premium";"G";"SI1";62,5;58;477;4,4;4,43;2,76
"36615";0,34;"Premium";"E";"SI2";62,4;59;477;4,42;4,46;2,77
"36616";0,32;"Very Good";"G";"SI1";61;61;477;4,38;4,41;2,68
"36617";0,32;"Ideal";"G";"SI1";62,5;55;477;4,35;4,38;2,73
"36618";0,32;"Ideal";"D";"SI2";59,8;57;477;4,4;4,46;2,65
"36619";0,34;"Premium";"E";"SI2";59,9;59;477;4,55;4,57;2,73
"36620";0,24;"Very Good";"F";"VVS2";62,5;56;478;3,98;4,02;2,5
"36621";0,24;"Very Good";"F";"VVS2";62,1;58;478;3,96;4,03;2,48
"36622";0,24;"Very Good";"E";"VVS2";62,8;58;478;3,92;3,95;2,47
"36623";0,24;"Very Good";"E";"VVS2";61,1;60;478;4,01;4,07;2,47
"36624";0,24;"Very Good";"E";"VVS2";57,7;61;478;4,12;4,13;2,38
"36625";0,23;"Very Good";"E";"VVS2";60,6;55;478;4,02;4,07;2,45
"36626";0,24;"Very Good";"E";"VVS2";60,6;62;478;4,03;4,06;2,45
"36627";0,24;"Very Good";"D";"VVS2";61,9;58;478;4,02;4,03;2,49
"36628";0,24;"Very Good";"D";"VVS2";61,5;58;478;3,96;3,98;2,44
"36629";0,29;"Very Good";"H";"VVS1";62;55;478;4,24;4,27;2,64
"36630";0,24;"Very Good";"F";"VVS1";61,8;58;478;3,95;3,98;2,45
"36631";0,4;"Ideal";"E";"VS1";62,5;55;947;4,67;4,71;2,93
"36632";0,53;"Ideal";"I";"SI2";61,8;54;947;5,22;5,24;3,23
"36633";0,41;"Premium";"D";"SI1";59,2;62;947;4,85;4,82;2,86
"36634";0,41;"Very Good";"D";"SI1";63,3;55;947;4,77;4,74;3,01
"36635";0,41;"Very Good";"D";"SI1";63,2;58;947;4,77;4,72;3
"36636";0,41;"Very Good";"D";"SI1";63,2;57;947;4,77;4,73;3
"36637";0,41;"Very Good";"D";"SI1";63,4;55;947;4,72;4,68;2,98
"36638";0,41;"Good";"D";"SI1";63,8;56;947;4,72;4,68;3
