"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"11002";1,22;"Ideal";"H";"VS2";61,9;55;4914;6,88;6,83;4,24
"11003";1,17;"Premium";"H";"SI2";62,7;56;4914;6,74;6,68;4,21
"11004";1,17;"Premium";"I";"SI1";62,6;58;4914;6,71;6,64;4,18
"11005";1,2;"Fair";"F";"SI2";65,1;58;4915;6,62;6,56;4,29
"11006";1,14;"Very Good";"E";"SI2";62,6;56;4915;6,63;6,69;4,17
"11007";1,15;"Very Good";"F";"SI2";63,1;63;4915;6,67;6,57;4,18
"11008";0,97;"Premium";"E";"SI1";61;61;4915;6,32;6,28;3,84
"11009";1,1;"Premium";"H";"SI1";63;58;4916;6,6;6,55;4,14
"11010";1,1;"Premium";"H";"SI1";63;58;4916;6,6;6,55;4,14
"11011";1,01;"Premium";"G";"SI1";61,5;59;4916;6,43;6,48;3,97
"11012";1,01;"Very Good";"G";"SI1";62,6;59;4916;6,38;6,3;3,97
"11013";1,01;"Ideal";"D";"SI2";61,6;57;4916;6,42;6,46;3,97
"11014";1,01;"Ideal";"D";"SI2";61,3;54;4916;6,47;6,52;3,99
"11015";1,01;"Very Good";"G";"SI1";60,6;57;4916;6,49;6,52;3,94
"11016";1,24;"Premium";"D";"SI2";60,6;59;4916;6,99;6,96;4,23
"11017";1,14;"Ideal";"H";"SI1";62,2;57;4916;6,73;6,67;4,17
"11018";0,59;"Ideal";"D";"IF";60,9;60;4916;5,41;5,39;3,29
"11019";1;"Good";"E";"SI1";60,4;61;4916;6,37;6,44;3,87
"11020";1;"Good";"E";"SI1";59,3;61;4916;6,42;6,53;3,84
"11021";1,2;"Fair";"H";"SI2";64,8;60;4916;6,55;6,59;4,26
"11022";1,1;"Premium";"H";"SI1";61,6;56;4916;6,66;6,61;4,09
"11023";1,24;"Ideal";"G";"SI1";62,7;56;4916;6,89;6,85;4,31
"11024";1,33;"Fair";"E";"SI2";65;57;4916;6,93;6,89;4,49
"11025";1,18;"Premium";"H";"VS2";61,1;60;4916;6,8;6,76;4,14
"11026";1,1;"Ideal";"H";"SI1";60,2;56;4916;6,82;6,74;4,08
"11027";0,91;"Very Good";"F";"VS2";62,1;58;4917;6,19;6,24;3,86
"11028";1,02;"Ideal";"H";"SI2";62,5;53;4918;6,43;6,47;4,03
"11029";1,07;"Ideal";"H";"SI1";62;57;4918;6,56;6,51;4,05
"11030";1,23;"Premium";"G";"SI2";62,1;58;4918;6,85;6,8;4,24
"11031";0,9;"Ideal";"D";"SI1";61,8;57;4919;6,22;6,17;3,83
"11032";0,9;"Very Good";"E";"VS2";62,1;55;4919;6,14;6,23;3,84
"11033";1;"Very Good";"G";"SI1";61,4;57;4919;6,45;6,42;3,95
"11034";0,91;"Ideal";"H";"SI1";62,1;57;4919;6,18;6,21;3,85
"11035";1,22;"Premium";"I";"SI2";62,3;58;4919;6,85;6,8;4,25
"11036";1,09;"Good";"H";"SI1";63,6;56;4920;6,53;6,56;4,16
"11037";1,06;"Premium";"I";"VS1";62,4;55;4920;6,57;6,5;4,08
"11038";0,9;"Very Good";"E";"SI1";60,3;58;4921;6,26;6,32;3,79
"11039";0,9;"Ideal";"E";"SI1";61,7;57;4921;6,18;6,24;3,83
"11040";1,01;"Premium";"H";"VS2";60,7;61;4921;6,47;6,39;3,9
"11041";0,33;"Premium";"E";"SI2";59,7;58;594;4,53;4,48;2,69
"11042";0,33;"Ideal";"G";"SI2";60,2;57;594;4,5;4,47;2,7
"11043";0,31;"Ideal";"H";"VS2";61,6;55;595;4,34;4,38;2,69
"11044";0,25;"Ideal";"F";"VS1";62,1;57;595;4,01;4,04;2,5
"11045";0,25;"Ideal";"F";"VS1";61,1;58;595;4,04;4,08;2,48
"11046";0,25;"Ideal";"F";"VS1";61,8;56;595;4,07;4,09;2,52
"11047";0,31;"Ideal";"E";"SI1";60,6;56;595;4,39;4,42;2,67
"11048";0,31;"Ideal";"H";"SI1";61,9;56;595;4,38;4,35;2,7
"11049";0,37;"Good";"I";"VS2";64;56;595;4,58;4,45;2,89
"11050";0,32;"Very Good";"H";"VVS2";62,4;56;596;4,35;4,37;2,72
"11051";0,28;"Very Good";"F";"VVS2";61,8;60;596;4,16;4,19;2,58
"11052";0,28;"Very Good";"E";"VVS2";63,6;56;596;4,13;4,17;2,64
"11053";0,28;"Very Good";"E";"VVS2";61,4;60;596;4,18;4,22;2,58
"11054";0,32;"Very Good";"I";"VVS1";60,9;57;596;4,45;4,48;2,71
"11055";0,28;"Very Good";"D";"VVS1";60,3;62;596;4,22;4,24;2,55
"11056";0,31;"Ideal";"H";"VVS2";61,2;56;596;4,34;4,37;2,66
"11057";0,31;"Ideal";"G";"VS1";61,6;55;596;4,37;4,4;2,7
"11058";0,4;"Ideal";"H";"SI2";61,9;58;596;4,71;4,73;2,92
"11059";0,4;"Ideal";"H";"SI2";62,2;56;596;4,71;4,75;2,94
"11060";0,35;"Ideal";"F";"SI1";61,5;55,9;596;4,53;4,56;2,8
"11061";0,34;"Ideal";"D";"SI1";60,9;56;596;4,53;4,56;2,76
"11062";0,28;"Good";"F";"VVS2";61,2;62;596;4,16;4,21;2,56
"11063";0,35;"Good";"F";"VS2";57,9;60;596;4,65;4,68;2,7
"11064";0,38;"Premium";"E";"SI2";59,9;56;596;4,79;4,72;2,85
"11065";0,34;"Good";"E";"SI1";63,9;56;596;4,44;4,48;2,85
"11066";0,34;"Premium";"E";"SI1";61,8;58;596;4,47;4,5;2,77
"11067";0,34;"Very Good";"G";"VS2";62,9;55;596;4,45;4,52;2,82
"11068";0,34;"Ideal";"E";"SI1";62;57;596;4,46;4,48;2,77
"11069";0,34;"Ideal";"H";"VS1";62,7;57;596;4,45;4,48;2,8
"11070";0,34;"Ideal";"E";"SI1";62,7;55;596;4,46;4,47;2,8
"11071";1,01;"Ideal";"E";"SI2";61,9;56;4921;6,46;6,43;3,99
"11072";1,01;"Premium";"E";"SI2";60;61;4921;6,53;6,47;3,9
"11073";0,91;"Very Good";"H";"VS2";62,6;57;4922;6,15;6,21;3,87
"11074";1,13;"Very Good";"E";"SI1";62,7;57;4922;6,62;6,65;4,16
"11075";0,91;"Very Good";"G";"SI1";62,8;56;4922;6,16;6,2;3,88
"11076";0,91;"Ideal";"G";"SI1";62;56;4922;6,19;6,22;3,85
"11077";0,91;"Ideal";"G";"SI1";60,8;58;4922;6,21;6,29;3,8
"11078";0,9;"Very Good";"F";"VS2";62,3;58;4924;6,14;6,16;3,83
"11079";0,9;"Ideal";"H";"VVS2";62;57;4924;6,15;6,2;3,83
"11080";1,02;"Ideal";"H";"SI1";61,9;57;4924;6,4;6,46;3,98
"11081";0,93;"Very Good";"F";"VS2";62,7;58;4925;6,21;6,27;3,91
"11082";0,9;"Very Good";"E";"VS2";60,4;59;4925;6,26;6,3;3,79
"11083";1,15;"Ideal";"I";"SI1";62,3;57;4925;6,74;6,67;4,18
"11084";1;"Fair";"F";"SI1";62,6;59;4925;6,25;6,3;3,93
"11085";0,81;"Ideal";"F";"VVS2";62,2;53,9;4926;5,97;6,01;3,72
"11086";1,21;"Fair";"E";"SI2";65,6;59;4926;6,62;6,56;4,32
"11087";0,72;"Ideal";"E";"VVS2";61,7;55;4927;5,76;5,78;3,56
"11088";1,2;"Ideal";"J";"VS2";62,3;57;4927;6,82;6,75;4,23
"11089";1,15;"Ideal";"G";"SI2";62,3;56;4927;6,75;6,67;4,18
"11090";1;"Good";"D";"SI1";63,8;53;4928;6,35;6,4;4,07
"11091";1,01;"Good";"E";"SI1";56,9;61;4928;6,65;6,6;3,77
"11092";1;"Ideal";"D";"SI1";62,5;55;4928;6,43;6,38;4
"11093";1,03;"Ideal";"G";"SI2";62,3;59;4928;6,44;6,46;4,02
"11094";1,03;"Ideal";"G";"SI1";61,9;56;4928;6,46;6,5;4,01
"11095";1;"Fair";"G";"VVS2";65,5;54;4928;6,3;6,22;4,1
"11096";1,1;"Premium";"F";"SI2";62;59;4928;6,62;6,6;4,1
"11097";1;"Premium";"D";"SI2";59,9;59;4928;6,48;6,44;3,87
"11098";1,21;"Very Good";"I";"SI2";60;58;4929;6,89;6,97;4,16
"11099";1;"Premium";"H";"VS2";60,7;60;4930;6,55;6,49;3,96
"11100";1,27;"Ideal";"J";"SI2";61,2;55,7;4931;6,95;6,99;4,27
"11101";0,82;"Ideal";"F";"VS2";61,3;56;4931;6,02;6,05;3,7
"11102";0,9;"Ideal";"G";"VS1";61,8;56;4931;6,19;6,24;3,84
"11103";1,19;"Good";"J";"VS1";63,6;54;4931;6,78;6,74;4,3
"11104";1,02;"Very Good";"H";"SI1";62,8;58;4932;6,37;6,43;4,02
"11105";1,02;"Very Good";"H";"SI1";62,2;58;4932;6,42;6,48;4,01
"11106";1,13;"Ideal";"H";"SI2";62,1;55;4932;6,65;6,68;4,14
"11107";1,05;"Ideal";"D";"SI2";60,2;57;4932;6,58;6,65;3,98
"11108";1,03;"Premium";"H";"SI1";61,9;58;4932;6,49;6,43;4
"11109";1,03;"Very Good";"H";"SI1";63,3;57;4932;6,41;6,39;4,05
"11110";1,03;"Premium";"H";"SI1";62,2;60;4932;6,43;6,4;3,99
"11111";1,08;"Very Good";"I";"SI1";62,2;57;4933;6,57;6,54;4,08
"11112";1,21;"Premium";"E";"SI2";61;58;4933;6,93;6,88;4,21
"11113";1,14;"Very Good";"G";"SI2";59,5;59;4935;6,79;6,85;4,06
"11114";1,02;"Fair";"H";"SI1";56,9;58;4935;6,64;6,75;3,81
"11115";1;"Good";"E";"SI1";62,4;59;4936;6,35;6,4;3,98
"11116";1,02;"Good";"F";"SI1";64,3;58;4936;6,28;6,32;4,05
"11117";1,13;"Premium";"E";"SI2";61,4;59;4936;6,78;6,7;4,14
"11118";1,13;"Ideal";"I";"SI1";61,4;57;4936;6,72;6,69;4,12
"11119";1,27;"Ideal";"G";"SI2";58,8;56;4936;7,16;7,06;4,18
"11120";1,05;"Good";"H";"SI1";63,2;56;4937;6,47;6,51;4,1
"11121";1,05;"Ideal";"H";"SI1";62,5;56;4937;6,43;6,52;4,05
"11122";0,71;"Ideal";"F";"VVS1";61,1;54;4937;5,78;5,84;3,55
"11123";1,24;"Ideal";"I";"SI2";60,7;57;4937;6,98;6,92;4,22
"11124";1,29;"Very Good";"G";"SI2";63,3;61;4937;6,84;6,8;4,32
"11125";1,1;"Very Good";"H";"SI1";62,4;58;4938;6,58;6,62;4,12
"11126";1;"Ideal";"F";"SI1";62,4;55;4939;6,45;6,37;4
"11127";1;"Ideal";"F";"SI1";60;57;4939;6,45;6,41;3,86
"11128";0,9;"Very Good";"H";"VS1";63;55;4939;6,18;6,13;3,88
"11129";1,5;"Fair";"H";"I1";65,7;58;4939;7,07;7,02;4,63
"11130";1,5;"Fair";"H";"I1";66,6;54;4939;7,05;7,01;4,68
"11131";1,01;"Premium";"D";"SI2";61;62;4939;6,43;6,39;3,91
"11132";1,26;"Ideal";"E";"SI2";62,4;57;4939;6,91;6,85;4,29
"11133";0,91;"Ideal";"H";"VS1";60,8;58;4939;6,27;6,32;3,83
"11134";1;"Premium";"F";"SI1";62,8;59;4939;6,36;6,32;3,98
"11135";1;"Premium";"F";"SI1";59,7;60;4939;6,51;6,48;3,88
"11136";1;"Premium";"F";"SI1";59,3;60;4939;6,61;6,57;3,91
"11137";1,4;"Premium";"J";"SI1";62,9;59;4939;7,16;7,07;4,48
"11138";1,15;"Premium";"I";"SI1";62,5;60;4939;6,72;6,68;4,19
